#File generated by ModelExp v0.6.8
#Read datafile: ../../transform_data/DD205_4.xye
#Started Fit at 2019-01-05 14:19:17.163316
#Finished Fit at 2019-01-05 14:19:17.813223
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 232
#    # data points      = 579
#    # variables        = 10
#    chi-square         = 79.5842739
#    reduced chi-square = 0.13986691
#    Akaike info crit   = -1129.01738
#    Bayesian info crit = -1085.40435
#[[Variables]]
#    i0:                   1 (fixed)
#    bg:                   9.4000e-07 +/- 3.1587e-08 (3.36%) (init = 9.45e-07)
#    roughnessSubstrate:   19.4000000 +/- 3.86073874 (19.90%) (init = 11.5)
#    roughnessSpacer:      32.3000000 +/- 3.55424588 (11.00%) (init = 32.7)
#    roughnessShellCube:   22.4000000 +/- 1.36711012 (6.10%) (init = 17.6)
#    roughnessCubeShell:   5.46120120 +/- 0.13881015 (2.54%) (init = 5.4)
#    roughnessShellAir:    10.1000000 +/- 0.46455919 (4.60%) (init = 9.2)
#    a:                    93.8 (fixed)
#    sigA:                 0 (fixed)
#    packingDensity:       0.57500000 +/- 0.00595101 (1.03%) (init = 0.553)
#    reSldSubstrate:       2.0122e-05 (fixed)
#    reSldCore:            3.9445e-05 (fixed)
#    reSldSpacer:          2.2724e-05 (fixed)
#    reSldShellLower:      8.52e-06 (fixed)
#    reSldShellTop:        8.52e-06 (fixed)
#    imSldSubstrate:       4.59e-07 (fixed)
#    imSldCore:            3.663e-06 (fixed)
#    imSldSpacer:          2.94e-07 (fixed)
#    imSldShellLower:      1.3e-08 (fixed)
#    imSldShellTop:        1.3e-08 (fixed)
#    thicknessSpacer:      51.2000000 +/- 6.55933187 (12.81%) (init = 52.2)
#    thicknessShellLower:  41.1000000 +/- 2.81542107 (6.85%) (init = 45.4)
#    thicknessShellTop:    31.4000000 +/- 0.41524016 (1.32%) (init = 32.4)
#    coverage:             1 (fixed)
#    orderHermite:         10 (fixed)
#    dTheta:               0 (fixed)
#    wavelength:           1.5418 (fixed)
#    dWavelength:          0.02 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(roughnessCubeShell, packingDensity)      =  0.788
#    C(roughnessSpacer, roughnessShellCube)     = -0.752
#    C(thicknessSpacer, thicknessShellLower)    = -0.751
#    C(bg, roughnessCubeShell)                  =  0.547
#    C(roughnessCubeShell, roughnessShellAir)   = -0.546
#    C(roughnessSubstrate, roughnessSpacer)     = -0.542
#    C(roughnessShellAir, packingDensity)       = -0.461
#    C(roughnessShellCube, roughnessShellAir)   =  0.424
#    C(bg, packingDensity)                      =  0.344
#    C(roughnessShellCube, thicknessShellLower) =  0.309
#    C(bg, roughnessShellAir)                   = -0.270
#    C(roughnessSpacer, roughnessShellAir)      = -0.243
#    C(roughnessShellCube, thicknessSpacer)     = -0.232
#    C(roughnessSubstrate, roughnessShellCube)  =  0.226
#    C(roughnessCubeShell, thicknessShellTop)   =  0.223
#    C(roughnessSpacer, thicknessShellLower)    = -0.172
#    C(packingDensity, thicknessShellTop)       =  0.171
#    C(roughnessShellCube, roughnessCubeShell)  = -0.159
#    C(roughnessShellCube, thicknessShellTop)   =  0.149
#    C(bg, thicknessShellTop)                   =  0.145
#    C(roughnessShellAir, thicknessShellLower)  =  0.131
#    C(roughnessSpacer, roughnessCubeShell)     =  0.109
#    C(roughnessShellAir, thicknessSpacer)      = -0.102

#[[Data]] 0
#q / A-1	I / cm-1	sI / cm-1	Imodel / cm-1
0.012101249068616827	1.0149080549108762	0.002054343477686885	0.9533610535373608
0.012813086679923057	1.0004523427083816	0.0019821938686610894	0.949961646746672
0.013524924193652052	0.9953204208901804	0.001924371184757715	0.9464275314537896
0.014236761604382864	0.9761886929142258	0.0018575310747252997	0.9427421099619873
0.014948598906694532	0.9729096587514942	0.001809717643929606	0.9388886163108988
0.015660436095166114	0.956609765846115	0.001753235626049801	0.9348482162872405
0.01637227316437665	0.9478743652051798	0.0017068513728712496	0.9305996088515812
0.017084110108905197	0.9356254179202966	0.0016600823518767584	0.9261185310922533
0.01779594692333081	0.9296102001983797	0.001621304906703703	0.9213771372346223
0.018507783602232538	0.9080840877574248	0.001571305512408244	0.9163432109847195
0.01921962014018943	0.9010943283026782	0.0015359869852738562	0.9109791546153495
0.019931456531780547	0.8859466308879077	0.0014955780060635338	0.9052406748919625
0.020643292771584935	0.8753855064634326	0.0014607806172811549	0.8990750506597232
0.021355128854181664	0.8556080544234126	0.0014199110590867607	0.8924188122859262
0.022066964774149787	0.8457400850315449	0.0013887432607176458	0.8851945765769644
0.022778800526068368	0.8266605059300755	0.001351365965021385	0.8773066398610412
0.02349063610451646	0.8095962801094011	0.0013169269071001068	0.8686346951705706
0.024202471504073127	0.7878264360942794	0.0012798533923437175	0.8589205220387803
0.02491430671931743	0.7706796520360766	0.0012476344287193082	0.8481258770391777
0.025626141744828444	0.7456784528353169	0.0012100658167127616	0.8359010741681047
0.026337976575185225	0.7211077672492456	0.001173771853046049	0.8218592056719979
0.02704981120496684	0.6873864949144034	0.0011308192327008785	0.8054372470152574
0.027761645628752368	0.6576204027980422	0.0010917918398562116	0.7857692015017842
0.028473479841120874	0.6067318413139224	0.0010355067349936986	0.7614170375573568
0.029185313836651426	0.5505512683979803	0.0009742973193353332	0.7297018423542485
0.02989714760992311	0.4597711681046326	0.0008796923123312744	0.684542529695757
0.030608981155515	0.3503075875451795	0.000758883556788561	0.6091241093814621
0.03132081446800616	0.2229218766020606	0.0005984593126783361	0.4746095076523073
0.032032647541975684	0.14038457133274573	0.0004696108044368019	0.30189964881022613
0.03274448037200264	0.11356645623811006	0.0004177637889325096	0.17817777289260725
0.03345631295266612	0.11196537426712216	0.0004103719206293805	0.1244840525311205
0.034168145278545205	0.11289196511200039	0.0004077515510112943	0.10759937956989
0.034879977344218986	0.1119629459076262	0.00040190542561735937	0.10309313535888788
0.03559180914426656	0.10693278519786538	0.0003888259261730659	0.10225842039318422
0.03630364067326699	0.10332659752530603	0.0003784476232075414	0.10230290046048375
0.037015471925799404	0.097238071029969	0.0003635811255897896	0.10230474189366164
0.03772730289644286	0.0924570176321006	0.00035116956409394687	0.10188021958462712
0.03843913357977649	0.08644051042208187	0.00033639278626175696	0.10089650978888602
0.03915096397037938	0.08357328621908006	0.00032774593787685815	0.09933207999014121
0.039862794062830616	0.07981498849083724	0.00031741918149357965	0.09721672791152508
0.04057462385170931	0.07704430509649647	0.0003091133969440315	0.09460371867780698
0.04128645333159459	0.074698245580307	0.0003017353687483412	0.09155613696127465
0.041998282497065546	0.07362029706171001	0.0002970009409734353	0.0881399648052166
0.042710111342701286	0.07142835748160735	0.0002900980354029731	0.08442049565188428
0.04342193986308093	0.06970925892053255	0.0002842270646144974	0.08046045934220651
0.044133768052783594	0.06818927955518644	0.00027883504375863534	0.07631904457201505
0.0448455959063884	0.06680395490342499	0.0002737889997902183	0.07205139896992278
