#File generated by ModelExp v0.7.2
#Read datafile: ../../rescale/Ac_CoFe_C_Dispersion_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-15 18:49:14.778399
#Finished Fit at 2019-01-15 18:49:14.804261
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 5
#    # data points      = 1392
#    # variables        = 1
#    chi-square         = 692.551684
#    reduced chi-square = 0.49788043
#    Akaike info crit   = -969.774648
#    Bayesian info crit = -964.536151
#[[Variables]]
#    Ms:            298.000000 +/- 0.10737509 (0.04%) (init = 298.4)
#    mu:            23400 (fixed)
#    chi:           0 (fixed)
#    sigMu:         0 (fixed)
#    orderHermite:  50 (fixed)
#    T:             300 (fixed)

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-2.2999836914	-287.6481659631	5.9568238639	-295.5270663672025
-2.2989231445	-289.3415480006	6.6878065857	-295.5259255452031
-2.2969824219	-291.4730139967	6.9240966367	-295.5238351973786
-2.2934235352	-290.3025110719	6.4530100062	-295.5199927365998
-2.2912099609	-289.5331137938	6.6992989649	-295.5175967622301
-2.2871610352	-293.7867163965	6.532556492	-295.51320220228763
-2.2857174805	-293.7418261065	6.2162171584	-295.51163165444893
-2.2814099609	-293.6692608181	5.8868252247	-295.50693337767973
-2.2807401367	-293.1749556404	6.295319695	-295.50620119590724
-2.2756706055	-290.9124022529	5.1477294921	-295.5006457386221
-2.2754952148	-288.2013316634	6.8262679055	-295.50045309330665
-2.2724273437	-291.1949975425	5.8529497995	-295.4970786013831
-2.269731543	-292.7820294337	5.650466913	-295.4941058369259
-2.2642399414	-294.6024170967	6.8599884559	-295.4880281363502
-2.2619479492	-286.137259019	6.8125805289	-295.48548279930117
-2.259521582	-288.0419821717	5.149501705	-295.4827826073188
-2.2564355469	-292.1312990333	5.9657564238	-295.4793399114976
-2.2537626953	-286.0134671494	5.0716371754	-295.4763505327291
-2.251187207	-293.1725736019	5.9452657083	-295.473463331853
-2.2469908203	-292.6288700308	6.4600993617	-295.4687448769419
-2.245196582	-294.2622019095	6.2233336417	-295.46672203630277
-2.2415076172	-292.2064063905	5.839498453	-295.4625528899814
-2.2396879883	-292.9450826653	5.4425221743	-295.4604913474282
-2.2341890625	-291.2973833687	6.7068769213	-295.45424094996486
-2.2314733398	-289.7930094036	4.3025365847	-295.4511427387886
-2.228472168	-289.374344882	7.1449371438	-295.44771009168426
-2.2281791016	-291.3155076719	6.4021536056	-295.44737439586225
-2.2227399414	-296.2359807431	5.672221512	-295.4411279882943
-2.2224334961	-290.9706098132	5.5094168222	-295.44077515240394
-2.2174421875	-290.3412065728	7.3885678777	-295.43501451473634
-2.2170068359	-292.4876970004	6.7686589232	-295.4345108308879
-2.2121914063	-293.1879434273	5.9342362208	-295.4289263536821
-2.2112625977	-292.3451806071	5.0727220179	-295.4278464116994
-2.2064460937	-295.1364423583	5.8634789121	-295.4222315960545
-2.2057333008	-290.2441149495	5.5199787242	-295.42139857829324
