#File generated by ModelExp v0.3.5
#Generated at 2018-08-27 15:45:05.611007

#[[Data]] p_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.9385	0.0	0.7916104014542515
4.289595820000001	6.9385	4.289595820000001	0.7916104014542515
4.289595820000001	0.078	4.289595820000001	0.0
5.4132336	0.078	5.4132336	0.0
5.4132336	5.664000000000001	5.4132336	0.0
14.289595819999999	5.664000000000001	14.289595819999999	0.0

#[[Data]] m_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.9385	0.0	0.7916104014542515
4.289595820000001	6.9385	4.289595820000001	0.7916104014542515
4.289595820000001	0.078	4.289595820000001	0.0
5.4132336	0.078	5.4132336	0.0
5.4132336	5.664000000000001	5.4132336	0.0
14.289595819999999	5.664000000000001	14.289595819999999	0.0

#[[Data]] p_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.9385	0.0	0.7916104014542515
4.289595820000001	6.9385	4.289595820000001	0.7916104014542515
4.289595820000001	0.078	4.289595820000001	0.0
5.4132336	0.078	5.4132336	0.0
5.4132336	5.664000000000001	5.4132336	0.0
14.289595819999999	5.664000000000001	14.289595819999999	0.0

#[[Data]] m_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.9385	0.0	0.7916104014542515
4.289595820000001	6.9385	4.289595820000001	0.7916104014542515
4.289595820000001	0.078	4.289595820000001	0.0
5.4132336	0.078	5.4132336	0.0
5.4132336	5.664000000000001	5.4132336	0.0
14.289595819999999	5.664000000000001	14.289595819999999	0.0
