#File generated by ModelExp v0.6.0
#Generated at 2018-12-13 19:07:36.600103

#[[Data]] sa
#r / nm	SLD / 1e-6 A-2
0.0	8.34
0.0	8.34
0.0	6.57
3.5200000000000005	6.57
3.5200000000000005	0.078
4.975278082534625	0.078
4.975278082534625	5.66
14.975278082534624	5.66
14.975278082534624	5.66
4.975278082534625	5.66
4.975278082534625	0.078
3.5200000000000005	0.078
3.5200000000000005	6.57
0.0	6.57
0.0	8.34
0.0	8.34
0.0	8.34
0.0	8.34
0.0	6.57
1.0	6.57
1.0	0.078
2.455278082534625	0.078
2.455278082534625	5.66
12.455278082534624	5.66

#[[Data]] la
#r / nm	SLD / 1e-6 A-2
0.0	8.34
0.0	8.34
0.0	6.57
3.5200000000000005	6.57
3.5200000000000005	0.078
4.975278082534625	0.078
4.975278082534625	5.66
14.975278082534624	5.66
14.975278082534624	5.66
4.975278082534625	5.66
4.975278082534625	0.078
3.5200000000000005	0.078
3.5200000000000005	6.57
0.0	6.57
0.0	8.34
0.0	8.34
0.0	8.34
0.0	8.34
0.0	6.57
1.0	6.57
1.0	0.078
2.455278082534625	0.078
2.455278082534625	5.66
12.455278082534624	5.66
