#PNR generated at 2019-01-16 10:47:20.389836
#[[Parameters]]
#i0	1.0
#bg	1.3999999999999998e-07
#roughnessSubstrate	20.041031505537347
#roughnessSpacer	23.527612662946385
#roughnessShellCube1	14.57008761856568
#roughnessCubeShell1	22.31642583659761
#roughnessShellPMMA	0.0
#roughnessPMMAShell	0.0
#roughnessShellCube2	14.57008761856568
#roughnessCubeShell2	22.31642583659761
#roughnessShellAir	0
#a	93.84
#packingDensity1	0.506358957399347
#packingDensity2	0.506358957399347
#sldSubstrate	2.079e-06
#sldCore	6.194e-06
#sldSpacer	4.186e-06
#sldShellLower	7.8e-08
#sldShellTop	7.8e-08
#sldPMMA	1.059e-06
#thicknessSpacer	24.25716072643032
#thicknessShell1Lower	36.60100058114454
#thicknessShell1Top	39.6
#thicknessPMMA	721.0
#thicknessShell2Lower	36.60100058114454
#thicknessShell2Top	0
#magSldCore1	9.199999999999997e-07
#magSldCore2	-9.200000000000001e-07
#polarization_p	1
#polarizationEfficiency	0.98
#gamma	0
#dTheta	0.0003
#wavelength	5
#dWavelength	0.025
#polarization_m	-1
#
#[[Data]] p
#q	I
0.001	1.0000001399999996
0.0011245622811405704	1.0000001399999998
0.0012491245622811406	1.0000001399999998
0.0013736868434217108	1.0000001399999998
0.0014982491245622812	1.0000001399999998
0.0016228114057028516	1.0000001399999998
0.0017473736868434217	1.0000001399999998
0.001871935967983992	1.0000001399999998
0.0019964982491245623	1.0000001399999998
0.0021210605302651327	1.0000001399999996
0.002245622811405703	1.0000001399999996
0.002370185092546273	1.0000001399999996
0.0024947473736868435	1.0000001399999998
0.002619309654827414	1.0000001400000003
0.002743871935967984	1.0000001399999998
0.0028684342171085542	1.0000001399999998
0.0029929964982491246	1.0000001400000003
0.003117558779389695	1.00000014
0.0032421210605302654	1.00000014
0.0033666833416708354	1.00000014
0.0034912456228114058	1.00000014
0.003615807903951976	1.00000014
0.003740370185092546	1.0000001400000003
0.0038649324662331165	1.0000001400000003
0.003989494747373687	1.0000001399999998
0.004114057028514258	1.0000001400000003
0.004238619309654828	1.0000001400000003
0.004363181590795398	1.0000001399999998
0.0044877438719359685	1.00000014
0.0046123061530765385	1.0000001399999998
0.004736868434217108	1.00000014
0.004861430715357679	1.00000014
0.004985992996498249	1.0000001399999998
0.005110555277638819	1.0000001400000003
0.00523511755877939	1.0000001399999996
0.00535967983991996	1.0000001399999998
0.005484242121060531	1.0000001399999998
0.005608804402201101	1.0000001399999998
0.005733366683341671	1.0000001400000003
0.0058579289644822416	1.0000001399999998
0.0059824912456228115	1.0000001399999996
0.0061070535267633815	1.00000014
0.006231615807903952	1.0000001399999998
0.006356178089044522	1.00000014
0.006480740370185092	1.0000001399999998
0.006605302651325663	1.00000014
0.006729864932466233	1.00000014
0.006854427213606804	1.00000014
0.006978989494747374	1.0000001400000003
0.007103551775887944	1.0000001400000003
0.007228114057028515	1.00000014
0.007352676338169085	1.00000014
0.007477238619309655	1.00000014
0.007601800900450225	1.00000014
0.007726363181590795	1.00000014
0.007850925462731365	1.0000001400000005
0.007975487743871936	1.00000014
0.008100050025012507	0.9996455357686329
0.008224612306153078	0.9989680889149025
0.008349174587293647	0.9978420126076122
0.008473736868434216	0.9960824241997379
0.008598299149574787	0.993443675976551
0.008722861430715358	0.989615639777659
0.008847423711855928	0.9842236153811936
0.0089719859929965	0.9768345597945935
0.00909654827413707	0.9669714512747182
0.009221110555277637	0.9541366566264713
0.009345672836418208	0.9372885218579801
0.00947023511755878	0.9171063121669306
0.00959479739869935	0.8926938467598691
0.00971935967983992	0.8638405254849327
0.009843921960980492	0.8305029206756419
0.009968484242121062	0.7928278206505562
0.01009304652326163	0.7511600784598856
0.0102176088044022	0.7060332514908292
0.010342171085542771	0.6581433156351209
0.010466733366683342	0.6083080750687747
0.010591295647823913	0.5574168293323853
0.010715857928964484	0.5063760475024788
0.010840420210105051	0.45605704061631575
0.010964982491245622	0.4072509245419739
0.011089544772386193	0.3606347205297411
0.011214107053526764	0.316750574388018
0.011338669334667335	0.2759981587531625
0.011463231615807905	0.23863868856641218
0.011587793896948473	0.20480785620490896
0.011712356178089044	0.1745344736094506
0.011836918459229614	0.14776165839856764
0.011961480740370185	0.1243678870064319
0.012086043021510756	0.10418597898311928
0.012210605302651327	0.08701888983487244
0.012335167583791898	0.07265192687264274
0.012459729864932465	0.060861569249437864
0.012584292146073036	0.05142143228107793
0.012708854427213607	0.04410607687089426
0.012833416708354178	0.03879604730980264
0.012957978989494748	0.03523374333850606
0.01308254127063532	0.03313112638956329
0.013207103551775887	0.03227784380478131
0.013331665832916458	0.03247965013543494
0.013456228114057028	0.033552906287869784
0.0135807903951976	0.03532383394346597
0.01370535267633817	0.037629117948461334
0.01382991495747874	0.0403168782548671
0.013954477238619312	0.043322025963516114
0.014079039519759879	0.0463471907102619
0.01420360180090045	0.04937742812338966
0.01432816408204102	0.052314163852322466
0.014452726363181592	0.05507265009639295
0.014577288644322162	0.05758167569250074
0.014701850925462733	0.05978308332230885
0.0148264132066033	0.06163113373114845
0.014950975487743871	0.06309175596995754
0.015075537768884442	0.06414171928439227
0.015200100050025013	0.06476775746017238
0.015324662331165584	0.06496567097358238
0.015449224612306155	0.06473942675585893
0.015573786893446722	0.06410027015788446
0.015698349174587293	0.06306585906430585
0.015822911455727864	0.06165942621698003
0.015947473736868435	0.05990897274583776
