#File generated by ModelExp v0.7.2
#Read datafile: ./rescale/Ol-Fe-C_powderOxidized_295K_rescaled.xye
#Started Fit at 2019-01-17 13:57:22.774504
#Finished Fit at 2019-01-17 13:57:22.860383
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 56
#    # data points      = 352
#    # variables        = 5
#    chi-square         = 71735.0317
#    reduced chi-square = 206.729198
#    Akaike info crit   = 1881.62037
#    Bayesian info crit = 1900.93852
#[[Variables]]
#    Ms1:  610.300000 +/- 11.3894057 (1.87%) (init = 709)
#    mu1:  101030.000 +/- 2397.81020 (2.37%) (init = 84230)
#    Ms2:  694.300000 +/- 10.7307283 (1.55%) (init = 599.1)
#    mu2:  15320.0000 +/- 287.211885 (1.87%) (init = 13260)
#    chi:  65.4000000 +/- 2.19429767 (3.36%) (init = 63.2)
#    T:    295 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(Ms1, Ms2) = -0.975
#    C(Ms1, mu1) = -0.912
#    C(Ms1, mu2) = -0.909
#    C(mu1, Ms2) =  0.908
#    C(Ms2, mu2) =  0.812
#    C(mu1, mu2) =  0.740
#    C(mu2, chi) =  0.541
#    C(Ms1, chi) = -0.293
#    C(mu1, chi) =  0.199

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-1.8999	-1407.1844582646	0.7257022338	-1416.9810984094743
-1.8003	-1400.4536848062	0.7257022338	-1409.8104305394438
-1.7999	-1401.7427722839	0.7257022338	-1409.7814861204292
-1.7003	-1394.5495746348	0.7257022338	-1402.5335494325477
-1.7	-1395.7931390958	0.7257022338	-1402.511588361271
-1.6001	-1387.8473943277	0.7257022338	-1395.1497336842451
-1.5999	-1388.8579092277	0.7257022338	-1395.1348914733176
-1.5003	-1381.8211974771	0.7257022338	-1387.6850937146974
-1.4999	-1383.5534464898	0.7257022338	-1387.6549242403898
-1.4001	-1376.4577289719	0.7257022338	-1380.0560480452543
-1.3998	-1377.694572317	0.7257022338	-1380.0329753037295
-1.3002	-1368.5472988571	0.7257022338	-1372.2847491387176
-1.2999	-1371.4805437438	0.7257022338	-1372.2611253697673
-1.2001	-1362.1849077193	0.7257022338	-1364.2911897909848
-1.1999	-1364.7172892061	0.7257022338	-1364.274976971548
-1.1002	-1354.4274556354	0.7257022338	-1356.0510805582264
-1.0999	-1357.1210736445	0.7257022338	-1356.025868595473
-1.0001	-1345.707548221	0.7257022338	-1347.4524956185987
-0.9999	-1348.4692516137	0.7257022338	-1347.4349043585967
-0.9501	-1341.600073578	0.7257022338	-1342.9955655911594
-0.9499	-1344.0950088295	0.7257022338	-1342.9774869651128
-0.9001	-1336.122618258	0.7257022338	-1338.4067691013895
-0.8999	-1339.5030553752	0.7257022338	-1338.3881196445834
-0.8501	-1332.139238697	0.7257022338	-1333.6628383345028
-0.8499	-1335.1899167191	0.7257022338	-1333.643514375998
-0.8	-1326.4659744003	0.7257022338	-1328.7246252677007
-0.7998	-1330.2902510037	0.7257022338	-1328.7044946613662
-0.75	-1320.9732793335	0.7257022338	-1323.574933618881
-0.7499	-1325.1868371291	0.7257022338	-1323.564383075291
-0.7001	-1315.7695734102	0.7257022338	-1318.167857260621
-0.6999	-1319.8114155432	0.7257022338	-1318.145570607459
-0.65	-1309.2330137363	0.7257022338	-1312.408000329478
-0.6499	-1313.5111590306	0.7257022338	-1312.3961207388224
-0.6	-1302.8443666916	0.7257022338	-1306.2461670236012
-0.5999	-1306.2336718901	0.7257022338	-1306.2333603403245
-0.55	-1295.4053382339	0.7257022338	-1299.5585458439286
-0.5498	-1299.5457307302	0.7257022338	-1299.530547162897
-0.5	-1287.877919244	0.7257022338	-1292.1874004283225
-0.4999	-1291.4422638213	0.7257022338	-1292.1718361035432
-0.45	-1278.1323188065	0.7257022338	-1283.904889364834
-0.4499	-1282.4053841852	0.7257022338	-1283.8872079754954
-0.4	-1268.7010925766	0.7257022338	-1274.3692505364559
-0.3998	-1272.9468570373	0.7257022338	-1274.3279610569984
-0.35	-1256.1966625272	0.7257022338	-1263.043429217811
-0.3498	-1260.6157246814	0.7257022338	-1262.9935015505905
-0.3	-1241.2055412037	0.7257022338	-1249.0323351762866
-0.2998	-1246.1225802306	0.7257022338	-1248.9690966424835
-0.25	-1222.1144925403	0.7257022338	-1230.7248378140512
-0.2498	-1226.9296429736	0.7257022338	-1230.6395203836744
-0.2	-1194.7283770642	0.7257022338	-1204.89971076893
-0.1998	-1200.0857722066	0.7257022338	-1204.7737533733814
-0.15	-1152.2958417544	0.7257022338	-1164.0742652642623
-0.1498	-1157.8946054597	0.7257022338	-1163.8609735363107
-0.1	-1075.2285867769	0.7257022338	-1086.874278304638
-0.0999	-1079.6273437825	0.7257022338	-1086.6510404386258
-0.0975	-1069.3477135852	0.7257022338	-1081.1745866372353
-0.0974	-1074.0781165116	0.7257022338	-1080.9413514859166
-0.0949	-1063.4242997286	0.7257022338	-1074.9739245638261
-0.0949	-1068.6153929471	0.7257022338	-1074.9739245638261
-0.0925	-1057.1968456641	0.7257022338	-1068.9881834845803
-0.0924	-1062.2689092022	0.7257022338	-1068.7330953247272
-0.09	-1051.0714108196	0.7257022338	-1062.4692245036292
-0.0899	-1056.223156463	0.7257022338	-1062.202200807964
-0.0875	-1044.5462591848	0.7257022338	-1055.6432172778339
-0.0874	-1049.390597362	0.7257022338	-1055.363528769516
-0.0849	-1042.8552858959	0.7257022338	-1048.1982664423917
-0.0849	-1037.6998972273	0.7257022338	-1048.1982664423917
-0.0824	-1035.6810661833	0.7257022338	-1040.6864486323284
-0.0824	-1030.3725543433	0.7257022338	-1040.6864486323284
-0.0799	-1028.3043755474	0.7257022338	-1032.8069048080954
-0.0799	-1022.7868614641	0.7257022338	-1032.8069048080954
-0.0774	-1020.4858773916	0.7257022338	-1024.5372044688118
-0.0774	-1014.7882440139	0.7257022338	-1024.5372044688118
-0.0749	-1012.4939364019	0.7257022338	-1015.8535995107289
-0.0749	-1006.9730840884	0.7257022338	-1015.8535995107289
-0.0724	-998.2552957245	0.7257022338	-1006.7309615026703
-0.0724	-1003.5722257104	0.7257022338	-1006.7309615026703
-0.07	-989.4816428027	0.7257022338	-997.5355279066785
-0.0699	-994.922508216	0.7257022338	-997.1427106168434
-0.0675	-979.9173953534	0.7257022338	-987.473857747631
-0.0674	-985.3820638	0.7257022338	-987.0607313179755
-0.0649	-970.002909492	0.7257022338	-976.4552676051766
-0.0649	-975.8416193839	0.7257022338	-976.4552676051766
-0.0624	-959.7162980392	0.7257022338	-965.294787369694
-0.0624	-965.3526821484	0.7257022338	-965.294787369694
-0.0599	-954.3691062703	0.7257022338	-953.5458009100724
-0.0599	-948.5303963784	0.7257022338	-953.5458009100724
-0.0574	-936.7632072283	0.7257022338	-941.1726123015507
-0.0574	-942.4609857464	0.7257022338	-941.1726123015507
-0.0549	-930.4387848313	0.7257022338	-928.136973363204
-0.0549	-924.4504351388	0.7257022338	-928.136973363204
-0.0524	-911.5274926113	0.7257022338	-914.397597223343
-0.0523	-917.0940496514	0.7257022338	-913.8327622011303
-0.0499	-903.4182781406	0.7257022338	-899.9094701386559
-0.0499	-897.81063184	0.7257022338	-899.9094701386559
-0.0474	-888.9654101638	0.7257022338	-884.6228734354258
-0.0474	-883.5058071189	0.7257022338	-884.6228734354258
-0.0449	-873.0933588987	0.7257022338	-868.4819876644
-0.0449	-867.6607519768	0.7257022338	-868.4819876644
-0.0424	-851.3699705229	0.7257022338	-851.4228908553604
-0.0424	-856.4610619735	0.7257022338	-851.4228908553604
-0.0399	-833.0538992749	0.7257022338	-833.3706696973583
-0.0399	-838.3223523515	0.7257022338	-833.3706696973583
-0.0374	-814.0665534608	0.7257022338	-814.2352153978467
-0.0374	-819.0186003634	0.7257022338	-814.2352153978467
-0.0349	-798.2833281491	0.7257022338	-793.9050382839749
-0.0349	-793.2935447302	0.7257022338	-793.9050382839749
-0.0324	-775.7625381587	0.7257022338	-772.2380429545319
-0.0324	-770.9625984442	0.7257022338	-772.2380429545319
-0.0299	-746.8844514603	0.7257022338	-749.0475474131562
-0.0298	-751.1206511656	0.7257022338	-748.0849463661864
-0.0274	-719.8169918351	0.7257022338	-724.0807147149502
-0.0273	-724.6108211367	0.7257022338	-723.040536074253
-0.0249	-694.636503158	0.7257022338	-696.9846892995055
-0.0249	-690.8754787614	0.7257022338	-696.9846892995055
-0.0224	-662.6557491294	0.7257022338	-667.2526806483386
-0.0224	-658.4764299652	0.7257022338	-667.2526806483386
-0.0199	-622.5059101958	0.7257022338	-634.1377417714208
-0.0199	-626.3306512486	0.7257022338	-634.1377417714208
-0.0174	-581.545752148	0.7257022338	-596.5170387902157
-0.0174	-584.7877543071	0.7257022338	-596.5170387902157
-0.0149	-537.9514401322	0.7257022338	-552.6899899047413
-0.0149	-535.3426857423	0.7257022338	-552.6899899047413
-0.0124	-483.9576699662	0.7257022338	-500.1205741427182
-0.0124	-481.4120516706	0.7257022338	-500.1205741427182
-0.0099	-420.1889809924	0.7257022338	-435.2401657213414
-0.0099	-418.5429431858	0.7257022338	-435.2401657213414
-0.0074	-342.8567721293	0.7257022338	-353.6930077261168
-0.0073	-344.0917576767	0.7257022338	-350.0243829707877
-0.0049	-250.4530341352	0.7257022338	-251.7777284192211
-0.0049	-249.5533085058	0.7257022338	-251.7777284192211
-0.004	-211.1876230279	0.7257022338	-209.9266645124346
-0.0039	-206.5847695261	0.7257022338	-205.11810488782854
-0.003	-163.3935996151	0.7257022338	-160.52976857570957
-0.0028	-158.8728810921	0.7257022338	-150.3235367241106
-0.002	-112.1287456149	0.7257022338	-108.5748630750354
-0.0019	-106.0943138305	0.7257022338	-103.264395691568
-0.001	-56.4316361939	0.7257022338	-54.77250964274827
-0.0009	-49.1441924187	0.7257022338	-49.323348471278315
-0.0009	-49.4093495009	0.7257022338	-49.323348471278315
0.0	14.6527554	0.7257022338	0.0
0.0	3.3347106194	0.7257022338	0.0
0.0	2.1529625879	0.7257022338	0.0
0.0009	68.2202045318	0.7257022338	49.323348471278315
0.0009	64.7966461879	0.7257022338	49.323348471278315
0.001	73.4401806992	0.7257022338	54.77250964274827
0.0019	120.1899621398	0.7257022338	103.264395691568
0.0019	124.4623743865	0.7257022338	103.264395691568
0.0019	123.7231305491	0.7257022338	103.264395691568
0.0029	176.9825045686	0.7257022338	155.43921945783543
0.0029	170.9226006358	0.7257022338	155.43921945783543
0.003	178.932916406	0.7257022338	160.52976857570957
0.0039	217.0582493041	0.7257022338	205.11810488782854
0.0039	224.0232490627	0.7257022338	205.11810488782854
0.004	225.4858438587	0.7257022338	209.9266645124346
0.0049	263.7515275687	0.7257022338	251.7777284192211
0.0049	259.3558039984	0.7257022338	251.7777284192211
0.0049	267.1486848654	0.7257022338	251.7777284192211
0.0074	356.1287048611	0.7257022338	353.6930077261168
0.0074	359.8363175734	0.7257022338	353.6930077261168
0.0074	350.201894718	0.7257022338	353.6930077261168
0.0099	436.6400700698	0.7257022338	435.2401657213414
0.0099	424.0771484204	0.7257022338	435.2401657213414
0.0099	430.1940925487	0.7257022338	435.2401657213414
0.0124	485.6675695694	0.7257022338	500.1205741427182
0.0124	498.9335515428	0.7257022338	500.1205741427182
0.0124	493.2153082217	0.7257022338	500.1205741427182
0.0149	546.664656572	0.7257022338	552.6899899047413
0.0149	553.4968528219	0.7257022338	552.6899899047413
0.0149	538.6984780116	0.7257022338	552.6899899047413
0.0174	584.0280892088	0.7257022338	596.5170387902157
0.0174	592.7411605082	0.7257022338	596.5170387902157
0.0174	600.0672696984	0.7257022338	596.5170387902157
0.0199	633.7264278532	0.7257022338	634.1377417714208
0.0199	624.5957874886	0.7257022338	634.1377417714208
0.0199	640.970532691	0.7257022338	634.1377417714208
0.0224	677.498101495	0.7257022338	667.2526806483386
0.0224	659.9326240674	0.7257022338	667.2526806483386
0.0224	669.4311954646	0.7257022338	667.2526806483386
0.0249	701.8300991203	0.7257022338	696.9846892995055
0.0249	710.1569516909	0.7257022338	696.9846892995055
0.0249	691.6731706567	0.7257022338	696.9846892995055
0.0274	739.795138909	0.7257022338	724.0807147149502
0.0274	720.5389204172	0.7257022338	724.0807147149502
0.0274	731.1389626647	0.7257022338	724.0807147149502
0.0299	757.6238285367	0.7257022338	749.0475474131562
0.0299	746.6816902562	0.7257022338	749.0475474131562
0.0299	766.7356006433	0.7257022338	749.0475474131562
0.0324	771.0006252413	0.7257022338	772.2380429545319
0.0324	782.2340603985	0.7257022338	772.2380429545319
0.0324	791.29546877	0.7257022338	772.2380429545319
0.0349	813.9362899098	0.7257022338	793.9050382839749
0.0349	804.7548503888	0.7257022338	793.9050382839749
0.0349	792.9012301026	0.7257022338	793.9050382839749
0.0374	813.5096495666	0.7257022338	814.2352153978467
0.0374	825.2242253047	0.7257022338	814.2352153978467
0.0374	834.899577766	0.7257022338	814.2352153978467
0.0399	832.5727586939	0.7257022338	833.3706696973583
0.0399	844.4138969017	0.7257022338	833.3706696973583
0.0399	853.7985330481	0.7257022338	833.3706696973583
0.0424	871.2919482439	0.7257022338	851.4228908553604
