#Loaded raw file: ES_S14_30K_730mT_FC_reduced_in_x_ai_du_qz_I.xy
#Loaded data range: 0.005 .. inf
#Divided data by: 0.0110798244277
#Performed footprint correction
#Beamwidth: 1.0
#Samplelength: 14.0
#Wavelength: 5.1386
#q / A-1 	 I / a.u. 	 sI / a.u. 
0.00507734505523	0.893831736404	0.254831419842
0.00592356766726	0.745043978727	0.204380412854
0.00676978955753	0.615025857266	0.204509228722
0.00761601062293	0.931923591767	0.19586885316
0.00846223076033	1.0	0.195658046539
0.00930844986663	0.623786272035	0.154877921465
0.0101969787057	0.636213515936	0.137957293243
0.0110008845735	0.696122325027	0.140791921278
0.0118470999679	0.638904783927	0.110938169595
0.0126933139187	0.508962368076	0.0926513715145
0.0135395263229	0.392584663716	0.0825122451343
0.0143857370773	0.265087565367	0.0620732586393
0.0152319460789	0.0832869262346	0.0391661937588
0.0160781532245	0.0748999715261	0.0319692122743
0.016924358411	0.0385931303074	0.0234756070389
0.0177282514298	0.0262048603396	0.0151293831712
0.0186167624945	0.0158939443207	0.0112387158089
0.0194629611851	0.0	0.0
0.0203091575043	0.00669007071842	0.00669007071842
0.0211553513489	0.0	0.0
0.0220015426157	0.00569722780501	0.00569722780501
0.0228477312017	0.00525324520733	0.00525324520733
0.0236939170038	0.00488611306091	0.00488611306091
0.0245400999189	7.32838389838e-05	0.006374009083
0.0253862798438	0.0043822737178	0.00943189536888
0.0262324566755	0.00794142422271	0.00561543492016
0.0270786303108	0.0112142605836	0.00647455636669
0.0279248006467	0.00352895116692	0.00352895116692
0.02877096758	0.0	0.0
0.0296171310077	-0.00307911296135	0.00307911296135
0.0304632908267	-0.00580330319253	0.00410355504073
0.0313094469337	0.0	0.0
0.0321555992258	0.00264732065255	0.00264732065255
0.0330017475999	0.0	0.0
0.0338478919527	-0.00236678167433	0.00236678167433
0.0346940321814	0.00454329769295	0.00321259660764
0.0355401681826	0.0	0.0
0.0363862998534	0.00413365776568	0.00292293743722
0.0372324270906	0.0	0.0
0.0380785497912	0.00191989158082	0.00325506709396
0.038924667852	0.00365190876699	0.00360817457103
0.03977078117	0.00174304841786	0.00174304841786
0.040616889642	2.6728145623e-05	0.00232473414788
0.041462993165	0.00478055062036	0.00276005218753
0.0423090916358	0.00304195001811	0.00215098348584
0.0431551849514	-0.00284575399079	0.00201225194448
0.0440012730087	0.00139056691887	0.00139056691887
0.0448473557045	0.00134194782263	0.00134194782263
0.0456934329358	0.00126808202307	0.00126808202307
0.0465395045996	1.96986955581e-05	0.00171333361014
0.0473855705926	1.87349431206e-05	0.00162950930623
0.0482316308118	0.00111794788367	0.00111794788367
0.0490776851542	0.00215226625655	0.0021264913426
0.0499237335166	0.0020516743872	0.00202710413219
0.0507697757959	0.000984027669937	0.000984027669937
0.0516158118891	0.00189477511851	0.00187208384345
0.0524618416931	0.00268372641418	0.00154945016766
0.0533078651047	0.000845984765136	0.000845984765136
0.0541961826945	0.0016192378054	0.00114497403255
0.0549998923388	0.00157675532754	0.00189030790215
0.0558458959549	0.0	0.0
0.0566918927665	0.00141356897089	0.000999544204986
0.0574955833407	0.00134362718885	0.00095008789662
0.0583838655633	-0.000617651106705	0.00109360880069
0.0592298413424	9.81290945949e-06	0.00085349750904
0.0600758099045	0.000579878456077	0.000579878456077
0.0609217711465	0.000553830322016	0.000553830322016
0.0617677249655	-0.00104487553079	0.000738838573317
0.0626136712582	0.0	0.0
0.0634596099216	0.000969611065655	0.000957999285882
0.0643055408527	0.000917730561762	0.000648933503525
0.0651514639483	0.000447012372212	0.000757884079449
0.0659973791054	0.000426283150905	0.000722738862487
0.066843286221	0.00119988035828	0.000692751247849
0.0676891851919	0.00192004867478	0.00101041009101
0.068535075915	0.00110692906241	0.000818014039528
0.0693809582874	-0.00104268608082	0.000601995089445
0.0702268322059	0.000338771623559	0.000338771623559
0.0710726975675	5.25335065268e-06	0.000456920724142
0.0719185542691	0.000318042935919	0.000539223727797
0.0727644022077	0.00060404617717	0.000427125148027
0.0736102412801	0.0011647749695	0.000582387484751
0.0744560713834	9.0883012336e-06	0.000558948997718
0.0753018924143	8.72591025838e-06	0.000536661216187
0.07614770427	-0.000254156712354	0.000450008126542
0.0769935068473	0.000515059316461	0.000508891116073
0.0778393000432	1.60254315698e-05	0.000696922048584
0.0786850837546	0.000492764893562	0.000676318652714
0.0795308578785	0.000234007727777	0.000234007727777
0.0803766223118	0.000458347274498	0.000452858241009
0.0812223769514	-0.000215609376661	0.00038175647913
0.0820681216944	6.98661565979e-06	0.000429691063281
0.0829138564375	-0.000208658601835	0.000208658601835
0.0838018670429	6.69094849176e-06	0.000411506931508
0.0845630100347	-0.000199934167365	0.000199934167365
0.0863389777623	0.000377707994558	0.000373184673604
0.0896793620261	0.000807629232433	0.000528265717762
0.093061855866	0.000143407201329	0.00030865295168
0.096444168277	0.000334782758457	0.000193286915715
0.0998262926652	0.000203649167881	0.000279508001985
0.103208222437	0.00035683728574	0.000178418642869
0.106589950999	0.000405997316538	0.000241174807067
0.109971471758	7.55034379986e-05	0.000162504802998
0.113352778123	7.56532164851e-05	0.000211683068141
0.1167338635	3.33853666094e-06	0.000167648622154
0.120114721299	0.000403842972399	0.000189482936643
0.123495344928	0.000262439180547	0.000159637713372
0.126875727796	0.000190266103077	0.000109850185829
0.147997255433	5.6992277835e-05	0.000142838386425
0.169107512505	0.000192053182693	0.000134175781333
