#Generated data by combining files:
#ES_S14_30K_2mT_ZFC_reduced_in_x_ai_uu_qz_I_corrected.xy
#ES_S14_30K_2mT_ZFC_reduced_in_x_ai_dd_qz_I_corrected.xy
#q/A-1	I/a.u.	sI /a.u.
0.0363862998534	0.000828431045115	6.93176945135e-05
0.0372324270906	0.000932096431359	6.72452526877e-05
0.0380785497912	0.000801612278751	5.03258333223e-05
0.038924667852	0.000685159042897	4.94771378591e-05
0.03977078117	0.000562827170692	4.53294374836e-05
0.040616889642	0.00044374886563	5.13449321196e-05
0.041462993165	0.000244216147266	4.23409746408e-05
0.0423090916358	0.000132403299711	2.71659979788e-05
0.0431551849514	0.000136992547664	2.61327712855e-05
0.0440012730087	8.36718103287e-05	2.01427585412e-05
0.0448473557045	7.14474110732e-05	2.02897918169e-05
0.0456934329358	4.19684367677e-05	1.37374550431e-05
0.0465395045996	7.91500758539e-05	1.76922933407e-05
0.0473855705926	9.40637315729e-05	2.18894683746e-05
0.0482316308118	0.000153326260497	2.41399790462e-05
0.0490776851542	0.000197815841535	2.57705523908e-05
0.0499237335166	0.000202925200972	2.0037002186e-05
0.0507697757959	0.000294130431675	2.14883363523e-05
0.0516158118891	0.000292769949204	2.78328880187e-05
0.0524618416931	0.000303950702641	3.15520658063e-05
0.0533078651047	0.000314872587475	1.94833259348e-05
0.0541961826945	0.000259373493792	1.8770875573e-05
0.0549998923388	0.000264381067788	2.46581044201e-05
0.0558458959549	0.000251652730483	1.94771478862e-05
0.0566918927665	0.000197450736984	1.53522542712e-05
0.0575378826703	0.000131780264484	1.27591260901e-05
0.0583838655633	0.000129178653021	1.32125029946e-05
0.0592298413424	0.000102555166049	1.09500909965e-05
0.0600758099045	8.37758722562e-05	1.1070960139e-05
0.0609217711465	0.0001111198407	1.42811702098e-05
0.0617677249655	0.000118564037955	1.09809795484e-05
0.0626136712582	0.000182694747278	1.32853316786e-05
0.0634596099216	0.000212285167772	1.43152554386e-05
0.0643055408527	0.000231722263473	1.37629495836e-05
0.0651514639483	0.000299485754239	1.65886860559e-05
0.0659550835377	0.000334130320499	1.49542900024e-05
0.066843286221	0.000375269077715	1.34657669811e-05
0.0676891851919	0.00036481669164	1.36103875702e-05
0.068535075915	0.000360938791095	1.29261238967e-05
0.0693809582874	0.000358325872928	1.39310111673e-05
0.0702268322059	0.000321035496166	1.21831554732e-05
0.0710726975675	0.000277012275496	1.25066136468e-05
0.0719185542691	0.00021380589669	9.42139938173e-06
0.0727644022077	0.000161727200928	1.09399422827e-05
0.0736102412801	0.000154134365462	7.80938195028e-06
0.0744560713834	0.000114209336622	8.24601409514e-06
0.0753018924143	0.000101389081995	6.96108124433e-06
0.07614770427	7.64289683052e-05	6.36793095899e-06
0.0769935068473	6.05898979468e-05	6.27654709691e-06
0.0778393000432	4.28117626754e-05	4.28729530487e-06
0.0786850837546	4.86265839329e-05	4.46327915009e-06
0.0795308578785	4.08766536334e-05	3.93373843131e-06
0.0803766223118	5.1967964743e-05	4.37772322754e-06
0.0812223769514	6.68369253013e-05	4.98173834005e-06
0.0820681216944	6.07655906475e-05	4.64981070877e-06
0.0829138564375	5.29756456503e-05	4.40058540996e-06
0.0837595810779	4.66756705419e-05	4.1586775593e-06
0.0846052955124	4.05742218852e-05	3.83893622462e-06
0.0863389777623	4.13691906991e-05	3.63891439252e-06
0.0896793620261	2.1752375094e-05	2.54821325764e-06
0.093061855866	2.87957442787e-05	2.76315590805e-06
0.096444168277	1.79523876373e-05	1.92251532604e-06
0.0998262926652	1.71300550064e-05	1.80637788168e-06
0.103208222437	1.97581321342e-05	1.83699963653e-06
0.106589950999	1.83232114732e-05	1.66181631399e-06
0.109971471758	1.6196105435e-05	1.53506846286e-06
0.113352778123	1.67251011509e-05	1.47477892386e-06
0.1167338635	1.48667641222e-05	1.3897391056e-06
0.120114721299	1.81469054642e-05	1.43514584731e-06
0.123495344928	1.31649937747e-05	1.30455362188e-06
0.126875727796	1.55482690568e-05	1.31483244943e-06
0.147997255433	4.33318940629e-06	7.13409211957e-07
0.169107512505	2.52326986383e-06	5.69603313889e-07
