#File generated by ModelExp v0.7.3
#Read datafile: ../../rescale/Ac_CoFe_C_2_Dispersion_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-31 18:06:22.438610
#Finished Fit at 2019-01-31 18:06:22.489279
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 23
#    # data points      = 1083
#    # variables        = 2
#    chi-square         = 16238.0056
#    reduced chi-square = 15.0212818
#    Akaike info crit   = 2936.35197
#    Bayesian info crit = 2946.32695
#[[Variables]]
#    Ms:            413.000000 +/- 1.35693779 (0.33%) (init = 410.5)
#    mu:            23500 (fixed)
#    chi:          -0.30000000 +/- 1.14922718 (383.08%) (init = -13.5)
#    sigMu:         0 (fixed)
#    orderHermite:  50 (fixed)
#    T:             300 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(Ms, chi) = -0.872

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-2.2982754883	-412.9264014536	4.910102416	-408.8953112714588
-2.29401875	-404.3252874413	7.0830653622	-408.8902511003989
-2.2852947266	-399.628967297	6.3112985402	-408.8798066995465
-2.2800297852	-402.0199379616	5.538471155	-408.87345514810204
-2.2750250977	-409.7717630575	4.5509682108	-408.8673835317571
-2.2672871094	-405.1278084514	5.2330777105	-408.8579301060411
-2.2645756836	-414.7273964605	4.6953334313	-408.8545985449364
-2.2577818359	-403.5280321987	4.5211631506	-408.8462071391017
-2.2547969727	-398.7943262847	6.7885180315	-408.84250051964756
-2.2468130859	-412.5639720779	3.7176448655	-408.8325259909139
-2.2438123047	-410.0250592872	4.2094968021	-408.8287542572597
-2.2347910156	-402.3595254276	6.2691659379	-408.8173396860629
-2.231024707	-405.5191991242	5.6146596692	-408.8125404126936
-2.2202790039	-409.6802986577	4.4394874736	-408.7987369758332
-2.2202743164	-395.4331650811	7.5118791237	-408.79873091852204
-2.2090354492	-407.8540182187	4.7169814123	-408.78411667680996
-2.2083029297	-412.2660674095	4.630000466	-408.78315780438106
-2.1993116211	-394.6413549849	6.9185794733	-408.7713241640439
-2.1962985352	-398.6428287058	6.6981410029	-408.767331966216
-2.1922929687	-401.1032050953	4.4611081866	-408.7620039398456
-2.1898162109	-411.2599794671	5.0207434303	-408.7586975149342
-2.1793329102	-404.8129347102	6.5416394931	-408.74460057822716
-2.1775469727	-410.236920206	4.4303405238	-408.7421824706405
-2.1696074219	-415.9445244938	4.7472176482	-408.7313736845028
-2.1675589844	-407.5898774769	4.91647222	-408.7285692902654
-2.1568102539	-407.1326671605	5.9148826196	-408.7137473959272
-2.1553042969	-404.6162422948	6.9936214018	-408.71165638984905
-2.1470835938	-404.3322054508	6.3346603382	-408.70017914525556
-2.1450672852	-408.794342589	4.7399614778	-408.69734777693867
-2.1368458984	-407.1722634743	6.4172533561	-408.6857359012988
-2.1313241211	-410.2672756662	5.44551982	-408.67787597980555
-2.1258533203	-402.6956730666	5.7989812266	-408.67003986596706
-2.1178588867	-402.070939602	6.1782001359	-408.65850096868803
-2.1153782227	-406.4056487507	5.6317781883	-408.65489904606204
-2.1068899414	-399.9314702032	7.5269735713	-408.6424966425524
-2.1058943359	-410.4332659594	3.4579987923	-408.6410340464015
-2.0958699219	-402.2493603637	7.9935954967	-408.6262144186798
-2.0948489258	-417.4196790323	5.1401533567	-408.6246954519889
-2.0831597656	-419.5012893835	4.8653994415	-408.6071776348176
-2.0826362305	-409.1519895457	5.6118669073	-408.60638752344573
-2.070384668	-408.793050459	5.1680887568	-408.5877608788793
-2.0673693359	-396.1352746781	5.5100366895	-408.5831359890022
-2.0583945312	-394.723609557	6.0313665591	-408.5692746451397
-2.0561276367	-398.0975115733	6.7056946183	-408.56575062722044
-2.0481571289	-404.4510981332	7.3193146193	-408.5532861298772
-2.0436516602	-401.0135082863	7.1313823302	-408.54618909102544
-2.0369306641	-405.5748506793	4.3537022609	-408.53553267902004
-2.0318975586	-405.1257581763	6.8176104703	-408.5274975876608
-2.0256623047	-403.8582922942	5.3530369634	-408.5174775496349
-2.0194	-403.405716679	7.5633730272	-408.5073401337668
-2.0144072266	-406.7789956409	4.9877487912	-408.49920430758806
-2.0079170898	-408.1551989887	5.0838531407	-408.4885568812869
-2.0021789063	-409.2129728736	5.7739699076	-408.47907506704854
-1.9974166992	-410.187559358	5.927120303	-408.4711570847649
-1.9929259766	-411.69500023	4.6563975823	-408.4636495702881
-1.9846791016	-408.8042449652	6.174570983	-408.4497582206165
-1.983456543	-406.0775138731	4.8195041909	-408.44768731378144
-1.973418457	-406.0188760874	5.9164971294	-408.43056946902783
-1.9706756836	-399.892172445	8.1770334938	-408.4258565750484
-1.9624424805	-411.2708579385	4.7119283251	-408.41161656347833
-1.9579835938	-394.7907795893	7.13878936	-408.40384588489684
-1.9539416016	-405.9516430211	4.5116235885	-408.39676582286535
-1.9459518555	-417.4750345773	4.7692303591	-408.3826694182319
