#     Area    Mean    Min    Max    Angle    MinThr    MaxThr    Length
1    5.940    94.500    58    153    -37.875    0    255    11.345
2    5.198    87.619    59    130    -81.027    0    255    9.958
3    5.940    89.167    51    116    -82.569    0    255    11.206
4    5.940    82.333    65    104    -74.745    0    255    11.216
5    5.693    54.565    16    110    -55.620    0    255    11.125
6    5.445    85.227    43    128    -52.595    0    255    10.663
7    6.188    90.160    59    121    -77.735    0    255    12.112
8    5.940    86.250    59    122    -46.736    0    255    11.686
9    5.445    84.045    44    123    -45.000    0    255    10.674
10    5.445    92.909    59    128    -75.964    0    255    10.480
11    6.188    98.880    67    148    -60.255    0    255    11.952
12    4.950    99.850    66    153    -36.254    0    255    9.437
13    6.188    86.080    62    162    -65.556    0    255    11.989
14    5.940    125.958    85    196    -48.576    0    255    11.451
15    5.693    101.783    70    150    -37.405    0    255    10.917
16    5.198    106.190    38    143    -36.870    0    255    9.785
17    5.940    95.542    65    152    17.650    0    255    11.310
18    5.198    107.714    78    187    -11.310    0    255    10.083
19    5.445    118.227    96    174    35.218    0    255    10.401
20    5.445    83.409    46    115    11.310    0    255    10.424
21    5.445    71.136    41    110    17.526    0    255    10.254
22    5.693    101.478    60    139    -26.565    0    255    10.906
23    5.445    117.273    68    167    -29.055    0    255    10.542
24    5.693    104.522    75    151    30.069    0    255    10.767
25    5.445    102.909    72    144    -13.392    0    255    10.622
26    5.198    110.810    84    147    18.435    0    255    9.702
27    5.693    98.348    71    159    15.945    0    255    10.961
28    5.693    105.087    82    139    15.945    0    255    10.923
29    5.693    63.304    17    154    -10.305    0    255    11.140
30    5.445    120.636    91    186    33.690    0    255    10.442
31    5.693    109.609    58    183    -21.801    0    255    11.133
32    5.693    107.739    69    151    25.463    0    255    11.131
33    5.940    100.417    68    164    7.431    0    255    11.510
34    5.445    102.136    68    179    10.784    0    255    10.651
35    5.198    100.810    48    136    8.531    0    255    10.038
36    4.950    100.700    66    159    -14.744    0    255    9.673
37    5.693    92.652    56    146    -95.194    0    255    10.990
38    5.445    99.818    44    172    -21.801    0    255    10.532
39    5.198    82.571    47    122    17.526    0    255    9.888
40    5.198    55.905    24    140    -27.897    0    255    9.716
41    5.693    111.174    78    154    31.430    0    255    10.738
42    5.445    68.182    38    132    -8.130    0    255    10.265
43    5.693    106.609    77    160    15.945    0    255    11.021
44    5.198    104.619    60    161    49.086    0    255    9.910
45    6.188    88.400    60    148    14.621    0    255    11.809
46    5.198    103.143    84    125    17.526    0    255    10.124
47    5.940    55.833    23    115    -32.276    0    255    11.339
48    5.693    103.870    56    171    28.811    0    255    11.098
49    5.693    90.304    49    150    -24.228    0    255    11.016
50    6.435    94.269    60    131    26.565    0    255    12.350
51    5.693    104.304    71    177    -2.603    0    255    11.122
52    5.693    108.087    81    154    59.931    0    255    10.881
53    5.940    108.500    76    189    50.194    0    255    11.499
54    5.198    98.238    70    166    -16.699    0    255    10.138
55    6.188    115.000    92    184    70.017    0    255    11.697
56    5.693    105.348    66    158    -7.765    0    255    10.976
57    5.693    106.478    67    176    27.759    0    255    10.768
58    5.693    100.652    60    143    -37.875    0    255    11.194
59    5.445    80.182    40    119    14.036    0    255    10.237
60    5.445    97.591    62    143    -79.216    0    255    10.473
61    5.445    108.636    61    156    -101.310    0    255    10.442
62    5.198    52.857    22    136    14.744    0    255    9.975
63    5.445    94.091    41    132    25.346    0    255    10.568
64    4.950    53.900    6    137    22.380    0    255    9.517
65    5.445    101.591    75    126    -10.784    0    255    10.606
66    5.198    87.810    54    118    11.310    0    255    10.083
67    5.693    97.826    70    135    -2.726    0    255    10.878
68    5.445    107.227    81    137    5.440    0    255    10.512
69    5.445    68.455    29    134    -2.726    0    255    10.617
70    5.693    94.043    55    132    8.130    0    255    10.759
71    5.445    100.818    56    137    16.699    0    255    10.342
72    5.198    58.000    22    141    2.726    0    255    10.150
73    6.188    107.960    70    161    -7.431    0    255    11.767
74    5.445    107.864    72    159    -8.130    0    255    10.439
75    5.693    100.304    53    159    -55.620    0    255    11.155
76    5.693    112.783    64    205    0.000    0    255    11.029
77    5.693    74.478    40    195    2.490    0    255    11.119
78    5.445    110.727    83    168    -39.094    0    255    10.256
79    5.693    100.565    58    152    52.595    0    255    10.865
80    6.188    47.320    10    127    22.249    0    255    11.704
81    4.950    90.350    57    132    -6.009    0    255    9.616
82    5.445    99.955    48    159    5.711    0    255    10.315
83    5.445    93.227    72    136    2.726    0    255    10.531
84    5.198    86.905    54    145    2.862    0    255    9.793
85    5.198    108.095    76    173    5.711    0    255    10.110
86    5.198    100.000    69    138    2.862    0    255    9.873
87    4.950    62.400    34    124    6.009    0    255    9.241
88    5.445    122.636    79    176    5.440    0    255    10.570
89    5.445    100.273    59    124    -5.440    0    255    10.495
90    5.693    105.522    56    176    -7.765    0    255    11.140
91    5.198    88.333    47    121    14.744    0    255    9.738
92    5.445    72.136    29    151    5.440    0    255    10.503
93    5.445    36.818    6    123    -17.526    0    255    10.206
94    5.445    93.045    62    149    0.000    0    255    10.614
95    5.940    103.833    64    178    -2.490    0    255    11.570
96    6.188    110.080    51    191    2.386    0    255    11.946
97    5.940    93.125    65    152    -156.801    0    255    11.318
98    5.693    96.478    64    151    13.392    0    255    10.782
99    5.693    176.696    104    255    13.392    0    255    10.782
100    5.940    91.333    50    153    -4.970    0    255    11.467
101    5.445    42.045    6    103    5.440    0    255    10.236
102    6.188    72.840    31    182    2.386    0    255    11.951
103    5.940    92.125    63    133    0.000    0    255    11.568
104    5.940    82.458    51    122    23.199    0    255    11.253
105    6.188    68.840    40    147    2.490    0    255    11.708
106    6.188    91.120    57    134    -6.843    0    255    12.129
107    5.940    91.333    64    148    -4.970    0    255    11.228
108    5.445    85.682    34    129    2.726    0    255    10.226
109    6.188    61.240    20    105    65.556    0    255    11.922
110    5.940    75.083    45    141    -4.970    0    255    11.238
111    5.693    93.696    62    124    15.945    0    255    10.832
112    6.683    93.222    58    186    -24.624    0    255    13.098
113    5.940    85.458    64    145    36.384    0    255    11.597
114    6.188    43.960    1    137    14.621    0    255    11.858
115    5.940    87.583    44    144    10.305    0    255    11.492
116    5.940    88.333    46    150    -36.384    0    255    11.443
117    5.940    103.458    72    162    52.125    0    255    11.325
118    5.940    103.458    61    144    -17.650    0    255    11.486
119    5.445    105.955    36    180    -22.834    0    255    10.486
120    5.940    96.000    37    149    37.875    0    255    11.269
121    5.940    89.250    47    156    -41.424    0    255    11.467
122    5.940    101.417    65    132    -4.970    0    255    11.362
123    5.693    97.130    47    168    -10.305    0    255    11.064
124    5.693    60.087    18    112    32.276    0    255    10.772
125    5.445    79.682    39    119    11.310    0    255    10.391
126    6.188    103.480    64    192    11.768    0    255    11.928
127    5.940    69.292    46    127    -14.621    0    255    11.554
128    6.188    96.000    55    179    29.745    0    255    11.912
129    5.940    76.708    38    178    -34.380    0    255    11.556
130    6.188    94.080    65    147    19.179    0    255    12.036
131    5.445    89.500    57    182    -2.726    0    255    10.579
132    5.693    79.304    41    174    21.801    0    255    10.764
133    5.445    67.818    25    111    35.218    0    255    10.425
134    5.940    71.625    23    168    -2.490    0    255    11.454
135    5.445    54.182    2    107    14.036    0    255    10.234
136    6.435    87.192    54    162    -41.820    0    255    12.684
137    6.188    95.080    39    148    29.745    0    255    12.159
138    5.445    81.409    49    146    8.130    0    255    10.554
139    5.445    81.591    31    166    21.801    0    255    10.648
140    5.198    73.952    56    100    -8.531    0    255    9.842
141    5.940    103.500    55    154    21.801    0    255    11.226
142    5.693    96.348    61    153    -2.490    0    255    11.031
143    5.693    94.652    69    149    -32.276    0    255    10.971
144    5.693    86.478    49    163    18.435    0    255    11.118
145    5.445    90.909    55    137    21.801    0    255    10.333
146    6.188    82.720    22    156    -34.992    0    255    11.983
147    5.445    86.955    59    106    -5.440    0    255    10.557
148    5.940    107.583    67    165    -57.724    0    255    11.505
149    5.693    90.348    59    151    10.305    0    255    10.988
150    5.693    116.391    83    217    21.801    0    255    11.044
151    5.693    96.087    67    137    -4.970    0    255    11.089
152    5.445    97.091    50    188    2.603    0    255    10.640
153    5.198    97.095    57    129    -27.897    0    255    9.790
154    5.445    116.136    68    167    -27.759    0    255    10.688
155    5.940    119.542    73    170    -34.380    0    255    11.246
156    6.435    100.731    70    175    21.371    0    255    12.426
157    5.445    97.227    57    167    -8.130    0    255    10.660
158    5.693    70.000    31    144    2.603    0    255    10.795
159    5.693    95.435    47    135    7.765    0    255    10.824
160    5.198    16.286    0    81    -8.531    0    255    10.167
161    5.693    126.304    80    175    13.392    0    255    11.076
162    5.445    90.727    60    174    13.392    0    255    10.528
163    5.198    95.190    48    132    6.009    0    255    9.854
164    5.445    79.545    51    133    -21.801    0    255    10.601
165    5.940    91.667    68    144    -23.199    0    255    11.433
166    5.940    111.458    78    181    9.866    0    255    11.310
167    6.188    117.400    83    179    21.371    0    255    11.806
168    5.693    91.565    27    155    -39.472    0    255    11.053
169    5.445    101.636    55    166    15.945    0    255    10.662
170    5.198    73.048    40    145    11.310    0    255    10.147
171    5.940    95.500    53    167    15.255    0    255    11.345
172    6.188    97.920    39    142    19.179    0    255    11.998
173    6.683    70.074    16    151    -27.553    0    255    12.687
174    6.435    106.615    82    145    31.759    0    255    12.394
175    5.445    111.591    67    148    8.130    0    255    10.431
176    6.188    101.440    63    196    0.000    0    255    11.941
177    5.940    107.625    60    182    -20.854    0    255    11.413
178    6.188    99.320    54    160    16.928    0    255    11.961
179    6.435    107.231    73    182    9.462    0    255    12.228
180    6.188    123.760    76    184    -9.866    0    255    11.944
181    6.188    99.680    51    170    11.768    0    255    12.026
182    5.693    101.957    79    137    10.784    0    255    10.758
183    5.693    102.609    68    152    21.801    0    255    11.064
184    5.198    87.667    47    167    -23.962    0    255    10.047
185    6.188    105.080    82    174    22.249    0    255    11.988
186    5.445    111.318    85    143    0.000    0    255    10.573
187    6.188    102.160    63    176    27.646    0    255    11.737
188    5.940    98.333    60    158    -4.970    0    255    11.486
189    5.693    103.870    59    159    7.765    0    255    10.735
190    5.693    71.478    36    121    19.290    0    255    10.699
191    5.940    87.000    61    131    -36.384    0    255    11.495
192    5.693    88.609    51    126    -30.069    0    255    10.909
193    5.445    106.091    59    163    0.000    0    255    10.200
194    5.445    86.045    44    150    84.560    0    255    10.484
195    5.693    95.087    56    132    -120.069    0    255    10.923
196    5.940    95.458    65    152    23.199    0    255    11.318
197    5.693    89.174    42    168    -30.069    0    255    11.078
198    6.931    89.929    50    170    12.995    0    255    13.518
199    5.940    92.000    35    151    -15.255    0    255    11.568
200    5.940    83.625    52    174    2.490    0    255    11.200
201    5.940    69.792    21    139    -15.255    0    255    11.313
202    5.445    97.500    71    147    -24.228    0    255    10.685
203    6.188    67.880    30    149    14.621    0    255    11.765
204    5.445    71.955    49    130    -8.130    0    255    10.631
205    6.683    53.778    7    126    15.642    0    255    12.731
