#Loading data from DD205_3_HYST_300K.DAT
#
#Found columns:
#Comment
#Time Stamp (sec)
#Temperature (K)
#Magnetic Field (Oe)
#Moment (emu)
#M. Std. Err. (emu)
#Transport Action
#Averaging Time (sec)
#Frequency (Hz)
#Peak Amplitude (mm)
#Center Position (mm)
#Coil Signal' (mV)
#Coil Signal" (mV)
#Range (mV)
#M. Quad. Signal (emu)
#M. Raw' (emu)
#M. Raw" (emu)
#Min. Temperature (K)
#Max. Temperature (K)
#Min. Field (Oe)
#Max. Field (Oe)
#Mass (grams)
#Motor Lag (deg)
#Pressure (Torr)
#VSM Status (code)
#Motor Status (code)
#Measure Status (code)
#PPMS Status (code)
#System Temp. (K)
#System Field (Oe)
#Sample Position (deg)
#Bridge 1 Resistance (ohms)
#Bridge 1 Excitation (A)
#Bridge 2 Resistance (ohms)
#Bridge 2 Excitation (A)
#Bridge 3 Resistance (ohms)
#Bridge 3 Excitation (A)
#Bridge 4 Resistance (ohms)
#Bridge 4 Excitation (A)
#Signal 1 Vin (V)
#Signal 2 Vin (V)
#Digital Inputs (code)
#Drive 1 Iout (mA)
#Drive 1 Ipower (W)
#Drive 2 Iout (mA)
#Drive 2 Ipower (W)
#Pressure ()
#Map 20 ()
#Map 21 ()
#Map 22 ()
#Map 23 ()
#Map 24 ()
#Map 25 ()
#Map 26 ()
#Map 27 ()
#Map 28 ()
#Map 29 ()
#
#Transformed data from column 'Moment (emu)' from emu to memu by multiplication with 1000.
#Transformed data from column 'Magnetic Field (Oe)' from Oe to Tesla by division with 10000.
#Loaded 1405 datapoints.
#Loading Magnetic Field (Oe) and Moment (emu)
#Running linear fit between B=(6.006505078125 .. 8.999958203125) with LM algorithm.
#[[Fit Statistics]]
#    # function evals   = 9
#    # data points      = 237
#    # variables        = 2
#    chi-square         = 0.001
#    reduced chi-square = 0.000
#    Akaike info crit   = -3011.736
#    Bayesian info crit = -3004.800
#[[Variables]]
#    m:  -0.03159876 +/- 0.000129 (0.41%) (init= 8.254994)
#    b:   0.15912468 +/- 0.000976 (0.61%) (init=-74.42113)
#[[Correlations]] (unreported correlations are <  0.100)
#    C(m, b)                      = -0.993 
#Running linear fit between B=(-8.999965625 .. -6.0346984375) with LM algorithm.
#[[Fit Statistics]]
#    # function evals   = 8
#    # data points      = 234
#    # variables        = 2
#    chi-square         = 0.000
#    reduced chi-square = 0.000
#    Akaike info crit   = -3136.021
#    Bayesian info crit = -3129.110
#[[Variables]]
#    m:  -0.03057150 +/- 9.21e-05 (0.30%) (init=-0.03159877)
#    b:  -0.14878967 +/- 0.000697 (0.47%) (init=-0.1591247)
#[[Correlations]] (unreported correlations are <  0.100)
#    C(m, b)                      =  0.993 
#Mean diamagnetic slope: -0.03108840728310231 +/- 7.947034053141216e-05
#Exporting data to DD205_8_extracted.dat
#
#B / T	M / memu	T / K
6.4310564453125	-0.043234402610955604	300.03770445
6.3910435546875	-0.0424531055843869	300.038208
6.3773638671875	-0.0409448561183555	300.03762815
6.356846875	-0.039498838465483306	300.03721615
6.3343830078125	-0.0390912601989268	300.0361023
6.292355078125	-0.0393176652016605	300.0370178
6.2786232421875	-0.0390141330922997	300.0355072
6.2550884765625	-0.0367007916342676	300.03419495
6.2335373046875	-0.0375803740598181	300.0342102
6.2090869140625	-0.035193682455652596	300.034256
6.184631640625	-0.0353874276875362	300.0340424
6.164076953125	-0.033581365314625404	300.0332947
6.12394453125	-0.033334832108895505	300.03125
6.0936021484375	-0.0322009572626535	300.0319519
6.06325859375	-0.030938225372983203	300.0297546
6.0505447265625	-0.0304220526603056	300.0296936
6.0280431640625	-0.031061148719192497	300.02938845
6.006505078125	-0.0287770072478784	300.0290375
5.9673462890625	-0.030052174334490398	300.0289307
5.95463984375	-0.0281491588130391	300.02882385
5.93115546875	-0.027315495332401	300.02874755
5.9086427734375	-0.0278252087688683	300.028183
5.86458984375	-0.0251806361344542	300.027832
5.8352296875	-0.0263465372791332	300.0261383
5.8205359375	-0.0233484841021325	300.02523805
5.7960376953125	-0.022923426355048602	300.02528385
5.775474609375	-0.0241073079596034	300.02468875
5.7392634765625	-0.021702760062025102	300.02357485
5.7098923828125	-0.0225610059563176	300.0238037
5.69618671875	-0.020853462579878797	300.0236969
5.67465546875	-0.019855718411207	300.023407
5.653119921875	-0.0188389770675822	300.02323915
5.608128515625	-0.017887299700602502	300.0217896
5.5973587890625	-0.0187552987018699	300.02183535
5.5787466796875	-0.0177101803513365	300.0212097
5.5386373046875	-0.016451873437026702	300.02075195
5.5083068359375	-0.0157790410108684	300.0198364
5.476003125	-0.015160692694567	300.0197144
5.4456333984375	-0.0143839080678634	300.0205383
5.432931640625	-0.0136487449942833	300.0207977
5.4133748046875	-0.013963908864195	300.0200195
5.375196484375	-0.0109824415307399	300.0181885
5.3634427734375	-0.0108406013235985	300.0184021
5.3242939453125	-0.0109245733485362	300.0170593
5.3106140625	-0.00959581972281984	300.01667785
5.2645923828125	-0.007890822574321969	300.0164185
5.248934765625	-0.007787098654622761	300.01635745
5.225446484375	-0.00849433365651063	300.0160065
5.2039197265625	-0.00653609091412196	300.01612855
5.1804400390625	-0.00669324032890551	300.01586915
5.154993359375	-0.00637392606366273	300.01528935
5.13051640625	-0.00425446873863097	300.0152283
5.1070171875	-0.00478579439166665	300.0152893
5.0649623046875	-0.00210489320607501	300.0145264
5.0355884765625	-0.00410758921396976	300.0128174
5.0218853515625	-0.0010176639979832499	300.01257325
4.9984017578125	-0.0010459237977214302	300.0123749
4.9749302734375	-0.000355419461488646	300.01239015
4.9504287109375	0.00102765522581114	300.0122833
4.90536875	0.000384254878371756	300.013092
4.8936291015625	0.0027099269259043203	300.0120239
4.87308671875	0.00235683664616778	300.01101685
4.8505830078125	0.00335961058401478	300.0109711
4.828061328125	0.00410882724236585	300.01124575
4.8006552734375	0.00436126053140966	300.01109315
4.7752248046875	0.00583957093823635	300.01052855
4.7350833984375	0.00581415776279438	300.0100708
4.7213880859375	0.00695188892833533	300.00993345
4.6773478515625	0.00768831538413387	300.0091858
4.6479755859375	0.00700229593102121	300.0084686
4.612751953125	0.00945996273053433	300.0079346
4.601016796875	0.0104635489584416	300.00787355
4.578505859375	0.0103931528583531	300.00801085
4.5540423828125	0.0119429261649742	300.00764465
4.5119728515625	0.0119233857490973	300.0072632
4.497264453125	0.0120822060302553	300.0068512
4.45122578125	0.0135886856340822	300.0055542
4.438505078125	0.0144490892004267	300.0056305
4.4179583984375	0.016030633129644	300.0050049
4.3807720703125	0.0157267805131603	300.0050964
4.367055859375	0.0173071812609031	300.0050659
4.341604296875	0.016639598247778	300.00517275
4.3190994140625	0.0172796236069532	300.00520325
4.277996484375	0.0188040924719215	300.0040894
4.26429375	0.0190247492358934	300.0042267
4.2388548828125	0.020123214393778902	300.0035858
4.215376171875	0.021058034192984302	300.00328065
4.1918869140625	0.0218237433429822	300.0037384
4.152736328125	0.0233960305065309	300.0040588
4.13903515625	0.023624282302626698	300.00349425
4.096951171875	0.0240100507699113	300.0023193
4.0861763671875	0.023519280696624602	300.00268555
4.06563359375	0.0240933087816034	300.00228885
4.0244890625	0.0256404091319859	300.002655
3.99118359375	0.0268073931993719	300.0025482
3.9774837890625	0.0277446654148326	300.00242615
3.95399140625	0.027880220442277597	300.00242615
3.9314916015625	0.0288058951177991	300.0021515
3.9080001953125	0.029752549059808498	300.00143435
3.8649388671875	0.0296720528650994	300.0012817
3.853202734375	0.030755624292542	300.0012207
3.8297208984375	0.0314412334556253	300.0009308
3.80622265625	0.0324643066921571	300.00090025
3.765124609375	0.033723737211161196	300.0000916
3.7504365234375	0.0342410522814032	300.00070195
3.7279447265625	0.0339232252856356	300.00096135
3.7054455078125	0.035464627959814504	300.00018315
3.6780400390625	0.0357166913708213	300.0
3.636940234375	0.0361512528333517	299.9994812
3.624216796875	0.0379984387304448	299.99894715
3.6017001953125	0.038648307688549	299.99821475
3.5782044921875	0.0379914379807486	299.99887085
3.537091796875	0.0396607162120906	299.9989014
3.522417578125	0.0399529767022426	299.9984894
3.496968359375	0.039658159009813204	299.9984741
3.4734744140625	0.0413560014336971	299.9985809
3.4499919921875	0.042102470823627704	299.99882505
3.406926953125	0.0423982624129627	299.9989929
3.3932412109375	0.0431395838248061	299.9986572
3.3677966796875	0.044740626249078104	299.99879455
3.34625390625	0.0447796186927101	299.9979248
3.324718359375	0.0459094956671532	299.99745175
3.299280859375	0.046321827408440604	299.9976196
3.27580478515625	0.046227672365854004	299.99693295
3.23664140625	0.0470162926568039	299.9964294
3.2248947265625	0.0476119938185844	299.9962616
3.180875390625	0.0485952245570976	299.9960938
3.16815234375	0.048493767342124405	299.9954834
3.126051953125	0.0505718626454784	299.9950256
3.114294140625	0.0499176549801799	299.9949646
3.0927390625	0.0501550767544099	299.9951477
3.0536181640625	0.0514197101273544	299.9950256
3.03893857421875	0.052770347364597396	299.99464415
2.9997892578125	0.0525855148694432	299.9942017
2.99000439453125	0.0530454135874009	299.99398805
2.95378212890625	0.0548224034499284	299.9936829
2.94008369140625	0.055521138296556	299.9940491
2.89507490234375	0.055525186263727204	299.9943237
2.86668271484375	0.0562305366437755	299.9934082
2.83440458984375	0.0571889413857949	299.99240115
2.82070361328125	0.057433680378418395	299.99272155
2.77860537109375	0.0586649709992609	299.9929352
2.76392802734375	0.059024985807993605	299.99324035
2.7414345703125	0.0586367122993948	299.9929962
2.71892177734375	0.059890114982739696	299.99253845
2.695392578125	0.06111145324090211	299.9918213
2.6728513671875	0.0615125516746587	299.99082945
2.63468388671875	0.062333673684526594	299.9907837
2.60238740234375	0.0618357223294332	299.99012755
2.588694921875	0.0631263481958375	299.98999025
2.5632462890625	0.0643026616057672	299.9897461
2.54170556640625	0.0634841142360609	299.9897766
2.50257080078125	0.0649943334383556	299.9898987
2.488870703125	0.06507233437760321	299.989563
2.46734462890625	0.0658701792830373	299.9885254
2.4458103515625	0.0661198648719489	299.98832705
2.42330029296875	0.06723022614286199	299.9888153
2.38220830078125	0.0670793879284927	299.98756405
2.37044189453125	0.0686984767327749	299.9882202
2.3479384765625	0.06839903244472731	299.9888916
2.32249208984375	0.06839138770640239	299.9880676
2.27944375	0.0696540995422461	299.9880676
2.247122265625	0.0695439177039311	299.9874878
2.23242158203125	0.07049047666823889	299.9875946
2.2108724609375	0.0718560141536445	299.987854
2.1903330078125	0.0714771228324479	299.9877014
2.146297265625	0.0727091670943554	299.9869995
2.13552197265625	0.07234720324549271	299.98701475
2.11595322265625	0.07345131668533421	299.98701475
2.093443359375	0.0736950274514718	299.98721315
2.06898271484375	0.0751727284758902	299.9869385
2.026890625	0.0750411919413345	299.9868469
2.01514912109375	0.0754885066581441	299.98623655
1.9740337890625	0.0762685281929389	299.9871216
1.943716796875	0.0762608142686218	299.9873962
1.91239072265625	0.0766643653335441	299.98760985
1.8820625	0.0774698607474088	299.9876404
1.8507693359375	0.079395773764825	299.9873962
1.838048046875	0.0785476750381698	299.98722835
1.81356396484375	0.0798575083312292	299.98698425
1.78809912109375	0.08087128142642169	299.9871674
1.7626380859375	0.0795124864097003	299.98765565
1.73818076171875	0.0808115419404437	299.98745725
1.6941546875	0.08119749798468251	299.9862061
1.67947001953125	0.0816992960263075	299.9870453
1.660865234375	0.0821932727857015	299.9878845
1.61880732421875	0.0822153049160554	299.9877625
1.60509677734375	0.0830228164245069	299.9876404
1.56298017578125	0.0843680096793211	299.9877625
1.55124799804687	0.08429220963446081	299.98739625
1.5277435546875	0.0845830691328325	299.9875488
1.5052055175781298	0.08470191332676999	299.9877319
1.48170717773438	0.0854233928445536	299.9871368
1.43665551757813	0.0857602508414472	299.9875183
1.4229591796875	0.0859015060828673	299.98739625
1.39944326171875	0.0864779969520468	299.98768615
1.37594028320312	0.0869448815087309	299.98834225
1.33379145507813	0.08683434878929669	299.9877625
1.32104936523437	0.0877711057609768	299.98817445
1.29658540039062	0.0882609363994145	299.9885254
1.27406796875	0.0881168840767631	299.98887635
1.2358970214843799	0.0883246854545611	299.9900513
1.2211899902343701	0.0893335479996902	299.9893036
1.19767690429688	0.0893427606817394	299.98913575
1.17611591796875	0.08879309769450901	299.98895265
1.137921875	0.08960068357491151	299.9892883
1.10462060546875	0.08942327622371489	299.98812865
1.08896616210938	0.0902157143352138	299.98820495
1.0634848144531202	0.09052003727919479	299.98880005
1.04095771484375	0.09011580164646531	299.98858645
0.998842236328125	0.0907477277421316	299.9884644
0.983190625	0.0902564032205235	299.98876955
0.958717724609375	0.0911191860584243	299.98883055
0.938143505859375	0.09117203568112661	299.9886932
0.917563623046875	0.0908125355759571	299.98857115
0.875404931640625	0.0915567876559891	299.9877625
0.86266083984375	0.0908264449531901	299.9877625
0.841108837890625	0.0906527671770095	299.98803715
0.816633837890625	0.0913077286408971	299.98843385
0.794108447265625	0.0912212918777293	299.98831175
0.75393671875	0.0910420289603404	299.9872437
0.741214233398438	0.0913872104997531	299.987381
0.7177166015625	0.0906484143784497	299.98799135
0.695175366210937	0.09051390211242881	299.98822025
0.6726452880859379	0.0908518006039521	299.98828125
0.630509130859375	0.0899715582621345	299.9886322
0.616804223632813	0.0894042463212081	299.98854065
0.591341479492188	0.088997580260036	299.98854065
0.5697833984375	0.08876234324116529	299.98895265
0.531590380859375	0.0881680594378571	299.9889832
0.51885263671875	0.0881942485797549	299.9884644
0.47673388671875	0.0870588450224749	299.9894409
0.4610149658203129	0.0861513311303318	299.9900055
0.43453850097656205	0.08540495789449279	299.99072265
0.41199013671875	0.0840562824773247	299.99052425
0.371811474609375	0.08320090342308409	299.990448
0.358092797851562	0.0807604601927407	299.99053955
0.335554699707031	0.0795983559785807	299.99090575
0.31104969482421896	0.0788346299017068	299.9908447
0.289469702148438	0.0771464574955681	299.9906311
0.267901733398438	0.0751302902660814	299.9905701
0.221828686523438	0.0729162943789379	299.9900818
0.18750327758789098	0.0690528254794843	299.9906921
0.174736383056641	0.0665500575127379	299.9903259
0.154136657714844	0.0651533265849146	299.9905548
0.115860241699219	0.0596080839852946	299.9910278
0.10213108825683599	0.0561114997896655	299.9909515
0.0589345947265625	0.0521009865738155	299.9918518
0.047170869445800796	0.0481426436290409	299.99142455
0.0275743949890137	0.0333505522980956	299.9916229
0.0060252628326416	0.0133003862147569	299.9920044
-0.0184294513702393	-0.0130571579968214	299.99185185
-0.0613457427978516	-0.0370702566524707	299.9923096
-0.0759570037841797	-0.0446244917212764	299.99246215
-0.098320361328125	-0.0487054642573412	299.9921112
-0.118728662109375	-0.0538507264826729	299.9917145
-0.141069122314453	-0.0578463459049836	299.9918213
-0.166292498779297	-0.0638381916981464	299.99287415
-0.19054111328125	-0.06632291098977511	299.9933014
-0.214805737304687	-0.0690488552982855	299.9928131
-0.238139916992187	-0.0704534959087193	299.9937286
-0.26053082275390604	-0.0742961549229121	299.9944763
-0.285897778320313	-0.0761813789295847	299.99404905
-0.31234171142578104	-0.0765073179877744	299.99386595
-0.353637170410156	-0.07995666249876189	299.9940491
-0.366430419921875	-0.0805701623473386	299.99398805
-0.389087561035156	-0.0814086414212488	299.9938812
-0.411716772460937	-0.08333830506137689	299.99407955
-0.4520216796875	-0.0841378672597215	299.99357605
-0.4647968017578121	-0.0843271896044188	299.9936676
-0.48833723144531294	-0.0859318995617695	299.9937439
-0.512842358398438	-0.0869944935013309	299.9935913
-0.536370166015625	-0.08697139535962259	299.9937744
-0.579516137695313	-0.0878633059761116	299.9942322
-0.5912802001953129	-0.0883330198332495	299.9942627
-0.628535522460937	-0.0891685819837591	299.9941406
-0.642246826171875	-0.0897144283567804	299.99383545
-0.6647973388671871	-0.089102754382108	299.9940491
-0.6873399658203121	-0.0893958590712295	299.9943085
-0.71183173828125	-0.0904081963284503	299.99409485
-0.754945581054687	-0.09052606058359791	299.9945068
-0.7686727294921879	-0.0903767126595738	299.9948883
-0.80984091796875	-0.0899497140638677	299.9963074
-0.820615576171875	-0.0909835955327405	299.99681095
-0.858841845703125	-0.0906764131815673	299.9961243
-0.873553369140625	-0.0897004348751335	299.99661255
-0.8971017578125	-0.090678331077356	299.99682615
-0.917707177734375	-0.09030820000401431	299.99674985
-0.939266650390625	-0.089997621644739	299.9972076
-0.983356640625	-0.09005776613063941	299.9980164
-0.9961154296875	-0.09066046764812259	299.99765015
-1.0372771484375	-0.0893874903611062	299.9976501
-1.05098842773438	-0.08989165069131691	299.9977417
-1.09212231445312	-0.08999337249140721	299.9980774
-1.12250693359375	-0.0890799190760654	299.9977722
-1.15388110351562	-0.0888209895532656	299.9975281
-1.16466088867188	-0.08832035535638409	299.99728395
-1.18523427734375	-0.0880212434500128	299.9973755
-1.22443740234375	-0.08809220998131889	299.9981995
-1.23815947265625	-0.0883906440771879	299.9976807
-1.26461596679688	-0.0874530270605353	299.99795535
-1.28811440429688	-0.0873657235151884	299.99816895
-1.32631625976563	-0.0863680138056979	299.9972229
-1.33812778320312	-0.0864739799546363	299.9976349
-1.3626515625	-0.08535720905237851	299.99861145
-1.3871431640625	-0.0849155212552636	299.99887085
-1.4106548339843799	-0.08576316482383349	299.9983673
-1.4371076171875	-0.0853171747938557	299.9984283
-1.45965454101562	-0.0841947561700049	299.9989624
-1.48219272460938	-0.0838636760634959	299.9993439
-1.50668139648438	-0.08348674257838741	299.9996338
-1.52920634765625	-0.08289673419333	299.9997864
-1.55371020507813	-0.0835310187160235	300.0002747
-1.5762715332031298	-0.0832695428019733	300.0010071
-1.61447006835938	-0.0819610106506435	300.0000916
-1.628179296875	-0.0821024780654835	300.0005951
-1.6742087890625	-0.08061006200838121	300.0012817
-1.68696318359375	-0.080728520194858	300.0017395
-1.73006435546875	-0.079784723801719	300.0030365
-1.74180849609375	-0.0796057181590424	300.0029755
-1.78101123046875	-0.07927342055166561	300.0027466
-1.81041796875	-0.0774341972508617	300.0042572
-1.82412626953125	-0.0785488685608718	300.004364
-1.84960283203125	-0.07754886913095921	300.0041504
-1.8750916015625	-0.0764730449122745	300.0046692
-1.91428310546875	-0.07606608275048861	300.0043335
-1.92897451171875	-0.075088684873844	300.00486755
-1.97502099609375	-0.0744423764196496	300.0066528
-1.98872998046875	-0.0748741841793135	300.0071716
-2.0289107421875	-0.07316633583219809	300.0077515
-2.03969365234375	-0.0736016244875248	300.0081482
-2.06125234375	-0.0737147652834832	300.0083313
-2.08476328125	-0.0724700310721418	300.00808715
-2.10924931640625	-0.0718754993513285	300.008316
-2.1327658203125	-0.07162857476981789	300.00871275
-2.154335546875	-0.0705520942864558	300.00901795
-2.20036376953125	-0.0707285745499985	300.0097656
-2.2140908203125	-0.069921010638387	300.00990295
-2.237626171875	-0.069386996918138	300.01010135
-2.26213017578125	-0.068425677786108	300.0104065
-2.28564765625	-0.0683353811719415	300.01156615
-2.31013955078125	-0.0672308044292924	300.0131378
-2.33268056640625	-0.0674037021053319	300.01344295
-2.3552169921875	-0.0656581494053833	300.01325985
-2.3816626953125	-0.065873436073503	300.01403805
-2.4237927734375	-0.0656081249442372	300.0153503
-2.43750986328125	-0.06485254919713959	300.0161438
-2.46299189453125	-0.06379669172901099	300.01676945
-2.48651064453125	-0.06386312727628629	300.0166626
-2.50707744140625	-0.0628007100174041	300.0173187
-2.54723623046875	-0.0633055798543722	300.0185852
-2.559974609375	-0.06199680782893371	300.0190277
-2.605046875	-0.0608578012635015	300.0202942
-2.61876279296875	-0.0612130115122918	300.01982115
-2.6432525390625	-0.0601125478873748	300.019104
-2.66579716796875	-0.0592925518086394	300.0196991
-2.706025390625	-0.0586163472089265	300.0194702
-2.72072607421875	-0.0578707187569533	300.01934815
-2.742270703125	-0.057035203167701304	300.0196686
-2.76480048828125	-0.057680794104170305	300.02023315
-2.7892990234375	-0.056110921264103296	300.0202942
-2.81379267578125	-0.0562383406631671	300.0206299
-2.8373013671875	-0.0548564780721794	300.02090455
-2.8588529296875	-0.0541090187488475	300.0208588
-2.9039228515625	-0.053933749728445404	300.0222473
-2.9156830078125	-0.053181319699132104	300.0219116
-2.957807421875	-0.052639008406340795	300.0212097
-2.971510546875	-0.0520719437046302	300.02171325
-3.01562294921875	-0.050832906739743694	300.0223999
-3.030309375	-0.049417565098675204	300.02171325
-3.07242109375	-0.050360899997980095	300.0213013
-3.08515673828125	-0.048078402978599104	300.02153015
-3.129273828125	-0.0475200391507898	300.0214539
-3.14203642578125	-0.047089899202217095	300.0215607
