 #   Area    Mean    Min    Max    Angle    MinThr    MaxThr    Length
1    2.035    1007.443    896    1423    -58.536    0    65535    12.578
2    1.777    1027.768    907    1480    29.219    0    65535    10.968
3    2.112    1070.963    985    1446    -15.068    0    65535    13.053
4    2.318    1028.389    921    1648    75.027    0    65535    14.311
5    2.009    1096.218    978    1343    10.437    0    65535    12.349
6    1.957    1085.066    967    1568    -78.541    0    65535    12.012
7    2.086    1074.321    974    1361    18.886    0    65535    12.890
8    1.906    1084.162    937    1702    -69.353    0    65535    11.733
9    1.932    996.147    895    1199    -23.097    0    65535    11.934
10    2.138    1062.843    975    1558    66.529    0    65535    13.156
11    1.829    1192.986    1105    1278    -34.380    0    65535    11.172
12    1.880    1211.082    1074    1528    54.554    0    65535    11.517
13    2.112    1197.098    1106    1353    -40.525    0    65535    13.061
14    1.906    1210.216    1018    1572    47.246    0    65535    11.656
15    1.932    1039.600    926    1408    -32.171    0    65535    11.800
16    2.086    1079.284    956    1793    53.707    0    65535    12.786
17    2.009    1119.897    1007    1427    -27.897    0    65535    12.348
18    1.932    1153.080    1034    1786    58.643    0    65535    11.908
19    1.983    1011.286    898    1672    -59.036    0    65535    12.257
20    1.880    1037.247    914    1764    29.055    0    65535    11.592
21    2.112    1082.524    969    1485    -60.255    0    65535    12.985
22    2.138    1093.181    957    1655    28.443    0    65535    13.166
23    2.060    1255.000    1089    1651    -56.915    0    65535    12.700
24    2.241    1273.023    1106    1837    32.217    0    65535    13.802
25    2.189    1268.800    1150    1520    22.306    0    65535    13.539
26    1.906    1281.662    1172    1709    112.681    0    65535    11.653
27    2.112    1189.415    1052    1541    -54.130    0    65535    12.959
28    2.163    1194.476    1086    1728    36.180    0    65535    13.384
29    2.060    1175.188    1068    1473    -50.194    0    65535    12.616
30    2.060    1209.175    1110    1644    38.774    0    65535    12.607
31    1.854    1216.236    1118    1419    -59.452    0    65535    11.321
32    1.983    1234.571    1119    1560    28.909    0    65535    12.210
33    2.060    1117.150    1003    1518    -58.912    0    65535    12.715
34    2.318    1125.922    1001    1655    28.301    0    65535    14.221
35    1.932    952.533    828    1601    24.121    0    65535    11.830
36    2.215    931.360    792    1752    -63.435    0    65535    13.708
37    2.189    1041.800    928    1531    -94.135    0    65535    13.461
38    1.906    1009.973    860    1868    -6.254    0    65535    11.726
39    1.983    1273.701    1146    1557    35.362    0    65535    12.275
40    1.880    1303.534    1130    1603    -51.216    0    65535    11.537
41    2.241    1302.655    1147    1556    -53.130    0    65535    13.727
42    2.112    1326.244    1136    1646    -143.973    0    65535    13.010
43    2.060    1261.438    1174    1533    -3.621    0    65535    12.650
44    2.189    1264.235    1152    1876    -94.135    0    65535    13.454
45    2.035    928.329    790    1441    6.582    0    65535    12.594
46    2.292    908.933    776    1542    -84.806    0    65535    14.122
47    2.189    947.788    802    1380    12.381    0    65535    13.536
48    2.035    903.911    761    1568    -77.391    0    65535    12.550
49    1.777    1057.072    941    1393    22.426    0    65535    10.929
50    2.215    1055.767    950    1537    -65.833    0    65535    13.698
51    1.983    1089.545    992    1449    -53.584    0    65535    12.251
52    1.854    1131.139    1002    1877    -140.711    0    65535    11.390
53    1.906    1032.608    935    1560    -55.654    0    65535    11.679
54    1.777    1030.841    930    1560    -143.471    0    65535    10.848
55    2.447    1043.105    922    1521    -46.292    0    65535    15.021
56    1.957    1057.329    907    1599    -133.394    0    65535    12.108
57    1.906    1103.014    951    1550    46.668    0    65535    11.730
58    2.138    1057.506    920    1748    -42.039    0    65535    13.145
59    1.932    1089.707    994    1493    -35.181    0    65535    11.946
60    1.880    1092.945    983    1732    -121.921    0    65535    11.590
61    2.060    1280.300    1169    1534    23.962    0    65535    12.650
62    2.112    1288.207    1103    1504    -64.385    0    65535    13.039
63    1.957    874.329    788    1325    28.610    0    65535    12.091
64    2.009    897.295    757    1472    -60.068    0    65535    12.368
65    2.086    1117.605    1018    1421    38.437    0    65535    12.907
66    1.983    1084.506    948    1759    -50.389    0    65535    12.157
67    2.318    1149.067    1029    1400    23.114    0    65535    14.287
68    2.163    1131.238    1037    1416    -67.166    0    65535    13.332
69    2.189    1026.459    890    1453    26.870    0    65535    13.469
70    2.163    999.464    867    1618    -61.887    0    65535    13.329
71    1.957    1219.763    1102    1370    24.193    0    65535    12.047
72    2.472    1245.052    1147    1613    -66.405    0    65535    15.279
73    1.880    1178.438    951    1310    30.828    0    65535    11.513
74    1.983    1224.883    1128    1577    -58.392    0    65535    12.203
75    1.880    1016.904    885    1385    37.666    0    65535    11.588
76    2.266    994.216    916    1508    -51.033    0    65535    13.952
77    2.138    1034.795    928    1514    62.501    0    65535    13.232
78    2.112    1040.866    937    1881    -25.615    0    65535    12.967
79    2.266    1197.716    1123    1398    37.131    0    65535    14.005
80    1.777    1180.696    1093    1541    -50.947    0    65535    10.919
81    2.138    1061.181    945    1316    40.601    0    65535    13.206
82    1.957    1103.500    1007    1472    132.839    0    65535    12.040
83    2.060    1169.750    1026    1345    38.884    0    65535    12.707
84    2.086    1205.815    1099    1915    -46.521    0    65535    12.827
85    2.086    1180.037    1027    1441    39.898    0    65535    12.801
86    1.854    1210.778    1144    1600    133.854    0    65535    11.389
87    1.957    1091.750    994    1349    41.760    0    65535    12.088
88    2.189    1063.306    982    1312    -45.971    0    65535    13.429
89    2.189    1163.165    1026    1351    38.234    0    65535    13.484
90    1.983    1171.312    1076    1517    130.764    0    65535    12.219
91    1.854    1003.472    887    1351    24.775    0    65535    11.418
92    2.035    987.101    894    1544    -61.798    0    65535    12.514
