#File generated by ModelExp v0.7.2
#Read datafile: ../data_rescaling/IOS-11_Dispersion_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-15 12:29:44.330177
#Finished Fit at 2019-01-15 12:29:44.340421
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 0
#    # data points      = 4644
#    # variables        = 0
#    chi-square         = 15681.5949
#    reduced chi-square = 3.37674310
#    Akaike info crit   = 5651.33777
#    Bayesian info crit = 5651.33777
#[[Variables]]
#    Ms1:  194.4 (fixed)
#    mu1:  13920 (fixed)
#    Ms2:  37.6 (fixed)
#    mu2:  480 (fixed)
#    chi:  1.48 (fixed)
#    T:    300 (fixed)

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-8.9999542969	-239.5786473019	2.1365353231	-240.73964451860473
-8.9972914062	-242.1611694628	2.7874164346	-240.73434783336086
-8.9883832031	-242.0258811335	2.6520813157	-240.71662292498627
-8.9879070312	-240.4989445884	2.7544724805	-240.71567521861485
-8.9779402344	-239.509798791	3.0096559488	-240.69583277596354
-8.9753988281	-239.6181265272	3.2630976793	-240.69077139640743
-8.9652234375	-242.2998946967	2.3293535223	-240.67049904619728
-8.9619253906	-241.4336883795	3.0724946323	-240.66392583336938
-8.952928125	-242.6561929884	2.1993158872	-240.645987383378
-8.9503054688	-241.5812632094	2.2765327811	-240.64075666904563
-8.9416597656	-239.9030061737	2.9452807336	-240.6235077809354
-8.9390949219	-236.6560420968	2.6031602304	-240.61838905027528
-8.9286398438	-242.7194425166	2.6768761191	-240.59751569446505
-8.9282027344	-239.5713180817	2.4579992905	-240.59664273881182
-8.9179417969	-238.7906422209	2.8277426455	-240.57614415049798
-8.9174582031	-241.7339740534	2.3546042307	-240.5751777587246
-8.907203125	-241.1118882663	2.3314316295	-240.5546780701132
-8.9037136719	-240.8951876948	2.7709290226	-240.54769993016964
-8.89945	-242.5380646155	2.9355210388	-240.53917159195245
-8.895953125	-240.2610709805	2.689019976	-240.53217543939218
-8.8874367187	-241.1132936542	2.1465406853	-240.51513078157456
-8.8857152344	-241.0825435102	2.3245634451	-240.51168438447422
-8.8767246094	-242.5579868711	2.8291992815	-240.49367956548357
-8.8757152344	-239.2077956914	2.9524543712	-240.4916575750655
-8.8659550781	-240.9044287981	2.0789510637	-240.47209972627613
-8.8624984375	-238.5498644169	3.2766644642	-240.4651704509616
-8.8539679688	-241.5884267895	2.4418075419	-240.44806398359128
-8.8502695312	-240.9148397847	2.52047394	-240.44064468397838
-8.8432269531	-240.7707533664	2.8176468399	-240.42651232728198
-8.8400371094	-237.3555730774	2.9055509525	-240.42010931633425
-8.8295308594	-239.154068627	1.9053117659	-240.39901140311756
-8.8285007812	-241.5268465386	2.1608371127	-240.3969421615747
-8.8172480469	-235.5608486561	1.9874319272	-240.37432915604379
-8.8155691406	-240.203420002	2.4188684815	-240.37095399477568
-8.8060042969	-239.9383207141	2.5210407273	-240.3517189941505
-8.804803125	-241.0367723446	2.0489608562	-240.34930264501202
-8.7962835937	-238.9595922347	2.5418862758	-240.33215924156116
-8.7945816406	-242.0342971163	2.2920772581	-240.32873343829462
-8.7843402344	-242.3089725323	2.8833787745	-240.3081114418124
-8.7840460937	-243.5207246832	2.1473040817	-240.30751897470054
-8.7738914062	-239.7926626271	1.9082690528	-240.28705863494193
-8.77254375	-239.3241372204	2.5091118007	-240.28434234249718
-8.7633394531	-240.8723654617	2.6785680881	-240.2657845224744
-8.7603722656	-241.5234736905	2.4475600782	-240.2597998309175
-8.7525628906	-241.3598983419	2.0169798826	-240.24404348928758
-8.7488652344	-239.6555254349	2.5056357547	-240.23658041411153
-8.7433121094	-237.2917613178	2.8666105558	-240.2253692354076
-8.7378640625	-241.2967278561	1.9694778676	-240.21436650206365
-8.728553125	-238.822996839	2.6205059455	-240.19555388091558
-8.727134375	-238.8393361141	3.2308887069	-240.19268637330163
-8.7173332031	-241.8140823821	2.2460896863	-240.17286990100618
-8.7141382812	-239.4024667502	2.4054832498	-240.16640767522946
-8.7078269531	-235.7455545252	3.360194321	-240.15363829503923
-8.700365625	-242.5783431676	3.4077355857	-240.13853576364772
-8.69633125	-236.8238810703	2.8457617822	-240.13036685259075
-8.6909105469	-238.2248872211	2.8907859319	-240.11938765412995
-8.6830828125	-241.0033957745	2.6651403788	-240.10352669320415
-8.6807011719	-239.3925504739	2.2199160533	-240.09869935960094
-8.6708839844	-242.0778520123	1.6637529315	-240.07879340554868
-8.6684636719	-241.7719075383	2.8284437048	-240.07388395468595
-8.6591304687	-241.9437635255	2.8811804572	-240.05494519444343
-8.6549421875	-238.3793543934	2.9109770987	-240.0464428196955
-8.6466359375	-237.3765458402	3.1891788984	-240.02957420532078
-8.6436878906	-237.8856244807	3.148307661	-240.02358509733924
-8.6349027344	-241.5246905147	2.9049233906	-240.00573101948928
-8.6327019531	-240.0766672342	2.1677291602	-240.00125682362648
