#Superball Data generated at 2018-12-07 13:28:27.943141
#[[Parameters]]
#r	15
#sldCore	7.8e-08
#sldSolvent	5.664e-06
#sigR	0
#i0	4.348
#bg	0
#dTheta_sa	0.0
#wavelength	7.208
#dWavelength	0.0
#dTheta_la	0.0
#
#[[Data]] sa
#q	I
0.00740308	0.027048606932714072
0.00823259	0.02703281846637745
0.00828552	0.027031754450587638
0.00910142	0.02701449528757217
0.00915549	0.027013294638350074
0.00996969	0.026994361161253932
0.0100348	0.026992777991374336
0.0108374	0.026972423116951947
0.010915	0.02697037282644781
0.0117058	0.026948652964840853
0.011795	0.026946108699373566
0.0125735	0.02692309291603833
0.0126602	0.026920439770888566
0.013442	0.02689570292300822
0.0135403	0.026892489182992953
0.01431	0.026866527809087166
0.0144208	0.02686267429143336
0.0151754	0.026835652839486995
0.01528	0.02683180038145154
0.0160463	0.02680278543072041
0.0161662	0.026798119655726642
0.0169116	0.026768350466964297
0.0170404	0.026763073568861807
0.0177827	0.02673189968854209
0.0179113	0.026726367145788296
0.0186478	0.0266939337491243
0.0187855	0.02668772867394915
0.0195189	0.026653932651601316
0.019672	0.02664671908049372
0.0203838	0.026612464106304533
0.0205461	0.026604488488067415
0.0212551	0.026568930628915074
0.0214169	0.02656065282108316
0.0221199	0.026523984524978686
0.0222907	0.026514903545562244
0.0229911	0.026476963488044226
0.0231776	0.02646667110501012
0.0238557	0.0264285778170444
0.0240355	0.026418301100135447
0.0247238	0.026378279915568754
0.0249152	0.02636695961865724
0.0255914	0.02632630130602312
0.0257956	0.026313820006350363
0.0264559	0.0262728172835037
0.0266692	0.02625936246201463
0.0273269	0.02621723321036045
0.0275398	0.026203388586651454
0.0281912	0.026160401525918562
0.0284133	0.02614552910782128
0.0290622	0.026101450977830672
0.0292997	0.026085085628969967
0.0299263	0.02604131264232076
0.030157	0.026024979272377048
0.0307973	0.02597903650265139
0.0310434	0.0259611403911147
0.0316612	0.02591563469590559
0.0319164	0.025896595858126897
0.0325321	0.02585008366197563
0.0327867	0.025830611813728453
0.0333959	0.02578345606765387
0.0336597	0.0257627902778109
0.0342666	0.025714684097206453
0.0345459	0.02569228272446797
0.0351302	0.025644885712710543
0.0354188	0.025621209973318713
0.0360009	0.025572925242562848
0.0362887	0.02554879094075897
0.0368643	0.025500005474004994
0.0371612	0.025474573009553345
0.0377348	0.025424923290522074
0.0380474	0.025397580505939963
0.038598	0.025348933876026145
0.0389036	0.0253216668193327
0.0394684	0.025270774038028385
0.0397894	0.02524156219691731
0.0403314	0.025191768450659274
0.0406616	0.02516114444602968
0.0412017	0.025110585114851064
0.0415475	0.025077910447508685
0.0420645	0.02502861869052407
0.0424032	0.024996041498292657
0.0429346	0.024944477638525208
0.0432888	0.02490980281547589
0.0437972	0.024859607686947505
0.0441605	0.024823433236995828
0.0446672	0.024772557503782742
0.0450298	0.02473584950028656
0.0455334	0.024684453294840383
0.0459081	0.024645901533366682
0.0463993	0.024594964008651816
0.0467788	0.02455530107144995
0.0472639	0.024504211834606753
0.0476556	0.024462641811034764
0.0481311	0.024411799451666244
0.0485268	0.02436917460454896
0.0490007	0.02431775166882096
0.0493956	0.024274591091697117
0.0498538	0.024224161116747984
0.0502664	0.024178429122476933
0.0507243	0.024127322404212035
0.0511351	0.024081157754503476
0.0515854	0.024030214247540257
0.0518592	0.023999065724459204
#
#[[Data]] la
#q	I
0.0324174	0.02585881041370248
0.0326772	0.02583900345423169
0.0358422	0.02558615956520532
0.0361019	0.025564475262857923
0.0392692	0.025288797188006758
0.0395867	0.025260032600920457
0.042696	0.02496769811282914
0.0430771	0.02493055672999471
0.0461236	0.024623609806483943
0.046565	0.024577679102923935
0.04955	0.024257639683680624
0.0499863	0.02420950805426966
0.0529764	0.023870625729825595
0.0534746	0.023812660542706074
0.0564011	0.0234637777226053
0.0569621	0.02339529485351163
