 5.01300001144409E+0000  4654
 5.03900001198053E+0000  4576
 5.06500001251698E+0000  4553
 5.09100001305342E+0000  4633
 5.11700001358986E+0000  4453
 5.14300001412630E+0000  4541
 5.16900001466274E+0000  4544
 5.19500001519918E+0000  4535
 5.22100001573563E+0000  4508
 5.24700001627207E+0000  4492
 5.27300001680851E+0000  4496
 5.29900001734495E+0000  4491
 5.32500001788139E+0000  4450
 5.35100001841784E+0000  4518
 5.37700001895428E+0000  4381
 5.40300001949072E+0000  4371
 5.42900002002716E+0000  4428
 5.45500002056360E+0000  4449
 5.48100002110004E+0000  4453
 5.50700002163649E+0000  4321
 5.53300002217293E+0000  4249
 5.55900002270937E+0000  4415
 5.58500002324581E+0000  4342
 5.61100002378225E+0000  4361
 5.63700002431870E+0000  4382
 5.66300002485514E+0000  4286
 5.68900002539158E+0000  4327
 5.71500002592802E+0000  4248
 5.74100002646446E+0000  4235
 5.76700002700090E+0000  4244
 5.79300002753735E+0000  4348
 5.81900002807379E+0000  4252
 5.84500002861023E+0000  4266
 5.87100002914667E+0000  4134
 5.89700002968311E+0000  4204
 5.92300003021955E+0000  4192
 5.94900003075600E+0000  4247
 5.97500003129244E+0000  4253
 6.00100003182888E+0000  4176
 6.02700003236532E+0000  4153
 6.05300003290176E+0000  4093
 6.07900003343821E+0000  4095
 6.10500003397465E+0000  4043
 6.13100003451109E+0000  4060
 6.15700003504753E+0000  4060
 6.18300003558397E+0000  4059
 6.20900003612041E+0000  4027
 6.23500003665686E+0000  3955
 6.26100003719330E+0000  4026
 6.28700003772974E+0000  4028
 6.31300003826618E+0000  3965
 6.33900003880262E+0000  4008
 6.36500003933907E+0000  4043
 6.39100003987551E+0000  4013
 6.41700004041195E+0000  4005
 6.44300004094839E+0000  3977
 6.46900004148483E+0000  3954
 6.49500004202127E+0000  3969
 6.52100004255772E+0000  3902
 6.54700004309416E+0000  3868
 6.57300004363060E+0000  3854
 6.59900004416704E+0000  3874
 6.62500004470348E+0000  3885
 6.65100004523993E+0000  3852
 6.67700004577637E+0000  3874
 6.70300004631281E+0000  3839
 6.72900004684925E+0000  3689
 6.75500004738569E+0000  3676
 6.78100004792213E+0000  3755
 6.80700004845858E+0000  3774
 6.83300004899502E+0000  3862
 6.85900004953146E+0000  3745
 6.88500005006790E+0000  3720
 6.91100005060434E+0000  3738
 6.93700005114079E+0000  3707
 6.96300005167723E+0000  3608
 6.98900005221367E+0000  3704
 7.01500005275011E+0000  3678
 7.04100005328655E+0000  3631
 7.06700005382299E+0000  3556
 7.09300005435944E+0000  3674
 7.11900005489588E+0000  3541
 7.14500005543232E+0000  3470
 7.17100005596876E+0000  3531
 7.19700005650520E+0000  3407
 7.22300005704165E+0000  3550
 7.24900005757809E+0000  3447
 7.27500005811453E+0000  3396
 7.30100005865097E+0000  3544
 7.32700005918741E+0000  3378
 7.35300005972385E+0000  3478
 7.37900006026030E+0000  3492
 7.40500006079674E+0000  3424
 7.43100006133318E+0000  3392
 7.45700006186962E+0000  3504
 7.48300006240606E+0000  3397
 7.50900006294250E+0000  3405
 7.53500006347895E+0000  3480
 7.56100006401539E+0000  3445
 7.58700006455183E+0000  3396
 7.61300006508827E+0000  3391
 7.63900006562471E+0000  3250
 7.66500006616116E+0000  3328
 7.69100006669760E+0000  3308
 7.71700006723404E+0000  3434
 7.74300006777048E+0000  3423
 7.76900006830692E+0000  3309
 7.79500006884336E+0000  3337
 7.82100006937981E+0000  3223
 7.84700006991625E+0000  3259
 7.87300007045269E+0000  3225
 7.89900007098913E+0000  3211
 7.92500007152557E+0000  3217
 7.95100007206202E+0000  3274
 7.97700007259846E+0000  3248
 8.00300007313490E+0000  3330
 8.02900007367134E+0000  3220
 8.05500007420778E+0000  3183
 8.08100007474422E+0000  3133
 8.10700007528067E+0000  3136
 8.13300007581711E+0000  3147
 8.15900007635355E+0000  3173
 8.18500007688999E+0000  3091
