#File generated by ModelExp v0.4.3
#Generated at 2018-11-16 17:59:03.235298

#[[Data]] 0
#r / nm	SLD / 1e-6 A-2
-2.46	19.68740827399
-2.3881230303030305	19.687262122781803
-2.316246060606061	19.687020518238253
-2.244369090909091	19.686627115558913
-2.1724921212121213	19.685996159573616
-2.1006151515151514	19.68499940013651
-2.028738181818182	19.68344840229218
-1.9568612121212123	19.681071224939657
-1.8849842424242425	19.67748248877653
-1.813107272727273	19.672146056033775
-1.7412303030303034	19.664329955865004
-1.6693533333333335	19.65305385986156
-1.5974763636363638	19.637030374445548
-1.5255993939393941	19.614602671516884
-1.4537224242424245	19.583682479274092
-1.3818454545454546	19.541694094826344
-1.309968484848485	19.485531684605537
-1.2380915151515155	19.411538468171138
-1.1662145454545456	19.315517147484858
-1.094337575757576	19.192780841821882
-1.0224606060606063	19.038252542411552
-0.9505836363636366	18.846618521322537
-0.8787066666666667	18.61253717223069
-0.806829696969697	18.33089957835815
-0.7349527272727275	17.997132070836333
-0.6630757575757578	17.60752475378599
-0.591198787878788	17.159564198457055
-0.5193218181818186	16.652244101635276
-0.4474448484848487	16.08632548204241
-0.37556787878787895	15.464518598732788
-0.3036909090909091	14.791562559479962
-0.2318139393939397	14.074185483630146
-0.1599369696969699	13.320937585212484
-0.08806000000000011	12.541900721942023
-0.016183030303030678	11.748289570830716
0.055693939393939115	10.951970244803174
0.1275709090909089	10.164930507509492
0.1994478787878787	9.398740676061482
0.27132484848484817	8.664045143385657
0.34320181818181794	7.970121046272413
0.4150787878787877	7.324533340131809
0.48695575757575715	6.732905289719925
0.5588327272727269	6.198811379401908
0.6307096969696968	5.723787321864499
0.7025866666666666	5.3074406815347706
0.774463636363636	4.9476370243195635
0.8463406060606061	4.640731665635948
0.9182175757575756	4.381816928395348
0.990094545454545	4.164959815798374
1.0619715151515152	3.983414958538639
1.1338484848484847	3.829811466416975
1.205725454545454	3.6963275546933874
1.2776024242424242	3.574879969126445
1.3494793939393936	3.4573619804362896
1.421356363636363	3.3359600123793336
1.4932333333333332	3.203562554187789
1.5651103030303026	3.0542469937860104
1.636987272727272	2.883795772111017
1.7088642424242422	2.6901620024647404
1.7807412121212116	2.473787288354012
1.852618181818182	2.2376799345507816
1.9244951515151514	1.9871935331786312
1.9963721212121208	1.7294994919476847
2.0682490909090907	1.4728101682057073
2.14012606060606	1.2254650633440827
2.2120030303030296	0.9950249970034781
2.28388	0.787518573833015
2.3557569696969693	0.6069515585696806
2.427633939393939	0.45513270051683763
2.499510909090909	0.33180509891477483
2.5713878787878786	0.23501720782390104
2.6432648484848484	0.16163439728371964
2.715141818181818	0.10788528150275103
2.7870187878787873	0.06985355308203803
2.8588957575757576	0.04385707158676041
2.930772727272727	0.026690873374898397
3.0026496969696965	0.015740654048745896
3.0745266666666664	0.008992898888120512
3.146403636363636	0.004976076283068236
3.2182806060606053	0.002666181910863683
3.2901575757575756	0.001383003055246418
3.362034545454545	0.0006944023309032364
3.4339115151515145	0.0003374315608020518
3.505788484848485	0.00015866655767061164
3.5776654545454543	7.218632932547218e-05
3.649542424242424	3.1771988266955864e-05
3.7214193939393936	1.3527216542325975e-05
3.793296363636363	5.5706522057166145e-06
3.8651733333333333	2.218706725961916e-06
3.937050303030303	8.54586622330006e-07
4.008927272727272	3.183052220645478e-07
4.080804242424242	1.1463966211936708e-07
4.152681212121212	3.992124683331231e-08
4.224558181818181	1.3440901766147845e-08
4.296435151515151	4.375095426190859e-09
4.368312121212122	1.376776246313086e-09
4.44018909090909	4.188323814288339e-10
4.5120660606060605	1.2317214305793134e-10
4.583943030303031	3.501464797359827e-11
4.65582	9.622294280808852e-12
