#From 023570_N.dat
#Mod_Q   	I       	Err_I   	Sigma_Q
#0.00433709	0.596974	0.175819	0.0014869
#0.00476836	1.16618	0.162589	0.00148811
#0.00519687	1.1303	0.185924	0.00148899
0.00551909	1.15635	0.174832	0.00148952
0.0058199	1.16615	0.121846	0.00148993
0.00614223	1.05806	0.118822	0.00149457
0.00646462	0.986658	0.116763	0.00149878
0.00678704	1.10116	0.117338	0.00150215
0.00710949	1.01762	0.114273	0.00150491
0.00743198	1.10498	0.111252	0.00150722
0.00775449	1.01117	0.107129	0.00150916
0.00807702	1.01888	0.108506	0.00151083
0.00839957	1.17976	0.1094	0.00151228
0.00872214	1.10657	0.109134	0.00151355
0.00904472	1.06423	0.106649	0.00151852
0.00936731	1.11562	0.106971	0.00152376
0.00968992	1.00369	0.101322	0.00152827
0.0100125	0.98112	0.0990881	0.00153218
0.0103352	0.984026	0.0980373	0.00153561
0.0106696	1.03522	0.0816096	0.00153875
0.0109919	1.03976	0.0820982	0.00154143
0.0113142	1.01904	0.0794932	0.00154383
0.0116436	0.984196	0.0672655	0.00154604
0.0119658	0.870988	0.0673818	0.00155165
0.012288	0.848339	0.0650257	0.00155779
0.0126102	0.852588	0.0640859	0.00156326
0.0129325	0.84861	0.0646688	0.00156817
0.0132548	0.8702	0.0647711	0.00157259
0.0135771	0.835501	0.0646227	0.0015766
0.0138994	0.884151	0.0640565	0.00158026
0.0142217	0.864641	0.0651079	0.00158359
0.0145441	0.778191	0.0624544	0.00158666
0.0148664	0.844384	0.0618411	0.00159261
0.0151888	0.820668	0.0601609	0.00159963
0.0155112	0.749271	0.059256	0.00160601
0.0158336	0.75315	0.0592595	0.00161185
0.016156	0.696192	0.0576014	0.00161721
0.0164784	0.724655	0.0574353	0.00162215
0.0168009	0.712463	0.0571236	0.00162671
0.0171233	0.743301	0.0557056	0.00163094
0.0174457	0.766048	0.0566169	0.00163487
0.0177682	0.677743	0.0554557	0.00164116
0.0181014	0.59842	0.0483718	0.00164921
0.0184237	0.5427	0.046133	0.0016564
0.018746	0.610779	0.0467816	0.00166306
0.0190762	0.660238	0.0433808	0.00166939
0.0193984	0.614078	0.0426184	0.00167514
0.0197206	0.550305	0.0414312	0.00168052
0.0200428	0.50389	0.0421414	0.00168555
0.020365	0.522831	0.0420795	0.00169027
0.0206872	0.529278	0.0410367	0.00169708
0.0210095	0.496427	0.0394924	0.00170555
0.0213317	0.480965	0.0405063	0.00171346
0.021654	0.531501	0.0403415	0.00172086
0.0219762	0.566882	0.0404443	0.0017278
0.0222985	0.452489	0.0392112	0.00173432
0.0226207	0.406865	0.0378936	0.00174046
0.022943	0.450022	0.0375898	0.00174624
0.0232653	0.372238	0.0366608	0.00175171
0.0236272	0.395858	0.0338177	0.00175992
0.0239636	0.396613	0.0359909	0.00176934
0.0242859	0.382223	0.0365932	0.00177782
0.0246267	0.376235	0.0349381	0.00178626
0.024974	0.379634	0.0339444	0.00179436
0.0253066	0.406465	0.03633	0.00180167
0.0256239	0.354783	0.0322132	0.00180827
0.025946	0.285006	0.0319429	0.00181464
0.0262682	0.318325	0.031952	0.00182069
0.0266227	0.307576	0.0268256	0.00183017
0.0269798	0.270119	0.0283603	0.0018406
0.027312	0.268742	0.0287222	0.00184976
0.0276519	0.244723	0.0261611	0.00185863
0.0279965	0.2663	0.0278896	0.00186715
0.0283186	0.265177	0.0280526	0.00187471
0.0286408	0.258195	0.0279164	0.00188191
0.0289629	0.194215	0.0267463	0.00188878
0.0293013	0.186879	0.0249411	0.00189566
0.0296597	0.204926	0.024853	0.00190694
0.0300097	0.183686	0.0262365	0.0019175
0.0303319	0.172977	0.0254921	0.00192673
0.030654	0.179415	0.0258899	0.00193553
0.0309761	0.180069	0.0263324	0.00194393
0.0312983	0.165687	0.0253044	0.00195195
0.0316204	0.157115	0.0249609	0.00195963
0.0319487	0.174822	0.0234831	0.00196712
0.0322901	0.145797	0.0229148	0.00197515
0.032627	0.160758	0.0246608	0.00198621
0.0329533	0.15727	0.0238596	0.00199643
0.0332635	0.15994	0.0220962	0.00200572
0.0335855	0.155384	0.0226839	0.00201495
0.0339119	0.135035	0.0215183	0.00202392
0.0342238	0.110808	0.0209684	0.00203214
0.0345516	0.112199	0.0204514	0.00204043
0.0348892	0.113202	0.0198531	0.00204862
0.0352219	0.101633	0.0204053	0.00205695
0.0355438	0.127173	0.0198901	0.00206786
0.0358658	0.115684	0.0199075	0.00207832
0.0361878	0.0783156	0.0203551	0.00208835
0.0365097	0.0583912	0.0190989	0.00209799
0.0368317	0.0651679	0.0194916	0.00210724
0.0371537	0.0850467	0.0194378	0.00211614
0.0374756	0.0756226	0.0192336	0.00212471
0.0377976	0.0868109	0.0194993	0.00213296
0.0381196	0.0754703	0.0194019	0.0021411
0.0384415	0.0869123	0.0188785	0.00215235
0.0387635	0.099287	0.0185877	0.00216316
0.0390854	0.0907868	0.0185097	0.00217356
0.0394074	0.103256	0.0189825	0.00218358
0.0397294	0.0597172	0.018421	0.00219322
0.0400513	0.0614708	0.0188321	0.00220252
0.0403832	0.0507852	0.0178096	0.00221177
0.0407051	0.0508891	0.017258	0.00222042
0.0410269	0.0476562	0.0172022	0.00222877
