#File generated by ModelExp v0.6.4
#Generated at 2018-12-20 19:04:24.322652

#[[Data]] 0
#r / nm	SLD / 1e-6 A-2
-10.0	20.062
-9.665551839464882	20.062
-9.331103678929766	20.062
-8.996655518394649	20.062
-8.662207357859533	20.062
-8.327759197324415	20.062
-7.993311036789298	20.062
-7.65886287625418	20.062
-7.3244147157190636	20.062
-6.989966555183946	20.062
-6.655518394648828	20.062
-6.321070234113712	20.062
-5.986622073578595	20.062
-5.6521739130434785	20.062
-5.317725752508361	20.062
-4.983277591973244	20.062
-4.648829431438127	20.062
-4.31438127090301	20.062
-3.979933110367893	20.062
-3.645484949832776	20.061999999999976
-3.3110367892976584	20.061999999994104
-2.976588628762542	20.061999999162985
-2.6421404682274243	20.06199992792649
-2.307692307692308	20.061996226793795
-1.9732441471571902	20.061879491964824
-1.638795986622074	20.05964078613672
-1.3043478260869563	20.033491749350834
-0.9698996655518399	19.847151065014014
-0.6354515050167222	19.035745740759857
-0.30100334448160593	16.87387261547947
0.033444816053511774	13.346000000000227
0.3678929765886281	9.818127384520894
0.7023411371237458	7.656254259240306
1.0367892976588635	6.8448489349860315
1.37123745819398	6.658508250648771
1.7056856187290976	6.63235921381526
2.040133779264214	6.630120504314111
2.3745819397993317	6.6300035870763185
2.7090301003344477	6.629994049885355
3.0434782608695654	6.629873651335582
3.377926421404683	6.628275306362625
3.712374581939798	6.614615123627625
4.046822742474916	6.539776309118243
4.381270903010034	6.27933783083027
4.715719063545151	5.7173771417967405
5.050167224080266	5.021817624530065
5.384615384615384	4.707277434805394
5.719063545150502	5.1586146883652075
6.05351170568562	6.259277423614617
6.387959866220737	7.6428667243696475
6.722408026755852	9.055003986372961
7.05685618729097	10.40448977626454
7.391304347826088	11.666994878888536
7.7257525083612055	12.82797017052033
8.06020066889632	13.87491692588207
8.394648829431437	14.800721530116617
8.729096989966555	15.602819822067838
9.063545150501673	16.280605905756584
9.397993311036789	16.833983880026565
9.732441471571907	17.262948197922174
10.066889632107024	17.56755943845599
10.401337792642142	17.748349350753593
10.735785953177256	17.80845108954735
11.070234113712374	17.760266916476823
11.404682274247492	17.63602907355877
11.73913043478261	17.48788036913013
12.073578595317727	17.360231297431298
12.408026755852841	17.255567916101562
12.742474916387959	17.146507361310576
13.076923076923077	17.037747667763107
13.411371237458194	17.00852422988923
13.74581939799331	17.17156458187817
14.080267558528428	17.57262663430214
14.414715719063546	18.136433212194998
14.749163879598663	18.720968701478686
15.083612040133778	19.216794767850157
15.418060200668895	19.6024986212172
15.752508361204013	19.939361696532654
16.086956521739133	20.32245319586165
16.42140468227425	20.80892794079273
16.755852842809368	21.37420834995043
17.090301003344486	21.940144760354098
17.424749163879596	22.44314861040952
17.759197324414714	22.869224134445314
18.093645484949832	23.23181815393193
18.42809364548495	23.531396779340156
18.762541806020067	23.74218893904102
19.096989966555185	23.82990566396909
19.431438127090303	23.773244582723642
19.76588628762542	23.573411099635337
20.10033444816053	23.255242560995647
20.43478260869565	22.859923165381577
20.769230769230766	22.42415479286756
21.103678929765884	21.95851421428535
21.438127090301002	21.453802317924765
21.77257525083612	20.920321508667097
22.107023411371237	20.420440813327428
22.441471571906355	20.04738906789451
22.775919732441473	19.855018828615563
23.110367892976587	19.806882732000467
23.444816053511705	19.806240687884895
23.779264214046822	19.78451766095714
24.11371237458194	19.76394676569547
24.448160535117058	19.837001232993202
24.782608695652176	20.082404007236143
25.117056856187293	20.4959806399724
25.45150501672241	20.999618588389026
25.78595317725752	21.50883814556811
26.12040133779264	21.98382764631886
26.454849498327757	22.423207594333515
26.789297658862875	22.826582883544162
27.123745819397993	23.171861461850476
27.45819397993311	23.422861756907764
27.792642140468228	23.550126894272722
28.127090301003346	23.545194976733796
28.461538461538463	23.422914944060683
28.795986622073578	23.213242412176154
29.130434782608695	22.94492065316814
29.464882943143813	22.631121095607686
29.79933110367893	22.273159994409376
30.13377926421405	21.884559013927284
30.468227424749166	21.51147246578652
30.802675585284284	21.219496626661183
31.1371237458194	21.04806959153996
31.471571906354512	20.973247500083453
31.80602006688963	20.91825610589506
32.14046822742475	20.80603996987434
32.474916387959865	20.612630704051465
32.80936454849498	20.385832592309853
33.1438127090301	20.218111132159198
33.47826086956522	20.188154382855306
33.812709030100336	20.3111993972902
34.147157190635454	20.538062776691508
34.481605351170565	20.799421232558448
34.81605351170568	21.04966542501431
35.1505016722408	21.27434833140731
35.48494983277592	21.468416777317046
35.819397993311036	21.615879347493124
36.15384615384615	21.68909902943871
36.48829431438127	21.662433693269772
36.82274247491639	21.525559985728304
37.1571906354515	21.28735893278859
37.49163879598662	20.969342567968617
37.826086956521735	20.593219949244077
38.16053511705685	20.172059894723652
38.49498327759197	19.714447979991366
38.82943143812709	19.23989784564308
39.163879598662206	18.788860657773068
39.49832775919732	18.410490359229932
39.83277591973244	18.132518661175133
40.16722408026756	17.94050193966496
40.50167224080268	17.790456843621733
40.836120401337794	17.648319382409632
41.17056856187291	17.522648427942045
41.50501672240803	17.461403211084665
41.83946488294314	17.5151356664858
42.173913043478265	17.69835265430698
42.508361204013376	17.980829915157884
42.8428093645485	18.311307856393917
43.17725752508361	18.64757507520228
43.511705685618736	18.96754588120296
43.84615384615385	19.259505365369588
44.18060200668897	19.50794830885463
