#Loaded datafile ./DD205_4_KOELNPPMS_HYST_100OE_10K.DAT
#Rescaled data with factor 5.68279524355581
#B/T	M/kAm-1	sM/kAm-1
1.5223773196339601e-06	198.69759603527925	0.001309148406949394
0.00138198089599609	197.16959891320278	0.0014039089893196144
0.007731671905517579	198.26797962822243	0.001008907079101231
0.0157741500854492	201.31484961773293	0.0011023067618103116
0.024476255798339803	201.4700667154789	0.0011330394613322655
0.0337155212402344	206.61878361884064	0.0010027753496712518
0.0426733856201172	210.11626505541696	0.0011041539048681896
0.0504412643432617	212.80443122445385	0.001079675217391822
0.0534451370239258	212.11759481679243	0.001209777654046291
0.058920690917968796	214.4674177666867	0.001496231294212276
0.0643956665039063	215.75697460035764	0.0012288238095526079
0.07512734375	219.0386380049587	0.001245601679479669
0.07836625366210939	220.4091433241436	0.001337363435055544
0.0843668029785156	220.24772227536235	0.0015419154993958314
0.09533189086914061	224.1287594074162	0.001314474724591233
0.103558837890625	224.8826920872861	0.0014419978104810275
0.111266833496094	228.0372848365717	0.0014443488898391778
0.119262316894531	228.1576860781868	0.0014862141298661736
0.122480798339844	228.87390969695892	0.0013241417726690026
0.128201171875	231.53819005651647	0.0014912983496867332
0.139948400878906	231.26525529407684	0.0016109053568071437
0.147965936279297	232.57845966203155	0.0016538548954101715
0.155128973388672	235.3854217988669	0.0011063877107462825
0.15862089233398402	231.82908153343277	0.001393573622340457
0.170122521972656	234.94972138397213	0.0016633861577098673
0.17359828491210902	237.02826568662917	0.0016801183628324685
0.184331854248047	237.84724777264134	0.0014729689312645924
0.188358575439453	236.8661453886347	0.0012880848298879562
0.200031066894531	238.54549439049276	0.0016137751494597684
0.20727552490234397	236.80744387257016	0.0015089176805087152
0.21547464599609398	239.45142206774653	0.0015738466444999149
0.219256030273438	239.09824425670388	0.0013388442763433708
0.22572789306640603	238.09682876977126	0.0016002380143443516
0.231926171875	239.42244940269237	0.001541336110037598
0.243146704101562	238.982686486994	0.0015221146103363776
0.252653820800781	240.64174247420902	0.0010660490584345893
0.256595397949219	240.89605402639316	0.001649303485121472
0.262822058105469	240.2067477876317	0.0015622198915312589
0.274570458984375	240.71598550931887	0.0014581133354650447
0.278277478027344	241.80101018595494	0.0014949763288041144
0.289268371582031	242.7287514871447	0.0014109445298523867
0.29752952880859396	240.71273671023604	0.00171946676658143
0.304715991210937	241.28091527862136	0.0018335404162038197
0.30798062744140603	240.67075315141233	0.0015416499566285795
0.313480834960937	241.3858115389945	0.0015798218306740548
0.3241828125	244.7155327303983	0.001417906901748739
0.33136580810546895	241.38048126420372	0.001415254469403379
0.339334997558594	243.18344751853516	0.0016970716508182293
0.34259677734375	241.20066518710968	0.001706136242314446
0.354077758789063	243.92692592609623	0.0016096134008592353
0.357282849121094	244.08735520733555	0.0016104516918523204
0.363281469726562	241.94828049308697	0.0017988443192307843
0.37475328369140604	243.95228219841442	0.001843227451939383
0.377980786132812	244.14576034520863	0.0017684356218937657
0.3884302734375	243.57861065952503	0.0018308263688709165
0.391940307617188	242.78562408738273	0.0016383877371338796
0.403448559570313	243.9759231768302	0.0015324305947802986
0.407183471679687	243.16240118585853	0.0014580877294250653
0.414410107421875	243.7443433352968	0.0014890722818709742
0.42140432128906297	242.7524886016718	0.0013956788500424696
0.42738205566406295	244.3566522060783	0.0019509116240759789
0.43811413574218794	244.9835370466067	0.0017884274339351244
0.44159533691406294	243.60251296250377	0.0014260976705454862
0.44761162109375	245.09265741480115	0.0019580841521341505
0.453130419921875	246.51336611414695	0.00132181628596544
0.45885705566406293	244.54877976027984	0.0016597217003836559
0.47032116699218796	244.77116297227636	0.0015627269865065498
0.4783423828125	245.03335872145314	0.0015248713379968763
0.48180295410156204	244.3648230688795	0.0017092013729467712
0.48802099609375	244.45201172445073	0.0015209412145828463
0.49929934082031296	245.25978760217993	0.001507657671217103
0.5025298828125	245.25189828728193	0.0018200446061226322
0.509228173828125	243.90727788551126	0.001692121941192122
0.51571748046875	246.22009978949333	0.00143565800150395
0.5264634033203129	246.4300484328346	0.0017088675337094848
0.5347070068359371	247.42948843688276	0.0017028391232040432
0.543441577148438	246.48644008256045	0.0016553799933590443
0.547210302734375	243.27106499509605	0.0015725104813528398
0.5581724609375	246.39899969342116	0.002060192006484035
0.561651538085937	246.44678355720063	0.001946774822479445
0.5681171875	244.98042556413282	0.0018690912900056998
0.57912041015625	246.0535566803518	0.001964840372037474
0.58237587890625	246.62515864645854	0.0016892009914065075
0.592879150390625	245.26382847222314	0.0018859539386813177
0.596145166015625	246.8250049824743	0.0015725163672139857
0.602619287109375	246.003538184993	0.001873471581590725
0.61259130859375	245.59270720423635	0.00162580415325581
0.620092211914062	245.18183138791588	0.0015665561973060456
0.628351733398438	244.23854787560592	0.001604809168086165
0.637028344726563	247.931052778585	0.0019138138015155886
0.645807153320312	246.77475525152028	0.0017507094169549678
0.65405283203125	248.95056390277702	0.001760369342632154
0.663028686523437	246.63718806331727	0.0014969769682940325
0.671003076171875	248.24162047769556	0.0015351697327012513
0.6797749755859379	248.57915927972064	0.00201765285206652
0.683517651367187	245.03549395708575	0.001848745333386601
0.694249169921875	246.60575409275484	0.001867977202542847
0.697758447265625	246.01126037943578	0.0021673684525542205
0.708511669921875	247.88662803353745	0.0017167511619862535
0.716278564453125	245.92803696777602	0.002022369981787585
0.726218115234375	246.06816249500426	0.0018523970768642877
0.7347209228515621	247.38730182648635	0.0021115267831491543
0.7382390380859379	244.3027034159862	0.0018921934140164116
0.748254833984375	248.43943040783603	0.002044198652875652
0.751488720703125	249.95399141043512	0.001773982636976486
0.761726000976563	248.13155940070808	0.0017452409319717267
0.770236889648438	247.00303035980505	0.0018068205737611245
0.779458178710937	247.4897594939236	0.0017257142907606158
0.782688134765625	247.10054828077344	0.0018044193698251404
0.794970922851562	250.45380544646645	0.001589381562196518
0.798688793945313	246.87983837819118	0.0017211725167311704
0.8049460693359379	247.81597378855463	0.0016139760677906663
0.81539189453125	247.37111186409888	0.0016765822471643086
0.8231736328125	247.85144211829868	0.001889303659755722
0.8316599609375	248.57273536369632	0.0018566818974147538
0.84066376953125	248.05369793365696	0.0016180587940313458
0.844426123046875	247.4819284322578	0.00178274642445318
0.850654052734375	247.9263523151988	0.0019711132989892986
0.856883251953125	247.5120974993456	0.0018737304605508267
0.868428125	248.6521740074507	0.0018791751076302488
0.87742607421875	246.89283878143868	0.002025620151633539
0.88564716796875	249.36940821934053	0.0019369249380280884
0.89446298828125	248.13568925010776	0.0019418001390530495
0.897712451171875	249.3816015868636	0.0018843836386774678
0.90395810546875	250.1766236304474	0.002220651316215013
0.91419306640625	249.8655136722256	0.0021188533909672737
0.9224142578125	249.4759055703374	0.0022461107548682633
0.930978466796875	248.61165554754024	0.001957381651811594
0.9394125	248.8071433517475	0.0017296375079845826
0.942920361328125	247.58199400450707	0.001872072069529277
0.94914736328125	249.89098208543476	0.0018831470791813671
0.95891162109375	249.0124703837194	0.002070465464084266
0.967670654296875	249.50358755952476	0.0019752380269308844
0.975673828125	247.94225722409897	0.0019834264210044283
0.98345166015625	249.00051565392383	0.0016923612951674724
0.990643994140625	250.03725777513185	0.0018920763212067133
0.99887001953125	250.22303166089011	0.0022799276228056228
1.00283974609375	247.6520855803269	0.0019846010191744787
1.01314755859375	247.63861465318178	0.0016543334157497582
1.016148828125	249.83535156965863	0.002044186633753511
1.0280962890625	250.82402755456184	0.0016247058849544283
1.0378615234375	250.34441615880402	0.0020278899646529644
1.0458552734375	251.569162204951	0.0021157016629348414
1.05011826171875	248.30969065742062	0.0015592043314346519
1.056599609375	250.86570686904443	0.0017641319318488684
1.06233774414062	249.16131368339444	0.0019681442223758302
1.06834853515625	251.31290824137164	0.0019992065315034236
1.07984438476562	249.87114380724697	0.002250360317369254
1.08881665039062	251.09087348667742	0.002221627966170685
1.09733168945312	249.00254801606516	0.0018590129946037298
1.10535166015625	250.44583573443822	0.0018736290478763439
1.11353227539062	250.8563917052111	0.0019096535710427655
1.1223169921875	250.31325402043186	0.0018160689907428538
1.13056875	251.2675542212526	0.0018035786878817894
1.1340755371093798	252.73136213360456	0.0019091372580996159
1.14480546875	252.48875103779147	0.0016171891311129783
1.1480419433593798	248.91945092701073	0.0017124067755550196
1.15829516601562	252.63347715132255	0.0017448970458797276
1.16577690429688	250.5166982921409	0.0016828611292341185
1.17425454101562	252.56578456831997	0.0018871306396365717
1.17800942382812	250.1239488978004	0.0017244638769811668
1.19002612304687	250.70878172258483	0.0016913764062168961
1.199020703125	251.4587970908071	0.0014939135259716266
1.2025166015625	250.27757589973845	0.0019778968789980708
1.20851025390625	251.8843340193402	0.002045260002523846
1.2199890625	252.1903107137403	0.0018609074816083532
1.2290255859375	250.7163891475024	0.00196362694702308
1.23747192382812	251.9883130320218	0.001775723871626739
1.24099267578125	252.1323884379879	0.0020004452612459693
1.2517376953125	251.70188277374254	0.0019216596014797512
1.25545419921875	252.44472043615556	0.0018784924108496317
1.26169438476563	251.08222908631296	0.0020452793411889197
1.2726978515625	251.23879286812257	0.0019571231430361566
1.2811652832031202	250.96617109597136	0.0017329189332808386
1.29019326171875	250.71007052326772	0.0015790842462913744
1.2990003417968798	253.6614597929968	0.0014613700824096115
1.30298618164062	251.3095795128718	0.0013647120330299682
1.314923828125	252.2325137573042	0.001431271501245151
1.3231951171875	253.06126884897418	0.0017546774209953537
1.33169692382812	254.42072357772545	0.0016975714877038568
1.33542919921875	253.28319371484426	0.0016033708135328704
1.34719345703125	251.2362714893698	0.002072930772501508
1.35445791015625	254.97027088177876	0.0016985108958264747
1.35769692382812	250.7379175396454	0.0015302165375290727
1.3689418457031202	251.88044013941004	0.0018027554587846354
1.37219252929688	253.0579301573065	0.0018742269770135405
1.38345625	251.6688819206634	0.001593853815438343
1.392660546875	251.85816570966878	0.002196991786847469
1.3959201660156202	250.42583772555918	0.0020647817505541387
1.4021572753906202	253.74345141368207	0.0018196250090862585
1.4131642578125	252.10937554763385	0.001959597155716423
1.42065625	249.65285337390645	0.0019262229984030113
1.42913349609375	251.82003436941756	0.002106196235038315
1.43239599609375	252.3421686859058	0.0019473785322262596
1.44295302734375	254.3709358757918	0.001890360102736796
1.4496439453125	255.2489393721659	0.0018381976087451528
1.45339418945313	252.28838434253677	0.002018685853112265
1.46462651367188	253.74377263502987	0.0015540628848924364
1.474363671875	253.4795871706075	0.0017833872768222298
1.48337158203125	253.05227317015903	0.002030840589239614
1.4870876953125	252.1985471385914	0.0019978676661822265
1.4980818359375	257.79226742942956	0.0021822406066544244
1.5013635253906201	251.57446713683245	0.0017102691317376765
1.51308442382812	254.55480134957529	0.0018919734593200457
1.51683896484375	254.13991900385392	0.001998107086237825
1.52960405273438	257.38467181326934	0.002012479179427145
1.5333326171875	253.8620808885875	0.001953451765411201
1.539567578125	254.91570205233336	0.0020513529979181715
1.55010634765625	255.3488382957325	0.002103585904317319
1.55782866210938	254.43409521364381	0.0019064251298573386
1.56132094726562	255.2644147617469	0.0017920389854677611
1.5743064941406202	255.83371047813478	0.0017347570836744987
1.57807568359375	253.11153820821647	0.0022633563491920527
1.58882719726562	253.7882919195385	0.002523231190470375
1.59655703125	253.7113276428778	0.002383371132500217
1.6037789550781298	253.36487539388042	0.002232700700943841
1.607535546875	254.67349227872313	0.0022058129590215546
1.61928466796875	255.02147250122647	0.002249218764335388
1.62755732421875	257.72686377814324	0.0019292924061437191
1.63753037109375	255.35441857466932	0.002173067893870915
1.64675537109375	255.25036053973858	0.0017959221751964983
1.650501953125	253.15165450154515	0.0018094839814029183
1.65626171875	256.1454472354309	0.0021087325101516573
1.662260546875	255.01549655441903	0.0019471778286075047
1.672970703125	257.64794776380825	0.002479598530080328
1.67598408203125	254.18411063363794	0.0020324406964021932
1.68197626953125	256.4389205857743	0.0022662226496663125
1.69398828125	254.6464599533505	0.002076235845074416
1.7017431640625	255.3577019234703	0.0023980791744941535
1.70997548828125	254.933818910187	0.0020618149659778554
1.71870791015625	254.3571635655286	0.002167849951056108
1.7224421875	252.70736182943463	0.0023384927929639156
1.72895302734375	255.01731045761792	0.002498993880690593
1.73545751953125	256.46083558039453	0.0020475510373057426
1.74221171875	257.03860171058915	0.0023251637560489577
1.75295322265625	258.2527301748399	0.002280832093817507
1.76097080078125	255.26342400468423	0.0023784605555049712
1.76519892578125	254.92971083880218	0.002470491887313023
1.778193359375	258.290354240706	0.002250824266676225
1.7821978515625	255.36394234794008	0.0025150080969983607
1.79319150390625	257.6093079307809	0.0023098622801546267
1.7972033203125	255.98558834378397	0.002349592710875604
1.808644140625	258.0453968378168	0.002598672459854883
1.81642119140625	255.9313547106994	0.0025397053981483972
1.8244126953125	256.6314804299239	0.0022196914606402687
1.832909765625	257.6976635885714	0.002528801254813786
1.83640625	257.3453966558564	0.0023618246316870766
1.84241455078125	256.3954611521396	0.0022335057382085713
1.84916708984375	256.06412070172814	0.0023275367486184856
1.85565244140625	252.6588618907084	0.002054771458707199
1.86189228515625	257.69542617594146	0.0023404535830740176
1.87266142578125	255.21647926009146	0.002364926149992092
1.882389453125	260.69740895973183	0.0021823846926233327
1.88612509765625	257.6128533641083	0.002038420823470235
1.89213486328125	255.39939796567924	0.0024096097388981784
1.89788017578125	259.1867793778444	0.0025730272386883645
1.908626171875	257.87922036305343	0.002201640566025407
1.912615234375	254.96906730967027	0.0024745318942176785
1.92335703125	256.2998908580653	0.00214199824536046
1.92661279296875	256.8929330393353	0.002378101459434598
1.93835947265625	258.520402389881	0.0026201559220608833
1.9418609375	258.3247651246898	0.002604400202207179
1.94784599609375	255.80631410489877	0.0020818484520744797
1.95933017578125	256.91660300178853	0.0021699521122533465
1.96736396484375	258.33595967618226	0.002313273715560615
1.97509560546875	259.4091229023084	0.002518777627475861
1.9833564453125	258.2769113918802	0.0023794381201765217
1.9868376953125	258.40423187474346	0.002386503145332757
1.9978310546875	259.95095745179816	0.002138137534910779
2.0053115234375	258.1914363011743	0.0020026390603299256
2.0140154296875	261.52631534801355	0.0025882733274638567
2.0237880859375	257.99530198709715	0.002135669872948049
2.03381748046875	264.9076286155066	0.0022169100652482646
2.04176728515625	260.7146374950826	0.0022061616802704575
2.04502431640625	260.9777059566688	0.0025323196278973204
2.05126669921875	259.6600378080917	0.002174156518512958
2.06177314453125	256.99168374193385	0.0023100180313369583
2.06976689453125	257.4576924969831	0.0019456274642538822
2.07826806640625	258.0278507707913	0.0022088468253619667
2.086280859375	262.4040154068032	0.0022746787655653464
2.0942455078125	258.61307835847725	0.0027694580138271697
2.09775322265625	259.4304630312011	0.0029153796081162853
2.1085021484375	261.2394527892291	0.002541647162601583
2.1122404296875	257.30055499984456	0.00238982721689461
2.12498447265625	260.6524110851028	0.002730284387529528
2.133728515625	262.78116633580845	0.0024444446740166993
2.14221513671875	260.10844269737515	0.0027874465050079394
2.146219140625	255.84221285191484	0.0022957629229547563
2.15296064453125	258.49933063832765	0.002727354238118418
2.163945703125	262.29722202676646	0.002900670456313286
2.17246953125	263.1210699501739	0.0027651364357201055
2.18044150390625	262.7042891436281	0.0030085876184768874
2.18917919921875	257.97268987674	0.002639384181688781
2.19243193359375	262.2480941394454	0.002662818117212129
2.20218720703125	264.0053615358832	0.0026555730037157222
2.2094458984375	266.8267284738533	0.002896939166141846
2.21765869140625	261.52530749118233	0.002749664771522175
2.22719052734375	261.00990446679333	0.0032780749644936344
2.2354474609375	263.56607848591625	0.0027326627034342512
2.24369013671875	263.8732166206924	0.0026965770862348902
2.24644599609375	261.04717276587877	0.0029540247071594247
2.25220859375	258.6673782360648	0.0023545490198448246
2.26369697265625	260.96757273548803	0.0028066994385751204
2.2726958984375	262.9593479351996	0.0029498121527520905
2.281208203125	263.6200042426102	0.002914480182768174
2.2889146484375	261.1532267099711	0.002092341096490167
2.2921650390625	259.31077595000636	0.0027809087641053466
2.30217587890625	263.32281116873065	0.0030771832938942907
2.3099326171875	264.0602011160829	0.002633688173911755
2.31766015625	261.3382745665664	0.0025885359748450626
2.32563955078125	263.02037030664053	0.0025379081791976356
2.33615087890625	262.05496634432143	0.0034302661741416906
2.344625	265.93889887274736	0.0024763723427601372
2.3546521484375	264.88558913558137	0.0027604076206883673
2.3643865234375	265.59352597015055	0.002518070832262609
2.376369140625	262.8934963731272	0.0023533311176831486
2.38685927734375	262.84676314170406	0.0031438309955626456
2.398602734375	263.1618670997307	0.0026049000813611308
2.4093501953125	265.3991223163077	0.002504360208224561
2.42183583984375	274.05170985895296	0.002212882107242858
2.4363611328125	266.0255560343752	0.0020772619956755905
2.449097265625	266.0475841306128	0.002823490942795149
2.45930703125	261.7609995646091	0.002476759226151258
2.46931611328125	263.24734515595605	0.002137276250482828
2.482037890625	264.1974477814645	0.002208483729649734
2.494069140625	265.01377948009934	0.002389389812842868
2.50554189453125	263.91673114888215	0.0025265147331244653
2.5155431640625	267.7327009964302	0.0028718247028119374
2.52902333984375	265.86304255246154	0.0023201427074586597
2.54025224609375	272.2009398001636	0.0028559776726965157
2.55027041015625	266.6292739340862	0.002556207332744259
2.5614978515625	263.1369883162366	0.0022822761904941436
2.56999599609375	268.4547537982815	0.0029645025053509316
2.57950458984375	266.69478906079064	0.0028747301752655463
2.59023896484375	269.2467553463322	0.0024852100198335214
2.600471484375	266.30219544092637	0.0026110626878163537
2.612230078125	269.50850277748907	0.0030732220740319846
2.6234578125	268.60697467007475	0.0022796679998247703
2.63196328125	267.24325563123296	0.0016251535894832394
2.64095234375	267.3283157281551	0.002688231317736363
2.65272001953125	266.69292531235163	0.0020195345438070813
2.6631896484375	267.95650077251065	0.002349933004804184
