#Loaded datafile ../../DD205_4_KOELNPPMS_HYST_100OE_10K.DAT
#Rescaled data with factor 5.68279524355581
#B/T	M/kAm-1	sM/kAm-1
1.5223773196339601e-06	198.69730528000412	0.001309148406949394
0.00138198089599609	196.90565762186094	0.0014039089893196144
0.007731671905517579	196.79132573750223	0.001008907079101231
0.0157741500854492	198.30218167461192	0.0011023067618103116
0.024476255798339803	196.7954040039006	0.0011330394613322655
0.0337155212402344	200.1795352615065	0.0010027753496712518
0.0426733856201172	201.96617518143	0.0011041539048681896
0.0504412643432617	203.1707724045332	0.001079675217391822
0.0534451370239258	201.9102333960197	0.001209777654046291
0.058920690917968796	203.21429314485047	0.001496231294212276
0.0643956665039063	203.45819722716718	0.0012288238095526079
0.07512734375	204.69024275441262	0.001245601679479669
0.07836625366210939	205.4421562629446	0.001337363435055544
0.0843668029785156	204.13470436820796	0.0015419154993958314
0.09533189086914061	205.92154507112653	0.001314474724591233
0.103558837890625	205.10423242702532	0.0014419978104810275
0.111266833496094	206.78669316662914	0.0014443488898391778
0.119262316894531	205.38005577898412	0.0014862141298661736
0.122480798339844	205.48158917208326	0.0013241417726690026
0.128201171875	207.05334880128845	0.0014912983496867332
0.139948400878906	204.53683831217842	0.0016109053568071437
0.147965936279297	204.3187923907197	0.0016538548954101715
0.155128973388672	205.75770286341452	0.0011063877107462825
0.15862089233398402	201.53444918524295	0.001393573622340457
0.170122521972656	202.4584197560827	0.0016633861577098673
0.17359828491210902	203.8731362436844	0.0016801183628324685
0.184331854248047	202.64213908653747	0.0014729689312645924
0.188358575439453	200.89198266262883	0.0012880848298879562
0.200031066894531	200.3420298870488	0.0016137751494597684
0.20727552490234397	197.22037731848016	0.0015089176805087152
0.21547464599609398	198.2984245983869	0.0015738466444999149
0.219256030273438	197.22304906947895	0.0013388442763433708
0.22572789306640603	194.9855876806731	0.0016002380143443516
0.231926171875	195.12741357549277	0.001541336110037598
0.243146704101562	192.54466751581492	0.0015221146103363776
0.252653820800781	192.38798157360145	0.0010660490584345893
0.256595397949219	191.88950054703417	0.001649303485121472
0.262822058105469	190.01097908312104	0.0015622198915312589
0.274570458984375	188.27641726447894	0.0014581133354650447
0.278277478027344	188.65344706501745	0.0014949763288041144
0.289268371582031	187.48206337379287	0.0014109445298523867
0.29752952880859396	183.88826954604914	0.00171946676658143
0.304715991210937	183.08392250850946	0.0018335404162038197
0.30798062744140603	181.85025516141803	0.0015416499566285795
0.313480834960937	181.51484180980398	0.0015798218306740548
0.3241828125	182.80061740126845	0.001417906901748739
0.33136580810546895	178.09370244455607	0.001415254469403379
0.339334997558594	178.3746518885977	0.0016970716508182293
0.34259677734375	175.7689098830834	0.001706136242314446
0.354077758789063	176.30244489241124	0.0016096134008592353
0.357282849121094	175.85074148530853	0.0016104516918523204
0.363281469726562	172.56600428508494	0.0017988443192307843
0.37475328369140604	172.37903113635576	0.001843227451939383
0.377980786132812	171.95609615858245	0.0017684356218937657
0.3884302734375	169.39322339087218	0.0018308263688709165
0.391940307617188	167.9298636198493	0.0016383877371338796
0.403448559570313	166.9222286492854	0.0015324305947802986
0.407183471679687	165.39538455085736	0.0014580877294250653
0.414410107421875	164.597128482378	0.0014890722818709742
0.42140432128906297	162.26946523984023	0.0013956788500424696
0.42738205566406295	162.7319553704621	0.0019509116240759789
0.43811413574218794	161.30914539768955	0.0017884274339351244
0.44159533691406294	159.26325486327067	0.0014260976705454862
0.44761162109375	159.60436330496432	0.0019580841521341505
0.453130419921875	159.97104955467188	0.00132181628596544
0.45885705566406293	156.91274646621284	0.0016597217003836559
0.47032116699218796	154.94562593268128	0.0015627269865065498
0.4783423828125	153.67586847767234	0.0015248713379968763
0.48180295410156204	152.34640642773556	0.0017092013729467712
0.48802099609375	151.24602582110444	0.0015209412145828463
0.49929934082031296	149.89977708101748	0.001507657671217103
0.5025298828125	149.2748941248744	0.0018200446061226322
0.509228173828125	146.65098282583477	0.001692121941192122
0.51571748046875	147.72442726837582	0.00143565800150395
0.5264634033203129	145.88203729957098	0.0017088675337094848
0.5347070068359371	145.3070507948826	0.0017028391232040432
0.543441577148438	142.69580733433497	0.0016553799933590443
0.547210302734375	138.76065218279945	0.0015725104813528398
0.5581724609375	139.7949499861365	0.002060192006484035
0.561651538085937	139.1782730618568	0.001946774822479445
0.5681171875	136.47705584558585	0.0018690912900056998
0.57912041015625	135.44870726318788	0.001964840372037474
0.58237587890625	135.39855488501436	0.0016892009914065075
0.592879150390625	132.0312295143682	0.0018859539386813177
0.596145166015625	132.96863735740942	0.0015725163672139857
0.602619287109375	130.91069335048303	0.001873471581590725
0.61259130859375	128.5953293653267	0.00162580415325581
0.620092211914062	126.75187360934922	0.0015665561973060456
0.628351733398438	124.23112345276961	0.001604809168086165
0.637028344726563	126.26650270006755	0.0019138138015155886
0.645807153320312	123.43356110115643	0.0017507094169549678
0.65405283203125	124.03454690698872	0.001760369342632154
0.663028686523437	120.00689366150414	0.0014969769682940325
0.671003076171875	120.08831609248135	0.0015351697327012513
0.6797749755859379	118.75053039069012	0.00201765285206652
0.683517651367187	114.49206019510896	0.001848745333386601
0.694249169921875	114.01273276152192	0.001867977202542847
0.697758447265625	112.74801039564373	0.0021673684525542205
0.708511669921875	112.5696452650161	0.0017167511619862535
0.716278564453125	109.12767322182351	0.002022369981787585
0.726218115234375	107.36946724811607	0.0018523970768642877
0.7347209228515621	107.064675287195	0.0021115267831491543
0.7382390380859379	103.30816029612504	0.0018921934140164116
0.748254833984375	105.53199391086041	0.002044198652875652
0.751488720703125	106.42892247072967	0.001773982636976486
0.761726000976563	102.6512963023658	0.0017452409319717267
0.770236889648438	99.89729258737032	0.0018068205737611245
0.779458178710937	98.62286934228909	0.0017257142907606158
0.782688134765625	97.61677639472305	0.0018044193698251404
0.794970922851562	98.62417266025979	0.001589381562196518
0.798688793945313	94.34013810815021	0.0017211725167311704
0.8049460693359379	94.08121116152456	0.0016139760677906663
0.81539189453125	91.64132557272626	0.0016765822471643086
0.8231736328125	90.63543987648282	0.001889303659755722
0.8316599609375	89.73594920905477	0.0018566818974147538
0.84066376953125	87.49729548467005	0.0016180587940313458
0.844426123046875	86.20696290596959	0.00178274642445318
0.850654052734375	85.46192909896186	0.0019711132989892986
0.856883251953125	83.85797412836281	0.0018737304605508267
0.868428125	82.79312239961757	0.0018791751076302488
0.87742607421875	79.31528994755436	0.002025620151633539
0.88564716796875	80.22173196408316	0.0019369249380280884
0.89446298828125	77.30430014161185	0.0019418001390530495
0.897712451171875	77.92960517908901	0.0018843836386774678
0.90395810546875	77.531784351134	0.002220651316215013
0.91419306640625	75.26592319880854	0.0021188533909672737
0.9224142578125	73.30616902440906	0.0022461107548682633
0.930978466796875	70.80626080604188	0.001957381651811594
0.9394125	69.39095238194957	0.0017296375079845826
0.942920361328125	67.49584482365441	0.001872072069529277
0.94914736328125	68.61555240044662	0.0018831470791813671
0.95891162109375	65.87218799093158	0.002070465464084266
0.967670654296875	64.69043795038351	0.0019752380269308844
0.975673828125	61.600600208561225	0.0019834264210044283
0.98345166015625	61.17338873347242	0.0016923612951674724
0.990643994140625	60.836483849068735	0.0018920763212067133
0.99887001953125	59.45118843097294	0.0022799276228056228
1.00283974609375	56.12207358106151	0.0019846010191744787
1.01314755859375	54.139937710687605	0.0016543334157497582
1.016148828125	55.76346919571597	0.002044186633753511
1.0280962890625	54.47032762638537	0.0016247058849544283
1.0378615234375	52.125677011445475	0.0020278899646529644
1.0458552734375	51.82371548603602	0.0021157016629348414
1.05011826171875	47.75006580103059	0.0015592043314346519
1.056599609375	49.0682246189797	0.0017641319318488684
1.06233774414062	46.26791852721136	0.0019681442223758302
1.06834853515625	47.27152620110962	0.0019992065315034236
1.07984438476562	43.63419640153067	0.002250360317369254
1.08881665039062	43.14033410426637	0.002221627966170685
1.09733168945312	39.42574128618665	0.0018590129946037298
1.10535166015625	39.33731360238557	0.0018736290478763439
1.11353227539062	38.18547304858567	0.0019096535710427655
1.1223169921875	35.96456289809555	0.0018160689907428538
1.13056875	35.342879220136766	0.0018035786878817894
1.1340755371093798	36.13693408395366	0.0019091372580996159
1.14480546875	33.845038499881845	0.0016171891311129783
1.1480419433593798	29.65761169120704	0.0017124067755550196
1.15829516601562	31.413398958566695	0.0017448970458797276
1.16577690429688	27.86770044560499	0.0016828611292341185
1.17425454101562	28.297662760263414	0.0018871306396365717
1.17800942382812	25.138690824517745	0.0017244638769811668
1.19002612304687	23.428482438058087	0.0016913764062168961
1.199020703125	22.46064404449742	0.0014939135259716266
1.2025166015625	20.611749406808137	0.0019778968789980708
1.20851025390625	21.07379391709249	0.002045260002523846
1.2199890625	19.187459869659794	0.0018609074816083532
1.2290255859375	15.98767387776696	0.00196362694702308
1.23747192382812	15.646451490569866	0.001775723871626739
1.24099267578125	15.118106735232944	0.0020004452612459693
1.2517376953125	12.63543498187023	0.0019216596014797512
1.25545419921875	12.668466276384402	0.0018784924108496317
1.26169438476563	10.114176518743319	0.0020452793411889197
1.2726978515625	8.1692139740914	0.0019571231430361566
1.2811652832031202	6.279417284364333	0.0017329189332808386
1.29019326171875	4.299084260600633	0.0015790842462913744
1.2990003417968798	5.568429953962497	0.0014613700824096115
1.30298618164062	2.455303466681974	0.0013647120330299682
