#File generated by ModelExp v0.4.4
#Generated at 2018-11-19 09:49:36.575658

#[[Data]] m
#r / nm	SLD / 1e-6 A-2	SLDmag / 1-6 A-2
-4.5875	2.0670000000000983	1.1297203172944136e-14
-4.5049414715719065	2.067000000000152	1.7456500245316416e-14
-4.422382943143813	2.0670000000002338	2.689662892407796e-14
-4.33982441471572	2.067000000000359	4.1304431874777945e-14
-4.257265886287625	2.06700000000055	6.323338652691744e-14
-4.174707357859532	2.067000000000839	9.647501997278595e-14
-4.092148829431438	2.067000000001276	1.4672436066121009e-13
-4.009590301003344	2.0670000000019346	2.2241562191993579e-13
-3.9270317725752504	2.067000000002923	3.360531053431259e-13
-3.8444732441471574	2.067000000004402	5.061147021478973e-13
-3.761914715719063	2.067000000006608	7.597601268116704e-13
-3.6793561872909697	2.067000000009888	1.136808151613877e-12
-3.596797658862876	2.067000000014747	1.6954935375679269e-12
-3.5142391304347824	2.0670000000219235	2.5205298328501155e-12
-3.431680602006689	2.067000000032487	3.734917271458471e-12
-3.349122073578595	2.0670000000479867	5.516439784969407e-12
-3.2665635451505013	2.0670000000706596	8.121373653580122e-12
-3.184005016722408	2.0670000001037425	1.1917682712692112e-11
-3.101446488294314	2.067000000151949	1.743197138637242e-11
-3.0188879598662206	2.067000000222299	2.5415240600068498e-11
-2.9363294314381267	2.0670000003257885	3.6934797492449427e-11
-2.853770903010033	2.06700000048137	5.350213046995122e-11
-2.7712123745819395	2.0670000007265648	7.725044552842063e-11
-2.6886538461538456	2.067000001147206	1.1117983103758887e-10
-2.606095317725752	2.0670000019612207	1.5949481198163082e-10
-2.523536789297659	2.0670000037503073	2.280674424355311e-10
-2.440978260869565	2.0670000080816346	3.2506984061342334e-10
-2.3584197324414715	2.067000019118022	4.61835515494613e-10
-2.2758612040133777	2.0670000476317636	6.54027250021727e-10
-2.193302675585284	2.0670001206194235	9.232149334934547e-10
-2.1107441471571904	2.0670003034091047	1.2989991726755078e-09
-2.0281856187290965	2.067000748405239	1.8218584810369975e-09
-1.945627090301003	2.0670017980563293	2.5469520101921717e-09
-1.8630685618729093	2.0670041930113228	3.549179102932953e-09
-1.7805100334448156	2.067009474325072	4.929884848763777e-09
-1.697951505016722	2.0670207251282426	6.825713330613325e-09
-1.6153929765886281	2.067043873323589	9.420250274814633e-09
-1.5328344481605345	2.0670898656296046	1.2959274863462156e-08
-1.4502759197324409	2.0671781035574757	1.7770660933948078e-08
-1.3677173913043474	2.0673415625820954	2.4290242730359068e-08
-1.2851588628762536	2.0676339341237084	3.309529986010773e-08
