#File generated by ModelExp v0.5.3
#Generated at 2018-12-07 18:16:49.865545

#[[Data]] sa
#r / nm	SLD / 1e-6 A-2
0.0	6.198
5.56445134	6.198
5.56445134	0.078
7.35245134	0.078
7.35245134	5.664000000000001
17.35245134	5.664000000000001
17.35245134	5.664000000000001
7.35245134	5.664000000000001
7.35245134	0.078
5.56445134	0.078
5.56445134	6.198
0.0	6.198
0.0	0.078
2.2950000000000004	0.078
2.2950000000000004	5.664000000000001
12.295	5.664000000000001

#[[Data]] la
#r / nm	SLD / 1e-6 A-2
0.0	6.198
5.56445134	6.198
5.56445134	0.078
7.35245134	0.078
7.35245134	5.664000000000001
17.35245134	5.664000000000001
17.35245134	5.664000000000001
7.35245134	5.664000000000001
7.35245134	0.078
5.56445134	0.078
5.56445134	6.198
0.0	6.198
0.0	0.078
2.2950000000000004	0.078
2.2950000000000004	5.664000000000001
12.295	5.664000000000001
