#File generated by ModelExp v0.7.2
#Read datafile: 
#Started Fit at 2019-01-15 12:37:12.743241
#Finished Fit at 2019-01-15 12:37:12.764379
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 7
#    # data points      = 4083
#    # variables        = 5
#    chi-square         = 3972.16001
#    reduced chi-square = 0.97404610
#    Akaike info crit   = -102.372250
#    Bayesian info crit = -70.7993139
#[[Variables]]
#    Ms1:  2.98609399 +/- 0.00852753 (0.29%) (init = 2.986063)
#    mu1:  4142.20715 +/- 12.5110911 (0.30%) (init = 4142.248)
#    Ms2:  0.54964413 +/- 0.00712285 (1.30%) (init = 0.5496544)
#    mu2:  532.719512 +/- 15.4901888 (2.91%) (init = 532.7795)
#    chi:  0.00513778 +/- 6.4718e-04 (12.60%) (init = 0.005139687)
#    T:    300 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(Ms1, mu1) = -0.918
#    C(Ms1, mu2) = -0.876
#    C(mu2, chi) =  0.807
#    C(mu1, mu2) =  0.721
#    C(mu1, Ms2) =  0.694
#    C(Ms1, Ms2) = -0.661
#    C(Ms1, chi) = -0.518
#    C(mu1, chi) =  0.389
#    C(Ms2, chi) = -0.288
#    C(Ms2, mu2) =  0.246

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
6.903757421875	3.4852065031059447	0.0245814146242899	3.4578246218193724
6.9127453125	3.51263876587631	0.028946151825887702	3.4580182182986574
6.923758984375	3.491882180545675	0.0277505502366318	3.458254927688744
6.93699296875	3.5038538617845902	0.0272003226422016	3.458538600278172
6.948729296875	3.471745989947065	0.0273365477341584	3.458789483081406
6.95847578125	3.49088609643117	0.0285156947037593	3.458997341195914
6.96799453125	3.49860038022289	0.031740846000635	3.459199916523427
6.98098125	3.4552351218584203	0.0422973368995915	3.4594756203260277
6.995476953125	3.484703370364545	0.0276248661359289	3.4597824430406834
7.0062171875	3.4934950378658804	0.026190926064220302	3.460009155740523
7.016201171875	3.493367137946395	0.0350629728773658	3.4602194340062318
7.026941796875	3.508230281728345	0.024061926431144	3.460445143911348
7.039921875	3.48941588579425	0.029549399622886302	3.4607172206803596
7.052671875	3.5355104492042395	0.024251792649406297	3.460983738774051
7.06292421875	3.49454487095715	0.0221050106305993	3.4611975210359285
7.074417578125	3.475341789374305	0.0271434135319244	3.4614366258689344
7.085905859375	3.501195516301305	0.0329101092496154	3.461675041381304
7.0954140625	3.5256983144784	0.0249367201563465	3.4618719251404433
7.106663671875	3.5068079027780854	0.0238289998572357	3.4621043561719564
7.117168359375	3.4805764528539846	0.031012351912631502	3.4623208977745503
7.128658984375	3.508085591113675	0.0305476509032176	3.462557214644133
7.144398828125	3.461299220933485	0.0339887427914667	3.4628799956790366
7.15514375	3.5007441348669994	0.0277624325655076	3.4630997333141913
7.166384765625	3.472862836876795	0.0315809755933995	3.463329088197505
7.17690078125	3.4808774607307003	0.0240523194220927	3.463543163980229
7.192378125	3.48588578763278	0.0306170869170774	3.4638573868521174
7.204365625	3.48508965132741	0.0277188361757154	3.464100065533314
7.21537109375	3.47364303770594	0.025803346518467902	3.464322333895015
7.228109375	3.50255054551201	0.0286285634931909	3.464578968360676
7.241362109375	3.4865249973272947	0.0262994519923959	3.4648452534611467
7.25085859375	3.48704639912779	0.035146828613236106	3.4650356192594343
7.2600578125	3.5004437783179903	0.031299205130484495	3.4652196729445515
7.269827734375	3.476955607435765	0.038232360160411795	3.4654147659383128
7.28585	3.48685759663579	0.0274579679538071	3.4657338691657382
7.29832421875	3.45115324993294	0.0346063572142852	3.4659815888833743
7.309842578125	3.474312075140755	0.023844643118983	3.4662097701232044
7.3195453125	3.49683344085875	0.022432889776779298	3.4664015707031237
7.331083203125	3.5074818252341142	0.022774158890101398	3.4666291590227156
7.34206484375	3.47577492198087	0.030418963403968702	3.4668452838146075
7.353298046875	3.463078625547725	0.0311467586983831	3.467065865985165
7.3640359375	3.4907682247242295	0.0210916500081147	3.467276257404278
7.375783984375	3.491070718983785	0.0208686151166339	3.4675059234704713
7.392023046875	3.491662029937535	0.0269215549980794	3.467822499702229
7.402027734375	3.493683835208655	0.032265220997897505	3.468017029195267
7.41353203125	3.49447804892165	0.0266520876500053	3.468240239358783
7.4225296875	3.4904488618967298	0.036467351002583796	3.4684144603527196
7.4362375	3.48365767707371	0.0264861213296561	3.4686792884020154
7.45002421875	3.50300876543662	0.0262725581162038	3.4689449193313093
7.46098984375	3.46404428000577	0.0314420108985572	3.46915568179193
7.471737890625	3.4988469567903646	0.0249128285109602	3.4693618224837914
7.48398515625	3.4961171767243995	0.021711136253834303	3.469596188851807
7.49597578125	3.4670674232	0.021002709621914202	3.4698251013672654
7.5079375	3.5095851342943503	0.019085050931653098	3.47005292957965
7.51970625	3.48641186308913	0.0341824428325525	3.470276565875835
7.530198046875	3.496848385156205	0.0300563711011591	3.4704755067896498
7.544935546875	3.477951678362465	0.031149190824047098	3.4707542716652333
7.555200390625	3.467431576055805	0.027405474296023	3.4709479667074605
7.56494375	3.5088995659330706	0.0313741770752076	3.4711314676074294
7.57546640625	3.50444227858134	0.022321693659958	3.471329259813082
7.588469921875	3.5029857817467844	0.0275563988990766	3.471573133582302
7.600963671875	3.4782886808180047	0.022859677664643897	3.4718068763156027
7.611468359375	3.4919702792568748	0.0284322295927645	3.47200297538961
7.622207421875	3.5110324409286946	0.0228075929823254	3.4722030447681544
7.636708203125	3.489865554001735	0.030875074112697402	3.4724725485734895
7.646710546875	3.465828277960315	0.0259745658415047	3.4726580158023626
7.65645	3.46235193159655	0.0384519070782273	3.4728382717946245
7.6669515625	3.47448375097403	0.025607626442557898	3.47303226209544
7.679207421875	3.500313711178375	0.0242569823019653	3.4732581743626394
7.694160546875	3.4723058125045245	0.0267526775033255	3.4735331023044127
7.705158984375	3.509623241427515	0.0290176401035051	3.47373482866614
7.715417578125	3.482518120215985	0.0292073582796939	3.4739226121056945
7.72490234375	3.45215154652262	0.0337526309085927	3.4740959114463683
7.7391515625	3.50083002896571	0.0274675357133746	3.4743556898016776
7.75066328125	3.5075062223925197	0.030966176088912698	3.4745650596698257
7.761396484375	3.488344584752325	0.0259113678902864	3.474759868816432
7.771891796875	3.507528212649505	0.0294058127214606	3.474949987189875
7.782382421875	3.5077144405712852	0.023092569208994402	3.4751396535557197
7.794892578125	3.484728812477325	0.029914817325817102	3.4753653545185887
7.806377734375	3.5031167774960648	0.0324829438423285	3.475572107494686
7.817846484375	3.481646927180015	0.0317389252443393	3.475778131963099
