#Generated data by combining files:
#ES_S16_30K_ZFC_7Oe_Virgin_tranformed_angs_uu_masked_qz_I_corrected.xy
#ES_S16_30K_ZFC_7Oe_Virgin_tranformed_angs_du_masked_qz_I_corrected.xy
#q/A-1	I/a.u.	sI /a.u.
0.121509257297	3.1798904632e-06	1.92630875491e-06
0.122227638927	6.47385875612e-06	2.1578054115e-06
0.122946009798	6.16754854711e-06	2.31359767498e-06
0.123664369844	4.71649959698e-06	2.06920260575e-06
0.124382719004	1.46876853942e-06	2.03058815248e-06
0.125101057214	6.80998745211e-07	1.96428008859e-06
0.125819384411	2.48634539416e-06	1.92390621912e-06
0.126537700532	3.02237618978e-06	1.70624528119e-06
0.127256005512	1.58584227519e-06	1.3190884495e-06
0.12797429929	-1.63773530525e-07	1.11803709456e-06
0.128692581802	-9.59026622498e-08	9.48712878458e-07
0.129410852984	4.03694886585e-08	9.65457292979e-07
0.130129112774	8.73334048893e-07	1.00190903365e-06
0.130847361108	6.32168674179e-07	8.23967655985e-07
0.131565597923	-1.21830478684e-07	3.61941074966e-07
0.132283823155	0.0	0.0
0.133002036742	0.0	0.0
0.13372023862	0.0	0.0
0.134438428727	0.0	0.0
0.135156606998	0.0	0.0
0.13587477337	0.0	0.0
0.136592927781	0.0	0.0
0.137311070167	0.0	0.0
0.138029200465	0.0	0.0
0.138747318612	0.0	0.0
0.139465424544	0.0	0.0
0.140183518198	0.0	0.0
0.140901599511	0.0	0.0
0.14161966842	0.0	0.0
0.142337724862	0.0	0.0
0.143055768773	-8.38908676594e-08	1.46287309754e-07
0.143773800091	2.90312985926e-08	4.83532876414e-07
0.144491818751	9.21074965986e-07	9.39457801684e-07
0.145209824691	2.08237469619e-06	8.29320834961e-07
0.145927817847	2.92677653597e-06	9.77943460594e-07
0.146645798157	2.9888159101e-06	9.82804833813e-07
0.147363765557	2.46749786543e-06	8.89528902924e-07
0.148081719984	2.28719781072e-06	8.57578316739e-07
0.148799661374	1.71416344393e-06	7.41479154402e-07
0.149517589666	9.48644149611e-07	5.48556826943e-07
0.150235504794	9.61945559801e-07	5.5115962877e-07
0.150953406696	9.51733300066e-07	5.47308453979e-07
0.15167129531	3.70222559906e-07	1.08397719959e-06
0.152389170571	4.30192458585e-07	6.59043769244e-07
0.153107032417	-6.42080164389e-08	1.44609397303e-07
0.153824880783	0.0	0.0
0.154542715608	0.0	0.0
0.155260536828	0.0	0.0
0.15597834438	0.0	0.0
0.1566961382	0.0	0.0
0.157413918226	0.0	0.0
0.158131684394	0.0	0.0
0.15884943664	0.0	0.0
0.159567174903	0.0	0.0
0.160284899118	0.0	0.0
0.161002609222	0.0	0.0
0.161720305153	0.0	0.0
0.162437986847	0.0	0.0
0.16315565424	0.0	0.0
0.16387330727	0.0	0.0
0.164590945874	8.66934313345e-08	4.40967766655e-07
0.165308569988	4.76312791424e-07	7.80590392074e-07
0.16602617955	8.14840299416e-07	4.85621826697e-07
0.166743774495	6.4819806284e-07	4.3453560576e-07
0.167461354761	1.21197343091e-06	5.89830345062e-07
0.168178920285	1.20836403325e-06	5.8626745599e-07
0.168896471003	3.87612949133e-07	3.31406844065e-07
