#Extracted Yoneda between qz = 0.008 .. 0.013 A-1
#q/A-1	I/a.u.	sI/a.u.
0.0251255061247	0.0102777777778	0.00168965625842
0.02564864336	0.0108333333333	0.00173472166622
0.026171761382	0.0102777777778	0.00168965625842
0.0266948597997	0.0111111111111	0.00175682092232
0.0272179382222	0.00861111111111	0.0015466012119
0.0277409962589	0.00833333333333	0.00152145154863
0.028264033519	0.00861111111111	0.0015466012119
0.028787049612	0.0105555555556	0.00171233722305
0.0293100441473	0.0075	0.00144337567297
0.0298330167345	0.00722222222222	0.00141639430933
0.0303559669832	0.00777777777778	0.00146986183948
0.0308788945033	0.01	0.00166666666667
0.0314017989044	0.01	0.00166666666667
0.0319246797965	0.00944444444444	0.00161970885968
0.0324475367896	0.00861111111111	0.0015466012119
0.0329703694938	0.00916666666667	0.00159571184626
0.0334931775192	0.00861111111111	0.0015466012119
0.0340159604761	0.00777777777778	0.00146986183948
0.0345387179748	0.00944444444444	0.00161970885968
0.0350614496258	0.00861111111111	0.0015466012119
0.0355841550397	0.00861111111111	0.0015466012119
0.036106833827	0.0075	0.00144337567297
0.0366294855986	0.00722222222222	0.00141639430933
0.0371521099653	0.0075	0.00144337567297
0.037674706538	0.00638888888889	0.00133217542314
0.0381972749278	0.00805555555556	0.00149587911309
0.0387198147458	0.00722222222222	0.00141639430933
0.0392423256033	0.00638888888889	0.00133217542314
0.0397648071116	0.00472222222222	0.00114530711823
0.0402872588824	0.00555555555556	0.0012422599875
0.040809680527	0.00666666666667	0.00136082763488
0.0413320716573	0.00694444444444	0.00138888888889
0.0418544318851	0.00916666666667	0.00159571184626
0.0423767608222	0.00805555555556	0.00149587911309
0.0428990580808	0.00944444444444	0.00161970885968
0.043421323273	0.0108333333333	0.00173472166622
0.0439435560112	0.0102777777778	0.00168965625842
0.0444657559076	0.0127777777778	0.00188398055087
0.0449879225749	0.0141666666667	0.00198373011904
0.0455100556256	0.0147222222222	0.00202225274702
0.0460321546727	0.0158333333333	0.00209717623202
0.0465542193289	0.0183333333333	0.00225667733462
0.0470762492074	0.0241666666667	0.00259093862586
0.0475982439212	0.0213888888889	0.00243749010761
0.0481202030837	0.0161111111111	0.00211549252941
0.0486421263084	0.0194444444444	0.00232405562926
0.0491640132087	0.0222222222222	0.002484519975
0.0496858633983	0.0213888888889	0.00243749010761
0.0502076764912	0.0205555555556	0.0023895347964
0.0507294521012	0.0213888888889	0.00243749010761
0.0512511898426	0.0216666666667	0.00245326690731
0.0517728893294	0.0202777777778	0.0023733343737
0.0522945501762	0.0202777777778	0.0023733343737
0.0528161719975	0.0172222222222	0.00218722440945
0.0533377544079	0.0138888888889	0.0019641855033
0.0538592970223	0.0130555555556	0.00190434850011
0.0543807994557	0.0102777777778	0.00168965625842
0.0549022613232	0.0122222222222	0.00184256932798
0.05542368224	0.0111111111111	0.00175682092232
0.0559450618216	0.00944444444444	0.00161970885968
0.0564663996837	0.0108333333333	0.00173472166622
0.0569876954418	0.00861111111111	0.0015466012119
0.0575089487119	0.00888888888889	0.00157134840264
0.0580301591102	0.00916666666667	0.00159571184626
0.0585513262527	0.0075	0.00144337567297
0.0590724497558	0.00694444444444	0.00138888888889
0.0595935292361	0.00694444444444	0.00138888888889
0.0601145643104	0.00694444444444	0.00138888888889
0.0606355545954	0.00666666666667	0.00136082763488
0.0611564997081	0.00666666666667	0.00136082763488
0.0616773992658	0.00805555555556	0.00149587911309
0.0621982528859	0.00527777777778	0.00121080526209
0.0627190601859	0.00527777777778	0.00121080526209
0.0632398207834	0.00416666666667	0.00107582870728
0.0637605342964	0.00527777777778	0.00121080526209
0.0642812003429	0.00527777777778	0.00121080526209
0.0648018185411	0.005	0.00117851130198
0.0653223885095	0.0075	0.00144337567297
0.0658429098667	0.00638888888889	0.00133217542314
0.0663633822314	0.00611111111111	0.00130289326662
0.0668838052225	0.00555555555556	0.0012422599875
0.0674041784592	0.00638888888889	0.00133217542314
