#Loaded raw file: ES_S15_30K_ZFC_7300Oe_tranformed_angs_uu_masked_qz_I.xy
#Loaded data range: 0.005 .. inf
#Divided data by: 4.04449217389
#Performed footprint correction
#Beamwidth: 1.0
#Samplelength: 14.0
#Wavelength: 5.1386
#q / A-1 	 I / a.u. 	 sI / a.u. 
0.00507734505523	0.962814627924	0.0306769384208
0.00541583418006	1.0	0.0297513441376
0.0057543231993	0.996436447707	0.0272766738555
0.00609281210636	0.982862745549	0.0236850908975
0.00643130089464	0.964506314133	0.0197353397234
0.00676978955753	0.954695024156	0.0192183333983
0.00710827808845	0.952754107863	0.0180844536398
0.00744676648079	0.937148598958	0.0180026608103
0.00778525472794	0.899715539716	0.0151230460108
0.00812374282332	0.855180510552	0.0144059289822
0.00846223076033	0.769088459222	0.0139967193149
0.00880071853236	0.663659891467	0.0132576346029
0.00913920613281	0.533239244726	0.0118696253252
0.00947769355509	0.427933174327	0.0114233427104
0.0098161807926	0.348507482914	0.00982714142555
0.0101546678387	0.310311796677	0.00879667314174
0.0104931546869	0.345995232883	0.0111664610247
0.0108316413305	0.382853739481	0.00950610012713
0.0111701277629	0.48153864865	0.00959764193831
0.0115086139776	0.613127293415	0.0127357003479
0.0118470999679	0.720801073065	0.0138989173131
0.0121855857272	0.753098551021	0.0138202129939
0.012524071249	0.677482058418	0.0127074953625
0.0128625565266	0.529665070407	0.0108566727511
0.0132010415534	0.384839203807	0.00882774055512
0.0135395263229	0.23065014517	0.00500190133222
0.0138780108284	0.136170187639	0.00328603016946
0.0142164950634	0.0819235286473	0.00256504073461
0.0145549790212	0.0518862291669	0.00218007713777
0.0148934626952	0.035214166899	0.00180786666555
0.0152319460789	0.0250063700225	0.00151761724828
0.0155704291656	0.0180748496165	0.00133257779252
0.0159089119488	0.0134555035799	0.00118162116619
0.0162473944218	0.0117123713589	0.00124530212111
0.0165858765781	0.0122662657811	0.00112060981643
0.016924358411	0.0188342990153	0.00121595152032
0.017262839914	0.0321199477466	0.00136486738417
0.0176013210805	0.0508315715076	0.00169355152168
0.0179398019037	0.0714443182292	0.00204095322931
0.0182782823773	0.0846874362181	0.00235847651476
0.0186167624945	0.082350077586	0.00235545456241
0.0189552422487	0.0683468962573	0.00203004492199
0.0192937216334	0.0479612265037	0.00163730134342
0.019632200642	0.0293040049084	0.00121094413064
0.0199706792678	0.01740011237	0.000810009400586
0.0203091575043	0.0104821321656	0.000568587421489
0.0206476353448	0.00656055516572	0.000490812859713
0.0209861127829	0.00501473827017	0.0003261068201
0.0213245898117	0.00413297568703	0.000321692878585
0.0216630664249	0.00353423040735	0.000278563483985
0.0220015426157	0.00333924527793	0.000242382227425
0.0223400183776	0.00260080959056	0.000217863090625
0.0226784937039	0.00176308145551	0.000201305395762
0.0230169685881	0.00137143063825	0.000173997172508
0.0233554430236	0.00125989480735	0.000151595643012
0.0236939170038	0.00122346197401	0.00016535733415
0.0240323905221	0.00174923688359	0.00017543788368
0.0243708635718	0.00234852377795	0.000198171482953
0.0247093361464	0.00330005918779	0.000192940039283
0.0250478082392	0.00465448981947	0.000213948097811
0.0253862798438	0.0064645661151	0.000297866606641
0.0257247509534	0.00718045993293	0.000265486746706
0.0260632215616	0.00668894968626	0.000263259170458
0.0264016916616	0.00616822302013	0.000277577400941
0.0267401612468	0.00572661625536	0.00023526681412
0.0270786303108	0.00505981371983	0.000239372610622
0.0274170988469	0.00393354542249	0.000217420601279
0.0277555668484	0.00336680898842	0.000162063573189
0.0280940343089	0.00304755113808	0.000158526325699
0.0284325012216	0.00272289248957	0.000172447273532
0.02877096758	0.00257973047107	0.000150596178636
0.0291094333776	0.00243295045743	0.000156346879922
0.0294478986076	0.00237324586874	0.000136767041088
0.0297863632635	0.00211999781794	0.000143208518758
0.0301248273387	0.00198813766557	0.000138831334328
0.0304632908267	0.00197408858016	0.000128380611958
0.0308017537207	0.00232172351328	0.00013825816439
0.0311402160142	0.00283671790151	0.000148488357306
0.0314786777006	0.00328327725948	0.000176346486675
0.0318171387734	0.0042811241044	0.000189041246238
0.0321555992258	0.00549893493052	0.000193468915873
0.0324940590514	0.0066922370894	0.000183015241085
0.0328325182434	0.00767711320142	0.000230742553515
0.0331709767954	0.00860331529352	0.000224340257497
0.0335094347007	0.00898450909215	0.000225870478946
0.0338478919527	0.00855336071306	0.000234051317381
0.0341863485449	0.00761689203054	0.00022491233925
0.0345248044705	0.00640762818731	0.000195319357905
0.0348632597231	0.00518414710538	0.000179172868199
0.035201714296	0.00421898111778	0.00014741674504
0.0355401681826	0.00356380860513	0.00013418151734
0.0358786213764	0.00300691953451	0.000109850490576
0.0362170738706	0.00234863359558	9.54965560043e-05
0.0365555256588	0.00183979566452	8.15244112335e-05
0.0368939767344	0.00147768060456	7.08351047719e-05
0.0372324270906	0.00127021621354	6.98115821359e-05
0.037570876721	0.00108441150811	6.04925391074e-05
0.037909325619	0.000972750124451	6.44451774991e-05
0.0382477737778	0.000943543288336	6.64247358543e-05
0.0385862211911	0.000837146566231	5.76736602157e-05
0.038924667852	0.000850881561029	5.43399087507e-05
0.0392631137541	0.000987593716118	5.58154115476e-05
0.0396015588908	0.00106383922352	6.65988080425e-05
0.0399400032554	0.00106128352217	5.23215175523e-05
0.0402784468413	0.00102155000623	5.84614227657e-05
0.040616889642	0.00102556437673	5.35374814127e-05
0.0409553316508	0.00107811058959	5.37680275847e-05
0.0412937728612	0.0010609561143	5.42686203448e-05
0.0416322132666	0.00101007765713	4.87859051983e-05
0.0419706528603	0.000908752593927	4.85945657242e-05
0.0423090916358	0.000824277243674	4.56836433919e-05
0.0426475295864	0.000602340360081	3.86927955947e-05
0.0429859667056	0.000566262655294	4.1807747124e-05
0.0433244029868	0.000497516402005	3.56088749271e-05
0.0436628384234	0.000429046756859	3.41027714228e-05
0.0440012730087	0.000441311846306	3.22022516073e-05
0.0443397067361	0.000411172502308	3.03944983586e-05
0.0446781395992	0.000380750439571	3.51468232345e-05
0.0450165715912	0.000425040656121	3.34697052001e-05
0.0453550027056	0.000552395551163	4.36440470186e-05
0.0456934329358	0.000464184103968	3.13499652896e-05
0.0460318622752	0.000452021413837	3.30385383208e-05
0.0463702907172	0.000422539170496	3.51901580633e-05
0.0467087182551	0.000476351109594	3.32406272552e-05
0.0470471448825	0.000583501662697	4.48231784315e-05
0.0473855705926	0.000604261651219	3.77321463261e-05
0.0477239953789	0.000712430684106	4.86151008582e-05
0.0480624192348	0.000869689147605	4.46556348486e-05
0.0484008421538	0.000869142208666	4.2912495527e-05
0.0487392641291	0.000875008575395	4.43979913076e-05
0.0490776851542	0.000991760327215	5.13348819136e-05
0.0494161052225	0.000982439134931	4.30033232182e-05
0.0497545243275	0.00103314299411	4.47703751551e-05
0.0500929424624	0.00104206675489	4.07716608689e-05
0.0504313596208	0.000994301728785	4.88499146535e-05
0.0507697757959	0.000882530241092	4.53784291399e-05
0.0511081909813	0.000825859087978	4.18146418352e-05
0.0514466051703	0.000851812627003	3.97950336692e-05
0.0517850183564	0.000786893953699	4.16775327585e-05
0.0521234305328	0.000752196383851	3.86952877721e-05
0.0524618416931	0.000820833736187	4.93435611351e-05
0.0528002518306	0.000662604492966	3.57766826112e-05
0.0531386609387	0.000620399863426	3.3859839596e-05
0.0534770690109	0.000584964359782	3.02096527419e-05
0.0538154760405	0.000578960134009	3.67826509445e-05
0.054153882021	0.000511208095629	3.03540901242e-05
0.0544922869457	0.000558654037098	2.92966727139e-05
0.054830690808	0.00060238619106	2.94767467623e-05
0.0551690936014	0.000570946475368	3.1576077416e-05
0.0555074953193	0.000587013284098	3.45664919306e-05
0.0558458959549	0.000618310761018	3.50403791072e-05
0.0561842955019	0.000563092795938	3.43136193911e-05
0.0565226939535	0.000554835478327	2.92695243066e-05
0.0568610913032	0.000566840726236	3.02884773997e-05
0.0571994875443	0.000539588029926	3.22961347675e-05
0.0575378826703	0.000473178245572	2.7856482567e-05
0.0578762766746	0.000468045768192	3.08561517107e-05
0.0582146695505	0.000389317996581	2.69256507672e-05
0.0585530612915	0.000422359279648	2.5442401624e-05
0.058891451891	0.000398013163467	2.42642009026e-05
0.0592298413424	0.000304812008782	2.18347198338e-05
0.059568229639	0.000299244569874	2.24343731437e-05
0.0599066167744	0.000335211713755	1.90871385997e-05
0.0602450027418	0.0002874743741	1.88039720598e-05
0.0605833875347	0.000243052952015	1.89905678268e-05
0.0609217711465	0.000248534538704	1.9291092866e-05
0.0612601535707	0.000203701251503	1.62543652782e-05
0.0615985348005	0.000188801325901	1.5568492757e-05
0.0619369148294	0.000179689375708	1.53008765953e-05
0.0622752936508	0.000116038314736	1.55468313145e-05
0.0626136712582	6.02831734993e-05	1.20316486e-05
0.0629520476448	5.23563730664e-05	9.14362341256e-06
0.0632904228042	2.46733778262e-05	8.38346142509e-06
0.0636287967297	8.52391640338e-05	1.05502142823e-05
0.0639671694147	8.18130537984e-05	1.09948760399e-05
0.0643055408527	7.2604612174e-05	1.03666525399e-05
0.064643911037	7.83470394428e-05	1.0324415112e-05
0.064982279961	5.73316678456e-05	1.12994604403e-05
0.0653206476181	7.47734872733e-05	1.05852974296e-05
0.0656590140018	5.82813294481e-05	1.18395564306e-05
0.0659973791054	7.19312570016e-05	1.24748789335e-05
0.0663357429224	4.63095812391e-05	1.12074096339e-05
0.0666741054461	8.5370433463e-05	1.08113537438e-05
0.06701246667	0.000122118534135	1.17902578378e-05
0.0673508265875	0.000109206539713	1.2140247262e-05
0.0676891851919	0.000103082150745	1.15157792056e-05
0.0680275424766	8.07299231977e-05	1.12507319525e-05
0.0683658984352	0.000112090494176	1.0936623098e-05
0.0687042530609	5.1772243748e-05	1.17879449376e-05
0.0690426063472	6.08194067889e-05	1.15152255306e-05
0.0693809582874	9.07763126878e-05	1.08275469071e-05
0.0697193088751	8.54792174253e-05	1.20724604557e-05
0.0700576581035	8.89194391419e-05	1.03194635522e-05
0.0703960059661	8.66646406614e-05	9.83216557683e-06
0.0707343524563	7.72785890754e-05	9.30057397808e-06
0.0710726975675	0.000102255615134	1.08681210222e-05
0.0714110412932	7.12009693172e-05	1.05692212719e-05
0.0717493836266	7.93397110644e-05	1.01450958249e-05
0.0720877245612	7.24633060256e-05	1.12052620215e-05
0.0724260640904	7.49077037525e-05	1.12895226096e-05
0.0727644022077	0.000103254805023	1.07125694381e-05
0.0731027389064	8.35792457038e-05	9.95727907272e-06
0.0734410741799	8.7293898688e-05	1.17012338237e-05
0.0737794080216	0.000105431491689	9.54124125089e-06
0.074117740425	7.81825505684e-05	1.08125464724e-05
0.0744560713834	7.76273080143e-05	1.0317311196e-05
0.0747944008902	7.38348027839e-05	8.83728680694e-06
0.0751327289389	7.05039529985e-05	1.03466706512e-05
0.0754710555228	8.92493420282e-05	9.85082081006e-06
0.0758093806354	7.506844355e-05	9.23634513379e-06
0.07614770427	8.41090017702e-05	9.63335671765e-06
0.0764860264201	0.000150047706929	2.04444081463e-05
0.0768243470791	0.000130368604644	1.96894946165e-05
0.0771626662403	0.000100241338981	1.81430391932e-05
0.0775009838972	8.91133288259e-05	1.74202366489e-05
0.0778393000432	7.79870477429e-05	1.72403657524e-05
0.0781776146717	7.44097829404e-05	1.68814824654e-05
0.0785159277761	8.27646616143e-05	1.647273581e-05
0.0788542393497	8.11891394849e-05	1.61174221306e-05
0.0791925493861	6.53799176135e-05	1.52342273352e-05
0.0795308578785	5.63535177732e-05	1.49672126118e-05
0.0798691648205	5.62128948424e-05	1.50843362064e-05
0.0802074702053	4.39323569841e-05	1.39719580639e-05
0.0805457740265	4.21926188098e-05	1.38501866357e-05
0.0808840762774	4.61324886833e-05	1.47506206586e-05
0.0812223769514	4.56601839878e-05	1.47375307929e-05
0.081560676042	3.72162657809e-05	1.30424647504e-05
0.0818989735424	4.24084651969e-05	1.27827747136e-05
0.0822372694463	6.39715033336e-05	1.44636404942e-05
0.0825755637468	5.28591625334e-05	1.3864866597e-05
0.0829138564375	2.39553649286e-05	1.22963658018e-05
0.0832521475118	2.36377331753e-05	1.25091524032e-05
0.083590436963	3.63208768943e-05	1.28001219976e-05
0.0839287247846	4.20596564319e-05	1.31698785472e-05
0.0842670109699	4.02890533584e-05	1.29196813236e-05
0.0846052955124	3.32721445151e-05	1.15407731866e-05
0.0849435784055	4.34445351468e-05	1.25960869709e-05
0.0852818596426	5.28125975739e-05	1.36478445639e-05
0.085620139217	5.04394505471e-05	1.26741564569e-05
0.0859584171223	4.58149945481e-05	1.21541458564e-05
