#Superball Data generated at 2018-12-10 10:02:17.262257
#[[Parameters]]
#particleSize	52.9878499
#dShell	24.1304716
#dSurfactant	14.918451
#pVal	3.66514859
#sldCore_saxs	5.148149582574356e-05
#sldShell_saxs	4.128061600541859e-05
#sldSurfactant_saxs	8.52e-06
#sldSolvent_saxs	8.01e-06
#sigParticleSize	0.04937659
#sigD	0.25
#i0_saxs	0.0253428
#bg_saxs	0
#orderHermite	5
#orderLegendre	10
#i0Oleic	0.83961716
#rOleic	21
#x	1
#sldCore_sans	6.05422227541197e-06
#sldShell_sans	5.938325458061192e-06
#sldSurfactant_sans	7.8e-08
#sldSolvent_sans	5.664e-06
#i0_sans	0.13487697
#bg_sans	0.01325155
#
#[[Data]] saxs
#q	I
0.004557387664078297	40.41776080034895
0.0052304138455635946	40.182120800222876
0.005903440027048894	39.91556398302681
0.006576466208534192	39.61865519148542
0.007249492390019491	39.29202156339732
0.00792251857150479	38.93635053864784
0.008595544752990087	38.55238768130117
0.009268570934475386	38.14093432563023
0.009941597115960684	37.70284505562185
0.010614623297445983	37.23902502813861
0.01128764947893128	36.75042715050824
0.01196067566041658	36.23804912385311
0.012633701841901879	35.702930363953314
0.013306728023387178	35.146148811870226
0.013979754204872475	34.56881764692389
0.01453508371212135	34.07778598298208
0.014652780386357773	33.97208191493216
0.01532580656784307	33.35711508486814
0.015998832749328368	32.72511554728153
0.016671858930813667	32.07730306795723
0.017132303818981284	31.625635425366347
0.01734488511229897	31.414915210348568
0.01801791129378427	30.739203740327365
0.018690937475269565	30.051431026730736
0.019363963656754864	29.35286645107219
0.019729523925841215	28.969364166445505
0.020036989838240163	28.644782839596946
0.02071001601972546	27.928452930634
0.021383042201210758	27.205145889899867
0.022056068382696054	26.476123886060535
0.022326744032701146	26.181599656737404
0.022729094564181353	25.742638738465548
0.023402120745666655	25.00592864851071
0.024075146927151955	24.267215025601555
0.02474817310863725	23.527699418140354
0.024923964139561078	23.334556493228376
0.02542119929012255	22.788560559388266
0.02609422547160785	22.050951537433907
0.026767251653093144	21.315997097851525
0.027440277834578444	20.584791086950688
0.027521184246421006	20.49719393029497
0.02811330401606374	19.858394042813636
0.02878633019754904	19.1378309405905
0.029459356379034338	18.42408909777127
0.030118404353280937	17.732693571792186
0.030132382560519633	17.718116244396434
0.030805408742004933	17.02081876239337
0.031478434923490235	16.333060097449668
0.032151461104975534	15.655659346051358
0.03271562446014087	15.096374509690497
0.032824487286460834	14.989390019536692
0.033497513467946126	14.33497898623998
0.034170539649431425	13.693105592035927
0.034843565830916724	13.064400958841343
0.0353128445670008	12.634130234776341
0.03551659201240202	12.449447459894186
0.03618961819388732	11.848778369913326
0.036862644375372615	11.2628776875466
0.03753567055685792	10.692180126846873
0.03791006467386074	10.381435025854717
0.03820869673834322	10.137071273873914
0.03888172291982852	9.597887903911863
0.03955474910131382	9.074918454214846
0.04022777528279911	8.568403646653916
0.040507284780720666	8.362930045789902
0.04090080146428441	8.078537254135748
0.04157382764576971	7.605467004200287
0.04224685382725501	7.14929561278223
0.04291988000874031	6.710081940741288
0.0431045048875806	6.592563759719618
0.04359290619022561	6.287842265428639
0.044265932371710906	5.8825516592642995
0.044938958553196205	5.494145467049667
0.045611984734681504	5.1225208735366765
0.04570172499444053	5.07422995451894
0.0462850109161668	4.7675385526130025
0.046958037097652096	4.429024389347948
0.047631063279137395	4.106771266070728
0.048298945101300464	3.802821501615431
0.048304089460622694	3.8005409036236104
0.04897711564210799	3.5100657489453675
0.04965014182359329	3.235050900193616
0.05032316800507859	2.9751760607086277
0.0508961652081604	2.7656003776730356
0.0509961941865639	2.7300975132518883
0.05166922036804919	2.4994501061211203
0.05234224654953449	2.2828492429453955
0.05301527273101978	2.0798928681998228
0.05349338531502033	1.9437749750413384
0.05368829891250509	1.8901634407442636
0.05436132509399038	1.7132298879853245
0.05503435127547568	1.5486495335806238
0.05570737745696097	1.3959699919485888
0.05609060542188026	1.3141743576294422
0.05638040363844628	1.254731023212183
0.05705342981993157	1.1244663425890373
0.057726456001416876	1.0047053786409124
0.05839948218290217	0.8949749752096812
0.05868782552874019	0.8509151935947163
0.05907250836438747	0.7948010322922766
0.059745534545872774	0.703710081541493
0.060418560727358066	0.62123079251983
0.061091586908843365	0.5468954062779243
0.061285045635600124	0.5269694601075177
0.06176461309032866	0.48024109327480313
0.06243763927181396	0.4208112331019445
0.06311066545329926	0.3681566139148371
0.06378369163478456	0.3218365499119587
0.06388226574246006	0.3155581351490727
0.06445671781626985	0.28141991563007074
0.06512974399775516	0.24648609624428958
0.06580277017924045	0.21662585346978502
0.06647579636072574	0.19144210705741577
0.06647948584931998	0.1913162257456758
0.06714882254221105	0.17055063225662584
0.06782184872369634	0.15358067398388045
0.06849487490518165	0.1401754787826634
0.06907670595617992	0.13119584378254223
0.06916790108666694	0.12999274599028837
0.06984092726815225	0.12270499983647794
0.07051395344963754	0.11799988448798375
0.07118697963112285	0.11558038432163534
0.07167392606303984	0.11509494587879181
0.07186000581260814	0.11516497195456349
0.07253303199409343	0.11648768678443182
0.07320605817557874	0.11929814699404974
0.07387908435706403	0.12336149815347738
0.07427114616989978	0.12621834839549573
0.07455211053854933	0.12845830170867473
0.07522513672003463	0.13438436677891774
0.07589816290151993	0.14095052879581796
0.07657118908300523	0.14798237860516597
0.0768683662767597	0.15119357977713654
0.07724421526449053	0.15531994571935234
