#File generated by ModelExp v0.6.7
#Read datafile: ../../rescale/Ac_CoFe_C_DisorderedWafer_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-04 11:36:37.102916
#Finished Fit at 2019-01-04 11:36:37.110828
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 0
#    # data points      = 555
#    # variables        = 0
#    chi-square         = 70942.3631
#    reduced chi-square = 127.824078
#    Akaike info crit   = 2692.11348
#    Bayesian info crit = 2692.11348
#[[Variables]]
#    Ms:            300 (fixed)
#    mu:            22100 (fixed)
#    chi:          -1.2 (fixed)
#    sigMu:         0 (fixed)
#    orderHermite:  50 (fixed)
#    T:             300 (fixed)

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-6.7431027344	-220.4207827247	15.1457806021	-291.00918082192385
-6.7390402344	-254.3800170458	18.2818711902	-291.01351381936064
-6.7330683594	-258.3620309781	12.2208200436	-291.0198821381956
-6.7280570312	-234.6112012861	15.4328161482	-291.025225051117
-6.7223058594	-239.9144954623	12.2873683586	-291.0313555286008
-6.716559375	-246.3429672598	16.1989052868	-291.0374796909088
-6.7118253906	-236.2181390638	18.3135081256	-291.04252381579266
-6.7030519531	-277.6730086613	16.9454568922	-291.0518696553465
-6.7028347656	-251.1028369564	13.4255617043	-291.052100973471
-6.6922902344	-242.1733421178	14.6620515488	-291.0633292635028
-6.690559375	-227.8426215912	13.3647557169	-291.0651719310608
-6.6830304688	-231.771537255	13.680238141	-291.07318576879436
-6.6783285156	-265.9135090246	13.5985238467	-291.0781894038718
-6.6730351563	-259.0451058211	15.0813127382	-291.0838213132055
-6.6695785156	-238.9873202425	11.4381089093	-291.08749841507336
-6.6632984375	-230.9562540779	13.7299839322	-291.09417778035674
-6.6578429687	-246.0233052569	13.3629192797	-291.09997879586734
-6.6513179687	-268.3159722208	15.1791395402	-291.10691547999517
-6.6478203125	-242.4208353322	12.8405740955	-291.11063309310543
-6.6408078125	-237.6405774142	14.2896680647	-291.1180850660633
-6.636315625	-230.3878176729	12.669958059	-291.12285770921017
-6.6278179687	-249.7810809671	18.1778214073	-291.131883598914
-6.6250894531	-250.9380307362	9.7617311228	-291.13478108788644
-6.6193117187	-260.1090488078	16.8327322293	-291.14091560461003
-6.6135601563	-241.549155231	11.4744940367	-291.14702094701613
-6.6080765625	-258.1242253393	11.4924018158	-291.1528405468277
-6.60235	-237.3503449996	18.3838181903	-291.1589166543467
-6.5980824219	-252.1855660325	16.2238203337	-291.1634438239091
-6.5905917969	-254.3446727949	15.9133833694	-291.17138823442514
-6.5898527344	-251.8977640814	14.1242149835	-291.1721719409917
-6.5818636719	-238.7968840366	12.6952638632	-291.18064211469914
-6.5783347656	-257.4346594306	17.2231509069	-291.1843826724366
-6.5708828125	-241.2553818657	12.9288003374	-291.19227982383023
-6.566625	-265.9504893459	15.8753783543	-291.1967909437612
-6.5604148438	-252.8685175607	11.7512066867	-291.20336916467795
-6.5566117188	-234.5139355567	14.8060234065	-291.20739687662154
-6.5483734375	-243.1882436935	12.6636964162	-291.2161195201353
-6.5456402344	-244.4090606887	12.5156483366	-291.21901277251027
-6.5369296875	-261.8295517094	11.1832250526	-291.22823122956277
-6.534646875	-260.7757749758	14.5329620819	-291.2306466082284
-6.5239158203	-248.4592766235	11.4629521903	-291.2419977923659
-6.52239375	-237.9848416905	12.301553985	-291.2436074138853
-6.5131636719	-257.5303860234	12.5709504448	-291.25336624560754
-6.5121435547	-253.9435543633	12.2211860329	-291.2544445720189
-6.5024164063	-237.6648142573	14.8663800042	-291.2647244660854
-6.5011462891	-239.7031409097	12.2541300484	-291.2660664501415
-6.4913962891	-258.9195070494	19.0372229904	-291.2763657591155
-6.4893917969	-246.9707704613	16.6242308052	-291.27848266156184
-6.4803988281	-273.6053046098	17.767210905	-291.28797775210165
-6.4789146484	-249.175170564	15.7587051409	-291.28954445485505
-6.4706939453	-252.0670759757	12.2607884715	-291.298220463423
-6.4679546875	-222.6792431261	13.6238989309	-291.30111076436975
-6.4594427734	-272.3874839555	17.0633866422	-291.31008987915783
-6.4544753906	-265.141932903	15.6017047827	-291.31532840558305
-6.4494457031	-249.8652248536	15.440922566	-291.32063150389035
-6.4429822266	-227.3555392941	14.5555661861	-291.32744465191536
-6.4394408203	-236.7141167818	14.3227647366	-291.3311768441179
-6.4322335938	-248.1934516413	12.6142653988	-291.3387705850539
-6.4257242188	-265.278512032	15.7659529497	-291.3456270157441
-6.4219625	-236.4038074255	10.4175370177	-291.3495884129094
