#File generated by ModelExp v0.7.3
#Read datafile: ../data_rescaling/SC-IOS-11_300K_LangevinSAXSscaled.xye

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-8.9999660156	-191.95449732	4.542215487	-205.14210752235098
-8.9963339844	-194.0519336765	4.4989062219	-205.14180961783725
-8.9924433594	-189.0136684394	4.4075607634	-205.1414902361252
-8.9878972656	-193.1799942649	4.4538921847	-205.1411166966243
-8.98244375	-194.8304224516	3.3552853817	-205.14066809803202
-8.9777671875	-187.8015600133	4.3042612096	-205.14028297645606
-8.9729574219	-192.8627764463	3.9943681627	-205.13988646666266
-8.9671566406	-193.3313704462	3.9561155084	-205.13940769318785
-8.9616960937	-196.7819022872	4.8125559083	-205.1389564349681
-8.9570074219	-186.6933810234	4.884116755	-205.13856852526763
-8.9522183594	-196.8070965302	4.4584647604	-205.13817189043039
-8.9453511719	-191.8599084173	4.1221772568	-205.13760240214276
-8.94170625	-189.8972611946	4.5757263791	-205.13729977743253
-8.9354304688	-192.0485544116	3.5248256566	-205.13677814345974
-8.9321921875	-194.4803399465	3.677476425	-205.1365086954464
-8.923396875	-191.507406976	4.3574715767	-205.13577587604408
-8.9212277344	-190.8783415128	4.0354071249	-205.1355949226136
-8.9129550781	-195.7562966495	4.4774361709	-205.1349039949359
-8.9107492188	-190.4366330358	4.1398996749	-205.13471954614133
-8.9046757813	-192.2211298774	4.4146767599	-205.1342112273246
-8.8972398438	-192.6629017582	3.6568472094	-205.1335879285489
-8.8932332031	-193.930386492	3.5079342692	-205.13325164983945
-8.8882546875	-190.3368263553	3.7011863872	-205.13283337893685
-8.8825242187	-193.0726995511	3.8223585562	-205.13235135210473
-8.8777554687	-196.160253407	4.6318340381	-205.13194974727318
-8.8712484375	-193.0937267255	3.8435022294	-205.13140105490277
-8.8687621094	-194.2860643751	3.5745705786	-205.13119118766653
-8.8597644531	-194.0793642672	3.7177315869	-205.1304307245229
-8.8592652344	-188.7858431503	4.1772607891	-205.13038848637004
-8.8502863281	-195.8193568853	4.7592735771	-205.12962798085724
-8.8484929687	-187.5328375766	3.5718756751	-205.12947589996406
-8.8403121094	-196.5104701469	3.8192504205	-205.1287813620351
-8.8382851563	-192.3558636602	3.9993145767	-205.12860907918613
-8.8285410156	-192.6052175149	3.0368233974	-205.1277797622197
-8.828046875	-197.1988599321	4.2445564531	-205.12773765748634
-8.8175546875	-193.7507458875	3.6363066065	-205.1268425252386
-8.8170800781	-197.4151323119	4.5681959406	-205.1268019839694
-8.8067730469	-192.9805313697	3.8322156849	-205.12592047658757
-8.8063039062	-195.2263537774	3.8914525806	-205.12588030429743
-8.7966046875	-192.9369972113	3.4966749068	-205.12504880485935
-8.7958425781	-195.9159917767	4.3636056704	-205.12498339266065
-8.7866039063	-192.7684663769	3.6101815823	-205.1241895306961
-8.7850910156	-197.1597010911	3.4285473638	-205.1240593716997
-8.7773597656	-195.0586256553	3.0706956549	-205.12339352614492
-8.7755871094	-189.6185096493	4.8976788172	-205.12324069270596
-8.7656035156	-191.2483071054	3.9703615639	-205.1223787808576
-8.7651078125	-194.3649547629	4.3170146925	-205.12233593424406
-8.7561171875	-192.1305178394	4.647684434	-205.12155797829104
-8.7538539063	-194.7388954115	3.546628259	-205.12136188550866
-8.7453914063	-192.9726509972	3.816789463	-205.12062778742825
-8.7443285156	-194.9180206528	3.9220197996	-205.1205354842101
-8.7356023437	-194.1553049714	3.287650306	-205.11977683956763
-8.7333652344	-195.2908104601	3.1438131899	-205.1195821033741
-8.7238648438	-195.9164224876	3.6109991993	-205.11875399941258
-8.7236433594	-196.872217661	4.4059015786	-205.1187346721537
-8.7141300781	-196.7278960278	4.3926753947	-205.11790359307375
-8.7131484375	-194.5190309926	4.3957751523	-205.11781773377967
-8.7031269531	-195.202077711	3.8761524838	-205.11694009546275
-8.7029007812	-189.726647539	3.8067267642	-205.1169202649818
-8.6926707031	-192.4237198538	4.5565543764	-205.11602222506374
-8.6911640625	-195.3027127534	4.6510256944	-205.11588978711586
-8.6826632813	-194.2845822972	3.4820422466	-205.11514168327696
-8.6791585937	-190.7844795989	3.9185719497	-205.11483282966756
-8.6731625	-196.7207537397	4.3434564679	-205.11430383991907
-8.6691980469	-194.8451139973	3.4671883458	-205.1139536845184
-8.6626753906	-191.8532657217	4.4633487343	-205.11337688155623
-8.6569484375	-194.1478241963	4.3889536211	-205.11286972656086
-8.6521859375	-200.1845719996	5.0587662446	-205.11244746819128
-8.6471609375	-195.2937438074	3.3830259297	-205.11200143145155
-8.6444457031	-194.9983452712	3.7491084093	-205.11176020185695
-8.6349898438	-196.2443628533	2.9496083521	-205.11091893075283
-8.6332214844	-194.3567048005	3.4707887342	-205.11076139839477
-8.6241945312	-196.2228397673	4.4746954197	-205.10995623556698
-8.6237410156	-189.9697362547	3.845104044	-205.10991573958512
-8.6144683594	-197.7247934425	4.1428932577	-205.1090868170917
-8.6129835938	-195.4606459216	3.8008575369	-205.1089539217527
-8.6042199219	-192.8309979464	3.5793487016	-205.10816858677626
-8.6039679688	-196.7689145907	4.04408632	-205.10814598495836
-8.5932324219	-194.5712967297	3.554189187	-205.10718170579406
-8.5924585938	-198.6486221622	4.5568629791	-205.10711210656285
-8.5827539062	-193.4285990217	3.3897711953	-205.1062381871149
-8.5822496094	-192.6790721583	3.5073891866	-205.10619272052702
-8.5727492187	-195.8193660907	3.404725696	-205.10533518098
-8.5720042969	-192.0035497897	4.0624805822	-205.1052678612854
-8.5630046875	-193.3224584718	4.1106789799	-205.1044536276265
-8.5625335938	-195.9388961919	2.9202812525	-205.10441095859565
-8.5535191406	-191.2372023488	4.0446457727	-205.10359357442883
-8.5495367187	-194.4888154392	3.8920383612	-205.10323191998435
-8.5432816406	-195.4854896121	4.1241999255	-205.10266319882888
-8.5387558594	-192.1714636929	4.3980063664	-205.10225118842143
-8.5327914063	-195.6309088889	3.3895078254	-205.10170753909387
-8.5285449219	-196.4463155863	3.351978231	-205.10132001615483
-8.5215347656	-193.9556834364	3.9588100165	-205.10067944276696
-8.5190472656	-192.2439016268	3.9199944986	-205.10045188681786
-8.5115179688	-199.1674971387	4.4496117296	-205.09976229782382
-8.5080117187	-194.0649307527	3.4354521203	-205.09944075283636
-8.5003019531	-192.9909148507	4.4437457988	-205.0987327863587
-8.4985296875	-199.8075203581	3.5818059243	-205.0985698625286
-8.4903042969	-193.1866658345	4.0675827119	-205.09781281450267
-8.4873222656	-193.0290860113	3.1914858419	-205.09753799205615
-8.4797859375	-197.3775466694	3.381694267	-205.09684258648093
-8.4770773438	-199.2855788274	3.9361954173	-205.0965923522138
-8.4692976562	-192.8867352379	3.2172856019	-205.095872733302
-8.4655300781	-193.8119337195	4.1310526597	-205.09552375802338
-8.4595097656	-196.2857670662	4.8113132523	-205.0949654760122
-8.4550769531	-191.9212960103	3.7106231542	-205.09455389952743
-8.4475476563	-192.296169813	3.9794298592	-205.09385383164366
-8.4432976562	-194.8229128978	3.6095061534	-205.0934581188037
-8.43504375	-194.059436478	4.364645559	-205.0926884674418
-8.4338164062	-194.5271591308	3.35066362	-205.0925738927485
-8.4235519531	-196.6923281625	3.4933534899	-205.09161438084752
-8.4225816406	-194.6090894672	3.552624431	-205.09152355591357
-8.4137703125	-192.5877132914	4.5590456275	-205.0906978232884
-8.4120753906	-195.8336960859	3.1909360728	-205.09053878934216
-8.4025816406	-199.4027430155	5.1167187947	-205.089646807843
-8.39933125	-191.0310812786	4.5007862594	-205.08934095532808
-8.3928238281	-194.5176520451	4.2400678611	-205.0887279135095
-8.3883152344	-196.5774446605	3.8772593697	-205.08830261662393
-8.3818382812	-193.9901938899	3.0071696481	-205.0876908430811
-8.3788421875	-194.9471555734	3.8821924171	-205.0874075303727
-8.3703246094	-196.6125942911	3.7712700307	-205.0866009943569
-8.3668394531	-196.8017695074	3.5761230575	-205.08627050880636
-8.3595890625	-191.6730149386	5.0130210531	-205.0855820959192
-8.355896875	-197.9500546408	4.1696259317	-205.08523106958427
-8.348846875	-192.4792931721	3.8350991509	-205.08455994445245
-8.3428707031	-195.3303918689	3.5663929953	-205.08399015418755
-8.3383777344	-193.4940999544	4.477528458	-205.08356124014261
-8.3318664063	-199.2804637951	4.1304331928	-205.08293882568898
-8.3281273437	-192.9444828498	3.6556668059	-205.08258097073508
-8.319146875	-194.4086106618	3.639102156	-205.08172016171935
-8.3173867188	-199.5123638623	4.1014355695	-205.0815512267817
-8.3081269531	-194.7732136766	3.5708165816	-205.08066132119828
-8.3076347656	-195.8883870772	3.5677670572	-205.08061396421675
-8.2981417969	-195.3480191669	3.9373736332	-205.0796994767565
-8.29465	-194.931669632	3.4554924618	-205.07936257442955
-8.2879054687	-192.9963211594	4.3021466629	-205.0787110317452
-8.2834132813	-197.5136152832	3.3140789845	-205.07827648380166
-8.2774425781	-200.5229370866	4.0164231185	-205.07769818282057
-8.2726601562	-195.1377928847	3.3964996904	-205.0772343724248
-8.2676652344	-191.2980241333	3.5772571361	-205.07674938042047
-8.2621863281	-201.1616334603	3.9317608426	-205.07621672057653
-8.2561621094	-196.1664412874	3.7587645508	-205.07563022939593
-8.2501707031	-194.0058524989	4.5409270989	-205.07504608316617
-8.2409335938	-194.0403569626	3.8212798584	-205.07414382528162
-8.2397144531	-192.7556402631	3.6618171241	-205.07402459153067
-8.2287230469	-196.5157637028	3.5523130698	-205.07294802071266
-8.2279753906	-192.2559583146	4.662096508	-205.07287468584374
-8.2179539063	-196.3231476729	3.6969786438	-205.07189042701776
-8.2177152344	-193.5011673112	3.5978659407	-205.07186695661974
-8.2077269531	-191.7255172342	4.5842063166	-205.07088351014167
-8.2062183594	-197.4579712108	3.8344413218	-205.07073476586194
-8.1974871094	-197.2921003491	4.6471693239	-205.06987280694926
-8.193975	-191.9246942548	4.7547504931	-205.06952556945708
-8.1854613281	-195.010474699	3.156261941	-205.06868259761856
-8.1830003906	-196.7928448161	3.4891796281	-205.0684386038113
-8.1809683594	-192.0569360938	4.0606121134	-205.06823702399763
-8.1727257812	-196.3582567995	3.8027935341	-205.0674183228704
-8.1669832031	-200.6405894649	4.4630727018	-205.0668469596598
-8.1602386719	-193.7026399458	3.2044792574	-205.06617487931126
-8.1574671875	-194.4399968317	5.311558447	-205.06589838373066
-8.148240625	-196.8165573233	3.1229652599	-205.06497654553397
-8.1445199219	-198.6639367549	3.7022449236	-205.0646042141599
-8.1380113281	-191.0851415938	3.9955446811	-205.06395207941318
-8.132753125	-197.7752090823	4.5805921923	-205.06342446648313
-8.1265398438	-197.7102083901	3.8054282533	-205.06280014007748
-8.1230367188	-197.1894044809	4.2779709038	-205.062447716057
-8.1155453125	-198.2878894936	3.7191842221	-205.06169303894106
-8.11103125	-197.5049164684	3.956874188	-205.0612376235133
-8.1037992187	-196.9699763901	3.6223682434	-205.06050693967302
-8.098553125	-193.5799762127	3.2848699916	-205.0599760871473
-8.0962933594	-198.9372669699	3.8700193884	-205.05974720934518
-8.0878238281	-192.8134206133	4.6443350868	-205.05888824445773
-8.0850703125	-196.1618895866	4.1285670284	-205.05860860013294
-8.0758246094	-195.5579641509	4.3747129945	-205.05766822049628
-8.0738144531	-197.4595620505	2.794994714	-205.0574634826469
-8.0663261719	-193.4832394972	4.1597794997	-205.05669989032396
-8.0608058594	-196.4876446661	3.794435898	-205.05613606656166
-8.0545546875	-200.200218476	4.2851276833	-205.05549666248908
-8.0498210937	-195.7745513673	4.4489543874	-205.05501182390185
-8.0428269531	-192.9564534494	4.6188626534	-205.05429440410276
-8.0390640625	-196.0663847103	4.1426607091	-205.05390791137162
-8.0290320313	-197.2653177804	3.5942626408	-205.05287573444483
-8.0285679688	-194.5925527006	4.4184504699	-205.05282792550108
-8.0172992188	-193.3697810207	3.9074242937	-205.0516652901721
-8.0172726563	-195.6136759088	4.4829304606	-205.0516625457674
-8.007215625	-195.4088090996	3.7338236643	-205.05062215718615
-8.0060433594	-196.4855348003	2.8034626057	-205.05050071753476
-7.9968011719	-195.9830090023	3.578328831	-205.049542035715
-7.9952945312	-194.2039787684	3.5284038867	-205.04938554344773
-7.9860691406	-197.0867935022	2.904974726	-205.04842602974145
-7.9832878906	-199.3487346253	3.2658149592	-205.0481363226513
-7.9755339844	-198.4263549788	3.7410881871	-205.0473275751821
-7.9715625	-194.9897189191	3.3393452291	-205.0469127323523
-7.964009375	-197.4838618792	4.439430681	-205.04612262626725
-7.9618300781	-198.8661143599	4.3586184116	-205.04589437894754
-7.9530570313	-192.5349349455	3.5037231581	-205.04497427393372
-7.9505664063	-198.698382856	3.8994925523	-205.04471269056435
-7.9428050781	-199.1494037287	3.9529664898	-205.0438964878644
-7.9403242187	-194.2505818963	4.1989630147	-205.04363525731506
-7.9313117187	-193.2191338458	3.6525571849	-205.0426848801882
-7.9300871094	-196.6860021643	2.6886396348	-205.04255557720973
-7.9208171875	-200.5720220565	3.6043212743	-205.04157549596167
