#File generated by ModelExp v0.6.7
#Read datafile: ../../rescale/Ol_CoFe_C_Dispersion_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-04 17:20:10.102076
#Finished Fit at 2019-01-04 17:20:10.132832
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 7
#    # data points      = 1119
#    # variables        = 2
#    chi-square         = 3057.38113
#    reduced chi-square = 2.73713619
#    Akaike info crit   = 1128.73295
#    Bayesian info crit = 1138.77333
#[[Variables]]
#    Ms:            57.4343499 +/- 0.40527070 (0.71%) (init = 57.2)
#    mu:            6280 (fixed)
#    chi:           37.7379304 +/- 0.40654120 (1.08%) (init = 37.2)
#    sigMu:         0 (fixed)
#    orderHermite:  50 (fixed)
#    T:             300 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(Ms, chi) = -0.843

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-1.2458088867	-101.6455933364	4.9635066401	-101.16993088446773
-1.2396070313	-103.0012005561	4.7833460888	-100.91948225214188
-1.2347783691	-99.4192981381	5.9779333508	-100.7243729929202
-1.2288726563	-95.5536624759	5.2589696144	-100.48560624320933
-1.2230765625	-98.7794755381	5.3648128856	-100.25112209184634
-1.217898291	-100.2947296334	4.7860363149	-100.04150547372878
-1.2115896484	-96.5444611173	4.2005145756	-99.785967383385
-1.2083865723	-101.8984343528	5.716163287	-99.65615368311536
-1.2018390137	-105.9477389855	5.6430861937	-99.39064718729043
-1.1971484863	-100.8043834929	4.0544338368	-99.20032031545855
-1.190868457	-100.1425176918	5.2610579504	-98.94533220735292
-1.186646875	-101.7393556768	4.8621768563	-98.77381622052334
-1.1810937012	-96.3186013341	4.9093148653	-98.54806699283384
-1.1738937988	-101.8497220569	4.6206718925	-98.25514651925255
-1.1703783691	-97.3440818734	4.7949635925	-98.11203013240522
-1.1636741211	-106.0212924203	4.876049299	-97.83891896518941
-1.1598236328	-97.2375070343	4.5396276844	-97.68195640874592
-1.1539197266	-99.8633079161	3.8963614222	-97.44113661846718
-1.1491334961	-99.0979439636	3.8811778813	-97.2457708270122
-1.1426556152	-99.8566871686	5.3616038841	-96.9811580364998
-1.138607959	-98.0662567209	4.6019893	-96.81570028639007
-1.1304353516	-100.4601713749	4.5963841557	-96.48134779885034
-1.1298769043	-99.1156862863	4.178124582	-96.4584872655251
-1.1196306641	-102.5237097665	4.2129419903	-96.03873216686159
-1.1186868652	-96.4807968565	5.2613638204	-96.00003731684777
-1.1089074219	-89.944119491	5.2484192917	-95.59878112052542
-1.1071941406	-101.8614227072	4.1534899989	-95.52842564489403
-1.0984182129	-94.603623931	4.6433226193	-95.16776552687183
-1.0959634277	-104.1113172242	4.8981488929	-95.06679790398331
-1.0864124512	-97.2164852549	4.3134884657	-94.67359914277361
-1.0852070801	-92.0151014938	5.2937665454	-94.62393491465929
-1.0748920898	-101.2768078367	3.8113842658	-94.19854915420376
-1.0747141602	-90.304554797	5.5966481804	-94.19120533100738
-1.064717627	-98.0963922169	3.5994129951	-93.77827307474857
-1.0626712891	-98.7622669197	4.2053958	-93.69366109670155
-1.0539463867	-94.3460382827	3.7402798293	-93.33258193672452
-1.0534848633	-93.551865647	5.4028309599	-93.31346716258373
-1.04345625	-89.3905586145	5.5652585248	-92.89774424485198
-1.0427316406	-94.1609835397	4.2714353529	-92.867678753103
-1.0339504395	-94.3379736776	4.1279719742	-92.5030261032135
-1.0324928223	-91.548799655	5.5447771432	-92.44244158310696
-1.0231748047	-94.9452264853	4.7920484071	-92.05477126713953
-1.020729248	-89.4947043718	4.3349747912	-91.95291643162992
-1.0119331543	-94.5630466118	5.5722628134	-91.58618631438986
-1.0077716797	-92.849771497	3.4341975923	-91.41247292690848
-1.0024527832	-91.4897285501	5.1501344462	-91.19024353846635
-0.9980097168	-88.7613394008	3.9100393483	-91.00443158725709
-0.9909958496	-90.5528968125	4.7807128021	-90.71077600216968
-0.9872708496	-90.433166843	4.862003346	-90.55465090038601
-0.9807123047	-92.8568711567	4.6534626937	-90.27947694667242
-0.9772652832	-87.0653430873	4.8350222509	-90.13470291480874
-0.9707484863	-93.6848474977	4.8079030622	-89.86071402422226
-0.9665208984	-90.8317923772	4.3367870022	-89.68276912612268
-0.9607428223	-93.1137238336	4.509108467	-89.43930010978309
-0.9545526367	-89.8037221681	4.1588852476	-89.17812476070091
-0.9512355469	-93.8576027325	5.5650672439	-89.03802296179704
-0.9432972656	-98.2568983217	4.2872127282	-88.7023127677774
-0.9400270996	-90.9022014158	5.0521161891	-88.56383983778247
-0.9327833008	-90.7464007319	3.8070498853	-88.25673005245525
-0.9297317383	-91.7847087101	4.0626316123	-88.12719788559198
-0.9233084473	-91.2457793524	4.4646763813	-87.8542327525782
-0.9192328613	-90.4566809767	5.4717484845	-87.68081455284553
-0.9125501953	-89.8447412671	5.67378056	-87.39608465974594
-0.9089889648	-84.7515500181	5.3844379349	-87.2441550677586
-0.9033052246	-81.6566291347	5.185691716	-87.00138829928886
-0.8969873535	-91.412372621	4.388484429	-86.73111569978661
-0.8925051758	-86.5421898758	5.8345500694	-86.5390989209485
