#File generated by ModelExp v0.3.1
#Generated at 2018-07-20 16:54:02.752716

#[[Data]] p_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.941000000000001	0.0	0.5157559122563156
5.275643570478779	6.941000000000001	4.9642872308635235	0.5157559122563156
5.275643570478779	2.641006871788672	4.9642872308635235	0.0
7.179725180590145	2.641006871788672	6.86836884097489	0.0
7.179725180590145	5.664000000000001	6.86836884097489	0.0
17.179725180590147	5.664000000000001	16.868368840974888	0.0

#[[Data]] m_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.941000000000001	0.0	0.5157559122563156
5.275643570478779	6.941000000000001	4.9642872308635235	0.5157559122563156
5.275643570478779	2.641006871788672	4.9642872308635235	0.0
7.179725180590145	2.641006871788672	6.86836884097489	0.0
7.179725180590145	5.664000000000001	6.86836884097489	0.0
17.179725180590147	5.664000000000001	16.868368840974888	0.0

#[[Data]] p_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.941000000000001	0.0	0.5157559122563156
5.275643570478779	6.941000000000001	4.9642872308635235	0.5157559122563156
5.275643570478779	2.641006871788672	4.9642872308635235	0.0
7.179725180590145	2.641006871788672	6.86836884097489	0.0
7.179725180590145	5.664000000000001	6.86836884097489	0.0
17.179725180590147	5.664000000000001	16.868368840974888	0.0

#[[Data]] m_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.941000000000001	0.0	0.5157559122563156
5.275643570478779	6.941000000000001	4.9642872308635235	0.5157559122563156
5.275643570478779	2.641006871788672	4.9642872308635235	0.0
7.179725180590145	2.641006871788672	6.86836884097489	0.0
7.179725180590145	5.664000000000001	6.86836884097489	0.0
17.179725180590147	5.664000000000001	16.868368840974888	0.0
