#     Area    Mean    Min    Max    Angle    MinThr    MaxThr    Length
1    16    117.188    85    124    90    0    255    15.000
2    14    185.214    113    194    90    0    255    13.333
3    16    247.000    247    247    90    0    255    15.000
4    13    200.385    172    206    -90    0    255    12.000
5    13    243.769    205    247    90    0    255    11.667
6    12    247.000    247    247    -90    0    255    10.667
7    12    193.083    190    197    90    0    255    11.000
8    17    193.882    191    198    -90    0    255    16.333
9    40    158.275    105    166    90    0    255    38.500
10    41    244.976    164    247    90    0    255    40.000
11    40    247.000    247    247    90    0    255    38.500
12    42    172.667    169    178    90    0    255    41.000
13    38    247.000    247    247    90    0    255    36.500
14    34    247.000    247    247    90    0    255    33.000
15    41    247.000    247    247    90    0    255    39.500
16    33    174.061    134    180    90    0    255    31.500
