#Generated data by combining files:
#ES_S16_300K_4mT_Virgin_tranformed_angs_uu_masked_qz_I_corrected.xy
#ES_S16_300K_4mT_Virgin_tranformed_angs_du_masked_qz_I_corrected.xy
#q/A-1	I/a.u.	sI /a.u.
0.0418260949227	0.00052797766985	3.69928655397e-05
0.0422528495492	0.000477443187236	3.54354721331e-05
0.0426796028886	0.000389575622498	3.1098406983e-05
0.0431063549279	0.000458443575698	3.13788119694e-05
0.0435331056541	0.000555383811214	3.76504441716e-05
0.0439598550542	0.00059540554219	4.10101778487e-05
0.0443866031152	0.000627639483838	4.1272291608e-05
0.0448133498241	0.000738043779699	4.42591165252e-05
0.0452400951679	0.000827732413428	4.54625980147e-05
0.0456668391336	0.00095973907904	4.74202958752e-05
0.0460935817083	0.00101228905649	4.66122523523e-05
0.0465203228788	0.00105904210417	5.21900859845e-05
0.0469470626323	0.00109016403108	3.70518090767e-05
0.0473738009557	0.000980827518906	4.44479848665e-05
0.0478005378359	0.000899020719738	4.73491832133e-05
0.0482272732601	0.00067297280312	3.66299854749e-05
0.0486540072152	0.000574971320426	3.50331276299e-05
0.0490807396883	0.000516804993837	3.27023881422e-05
0.0495074706662	0.000414364922615	2.90330790252e-05
0.049934200136	0.000302979666954	2.39913045371e-05
0.0503609280848	0.00034856525432	2.52070566681e-05
0.0507876544995	0.000305112785764	2.34991644898e-05
0.0512143793671	0.000328337674843	2.33432134747e-05
0.0516411026746	0.000329549843999	2.30640050102e-05
0.0520678244091	0.000269728786423	2.17969320357e-05
0.0524945445574	0.000291978289801	2.25454728438e-05
0.0529212631067	0.000285244319739	2.32241896985e-05
0.053347980044	0.000295188122011	2.26754961608e-05
0.0537746953561	0.000224261807023	2.03481582761e-05
0.0542014090302	0.0002913255155	2.36147837236e-05
0.0546281210532	0.00028065461838	2.30519239335e-05
0.0550548314121	0.00034310103147	2.34660324534e-05
0.055481540094	0.000383894547112	2.40648570292e-05
0.0559082470858	0.000424655434551	2.6723265296e-05
0.0563349523746	0.00043240327251	2.50706353527e-05
0.0567616559473	0.000463367497037	2.73970822603e-05
0.0571883577909	0.000456556844301	2.61234619736e-05
0.0576150578925	0.000481232255935	2.75441677892e-05
0.058041756239	0.00046441777905	2.79460604673e-05
0.0584684528175	0.000389825358646	2.47078793991e-05
0.0588951476149	0.000345874020769	2.36959169223e-05
0.0593218406182	0.000381283404064	2.2192457226e-05
0.0597485318146	0.000288134583273	2.00775432221e-05
0.0601752211908	0.00023335410381	1.75164858294e-05
0.0606019087341	0.000217082459789	1.51321129061e-05
0.0610285944312	0.000158663522336	1.46830657564e-05
0.0614552782694	0.000129831603708	1.43653461428e-05
0.0618819602355	0.000192059318377	1.52782333507e-05
0.0623086403166	0.000170104599647	1.49249101121e-05
0.0627353184997	0.000143479542586	1.42379739606e-05
0.0631619947717	0.000143867666095	1.50568628866e-05
0.0635886691197	0.000183706322041	1.43066439404e-05
0.0640153415307	0.000228992763567	2.53826975579e-05
0.0644420119917	0.000280301184962	2.72710751241e-05
0.0648686804896	0.000308850920408	2.75622423683e-05
0.0652953470115	0.00028319790897	2.67458751343e-05
0.0657220115445	0.000228229704394	2.57404486163e-05
0.0661486740754	0.000335917915954	3.31809721753e-05
0.0665753345913	0.000344182612056	3.35750999028e-05
0.0670019930792	0.000356308071939	3.38697500792e-05
0.0674286495261	0.000362614146091	3.3329777321e-05
0.0678553039191	0.000346529741981	3.22887152587e-05
