#Loaded datafile ../../DD205_4_KOELNPPMS_ZFCW_100OE_TOUCHDOWN.DAT
#Rescaled data with factor 5.68279524355581
#T/K	M/kAm-1	sM/kAm-1
130.5449982	5.927353490293216	0.001701922683437911
131.0419769	3.8249738093668353	0.001713196565629074
131.5153503	4.120377482452091	0.001638714230359011
132.0467529	5.644466654237487	0.0014434411323188752
132.5351257	6.136219285515851	0.0018239082924477892
133.0470734	6.516254289761136	0.0021521835097369985
133.5340424	3.702438936102715	0.0015273107382879042
134.0365601	4.174810145599976	0.0018331399243513883
134.5634918	1.763947571181199	0.0016916940261272047
135.0430145	5.517197609608908	0.0018277293397192423
135.5372314	4.390795099844006	0.0015474894533064607
136.014267	5.254845234135154	0.0018433205370790345
136.5346527	4.704299816509191	0.0014394251047014325
137.0466614	6.278723997531889	0.0015973954880294343
137.5255737	3.5071259563938244	0.001571237802899778
138.0157166	4.554508515099965	0.0014807215957645598
138.514389	3.5577363154436723	0.0017412216989571585
139.0121307	6.301179025452229	0.0013430919677660013
139.5492706	5.627260066163758	0.0015610874034813972
140.6031342	6.600744816756177	0.0017150800368697379
141.0256958	4.776690497618633	0.0015860433970717163
141.5022888	4.887813408002131	0.0015356335325012165
142.0458527	6.053291763874387	0.0013852899254670403
142.5461426	7.028614826844072	0.00167749019053781
143.0552368	4.200005132820641	0.0015571488069653487
143.524826	5.331072034794334	0.0015047424659420704
144.0267792	5.9341479211507675	0.001674690098631911
144.5081482	4.082860932250152	0.0017303923736156838
145.0514984	4.374199009039062	0.0015871351071777816
145.5421448	4.863279366138957	0.0016953376076016672
146.0024872	6.335410167121846	0.0016140317691584897
146.5130463	7.2064835680147885	0.001558698372019511
147.0119476	4.905341156452384	0.0016090089889598052
147.5471344	6.837913673674476	0.0016506247522736685
148.032486	4.2223034633611425	0.0016513602308331856
148.52575685	7.799331105343598	0.0017304048284195394
149.0273819	5.099437223506937	0.0014229579217205936
149.5345306	3.8478241568074174	0.0014864158406568849
150.0364227	6.035633799399959	0.001402364784252137
151.02937315	6.54321088348014	0.0014468407349922008
151.5389404	3.8539458398921007	0.0013023933316364945
152.0052795	6.089991421038335	0.0015516067829419223
152.5593872	7.30085020361603	0.0016985357321601506
153.0352631	4.57837268510243	0.0014365847319616674
153.540741	8.648122306405252	0.0016751440824962127
154.0202026	6.198529199853094	0.0018375300946406935
154.5220337	5.602965141938206	0.0016161969858124472
155.0244293	5.498486098857173	0.0018953175158999546
155.5608673	5.039338590175238	0.0017272763134910938
156.0413666	5.759768126074192	0.001736431284794933
156.5482483	5.957167650383204	0.0015663521733351672
157.0391693	7.294018851662215	0.001707470915615322
157.56430055	5.488653377337292	0.0015206682018538956
158.0366516	7.9307547075866776	0.0014633495675952983
158.5349884	5.735226307895514	0.0016389598323832512
159.0441589	5.1692029194151825	0.0015046169206843246
159.5218506	7.268773368666432	0.001709015742656379
160.0610046	8.404598428855921	0.0016524081034763754
160.5367737	5.489532188022989	0.0012976138157714191
161.4402466	5.831480582549144	0.0015801650298652025
161.53256225	6.389626667428469	0.001823585344351115
162.0131226	6.982063979002517	0.0017257732840615912
162.5147247	7.419370795724387	0.0015079200697852852
163.0085907	5.8510557500281895	0.0014431653133677137
163.5521851	1.7847387224925444	0.0015369083900279108
164.055191	6.582230174840712	0.0017793959319537388
164.5092316	5.747817194208997	0.0018493145740215106
165.0042877	8.532197514878389	0.001761105337515569
165.5481262	4.738399809292703	0.001687432770403095
166.0392609	5.640379133136168	0.0013202626648498032
166.5194702	7.956862581930967	0.0015492826380318603
167.0077667	4.552689419300089	0.0013364832193769533
167.5484924	6.077551985587767	0.0016955505650858608
168.0437012	4.811121476691993	0.0014700101533782384
168.5430145	8.222976393816735	0.0016918192347656765
169.03517915	5.970923891568462	0.0017722957470144172
169.5097046	6.10300779316643	0.001521879329438512
170.0128174	4.87960106989234	0.0018638471708352599
170.5153656	4.323268541560768	0.0016699011753891952
171.7616577	6.137056741713082	0.001818672880455062
172.0231781	8.0768019094831	0.0016318425523112637
172.5115204	6.3488194016743105	0.0017698834870733728
173.0037231	7.434306960789611	0.0016669698768124663
173.5026245	5.85372935303253	0.001589396158794716
174.0522461	6.127338438614925	0.0017578238921449924
174.5109024	5.241514161106729	0.0017020688737454095
175.0332184	7.361485107790294	0.0018147638025564343
175.523056	4.839024339333307	0.0014617154017371448
176.0094299	6.339704308403407	0.0015447981120476069
176.5368195	7.670950400046231	0.001754396898264814
177.0274048	6.890564950701756	0.0012681183711033257
177.5045013	6.231537112150439	0.001531266283146903
178.02941135	6.303771481110265	0.001448814759401629
178.543396	6.277258557696426	0.0020223391229709665
179.0435638	7.670967906508277	0.0017202710858695348
179.5336456	5.900064271991163	0.0016885419357279467
180.0401459	6.606663098422576	0.0015778823745554419
180.536972	7.4712462358285	0.0017652978273495553
181.0503235	9.249639876419176	0.001826859237998072
182.2169952	8.421510093553442	0.0017657667082918028
182.544281	6.644560661692895	0.0019622934877410484
183.0152283	8.59996471925074	0.0017017263584751345
183.5612946	6.4827963601126966	0.0019600529442169506
184.0414886	7.498875492666032	0.0015331981016884983
184.5279999	6.689333140201949	0.0017278610490494772
185.0203705	7.285415835770261	0.0018285213384882724
185.5304413	9.131503558813414	0.001677557332043852
186.0581055	6.960564397790056	0.001847348934253818
186.5268555	7.834064371534403	0.0015512486971139593
187.0504913	8.288137459969361	0.0015523806305126854
187.516037	4.358771017974129	0.0021499434841336412
188.0050354	10.032824701836832	0.0012943897911928432
188.5378418	6.253548554155235	0.0015784812443023718
189.0355835	7.770813272537824	0.0016177517388883307
189.5160522	8.633142682861251	0.0015711066582061097
190.0158691	6.857372327426386	0.0019322531887661348
190.5139313	9.05822061546038	0.0016808299916469822
191.0007629	5.360304749266705	0.001801949604759124
191.5054016	5.096660382720828	0.0017060701459690277
192.5615387	10.358690906883718	0.0019448043856228423
193.0632477	9.369439255302142	0.0014671505998868847
193.5556793	10.055112984079061	0.0015501744201045309
194.0448456	13.631613235463131	0.0018850594449734608
194.5469971	7.462770325453566	0.0016563722908622327
195.0468597	7.526330698122488	0.0019038041383479952
195.503067	7.8869919601908975	0.0015888541659327424
196.02243045	10.40073525508758	0.0018745869953250291
196.5312347	9.979918389588743	0.0016467858031141767
197.0311737	9.470792926198554	0.0017727720129664336
197.5363464	9.88111795088166	0.0015120461083537565
198.0187683	9.245425913485159	0.0016338374044265716
198.5463867	7.6185582680255735	0.0020405052760543697
199.0494385	8.395881581702811	0.001981233989429297
199.5095291	9.239109117855367	0.0016246196452335338
200.0151825	8.70500958148319	0.001780596188807798
200.5439606	9.627638124221159	0.001761914432054187
201.0326538	10.749239012606118	0.0019105498669966137
201.524353	7.645055471725987	0.0016006107341432624
202.0127563	8.865538590534614	0.0015459156185151641
202.9542084	8.000581515719297	0.0017170175223763494
203.0114288	10.1250940580525	0.001687860307807165
203.5018311	9.234385202600896	0.0019533451262137187
204.0561371	10.966881048339811	0.0016244473544963938
204.5149689	11.207720922722121	0.002009688458599657
205.050354	9.94447079297797	0.0017647252278244988
205.5284576	9.981753053495211	0.0020262790202809147
206.0197296	10.033126902788082	0.002032139925076763
206.562027	12.65895462955393	0.0019347955194976398
207.0401611	13.00206858253627	0.0019012253881854652
207.5324554	10.282781388283517	0.0021036910007647906
208.0347595	9.991260368406508	0.0018184033414808025
208.5224304	11.836563387133937	0.0018328209564008242
209.002655	12.460728270759368	0.0019254786468320705
209.5122986	11.906113168052206	0.0018007809435269845
210.0500031	11.208058673082823	0.0016933448859471343
210.5539703	12.485151731316382	0.0014410878555412053
211.0419006	11.663261986667711	0.0021483514793562003
211.5030975	13.107028598996985	0.0018989309289615538
212.0594025	13.24517377467009	0.0017483667003600132
212.51047515	12.49888900135572	0.0018135469704021088
213.4243927	12.761993905376961	0.002017684835368748
213.5503693	10.387059682579343	0.0023319405382379297
214.0447388	12.45474480933179	0.0017028800633824776
214.5402985	13.442581400728313	0.001751735140343321
215.0382538	11.505463641024052	0.0017920758786574347
215.5206604	13.753428848661017	0.0018697843255411604
216.0165558	13.508739938150091	0.001659789015966355
216.5420227	16.47813557378404	0.0022457575396434403
217.0322113	12.982795909067782	0.0017057909525081876
217.5097351	13.148185424064021	0.002090370877275325
218.0010986	14.876858485430935	0.0020295245406644607
218.5656433	14.269835284295288	0.0018311582496463475
219.0403595	14.422666832382648	0.0019239276255631499
219.5434723	13.912791371415853	0.0019036196350766595
220.0682831	15.484971522477826	0.0016747696092424837
220.5084686	14.933563659569657	0.0017604107590442925
221.0137634	12.627473594648789	0.001871134386691231
221.5014038	14.22736849451795	0.0018515646980287446
222.0554047	15.401509219747982	0.0019021445582274375
222.5613708	12.036198918455709	0.0013259406428600652
223.02007295	15.084096214823475	0.0022528268064686474
223.8551636	14.604447572894784	0.001751356811180957
224.0347137	13.612541953774286	0.0017294418820084912
224.5071106	14.892424996273476	0.0016240954506457049
225.0415497	15.722568502539014	0.0023207406203670997
225.5246582	14.795986302659134	0.0023129423144768123
226.0296021	17.566441299090215	0.0020452744709973784
226.525528	17.23103903846146	0.001982750772356245
227.0134583	18.584410420744476	0.001946990581590928
227.5174255	17.723388827510004	0.0021667334595913187
228.0207977	17.68007857769272	0.0020755240535449823
228.5630798	15.644039484055062	0.0019900560305982913
229.0066223	17.280214412144016	0.0016347559664108052
229.5471954	16.768391271837654	0.0016524999847799728
230.0292969	16.4979593613957	0.0018333859251821797
230.5101471	17.942900081935544	0.0018413283636157423
231.041153	20.335483842938892	0.0017366966058682506
231.5534668	15.485970502853375	0.0018918043260536892
232.0281677	16.289638251062136	0.001658980381284058
232.5302429	18.76955380890295	0.0015498036168535476
233.0122681	16.398312244664766	0.0016456296950463725
234.2955627	18.965347854672075	0.001994897873101244
234.5232239	17.85676382529108	0.0020156831773762325
235.0256348	20.45368811286934	0.0019020872729753142
235.5352631	19.61873873554783	0.0018584521130661528
236.0316467	17.863562336463357	0.0018882075455805187
236.5072479	21.839161275505504	0.001980896881663451
237.0021515	20.513114048369186	0.002342603843290312
237.5248642	23.784140777572397	0.002339409705450841
238.0275421	21.370167935254177	0.002032430281705498
238.5260925	19.933263429926935	0.002250795365877261
239.014801	21.200299382211412	0.002185754122044486
239.5467834	20.383874626172915	0.0021949512426903085
240.0249634	22.359909044106068	0.0020751102041285433
240.5208435	22.8493549509896	0.0018329422933633871
241.0452118	21.820630813199934	0.0019086035588595526
241.5380707	21.813853929864493	0.0017244650334607599
242.0387573	23.495750705392506	0.0020410439686769735
242.5172882	22.233376134470397	0.0018544407554352388
243.013382	20.62573200027697	0.0020828468401923646
243.507019	21.268605788906335	0.002103655827668256
244.6400299	24.39394624623498	0.0019071902518135427
245.0586395	24.509678931838973	0.0019465378848411796
245.5378571	25.22936703326064	0.0018686463857205539
246.0335999	22.473570692043925	0.002060861103108889
246.526413	23.52417833993855	0.002132760242480489
247.0285339	29.578767853170177	0.0020572847009925504
247.5599213	23.645871185164104	0.0017070533387865167
248.0468597	24.804664909842895	0.0017213590879299838
248.5091095	27.364176417502428	0.0020019698584196055
249.0269012	24.487909783893564	0.0021517656134514723
249.5444336	26.27256971157674	0.0018736669928373065
250.041275	24.135644909672852	0.0018262601817187014
250.5215454	23.740117744752958	0.002004222378655911
251.03601075	28.140602898552626	0.002176429614467619
251.537323	28.11553341817051	0.0020672675874805167
252.0333862	24.817640811521635	0.00206195107313489
252.511673	25.022964143061913	0.0015781378853297584
253.0101471	27.05135652953393	0.0018255863060076237
253.5557556	31.88110573762906	0.0020406989053519038
254.0154495	26.501665748213465	0.002154889588899976
255.0338135	30.85527062748808	0.0017112728891319296
255.5198059	30.506566708882687	0.0022686371446502653
256.0159302	30.23533032906538	0.0022696686283188664
256.510437	29.529381783528677	0.002213296375281681
257.000061	30.581277151826914	0.0019566145386484615
257.5430603	27.840853619374585	0.0017761834699123636
258.0342712	29.877047135110498	0.0017105767954628392
258.5227966	30.61404793950549	0.0025122171214057576
259.0450134	31.128897770938575	0.0021424189001551857
259.5342102	31.007645631981475	0.002097762963107585
260.0193481	31.660359129672674	0.002043751817238198
260.519928	33.91206411684932	0.0016138240867649139
261.0238037	32.972569596947956	0.0020098895126233907
261.5562134	34.770450879301364	0.001796772708142025
262.0472412	30.83584700763677	0.0018845427369356656
262.5300598	33.387175292319306	0.002297694936769482
263.0114441	33.8878996395631	0.0019916116290937067
263.5510559	34.06578212086029	0.002118312746795014
264.0537415	34.78765826737745	0.002684917656911092
264.544342	35.90831865082374	0.0019550976158168626
265.3716431	33.48840041975078	0.0019873356955112625
265.5503235	35.46137398828734	0.0023433325504752175
266.0481873	35.33453495308031	0.0021909335205820097
266.5265808	34.46770715846239	0.0017561966900952746
267.0144653	34.20891124888941	0.002178854990989522
267.51190185	35.0292699815604	0.0018200427726723727
268.0286865	35.68576131270976	0.001827897769121121
268.5236816	34.61419976890095	0.0021743937364861157
269.0269165	38.36417418784572	0.002318437880226128
269.5209656	35.34902430598466	0.0021361352955932117
270.0019836	38.28018654914461	0.0020819066275480367
270.5597839	34.58640240243319	0.0017539870816453667
271.0488892	36.812528694394906	0.0022899413133795083
271.5310669	37.71112628632153	0.0020050288013622026
272.024353	37.653355321854036	0.0020118443486138327
272.5048523	39.263329145978915	0.0020447291581284946
273.0467529	39.650788387582544	0.0020260671585871017
273.5222778	38.1928829803777	0.001738116662181434
274.0211792	41.761130185256555	0.0024117270521155933
274.5169067	38.33703167736087	0.0019586876335613342
275.8124084	40.29051520139391	0.0016193366327114918
276.0465088	40.48502399466773	0.0024638018057749505
276.541626	37.088353285311214	0.0020155283524306514
277.0057068	41.21120969791488	0.0020070734505971514
277.5245667	41.204008938977644	0.0019285163444765633
278.0295105	40.309450132842905	0.0017054709261036165
278.5231628	41.11619045904968	0.0021769910410981996
279.0263519	42.342579177328936	0.002086665843056913
279.5213623	38.045455168764576	0.0022765868766371224
280.0082092	42.80157410048032	0.001992376952991802
280.5519409	40.91013538305004	0.002258319769885717
281.038269	42.22093385097051	0.0017388403960904217
281.5119629	45.073118136623876	0.0019200761700777906
282.052063	41.97086082935642	0.0022227469783704067
282.5461121	43.023824076209735	0.0022510847014905857
283.0287781	41.723329282565466	0.0020919992150636433
283.5686646	42.701233037636655	0.002198884441008324
284.0557556	41.88614704731027	0.002305049442775638
284.5340881	43.8893798692854	0.001840261246320966
285.0096741	43.9358072442029	0.0018697985131855227
286.2016602	45.24922883513761	0.002424339316018686
286.5017395	46.53518568156042	0.002504672832942155
287.0432739	47.23446676984598	0.0022124937102983707
287.5291443	45.689648312514144	0.0023148883979358004
288.0222473	44.88281345187858	0.0018866483032284097
288.5150146	43.964603290586446	0.0022791576739669603
289.0620728	45.81195075706071	0.0016897635479520684
289.5446472	43.908285235835294	0.002553872757317019
290.0544434	45.75210487038032	0.0025325438255649445
290.5365906	47.15084234137239	0.0020861740808051743
291.0144043	45.84141764724563	0.0021172312798273187
291.5254517	45.89199741691479	0.0022178887453790258
292.0252686	46.18918322470456	0.002301169239772771
292.5144958	46.161082485213115	0.001958142584189487
293.0432739	46.743647679763214	0.0021943885159016988
293.5282288	45.42843761690433	0.0022256473031942382
294.0023193	45.05095979790396	0.0021844026668914724
294.5525513	46.93419936407006	0.0017694932957538552
295.0121155	45.64325690984898	0.0019482660762141545
295.5074158	48.620972426672665	0.002253581771255041
296.6961975	45.451088822029924	0.002350773935397326
297.0580139	48.58677189601848	0.0019439031026293344
297.537262	46.84234746976675	0.002341721955025171
298.0309448	44.65380794166943	0.0026486510847672836
298.5262756	47.67946344135921	0.002468898905537546
299.0090942	46.66026627272857	0.002006224395500773
299.553772	50.50089559589072	0.0019471290693025942
300.0277405	49.62229500525065	0.002450530657292391
300.5157166	46.96686172154599	0.0025268721476425877
301.0206909	49.83369808636808	0.0022035093387180087
301.5258789	48.95491446242559	0.002246484308158371
302.0249939	48.79260961797365	0.0023236521626045447
302.5017395	45.282864347836615	0.001809533997289525
303.0132751	48.21188363041032	0.002473606092671422
303.5398254	50.74284265289602	0.002436506502950726
304.0176697	46.825553058321574	0.0023643219974507027
