#File generated by ModelExp v0.6.0
#Read datafile: ../data_rescaling/KWi338_300K_LangevinSAXSscaled.xye
#Started Fit at 2018-12-15 01:23:03.264059
#Finished Fit at 2018-12-15 01:23:03.300463
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 14
#    # data points      = 4676
#    # variables        = 3
#    chi-square         = 14959.3059
#    reduced chi-square = 3.20122104
#    Akaike info crit   = 5443.67613
#    Bayesian info crit = 5463.02672
#[[Variables]]
#    Ms:     183.131475 +/- 0.12515523 (0.07%) (init = 183.1266)
#    mu:     3616.95084 +/- 7.55791686 (0.21%) (init = 3617.468)
#    chi:   -0.64256143 +/- 0.02072025 (3.22%) (init = -0.68)
#    sigMu:  0 (fixed)
#    T:      300 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(Ms, chi) = -0.917
#    C(Ms, mu)  = -0.664
#    C(mu, chi) =  0.559

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-8.9999484375	-172.408277774	1.4773704332	-174.83589108393045
-8.9969214844	-171.1013408557	1.2883630255	-174.83699075206235
-8.9866917969	-171.5804866017	1.7191099448	-174.8407029024214
-8.9848804687	-172.2572168712	1.4919684594	-174.84135951853057
-8.9745035156	-173.0251045513	1.7095038255	-174.84511727242034
-8.9723824219	-171.5557644603	2.0114142261	-174.84588454485598
-8.9641722656	-173.6719923324	1.4643442626	-174.84885178309563
-8.9608851563	-171.1862137578	1.5919426027	-174.85003859376974
-8.9545277344	-172.1216025948	1.4228848469	-174.85233201308452
-8.9526199219	-171.8105222825	1.8263207449	-174.8530197538827
-8.9443664062	-171.219829096	1.6798047737	-174.8559923906382
-8.9428941406	-171.6210050968	1.3696300432	-174.8565221986744
-8.9338546875	-172.9980662835	1.5696889905	-174.85977212047305
-8.9319070313	-171.3572578787	1.4750656693	-174.86047167614808
-8.9239164062	-171.1896409415	1.5523876435	-174.86333921279856
-8.919884375	-171.2375338782	1.5929268998	-174.864784616294
-8.9101640625	-170.3726857921	1.6578873217	-174.86826489420864
-8.9097011719	-172.5008533899	1.5599325889	-174.86843047785328
-8.8998792969	-171.1431206426	1.3842666605	-174.87194069238203
-8.8996835937	-171.2967050428	1.651804587	-174.8720105714233
-8.8894070313	-171.2094451969	1.3823024972	-174.87567653046077
-8.8889980469	-172.0173146038	1.4513732773	-174.87582228697565
-8.8784945313	-172.3594601474	1.5211514486	-174.87956190357357
-8.874946875	-172.1574053767	1.5570159375	-174.88082338315272
-8.86543125	-172.1026295744	1.6683247035	-174.88420293583982
-8.863496875	-172.140986831	1.6379675752	-174.8848892268936
-8.8549382812	-171.8017486748	1.4535492555	-174.88792278594119
-8.8542453125	-171.5329466292	1.722808375	-174.88816819728734
-8.8449535156	-171.0655925881	1.2232109395	-174.8914558147195
-8.8442644531	-173.0960175805	1.6344448118	-174.89169939382714
-8.8345320312	-173.016634197	1.5772505061	-174.89513642291442
-8.8329746094	-172.2388743957	1.7777186479	-174.89568585420895
-8.823778125	-171.085410327	1.5652091063	-174.89892696590238
-8.8194976563	-173.1328736702	1.6541004672	-174.90043363128595
-8.8096882813	-172.7495058551	1.7413044656	-174.90388183595618
-8.8080378906	-170.3682182701	1.7772293062	-174.90446135857403
-8.7978445312	-168.9811619587	1.6712716196	-174.90803668317255
-8.7962574219	-170.8599595103	1.6140994967	-174.9085927420903
-8.7883285156	-170.9043448174	1.7769726227	-174.9113682015421
-8.7872855469	-170.0743605196	1.6070382921	-174.9117329741101
-8.7780957031	-170.1275120236	1.3615310849	-174.91494393456
-8.7730148437	-171.9717619871	1.5537990265	-174.9167167799804
-8.7648375	-172.1269470945	1.6547839803	-174.9195664380522
-8.7630058594	-171.014612692	1.4494645708	-174.92020411681642
-8.7532730469	-168.796816307	2.0014680099	-174.92358877300595
-8.752840625	-171.5926228855	1.567219087	-174.92373900280987
-8.7437847656	-170.2886805531	1.8593327534	-174.92688224276213
-8.7421144531	-171.2510672522	1.7803999673	-174.92746139369285
-8.7317769531	-170.7068107525	1.4104231092	-174.93104153108683
