#Superball Data generated at 2018-12-09 14:18:09.768874
#[[Parameters]]
#particleSize	52.491342
#dShell	24.6237064
#dSurfactant	14.9310321
#pVal	5.17098293
#sldCore_saxs	5.1506444695472325e-05
#sldShell_saxs	4.128061600541859e-05
#sldSurfactant_saxs	8.52e-06
#sldSolvent_saxs	8.01e-06
#sigParticleSize	0.04294987
#i0_saxs	0.02594517
#bg_saxs	0
#orderHermite	10
#orderLegendre	10
#i0Oleic	0.95905052
#rOleic	21
#x	1
#sldCore_sans	5.955612992131101e-06
#sldShell_sans	5.938325458061192e-06
#sldSurfactant_sans	7.8e-08
#sldSolvent_sans	5.664e-06
#i0_sans	0.13075052
#bg_sans	0.01315095
#
#[[Data]] saxs
#q	I
0.004557387664078297	40.89174673114227
0.0052304138455635946	40.65162238234874
0.005903440027048894	40.380007240099
0.006576466208534192	40.07748223062022
0.007249492390019491	39.74469227573105
0.00792251857150479	39.38234421957821
0.008595544752990087	38.99120456346193
0.009268570934475386	38.57209701808479
0.009941597115960684	38.12589988328489
0.010614623297445983	37.653543265979835
0.01128764947893128	37.15600614767228
0.01196067566041658	36.63431331342603
0.012633701841901879	36.089532154730186
0.013306728023387178	35.52276935911173
0.013979754204872475	34.935167499740324
0.01453508371212135	34.435464498031564
0.014652780386357773	34.32790153858972
0.01532580656784307	33.702175256971444
0.015998832749328368	33.059217627449755
0.016671858930813667	32.40027914126606
0.017132303818981284	31.940918854339884
0.01734488511229897	31.726628105460158
0.01801791129378427	31.039546923865995
0.018690937475269565	30.340328376085836
0.019363963656754864	29.630271908408243
0.019729523925841215	29.240518935278853
0.020036989838240163	28.91067995043466
0.02071001601972546	28.182854270915396
0.021383042201210758	27.448092385976278
0.022056068382696054	26.70768403253603
0.022326744032701146	26.408605845691977
0.022729094564181353	25.962907719282615
0.023402120745666655	25.215027367090272
0.024075146927151955	24.465289050225625
0.02474817310863725	23.714917849110723
0.024923964139561078	23.518970150937346
0.02542119929012255	22.965114824791947
0.02609422547160785	22.21705412459889
0.026767251653093144	21.471880227788645
0.027440277834578444	20.73070533924155
0.027521184246421006	20.641927488425072
0.02811330401606374	19.994606938525006
0.02878633019754904	19.26462549086668
0.029459356379034338	18.541762325789175
0.030118404353280937	17.841734805244382
0.030132382560519633	17.82697768834783
0.030805408742004933	17.121188967102086
0.031478434923490235	16.42526910212728
0.032151461104975534	15.740045175552705
0.03271562446014087	15.174467777945843
0.032824487286460834	15.066297186291752
0.033497513467946126	14.404757009819145
0.034170539649431425	13.756107543047893
0.034843565830916724	13.120982033573366
0.0353128445670008	12.68644487130647
0.03551659201240202	12.499963591783294
0.03618961819388732	11.89358488358773
0.036862644375372615	11.302328000802317
0.03753567055685792	10.72662450552612
0.03791006467386074	10.41324474536213
0.03820869673834322	10.166855644196346
0.03888172291982852	9.623352726374224
0.03955474910131382	9.09639766272884
0.04022777528279911	8.586223656133711
0.040507284780720666	8.379324343507792
0.04090080146428441	8.093016039281757
0.04157382764576971	7.616913251756422
0.04224685382725501	7.158007949074078
0.04291988000874031	6.716348235833373
0.0431045048875806	6.598207877685762
0.04359290619022561	6.291939014776044
0.044265932371710906	5.884743443276677
0.044938958553196205	5.494684488541116
0.045611984734681504	5.121646572600662
0.04570172499444053	5.073184595889626
0.0462850109161668	4.765477298044342
0.046958037097652096	4.425989245333701
0.047631063279137395	4.102961832490731
0.048298945101300464	3.7984276508285717
0.048304089460622694	3.7961432279425034
0.04897711564210799	3.5052523073418445
0.04965014182359329	3.229980645261666
0.05032316800507859	2.9699945327796873
0.0508961652081604	2.7604288920277744
0.0509961941865639	2.724937012129248
0.05166922036804919	2.494429919787274
0.05234224654953449	2.2780759296017425
0.05301527273101978	2.0754605878252548
0.05349338531502033	1.9396355520187891
0.05368829891250509	1.8861543322162817
0.05436132509399038	1.709714487693137
0.05503435127547568	1.5456872313750947
0.05570737745696097	1.3936095202178835
0.05609060542188026	1.3121744465148422
0.05638040363844628	1.2530109748441922
0.05705342981993157	1.123415713581531
0.057726456001416876	1.0043441311466577
0.05839948218290217	0.8953146168557083
0.05868782552874019	0.8515566683150224
0.05907250836438747	0.7958452076887893
0.059745534545872774	0.7054551719952078
0.060418560727358066	0.6236665200873621
0.061091586908843365	0.5500054384357757
0.061285045635600124	0.5302695120089689
0.06176461309032866	0.4840036446417745
0.06243763927181396	0.42519966082573246
0.06311066545329926	0.37314000352541127
0.06378369163478456	0.3273802886482029
0.06388226574246006	0.32118084319402945
0.06445671781626985	0.28748625046133447
0.06512974399775516	0.2530346740329013
0.06580277017924045	0.22361424095257487
0.06647579636072574	0.198826288561838
0.06647948584931998	0.1987024534090437
0.06714882254221105	0.17828548330840946
0.06782184872369634	0.16162040920648602
0.06849487490518165	0.1484740727323887
0.06907670595617992	0.13968123555511372
0.06916790108666694	0.13850432581297986
0.06984092726815225	0.13138420887087027
0.07051395344963754	0.1268022161751318
0.07118697963112285	0.1244624860083063
