#File generated by ModelExp v0.5.5
#Generated at 2018-12-08 12:48:47.110545

#[[Data]] p_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.198	0.0	0.9816903310006443
4.694209320000001	6.198	4.694209320000001	0.9816903310006443
4.694209320000001	0.078	4.694209320000001	0.0
6.12182818	0.078	6.12182818	0.0
6.12182818	5.664000000000001	6.12182818	0.0
14.694209319999999	5.664000000000001	14.694209319999999	0.0
14.694209319999999	5.664000000000001	14.694209319999999	0.0
6.12182818	5.664000000000001	6.12182818	0.0
6.12182818	0.078	6.12182818	0.0
4.694209320000001	0.078	4.694209320000001	0.0
4.694209320000001	6.198	4.694209320000001	0.9816903310006443
0.0	6.198	0.0	0.9816903310006443
0.0	0.078	0.0	0.0
2.31990334	0.078	2.31990334	0.0
2.31990334	5.664000000000001	2.31990334	0.0
12.31990334	5.664000000000001	12.31990334	0.0

#[[Data]] m_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.198	0.0	0.9816903310006443
4.694209320000001	6.198	4.694209320000001	0.9816903310006443
4.694209320000001	0.078	4.694209320000001	0.0
6.12182818	0.078	6.12182818	0.0
6.12182818	5.664000000000001	6.12182818	0.0
14.694209319999999	5.664000000000001	14.694209319999999	0.0
14.694209319999999	5.664000000000001	14.694209319999999	0.0
6.12182818	5.664000000000001	6.12182818	0.0
6.12182818	0.078	6.12182818	0.0
4.694209320000001	0.078	4.694209320000001	0.0
4.694209320000001	6.198	4.694209320000001	0.9816903310006443
0.0	6.198	0.0	0.9816903310006443
0.0	0.078	0.0	0.0
2.31990334	0.078	2.31990334	0.0
2.31990334	5.664000000000001	2.31990334	0.0
12.31990334	5.664000000000001	12.31990334	0.0

#[[Data]] p_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.198	0.0	0.9816903310006443
4.694209320000001	6.198	4.694209320000001	0.9816903310006443
4.694209320000001	0.078	4.694209320000001	0.0
6.12182818	0.078	6.12182818	0.0
6.12182818	5.664000000000001	6.12182818	0.0
14.694209319999999	5.664000000000001	14.694209319999999	0.0
14.694209319999999	5.664000000000001	14.694209319999999	0.0
6.12182818	5.664000000000001	6.12182818	0.0
6.12182818	0.078	6.12182818	0.0
4.694209320000001	0.078	4.694209320000001	0.0
4.694209320000001	6.198	4.694209320000001	0.9816903310006443
0.0	6.198	0.0	0.9816903310006443
0.0	0.078	0.0	0.0
2.31990334	0.078	2.31990334	0.0
2.31990334	5.664000000000001	2.31990334	0.0
12.31990334	5.664000000000001	12.31990334	0.0

#[[Data]] m_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.198	0.0	0.9816903310006443
4.694209320000001	6.198	4.694209320000001	0.9816903310006443
4.694209320000001	0.078	4.694209320000001	0.0
6.12182818	0.078	6.12182818	0.0
6.12182818	5.664000000000001	6.12182818	0.0
14.694209319999999	5.664000000000001	14.694209319999999	0.0
14.694209319999999	5.664000000000001	14.694209319999999	0.0
6.12182818	5.664000000000001	6.12182818	0.0
6.12182818	0.078	6.12182818	0.0
4.694209320000001	0.078	4.694209320000001	0.0
4.694209320000001	6.198	4.694209320000001	0.9816903310006443
0.0	6.198	0.0	0.9816903310006443
0.0	0.078	0.0	0.0
2.31990334	0.078	2.31990334	0.0
2.31990334	5.664000000000001	2.31990334	0.0
12.31990334	5.664000000000001	12.31990334	0.0
