#File generated by ModelExp v0.7.3
#Generated at 2019-01-30 14:57:42.552854

#[[Data]] sa
#r / nm	SLD / 1e-6 A-2
0.0	7.0
3.488004817571305	7.0
3.488004817571305	0.078
4.958004817571306	0.078
4.958004817571306	5.66
14.958004817571304	5.66
14.958004817571304	5.66
4.958004817571306	5.66
4.958004817571306	0.078
3.488004817571305	0.078
3.488004817571305	7.0
0.0	7.0
0.0	0.078
2.1	0.078
2.1	5.66
12.1	5.66

#[[Data]] la
#r / nm	SLD / 1e-6 A-2
0.0	7.0
3.488004817571305	7.0
3.488004817571305	0.078
4.958004817571306	0.078
4.958004817571306	5.66
14.958004817571304	5.66
14.958004817571304	5.66
4.958004817571306	5.66
4.958004817571306	0.078
3.488004817571305	0.078
3.488004817571305	7.0
0.0	7.0
0.0	0.078
2.1	0.078
2.1	5.66
12.1	5.66
