#Loading data from ../rawdata/DD205_4_HYST_100OE_300K.DAT
#
#Found columns:
#Comment
#Time Stamp (sec)
#Temperature (K)
#Magnetic Field (Oe)
#Moment (emu)
#M. Std. Err. (emu)
#Transport Action
#Averaging Time (sec)
#Frequency (Hz)
#Peak Amplitude (mm)
#Center Position (mm)
#Coil Signal' (mV)
#Coil Signal" (mV)
#Range (mV)
#M. Quad. Signal (emu)
#M. Raw' (emu)
#M. Raw" (emu)
#Min. Temperature (K)
#Max. Temperature (K)
#Min. Field (Oe)
#Max. Field (Oe)
#Mass (grams)
#Motor Lag (deg)
#Pressure (Torr)
#VSM Status (code)
#Motor Status (code)
#Measure Status (code)
#Measure Count
#System Temp. (K)
#Temp. Status (code)
#Field Status (code)
#Chamber Status (code)
#Motor Current (amps)
#Motor Heatsink Temp. (C)
#Map 01
#Map 02
#Map 03
#Map 04
#Map 05
#Map 06
#Map 07
#Map 08
#Map 09
#Map 10
#Map 11
#Map 12
#Map 13
#Map 14
#Map 15
#Map 16
#
#Transformed data from column 'Moment (emu)' from emu to memu by multiplication with 1000.
#Transformed data from column 'Magnetic Field (Oe)' from Oe to Tesla by division with 10000.
#Loaded 8970 datapoints.
#Loading Magnetic Field (Oe) and Moment (emu)
#Running linear fit between B=(6.001591015625 .. 8.9994171875) with LM algorithm.
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 6
#    # data points      = 1791
#    # variables        = 2
#    chi-square         = 9.9737e-04
#    reduced chi-square = 5.5750e-07
#    Akaike info crit   = -25788.0509
#    Bayesian info crit = -25777.0698
#[[Variables]]
#    m: -0.03751714 +/- 2.0360e-05 (0.05%) (init = -0.0384681)
#    b:  0.04813220 +/- 1.5373e-04 (0.32%) (init = 0.05490392)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(m, b) = -0.993
#Running linear fit between B=(-8.99919296875 .. -6.0018357421875) with LM algorithm.
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 6
#    # data points      = 1197
#    # variables        = 2
#    chi-square         = 4.4933e-04
#    reduced chi-square = 3.7601e-07
#    Akaike info crit   = -17706.0095
#    Bayesian info crit = -17695.8344
#[[Variables]]
#    m: -0.03751104 +/- 2.0459e-05 (0.05%) (init = -0.03751714)
#    b: -0.04791005 +/- 1.5449e-04 (0.32%) (init = -0.0481322)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(m, b) =  0.993
#Mean diamagnetic slope: -0.03751469660050949 +/- 1.4700337799239137e-05
#Exporting data to DD205_8_extracted.dat
#
#B / T	M / memu	T / K
1.33077308535576e-05	0.000298242143938216	300.254486083984
3.3616109192371404e-05	-0.00273147168246793	300.273559570313
0.0025747200012206997	-0.0013821908046581601	300.275207519531
0.00720244274139404	0.0054510385445929	300.278030395508
0.0119510814666748	0.00776309539923475	300.280624389648
0.0169611763000488	0.0101716032612375	300.282943725586
0.0219450172424316	0.0119206675459198	300.285720825195
0.0269370895385742	0.013970544075252701	300.288619995117
0.0316867874145508	0.013894111987121401	300.291152954102
0.0366869400024414	0.0154145437574969	300.294723510742
0.0419248657226562	0.0159869403786552	300.297958374023
0.0466644104003906	0.0168959096286634	300.300735473633
0.051660803222656204	0.0175996814606374	300.302398681641
0.0569104919433594	0.0176764447285994	300.304473876953
0.061913525390625	0.0181216276597552	300.307708740234
0.0671471832275391	0.0188049057368707	300.311004638672
0.0721429626464844	0.0192564299742406	300.313858032227
0.07689425354003909	0.0189560263777111	300.315658569336
0.0818908752441406	0.019724157664889202	300.318328857422
0.0876391906738281	0.01832486924424	300.321350097656
0.0921234802246094	0.0199111700414438	300.323120117188
0.0968709838867187	0.0195106133303493	300.325317382812
0.102380712890625	0.0199417431085208	300.327590942383
0.106624597167969	0.0201106977276907	300.329772949219
0.11186786499023402	0.0197889214135644	300.332458496094
0.117850329589844	0.020589446013538	300.333953857422
0.12211259765625	0.019390076846207	300.336654663086
0.126608917236328	0.0195739123087916	300.338348388672
0.131598034667969	0.020580692808047602	300.339248657227
0.137337817382812	0.0202058501639038	300.341156005859
0.141836956787109	0.0204489255672806	300.342971801758
0.146834204101562	0.0206086762151894	300.345428466797
0.15182265625	0.0209435522490966	300.347381591797
0.15731625366210902	0.0201196984188294	300.348526000977
0.162066625976562	0.0205615860909154	300.350173950195
0.16681812133789098	0.020471563785758	300.351181030273
0.171569982910156	0.0201227225762438	300.352508544922
0.176835333251953	0.0212678249322851	300.353759765625
0.182105316162109	0.0207750505921708	300.354965209961
0.18735516967773402	0.0209432677254123	300.356689453125
0.192101239013672	0.0207721847790923	300.359115600586
0.196594659423828	0.0200702373947103	300.361099243164
0.20158919067382802	0.021192515752638603	300.362121582031
0.206589599609375	0.020964871803450302	300.363143920898
0.2118373046875	0.020211592711116902	300.364822387695
0.21733133544921898	0.0211111360718695	300.365371704102
0.22156260986328102	0.0200476514865358	300.365951538086
0.227056689453125	0.0203131961349163	300.367156982422
0.231560266113281	0.0203884664065818	300.368911743164
0.23656243896484397	0.020050169001320298	300.3701171875
0.241549877929687	0.021175216437335703	300.370758056641
0.24704912109375	0.0204248017850465	300.371887207031
