#OA Data generated at 2018-12-08 10:24:24.108177
#[[Parameters]]
#r	21
#sldCore	7.8e-08
#sldSolvent	5.664e-06
#sigR	0
#i0	1.0
#bg	0
#dTheta_sa	0.0001
#wavelength	1.34145
#dWavelength	0.05
#dTheta_la	0.0001
#
#[[Data]] sa
#q	I
0.00411025	0.04688499076529686
0.00430646	0.04687754438706449
0.00449054	0.0468703867349081
0.00469448	0.04686228046705286
0.00488613	0.046854428261376195
0.00508608	0.04684599703384783
0.00527913	0.04683758672899374
0.00547765	0.04682866659380366
0.00566902	0.046819862197315
0.00586638	0.046810258560850235
0.00605982	0.046800691083621844
0.00626055	0.04679045282806612
0.00645406	0.04678026674889178
0.00665683	0.04676927590050258
0.00685157	0.04675839483783972
0.00704432	0.046747321197402644
0.00724007	0.046735769381810496
0.00743381	0.04672402244014791
0.00762117	0.046712365402860535
0.00781722	0.04669986415084971
0.00801227	0.046687119222276544
0.00821392	0.046673617564267814
0.00841139	0.046660072279160775
0.00860583	0.046646418427055344
0.00879981	0.04663249168754023
0.00899474	0.04661818899275871
0.00918643	0.046603730437613906
0.00938304	0.04658868281997848
0.00957847	0.04657340822058901
0.00977786	0.04655751567613646
0.0099766	0.04654134991565442
0.0101678	0.046525487309759896
0.0103612	0.046509148132743684
0.0105568	0.046492314379156095
0.010753	0.04647512217480967
0.0109451	0.0464579834516012
0.0111414	0.04644016466689944
0.0113417	0.04642167016966678
0.0115384	0.0464031849550653
0.0117319	0.04638469065748438
0.0119304	0.04636531519016692
0.0121213	0.046346472225143244
0.0123128	0.04632727437697516
0.0125059	0.046307619280225726
0.0127062	0.046286932584505246
0.012902	0.04626638960019583
0.0131003	0.046245279293143385
0.0132934	0.04622440687225185
0.0134896	0.04620290348317934
0.0136816	0.04618156300463099
0.01388	0.046159215166767596
0.0140735	0.046137102261085396
0.0142716	0.04611405217243322
0.0144665	0.04609117421222399
0.0146676	0.046067278881129006
0.0148583	0.04604429325791204
0.0150574	0.04602001202817151
0.0152506	0.04599613669991384
0.0154466	0.04597162623440909
0.0156353	0.04594770617966603
0.0158331	0.04592238504093754
0.0160273	0.04589721395491068
0.0162276	0.04587058939488756
0.0164205	0.04584523813824645
0.0166192	0.04581856693269967
0.0168108	0.04579254327727268
0.0170079	0.045765485371617516
0.0171994	0.045738901934659924
0.0173999	0.04571079098494059
0.0175928	0.04568343691244442
0.0177926	0.04565481488703099
0.017985	0.045626944456079115
0.0181841	0.045597687681055515
0.0183744	0.045569529977039065
0.0185724	0.04553996918890369
0.0187624	0.04551128593908824
0.0189608	0.045481092095073325
0.0191558	0.04545109543769609
0.0193582	0.04541970200822878
0.0195484	0.04538986083371537
0.0197472	0.04535842506208211
0.0199376	0.04532797600452171
0.0201349	0.045296042759170305
0.0203247	0.04526515253052106
0.0205254	0.045232224836508905
0.0207181	0.04520030599259063
0.0209191	0.045166738247568644
0.0211098	0.045134576499950896
0.0213087	0.0451007695998107
0.0214992	0.04506809031629319
0.0216984	0.045033522417491444
0.02189	0.04500009201870327
0.02209	0.044964949372871765
0.0222807	0.044931123021910664
0.0224831	0.04489498731315494
0.0226758	0.044860240752880476
0.0228745	0.044824177480976814
0.0230644	0.0447893884606336
0.0232633	0.044752739587720046
0.0234512	0.044718151966764326
0.0236504	0.04468033114104361
0.0238445	0.04464370821244428
0.0240465	0.044605308730598495
0.024236	0.044568999136678784
0.024435	0.04453060135447254
0.0246249	0.04449368252320453
0.0248209	0.04445532634612212
0.0250143	0.04441667252437391
0.0252111	0.04437800722628328
0.025409	0.044338440442091356
0.0256059	0.0442988067007315
0.0258011	0.04425922162304847
0.0259979	0.04421905668798267
0.0261918	0.044179196513448885
0.0263863	0.04413896064273539
0.0265815	0.04409830989020389
0.0267733	0.04405794554277898
0.0269709	0.04401627690628108
0.0271712	0.04397376926721445
0.0273665	0.04393204258005685
0.0275626	0.04388985752192333
0.0277542	0.04384836791130641
0.0279586	0.043803898282176776
0.0281448	0.04376305672768382
0.0283509	0.04371753594870235
0.0285315	0.04367739968326373
0.0287421	0.043630508330278386
0.0289224	0.04358995167986351
0.029135	0.043542053344985385
0.0293149	0.04350107643938465
0.0295167	0.043455051403579935
0.0296988	0.0434136248185826
0.0299027	0.04336594726926254
0.0300941	0.0433214765459658
0.030292	0.043275252704252386
0.030487	0.043229451164335
