#File generated by ModelExp v0.6.9
#Generated at 2019-01-25 16:20:58.288669
#Fit range: 0.02 .. 0.5

#[[Data]] sa
#r / nm	SLD / 1e-6 A-2
0.0	8.34845
2.8035679547948726	8.34845
2.8035679547948726	6.9992
6.125880260000001	6.9992
6.125880260000001	0.078
7.535880260000001	0.078
7.535880260000001	5.664000000000001
17.53588026	5.664000000000001

#[[Data]] la
#r / nm	SLD / 1e-6 A-2
0.0	8.34845
2.8035679547948726	8.34845
2.8035679547948726	6.9992
6.125880260000001	6.9992
6.125880260000001	0.078
7.535880260000001	0.078
7.535880260000001	5.664000000000001
17.53588026	5.664000000000001
