#Data reduced with Dominiques SARed v. 1.0
#wavelength: 5.1836
#q/A-1 	 Icorr/a.u. 	 sIcorr /a.u. 	Ispec/a.u. 	 sIspec/a.u. 	 Ibg/a.u. 	 sIbg/a.u. 	 2th/°
0.0	0.031110953307051263	0.004129085885812754	0.04098300191552057	0.0009169979627120581	0.009872048608469302	0.004025973793854107	0.0
0.0007616023025496381	0.1420162873453111	0.007916507439510851	0.1639514280648998	0.0018344115070818698	0.02193514071958869	0.007701040479215537	0.03599999999999959
0.0015232045299321424	0.20398518510140992	0.005711732622209089	0.21930094103512004	0.002120116167096687	0.015315755933710129	0.005303677684929842	0.07199999999999918
0.0022848066069803864	0.11222989024227793	0.003153541481735286	0.11986554843276151	0.0015652140300676277	0.0076356581904835725	0.002737686782140104	0.10799999999999876
0.0030464084585272596	0.022945832822639282	0.0020680286523392594	0.029145173863145343	0.0007705812570402624	0.00619934104050606	0.0019191005792282962	0.14399999999999835
0.0038080100094056712	0.01547049406287251	0.0008401743810922272	0.01820444840683775	0.0006059468527265349	0.002733954343965239	0.0005819977683071594	0.17999999999999794
0.004569611184448563	0.04219012623242239	0.0010010372632412847	0.043784901124687206	0.0009340196856093729	0.0015947748922648152	0.00036011502230783065	0.21599999999999753
0.0053312119084889115	0.07922511433112103	0.001305434561111436	0.0806465373824836	0.0012565199569226913	0.0014214230513625785	0.0003540013999961097	0.2519999999999971
0.006092812106359739	0.1076315592775574	0.00150799103492522	0.10942515949896633	0.001442103664972148	0.0017936002214089418	0.0004408786464422321	0.2879999999999967
0.006854411702894121	0.1253970539633435	0.001661884349073219	0.12786452940303822	0.001527402759576575	0.0024674754396947184	0.0006549048783849302	0.3239999999999963
0.007616010622925187	0.14025908276851923	0.0017725165096844062	0.14322840764906014	0.0015812275663493898	0.0029693248805409	0.0008009582763918329	0.3599999999999959
0.00837760879128614	0.15376885128372247	0.0018520714122726013	0.1570463176280287	0.0016243877474938313	0.0032774663443062386	0.0008896813822652159	0.39599999999999547
0.009139206132810255	0.16607450785719105	0.0019039593511575924	0.16951285807761385	0.0016617310868543439	0.0034383502204228065	0.0009293605359828451	0.43199999999999505
0.009900802572330888	0.17278650827679928	0.0019132223613651527	0.17620216731708296	0.0016682320496570644	0.003415659040283678	0.0009367078693619695	0.46799999999999464
0.010662398034681482	0.16643338612574843	0.00187106273547328	0.16972793020470572	0.0016059921710101046	0.003294544078957297	0.0009600338049938683	0.5039999999999942
0.011423992444695578	0.14744563896316906	0.0017671640648281833	0.1506579003834133	0.001477557010740055	0.003212261420244245	0.0009693782089736599	0.5399999999999938
0.012185585727206821	0.12343420876432684	0.0015806794723428267	0.12632884906625327	0.0013188736043391754	0.0028946403019264348	0.0008712749336824682	0.5759999999999934
0.012947177807048968	0.09733779366359459	0.001362418830882675	0.09975500911831056	0.0011459165805804167	0.002417215454715978	0.000736926225001255	0.611999999999993
0.013708768609055899	0.0713002026842197	0.0011246956366328476	0.07314564541920951	0.0009632713295660059	0.0018454427349898126	0.0005805588865025716	0.6479999999999926
0.01447035805806161	0.04958391341698992	0.0008941197824077702	0.050872848767202716	0.0007894536920316927	0.0012889353502127956	0.00041977738556340523	0.6839999999999922
0.015231946078900232	0.03226562331418262	0.0006840522452914116	0.03317485633307377	0.0006249689406460018	0.000909233018891155	0.00027810303399286357	0.7199999999999918
0.01599353259640605	0.01966746407961946	0.0005096430107754885	0.020279779113218606	0.0004775186625829724	0.0006123150335991464	0.0001780784246259891	0.7559999999999913
0.016755117535413484	0.011517091752967204	0.00038333502614922683	0.011978711733893917	0.00035847535404220313	0.0004616199809267124	0.00013579824305618078	0.7919999999999909
0.017516700820757115	0.006660006810882365	0.0002827842491527954	0.006992104902352197	0.0002678528008373189	0.00033209809146983216	9.067418956083293e-05	0.8279999999999905
0.018278282377271683	0.00401094637981931	0.00021319087156374913	0.00423985422534406	0.0002038536785541705	0.0002289078455247498	6.240212703140745e-05	0.8639999999999901
0.019039862129792105	0.0028895305799688416	0.0001734212025768305	0.0030485970338810712	0.0001687797696868886	0.00015906645391222963	3.9853517380965435e-05	0.8999999999999897
0.019801440003153474	0.0025984577836688162	0.00015852901866903968	0.0027158122741773203	0.0001556689444152349	0.000117354490508504	2.9977149711325715e-05	0.9359999999999893
0.02056301592219106	0.0026032855640037485	0.00015364131346550154	0.002691048712335936	0.00015177330487538523	8.776314833218744e-05	2.3885500426155422e-05	0.9719999999999889
0.02132458981174034	0.002832871368451358	0.00015742909300240927	0.0029202166075831615	0.00015533230073784822	8.734523913180394e-05	2.5608507786435095e-05	1.0079999999999885
0.022086161596636983	0.0030732202987775333	0.0001601499922123825	0.0031473588239173678	0.00015858553596794845	7.413852513983464e-05	2.2330422911013136e-05	1.043999999999988
0.02284773120171687	0.0032580799240097486	0.00016212610718017282	0.0033333274618048366	0.00016060285508876358	7.524753779508823e-05	2.2171999610646168e-05	1.0799999999999876
0.023609298551816087	0.0031883674427492723	0.00015813464237041686	0.0032674808939474123	0.00015668083628177015	7.911345119813984e-05	2.139347236109125e-05	1.1159999999999872
0.024370863571770957	0.0027054955039309855	0.00014286413831131269	0.002765728441269907	0.0001419684299998952	6.02329373389217e-05	1.597269228398085e-05	1.1519999999999868
0.02513242618641802	0.0022068366465256605	0.00012747845340700027	0.0022565427148860282	0.00012631619210031137	4.970606836036794e-05	1.7174856515207712e-05	1.1879999999999864
0.025893986320594062	0.0019323088473617242	0.00011689790011572665	0.001966806637159425	0.0001162767672023941	3.449778979770067e-05	1.2034635865976731e-05	1.223999999999986
