#File generated by ModelExp v0.7.0
#Read datafile: ../../transform_data/DD205_4.xye
#Started Fit at 2019-01-07 21:56:42.061418
#Finished Fit at 2019-01-07 21:56:42.253031
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 58
#    # data points      = 579
#    # variables        = 10
#    chi-square         = 86.2861723
#    reduced chi-square = 0.15164529
#    Akaike info crit   = -1082.20358
#    Bayesian info crit = -1038.59055
#[[Variables]]
#    i0:                   1 (fixed)
#    bg:                   8.2546e-07 +/- 4.4729e-08 (5.42%) (init = 8.25e-07)
#    roughnessSubstrate:   25.8155313 +/- 11.2707033 (43.66%) (init = 25.8)
#    roughnessSpacer:      19.2493735 +/- 1.49443813 (7.76%) (init = 19.2)
#    roughnessShellCube:   15.2041157 +/- 0.65163885 (4.29%) (init = 15.2)
#    roughnessCubeShell:   9.21240103 +/- 0.24955447 (2.71%) (init = 9.2)
#    roughnessShellAir:    3.22934207 +/- 0.17690883 (5.48%) (init = 3.2)
#    a:                    93.8 (fixed)
#    sigA:                 0 (fixed)
#    packingDensity:       0.55873752 +/- 0.00861432 (1.54%) (init = 0.558)
#    reSldSubstrate:       2.0122e-05 (fixed)
#    reSldCore:            3.9445e-05 (fixed)
#    reSldSpacer:          2.2724e-05 (fixed)
#    reSldShellLower:      8.52e-06 (fixed)
#    reSldShellTop:        8.52e-06 (fixed)
#    imSldSubstrate:       4.59e-07 (fixed)
#    imSldCore:            3.663e-06 (fixed)
#    imSldSpacer:          2.94e-07 (fixed)
#    imSldShellLower:      1.3e-08 (fixed)
#    imSldShellTop:        1.3e-08 (fixed)
#    thicknessSpacer:      38.9696256 +/- 10.5457914 (27.06%) (init = 38.9)
#    thicknessShellLower:  32.7722669 +/- 1.37730963 (4.20%) (init = 32.7)
#    thicknessShellTop:    35.1015058 +/- 0.28904684 (0.82%) (init = 35.1)
#    coverage:             1 (fixed)
#    orderHermite:         10 (fixed)
#    dTheta:               0 (fixed)
#    wavelength:           1.5418 (fixed)
#    dWavelength:          0.02 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(bg, roughnessShellAir)                   =  0.791
#    C(roughnessSpacer, roughnessShellCube)     = -0.712
#    C(roughnessSubstrate, roughnessSpacer)     = -0.700
#    C(roughnessCubeShell, packingDensity)      =  0.466
#    C(packingDensity, thicknessShellLower)     =  0.388
#    C(roughnessCubeShell, roughnessShellAir)   = -0.364
#    C(roughnessSpacer, thicknessShellLower)    =  0.333
#    C(roughnessSubstrate, roughnessShellCube)  =  0.318
#    C(bg, roughnessCubeShell)                  = -0.309
#    C(roughnessSubstrate, thicknessSpacer)     =  0.306
#    C(thicknessSpacer, thicknessShellLower)    = -0.295
#    C(roughnessSubstrate, thicknessShellLower) = -0.268
#    C(roughnessCubeShell, thicknessShellTop)   =  0.265
#    C(roughnessSpacer, packingDensity)         =  0.251
#    C(thicknessSpacer, thicknessShellTop)      = -0.251
#    C(roughnessSubstrate, thicknessShellTop)   = -0.221
#    C(roughnessShellAir, thicknessShellTop)    = -0.187
#    C(roughnessCubeShell, thicknessSpacer)     = -0.183
#    C(roughnessShellCube, thicknessSpacer)     = -0.170
#    C(roughnessShellCube, thicknessShellTop)   =  0.169
#    C(roughnessShellAir, thicknessSpacer)      =  0.168
#    C(thicknessShellLower, thicknessShellTop)  =  0.161
#    C(roughnessShellCube, roughnessCubeShell)  =  0.148
#    C(roughnessSpacer, roughnessShellAir)      =  0.144
#    C(packingDensity, thicknessSpacer)         =  0.143
#    C(roughnessSpacer, thicknessSpacer)        =  0.136
#    C(bg, thicknessSpacer)                     =  0.131
#    C(bg, thicknessShellTop)                   = -0.128
#    C(bg, roughnessSpacer)                     =  0.117
#    C(roughnessShellCube, roughnessShellAir)   = -0.111

#[[Data]] 0
#q / A-1	I / cm-1	sI / cm-1	Imodel / cm-1
0.012101249068616827	1.0149080549108762	0.002054343477686885	0.9539761800802684
0.012813086679923057	1.0004523427083816	0.0019821938686610894	0.9506002493628196
0.013524924193652052	0.9953204208901804	0.001924371184757715	0.9470863779774352
0.014236761604382864	0.9761886929142258	0.0018575310747252997	0.9434173498602829
0.014948598906694532	0.9729096587514942	0.001809717643929606	0.9395757132093926
0.015660436095166114	0.956609765846115	0.001753235626049801	0.9355418258487919
0.01637227316437665	0.9478743652051798	0.0017068513728712496	0.9312934334252729
0.017084110108905197	0.9356254179202966	0.0016600823518767584	0.9268051459600397
0.01779594692333081	0.9296102001983797	0.001621304906703703	0.9220477819479285
0.018507783602232538	0.9080840877574248	0.001571305512408244	0.9169875375084039
0.01921962014018943	0.9010943283026782	0.0015359869852738562	0.9115849216328076
0.019931456531780547	0.8859466308879077	0.0014955780060635338	0.9057933744750938
0.020643292771584935	0.8753855064634326	0.0014607806172811549	0.899557449298847
0.021355128854181664	0.8556080544234126	0.0014199110590867607	0.8928103826311039
0.022066964774149787	0.8457400850315449	0.0013887432607176458	0.8854707886545929
0.022778800526068368	0.8266605059300755	0.001351365965021385	0.8774380703461554
0.02349063610451646	0.8095962801094011	0.0013169269071001068	0.868585899782405
0.024202471504073127	0.7878264360942794	0.0012798533923437175	0.8586455294914621
0.02491430671931743	0.7706796520360766	0.0012476344287193082	0.8475739524489415
0.025626141744828444	0.7456784528353169	0.0012100658167127616	0.835007658504382
0.026337976575185225	0.7211077672492456	0.001173771853046049	0.8205448519422517
0.02704981120496684	0.6873864949144034	0.0011308192327008785	0.8036039635367181
0.027761645628752368	0.6576204027980422	0.0010917918398562116	0.7832967060212437
0.028473479841120874	0.6067318413139224	0.0010355067349936986	0.7581615443705336
0.029185313836651426	0.5505512683979803	0.0009742973193353332	0.7255092166314082
0.02989714760992311	0.4597711681046326	0.0008796923123312744	0.6793391341257139
0.030608981155515	0.3503075875451795	0.000758883556788561	0.6033252357904993
0.03132081446800616	0.2229218766020606	0.0005984593126783361	0.46946871751872654
0.032032647541975684	0.14038457133274573	0.0004696108044368019	0.2970919277111784
0.03274448037200264	0.11356645623811006	0.0004177637889325096	0.17023445520758926
0.03345631295266612	0.11196537426712216	0.0004103719206293805	0.11163051478047614
0.034168145278545205	0.11289196511200039	0.0004077515510112943	0.09075211873891448
0.034879977344218986	0.1119629459076262	0.00040190542561735937	0.0838364744769916
0.03559180914426656	0.10693278519786538	0.0003888259261730659	0.08189603883129008
0.03630364067326699	0.10332659752530603	0.0003784476232075414	0.08172211584224488
0.037015471925799404	0.097238071029969	0.0003635811255897896	0.08213025292338168
0.03772730289644286	0.0924570176321006	0.00035116956409394687	0.08253742650018228
0.03843913357977649	0.08644051042208187	0.00033639278626175696	0.08266938886738648
0.03915096397037938	0.08357328621908006	0.00032774593787685815	0.08240280540170024
0.039862794062830616	0.07981498849083724	0.00031741918149357965	0.08169304553372586
0.04057462385170931	0.07704430509649647	0.0003091133969440315	0.08053820632099601
0.04128645333159459	0.074698245580307	0.0003017353687483412	0.0789600388324551
0.041998282497065546	0.07362029706171001	0.0002970009409734353	0.0769933428664724
0.042710111342701286	0.07142835748160735	0.0002900980354029731	0.07467984081597344
0.04342193986308093	0.06970925892053255	0.0002842270646144974	0.07206452318236932
0.044133768052783594	0.06818927955518644	0.00027883504375863534	0.06919340485584542
0.0448455959063884	0.06680395490342499	0.0002737889997902183	0.06611210933766319
0.045557423418474456	0.06356317805141541	0.00026497080940535573	0.0628649508163309
0.04626925058362089	0.06180224297641873	0.00025925712080535366	0.059494322805905754
0.04698107739640684	0.05846125466728425	0.00025023461618055537	0.0560402807190651
0.047692903851411415	0.05648506809077299	0.00024412640351130735	0.0525180668274968
0.048404729943213765	0.05261257647706541	0.00023387063348662346	0.04900549442275492
0.049116555666393	0.04941991583444644	0.00022501520017777194	0.04551342849595419
0.0498283810155283	0.045968042516712895	0.0002154588932107764	0.042070463872201945
0.05054020598519876	0.042792623658785736	0.00020641476577391951	0.038702078239440024
0.05125203056998355	0.039449151136418496	0.00019680589404008668	0.03543062063214048
0.05196385476446181	0.035620121980807586	0.00018572562512409526	0.032275334537614886
0.05267567856321269	0.032355988566604016	0.00017581141728303227	0.02925241346295614
0.05338750196081532	0.029080871291705303	0.00016556125685964957	0.0263750869597546
0.054099324951848875	0.02549383173697445	0.00015399139110510373	0.023653734915158955
0.05481114753089252	0.022700456237774603	0.0001443635833180584	0.021096027553281025
0.05552296969252541	0.01967055934669805	0.00013352015234555326	0.018707088168590225
0.0562347914313267	0.017236373853870675	0.00012419245610160418	0.01648967521349578
0.05694661274187557	0.0147490509489348	0.00011416234927657912	0.014444380038814007
0.05765843361875119	0.012463654302871665	0.00010429562359537322	0.012569836370188365
0.0583702540565327	0.01075384497828586	9.628550261190849e-05	0.010862937511240987
0.05908207404979933	0.00908523526463545	8.796603773217188e-05	0.00931905729793511
0.05979389359313022	0.007426898613682273	7.905878547071007e-05	0.007932006450131451
0.06050571268110459	0.006134428978784237	7.14272103583456e-05	0.006695871489960896
0.0612175313083016	0.005094779297289497	6.471420039551986e-05	0.00560194011716725
0.061929349469300454	0.00412290720671156	5.787997420612861e-05	0.004641651599216454
0.06264116715868033	0.0032719313615530653	5.1268071277456015e-05	0.0038059644865531097
0.06335298437102045	0.0026322979257743565	4.572553436615698e-05	0.0030855317456615493
0.0640648011009	0.0020917091672859136	4.053365032046693e-05	0.0024708604793857183
0.06477661734289819	0.001665544080432983	3.597027356249988e-05	0.0019524552687947801
0.06548843309159422	0.0013516083171182828	3.222685579974458e-05	0.0015209446063177193
0.06620024834156733	0.0010489845295459372	2.823771431232658e-05	0.00116719028639229
0.06691206308739671	0.0008189795822871524	2.4817563099610675e-05	0.0008823799701891951
0.06762387732366158	0.0006674857376119176	2.2286700092665806e-05	0.00065810344081361
0.06833569104494118	0.0005058931069554738	1.9301025897007307e-05	0.0004864133131549637
0.06904750424581477	0.00044747626166456256	1.805867223581709e-05	0.00035987115887879483
0.06975931692086149	0.0003570693681706618	1.604907459403313e-05	0.0002715801543247547
0.07047112906466067	0.0003163312606031057	1.5029351751620152e-05	0.00021520546098599674
0.0711829406717915	0.0003357896453071751	1.5407085580856244e-05	0.00018608302048064965
0.07189475173683324	0.0003037680943041441	1.4581335136789176e-05	0.00017673231290449545
0.07260656225436511	0.0002883148897350125	1.4135800469405586e-05	0.00018369526656310603
0.07331837221896642	0.0002848294543036934	1.3981728010733146e-05	0.00020289083890514647
0.07403018162521639	0.0002752934153844918	1.3679439790173557e-05	0.00023076293128173442
0.0747419904676943	0.0003184535516043793	1.4642509902907722e-05	0.0002642536889346355
0.07545379874097938	0.0003047787659291317	1.425694933327782e-05	0.0003007730712475382
0.07616560643965092	0.00031051927899544126	1.4323186278396144e-05	0.00033816567584895896
0.07687741355828821	0.00035477265524625124	1.5238790382020167e-05	0.00037467570911383464
0.07758922009147053	0.0003476266143632653	1.5015182802008629e-05	0.00040891090223281896
0.07830102603377714	0.00033418388702491874	1.4654932901919964e-05	0.0004398060784854974
0.07901283137978733	0.00037065936328061936	1.536432492467714e-05	0.0004665869854320261
0.0797246361240804	0.0003692435654010636	1.5266342544431316e-05	0.0004887349168242073
0.08043644026123564	0.00036847842793474536	1.5182889118740038e-05	0.0005059525642086056
0.08114824378583237	0.00036586637876386116	1.5062480444310034e-05	0.0005181314582547052
0.08186004669244987	0.00037989720867607016	1.5281706874024502e-05	0.0005253212853639745
0.0825718489756675	0.00039063903231031065	1.5429314116632937e-05	0.000527701296483809
0.08328365063006452	0.00039455090430646594	1.5439970011290196e-05	0.0005252518577710428
0.08399545165022025	0.00036185183925589715	1.4723542528578294e-05	0.000518927138015233
0.08470725203071407	0.0003576230589571396	1.4575627742324747e-05	0.0005088625109073676
0.08541905176612526	0.0003652469171357832	1.4668669183275518e-05	0.0004955156344664743
0.08613085085103317	0.00035346486663946744	1.437039035388631e-05	0.0004793655626125235
0.08684264928001716	0.0003285485921277788	1.3797743942388828e-05	0.00046089819890259557
0.08755444704765654	0.00036955780491653	1.4573937152624655e-05	0.0004405939531278304
0.08826624414853067	0.0003392125674997298	1.390635946353345e-05	0.00041891748358565436
0.08897804057721892	0.0003331057063501539	1.3725381517394044e-05	0.00039630939049468494
0.08968983632830065	0.0003097030352835696	1.3181836569047288e-05	0.00037317971311739756
0.09040163139635521	0.00027497948645547227	1.237191199530883e-05	0.00034990307432267935
0.09111342577596197	0.00028553396926870586	1.2557769609892122e-05	0.0003268153111694318
0.09182521946170033	0.000278388539638191	1.2351494139739729e-05	0.0003042114282295782
0.09253701244814964	0.00025775819564766134	1.1839226032365416e-05	0.000282344711399416
0.0932488047298893	0.00021477781204013932	1.0765838926942849e-05	0.0002614268434815377
0.09396059630149874	0.0002393929598354281	1.1322898461621275e-05	0.000241628868473858
0.09467238715755728	0.00020357528970442286	1.0402211375941378e-05	0.0002230828589093136
0.09538417729264437	0.00018148123243385558	9.78481228886022e-06	0.00020592144362008104
0.09609596670133941	0.00018066064254868274	9.726442036241017e-06	0.0001901440337119423
0.09680775537822184	0.0001684164369808316	9.356468721157312e-06	0.00017580413800838578
0.09751954331787104	0.0001594470307309956	9.070624661185882e-06	0.0001629038825838334
0.0982313305148664	0.00016956162999632316	9.319950074262049e-06	0.00015142091400497702
0.09894311696378745	0.00015257566888883742	8.80896035047575e-06	0.00014131178100044482
0.09965490265921358	0.0001373472126696809	8.327898017959802e-06	0.00013251528513041287
0.10036668759572422	0.00014188825893845253	8.434381518896847e-06	0.0001249557400616405
0.10107847176789882	0.0001189840779244378	7.696440192051591e-06	0.00011854608943742708
0.10179025517031683	0.00012705054599615348	7.92519531431999e-06	0.00011319084311379404
0.10250203779755773	0.00010604028032504494	7.215127193834734e-06	0.00010878880062761056
0.10321381964420098	0.00011798509081265185	7.584368890230613e-06	0.00010523553910802683
0.10392560070482604	0.00011185078898501275	7.35924161952766e-06	0.0001024256503998756
0.10463738097401237	0.00011301357591205794	7.372192820359166e-06	0.00010025471891659382
0.10534916044633952	0.00010699575678556437	7.148954709467411e-06	9.862103767780046e-05
0.1060609391163869	8.77739970378131e-05	6.4532726061818745e-06	9.742706512487026e-05
0.10677271697873404	9.567211156597011e-05	6.714865844366481e-06	9.660207521664531e-05
