#Extracted Yoneda between qz = 0.008 .. 0.013 A-1
#q/A-1	I/a.u.	sI/a.u.
-0.0418544318851	0.00916666666667	0.00159571184626
-0.0413320716573	0.0102777777778	0.00168965625842
-0.040809680527	0.00777777777778	0.00146986183948
-0.0402872588824	0.00694444444444	0.00138888888889
-0.0397648071116	0.00944444444444	0.00161970885968
-0.0392423256033	0.00777777777778	0.00146986183948
-0.0387198147458	0.0075	0.00144337567297
-0.0381972749278	0.01	0.00166666666667
-0.037674706538	0.0075	0.00144337567297
-0.0371521099653	0.00611111111111	0.00130289326662
-0.0366294855986	0.00777777777778	0.00146986183948
-0.036106833827	0.00972222222222	0.00164335549531
-0.0355841550397	0.0111111111111	0.00175682092232
-0.0350614496258	0.0105555555556	0.00171233722305
-0.0345387179748	0.00888888888889	0.00157134840264
-0.0340159604761	0.00861111111111	0.0015466012119
-0.0334931775192	0.00805555555556	0.00149587911309
-0.0329703694938	0.0108333333333	0.00173472166622
-0.0324475367896	0.00805555555556	0.00149587911309
-0.0319246797965	0.00805555555556	0.00149587911309
-0.0314017989044	0.00805555555556	0.00149587911309
-0.0308788945033	0.00833333333333	0.00152145154863
-0.0303559669832	0.00694444444444	0.00138888888889
-0.0298330167345	0.00861111111111	0.0015466012119
-0.0293100441473	0.00861111111111	0.0015466012119
-0.028787049612	0.0075	0.00144337567297
-0.028264033519	0.00916666666667	0.00159571184626
-0.0277409962589	0.00833333333333	0.00152145154863
-0.0272179382222	0.00611111111111	0.00130289326662
-0.0266948597997	0.00805555555556	0.00149587911309
-0.026171761382	0.00888888888889	0.00157134840264
-0.02564864336	0.00861111111111	0.0015466012119
-0.0251255061247	0.0113888888889	0.00177864562151
-0.0246023500669	0.00888888888889	0.00157134840264
-0.0240791755777	0.00944444444444	0.00161970885968
-0.0235559830482	0.0105555555556	0.00171233722305
-0.0230327728696	0.0111111111111	0.00175682092232
-0.0225095454331	0.0108333333333	0.00173472166622
-0.0219863011301	0.00861111111111	0.0015466012119
-0.0214630403519	0.0125	0.00186338998125
-0.0209397634899	0.015	0.00204124145232
-0.0204164709357	0.0127777777778	0.00188398055087
-0.0198931630808	0.0122222222222	0.00184256932798
-0.0193698403168	0.0172222222222	0.00218722440945
-0.0188465030353	0.0172222222222	0.00218722440945
-0.0183231516281	0.015	0.00204124145232
-0.017799786487	0.0175	0.00220479275922
-0.0172764080037	0.0163888888889	0.00213365159663
-0.0167530165702	0.0175	0.00220479275922
-0.0162296125784	0.0197222222222	0.00234059715922
-0.0157061964202	0.0216666666667	0.00245326690731
-0.0151827684877	0.0213888888889	0.00243749010761
-0.0146593291729	0.0230555555556	0.00253067599421
-0.0141358788679	0.0233333333333	0.00254587538609
-0.0136124179648	0.0241666666667	0.00259093862586
-0.0130889468559	0.0294444444444	0.00285989726139
-0.0125654659334	0.0313888888889	0.00295281828132
-0.0120419755895	0.0338888888889	0.00306815583811
-0.0115184762164	0.0383333333333	0.00326315003458
-0.0109949682066	0.0425	0.00343592135468
-0.0104714519525	0.0483333333333	0.00366414054396
-0.00994792784625	0.0533333333333	0.0038490017946
-0.00942439628045	0.0625	0.00416666666667
-0.0089008576475	0.075	0.00456435464588
-0.00837731233987	0.0905555555556	0.00501540835702
-0.00785376075006	0.1075	0.00546453210359
-0.0073302032706	0.135833333333	0.00614259566319
-0.00680664029402	0.172777777778	0.00692775772963
-0.0062830722129	0.286111111111	0.00891489251993
-0.00575949941981	0.678611111111	0.0137296426181
-0.00523592230736	2.12805555556	0.024313094069
-0.00471234126817	6.83138888889	0.0435615429558
-0.00418875669487	24.7413888889	0.0829011943502
-0.0036651689801	75.9827777778	0.145280167815
-0.00314157851652	133.972222222	0.192910617056
-0.0026179856968	199.851666667	0.235614837928
-0.00209439091362	279.414722222	0.278595047726
-0.00157079455965	349.009722222	0.311363364996
-0.0010471970276	400.843055556	0.333684421587
-0.000523598710148	432.838055556	0.346746006768
0.0	450.339444444	0.353686711828
0.000523598710148	457.861388889	0.356628264634
0.0010471970276	444.053055556	0.351209440345
0.00157079455965	410.061666667	0.337499657064
0.00209439091362	387.126944444	0.327925696379
0.0026179856968	369.605555556	0.320418803875
0.00314157851652	324.929166667	0.300429861784
0.0036651689801	249.110277778	0.263053795606
0.00418875669487	159.974722222	0.210801856822
0.00471234126817	85.7405555556	0.15432699371
0.00523592230736	29.8461111111	0.0910526574008
0.00575949941981	5.27305555556	0.0382718911777
0.0062830722129	1.86194444444	0.0227421808568
0.00680664029402	0.585	0.012747548784
0.0073302032706	0.251111111111	0.00835183132132
0.00785376075006	0.158611111111	0.00663766841408
0.00837731233987	0.1275	0.00595119035712
0.0089008576475	0.110277777778	0.00553468301255
0.00942439628045	0.0941666666667	0.00511443128876
0.00994792784625	0.0788888888889	0.00468119431843
0.0104714519525	0.0661111111111	0.00428534683904
0.0109949682066	0.0494444444444	0.00370601779559
0.0115184762164	0.0488888888889	0.00368513865595
0.0120419755895	0.0444444444444	0.00351364184463
0.0125654659334	0.0386111111111	0.00327495170071
0.0130889468559	0.0291666666667	0.00284637521277
0.0136124179648	0.0252777777778	0.00264983111505
0.0141358788679	0.0263888888889	0.00270744287356
0.0146593291729	0.0236111111111	0.00256098457147
0.0151827684877	0.0238888888889	0.00257600513764
0.0157061964202	0.0213888888889	0.00243749010761
0.0162296125784	0.0213888888889	0.00243749010761
0.0167530165702	0.0188888888889	0.00229061423645
0.0172764080037	0.0169444444444	0.00216951379886
0.017799786487	0.0191666666667	0.00230739551748
0.0183231516281	0.0186111111111	0.0022737091033
0.0188465030353	0.015	0.00204124145232
0.0193698403168	0.0144444444444	0.00200308404192
0.0198931630808	0.0138888888889	0.0019641855033
0.0204164709357	0.0158333333333	0.00209717623202
0.0209397634899	0.0155555555556	0.00207869854821
0.0214630403519	0.0127777777778	0.00188398055087
0.0219863011301	0.0111111111111	0.00175682092232
0.0225095454331	0.0102777777778	0.00168965625842
0.0230327728696	0.0125	0.00186338998125
0.0235559830482	0.0105555555556	0.00171233722305
0.0240791755777	0.00944444444444	0.00161970885968
0.0246023500669	0.00944444444444	0.00161970885968
0.0251255061247	0.0102777777778	0.00168965625842
0.02564864336	0.00916666666667	0.00159571184626
0.026171761382	0.0108333333333	0.00173472166622
0.0266948597997	0.00944444444444	0.00161970885968
0.0272179382222	0.0075	0.00144337567297
0.0277409962589	0.00972222222222	0.00164335549531
0.028264033519	0.0108333333333	0.00173472166622
0.028787049612	0.0102777777778	0.00168965625842
0.0293100441473	0.00833333333333	0.00152145154863
0.0298330167345	0.00805555555556	0.00149587911309
0.0303559669832	0.00805555555556	0.00149587911309
0.0308788945033	0.00805555555556	0.00149587911309
0.0314017989044	0.00944444444444	0.00161970885968
0.0319246797965	0.0102777777778	0.00168965625842
0.0324475367896	0.00611111111111	0.00130289326662
0.0329703694938	0.0075	0.00144337567297
0.0334931775192	0.00833333333333	0.00152145154863
0.0340159604761	0.00916666666667	0.00159571184626
0.0345387179748	0.00694444444444	0.00138888888889
0.0350614496258	0.00861111111111	0.0015466012119
0.0355841550397	0.00777777777778	0.00146986183948
0.036106833827	0.00583333333333	0.00127293769304
0.0366294855986	0.00694444444444	0.00138888888889
0.0371521099653	0.00777777777778	0.00146986183948
0.037674706538	0.00833333333333	0.00152145154863
0.0381972749278	0.00444444444444	0.00111111111111
0.0387198147458	0.00611111111111	0.00130289326662
0.0392423256033	0.00694444444444	0.00138888888889
0.0397648071116	0.00694444444444	0.00138888888889
0.0402872588824	0.00527777777778	0.00121080526209
0.040809680527	0.00638888888889	0.00133217542314
0.0413320716573	0.00805555555556	0.00149587911309
0.0418544318851	0.00861111111111	0.0015466012119
0.0423767608222	0.00916666666667	0.00159571184626
0.0428990580808	0.0075	0.00144337567297
0.043421323273	0.0105555555556	0.00171233722305
0.0439435560112	0.0113888888889	0.00177864562151
0.0444657559076	0.0130555555556	0.00190434850011
0.0449879225749	0.0133333333333	0.0019245008973
0.0455100556256	0.0138888888889	0.0019641855033
0.0460321546727	0.0127777777778	0.00188398055087
0.0465542193289	0.0133333333333	0.0019245008973
0.0470762492074	0.0183333333333	0.00225667733462
0.0475982439212	0.0208333333333	0.00240562612162
0.0481202030837	0.0211111111111	0.00242161052419
0.0486421263084	0.0202777777778	0.0023733343737
0.0491640132087	0.0161111111111	0.00211549252941
0.0496858633983	0.0166666666667	0.00215165741456
0.0502076764912	0.0177777777778	0.00222222222222
0.0507294521012	0.0177777777778	0.00222222222222
0.0512511898426	0.0166666666667	0.00215165741456
0.0517728893294	0.0161111111111	0.00211549252941
0.0522945501762	0.0152777777778	0.0020600551353
0.0528161719975	0.0141666666667	0.00198373011904
0.0533377544079	0.015	0.00204124145232
0.0538592970223	0.0138888888889	0.0019641855033
0.0543807994557	0.0119444444444	0.00182151070119
0.0549022613232	0.0113888888889	0.00177864562151
0.05542368224	0.0108333333333	0.00173472166622
0.0559450618216	0.0111111111111	0.00175682092232
0.0564663996837	0.01	0.00166666666667
0.0569876954418	0.01	0.00166666666667
0.0575089487119	0.00833333333333	0.00152145154863
0.0580301591102	0.00611111111111	0.00130289326662
0.0585513262527	0.00666666666667	0.00136082763488
0.0590724497558	0.00805555555556	0.00149587911309
0.0595935292361	0.00694444444444	0.00138888888889
0.0601145643104	0.00694444444444	0.00138888888889
0.0606355545954	0.00611111111111	0.00130289326662
0.0611564997081	0.00861111111111	0.0015466012119
0.0616773992658	0.00638888888889	0.00133217542314
0.0621982528859	0.00722222222222	0.00141639430933
0.0627190601859	0.00666666666667	0.00136082763488
0.0632398207834	0.00444444444444	0.00111111111111
0.0637605342964	0.00277777777778	0.000878410461158
0.0642812003429	0.00583333333333	0.00127293769304
0.0648018185411	0.00555555555556	0.0012422599875
0.0653223885095	0.00472222222222	0.00114530711823
0.0658429098667	0.00361111111111	0.00100154202096
0.0663633822314	0.00444444444444	0.00111111111111
0.0668838052225	0.00611111111111	0.00130289326662
0.0674041784592	0.00555555555556	0.0012422599875
