[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1418239200.498000 12/10/2014, 8:20:00 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, PMK18
INFO, WEIGHT, 13.800
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, NP
INFO, COMMENT, Fe2O3
INFO, SEQUENCE FILE: 04062014.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1418244321.635,,1.000000e+002,5.619212e+001,5.891556e-002,0.000000e+000,3,9.968188e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.700409e-001,0.000000e+000,0,,0,
1418244341.018,,1.000000e+002,5.520586e+001,5.891066e-002,0.000000e+000,3,9.968253e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.500366e-001,0.000000e+000,0,,0,
1418244360.525,,1.000000e+002,5.425373e+001,5.890455e-002,0.000000e+000,3,9.968296e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.151001e-001,0.000000e+000,0,,0,
1418244379.674,,1.000000e+002,5.331294e+001,5.889686e-002,0.000000e+000,3,9.968277e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.425598e-001,0.000000e+000,0,,0,
1418244399.111,,1.000000e+002,5.235776e+001,5.888508e-002,0.000000e+000,3,9.967991e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.197289e-001,0.000000e+000,0,,0,
1418244417.979,,1.000000e+002,5.147949e+001,5.887401e-002,0.000000e+000,3,9.968058e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.228798e-001,0.000000e+000,0,,0,
1418244435.807,,1.000000e+002,5.062242e+001,5.886039e-002,0.000000e+000,3,9.968109e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.709007e-001,0.000000e+000,0,,0,
1418244453.682,,1.000000e+002,4.977908e+001,5.884674e-002,0.000000e+000,3,9.967732e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.941284e-001,0.000000e+000,0,,0,
1418244472.807,,1.000000e+002,4.888096e+001,5.883195e-002,0.000000e+000,3,9.967362e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.702202e-001,0.000000e+000,0,,0,
1418244490.182,,1.000000e+002,4.796248e+001,5.881580e-002,0.000000e+000,3,9.967446e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.280602e-001,0.000000e+000,0,,0,
1418244508.830,,1.000000e+002,4.709305e+001,5.879657e-002,0.000000e+000,3,9.967347e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.108009e-001,0.000000e+000,0,,0,
1418244527.572,,1.000000e+002,4.614425e+001,5.877784e-002,0.000000e+000,3,9.967217e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.614883e-001,0.000000e+000,0,,0,
1418244546.924,,1.000000e+002,4.516867e+001,5.875847e-002,0.000000e+000,3,9.967154e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.808578e-001,0.000000e+000,0,,0,
1418244566.494,,1.000000e+002,4.415232e+001,5.873850e-002,0.000000e+000,3,9.967468e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.339218e-001,0.000000e+000,0,,0,
1418244585.939,,1.000000e+002,4.316391e+001,5.871583e-002,0.000000e+000,3,9.967870e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.278030e-001,0.000000e+000,0,,0,
1418244604.939,,1.000000e+002,4.219572e+001,5.869616e-002,0.000000e+000,3,9.967768e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.891678e-001,0.000000e+000,0,,0,
1418244623.540,,1.000000e+002,4.121535e+001,5.867460e-002,0.000000e+000,3,9.968031e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.287201e-001,0.000000e+000,0,,0,
1418244642.180,,1.000000e+002,4.023571e+001,5.865438e-002,0.000000e+000,3,9.967379e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.859024e-001,0.000000e+000,0,,0,
1418244661.680,,1.000000e+002,3.927559e+001,5.863516e-002,0.000000e+000,3,9.967630e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.037590e-001,0.000000e+000,0,,0,
1418244681.219,,1.000000e+002,3.829272e+001,5.861443e-002,0.000000e+000,3,9.968003e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.323997e-001,0.000000e+000,0,,0,
1418244700.523,,1.000000e+002,3.718325e+001,5.859281e-002,0.000000e+000,3,9.967702e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.176712e-001,0.000000e+000,0,,0,
1418244719.461,,1.000000e+002,3.620827e+001,5.857199e-002,0.000000e+000,3,9.967640e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.264679e-001,0.000000e+000,0,,0,
1418244737.585,,1.000000e+002,3.520124e+001,5.855381e-002,0.000000e+000,3,9.967716e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.731689e-001,0.000000e+000,0,,0,
1418244757.085,,1.000000e+002,3.422236e+001,5.853448e-002,0.000000e+000,3,9.967360e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.700813e-001,0.000000e+000,0,,0,
1418244776.468,,1.000000e+002,3.318407e+001,5.851791e-002,0.000000e+000,3,9.967518e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.949608e-001,0.000000e+000,0,,0,
1418244795.975,,1.000000e+002,3.214559e+001,5.850247e-002,0.000000e+000,3,9.967677e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.626198e-001,0.000000e+000,0,,0,
1418244816.217,,1.000000e+002,3.102797e+001,5.848668e-002,0.000000e+000,3,9.967673e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.044500e+000,0.000000e+000,0,,0,
1418244835.217,,1.000000e+002,2.997089e+001,5.847827e-002,0.000000e+000,3,9.967396e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.466496e-001,0.000000e+000,0,,0,
1418244854.717,,1.000000e+002,2.888979e+001,5.846742e-002,0.000000e+000,3,9.967189e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.083450e+000,0.000000e+000,0,,0,
1418244875.115,,1.000000e+002,2.776254e+001,5.845746e-002,0.000000e+000,3,9.967514e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.043760e+000,0.000000e+000,0,,0,
1418244896.333,,1.000000e+002,2.657435e+001,5.845292e-002,0.000000e+000,3,9.967452e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.206141e+000,0.000000e+000,0,,0,
1418244915.966,,1.000000e+002,2.535146e+001,5.845007e-002,0.000000e+000,3,9.967844e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.108889e+000,0.000000e+000,0,,0,
1418244934.630,,1.000000e+002,2.443958e+001,5.845076e-002,0.000000e+000,3,9.967637e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,5.743618e-001,0.000000e+000,0,,0,
1418244954.458,,1.000000e+002,2.361039e+001,5.845229e-002,0.000000e+000,3,9.967635e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.854908e-001,0.000000e+000,0,,0,
1418244973.895,,1.000000e+002,2.260876e+001,5.845539e-002,0.000000e+000,3,9.967277e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.243294e-001,0.000000e+000,0,,0,
1418244992.754,,1.000000e+002,2.163953e+001,5.845854e-002,0.000000e+000,3,9.967490e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.836803e-001,0.000000e+000,0,,0,
1418245011.808,,1.000000e+002,2.072198e+001,5.846427e-002,0.000000e+000,3,9.967560e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.217888e-001,0.000000e+000,0,,0,
1418245032.339,,1.000000e+002,1.974416e+001,5.847257e-002,0.000000e+000,3,9.967910e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.013170e+000,0.000000e+000,0,,0,
1418245053.597,,1.000000e+002,1.870665e+001,5.848183e-002,0.000000e+000,3,9.967893e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.329891e-001,0.000000e+000,0,,0,
1418245072.909,,1.000000e+002,1.771929e+001,5.849027e-002,0.000000e+000,3,9.967745e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.391609e-001,0.000000e+000,0,,0,
1418245091.511,,1.000000e+002,1.683752e+001,5.850170e-002,0.000000e+000,3,9.968453e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.766304e-001,0.000000e+000,0,,0,
1418245110.753,,1.000000e+002,1.598755e+001,5.851530e-002,0.000000e+000,3,9.967885e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.933893e-001,0.000000e+000,0,,0,
1418245130.323,,1.000000e+002,1.498711e+001,5.826809e-002,0.000000e+000,3,9.951119e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.087999e+000,0.000000e+000,0,,0,
1418245149.010,,1.000000e+002,1.410196e+001,5.853871e-002,0.000000e+000,3,9.967834e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,5.632896e-001,0.000000e+000,0,,0,
1418245169.135,,1.000000e+002,1.308837e+001,5.862607e-002,0.000000e+000,3,9.966422e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.289130e+000,0.000000e+000,0,,0,
1418245189.009,,1.000000e+002,1.188690e+001,5.856900e-002,0.000000e+000,3,9.967924e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.030581e+000,0.000000e+000,0,,0,
1418245211.150,,1.000000e+002,1.105280e+001,5.858033e-002,0.000000e+000,3,9.967863e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,5.644197e-001,0.000000e+000,0,,0,
1418245230.126,,1.000000e+002,1.032809e+001,5.863904e-002,0.000000e+000,3,9.969326e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.217302e-001,0.000000e+000,0,,0,
1418245249.759,,1.000000e+002,8.937799e+000,5.860343e-002,0.000000e+000,3,9.967730e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.972213e+000,0.000000e+000,0,,0,
1418245269.290,,1.000000e+002,7.826160e+000,5.863487e-002,0.000000e+000,3,9.968066e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.510662e-001,0.000000e+000,0,,0,
1418245289.047,,1.000000e+002,7.606404e+000,5.863898e-002,0.000000e+000,3,9.967669e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.917090e-001,0.000000e+000,0,,0,
1418245307.172,,1.000000e+002,6.183852e+000,5.865681e-002,0.000000e+000,3,9.967518e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.342399e+000,0.000000e+000,0,,0,
1418245325.789,,1.000000e+002,4.781574e+000,5.868823e-002,0.000000e+000,3,9.967333e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,4.873223e-001,0.000000e+000,0,,0,
1418245344.421,,1.000000e+002,4.423706e+000,5.869834e-002,0.000000e+000,3,9.967030e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.343029e-002,0.000000e+000,0,,0,
1418245364.296,,1.000000e+002,4.825339e+000,5.869490e-002,0.000000e+000,3,9.966784e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.551621e-001,0.000000e+000,0,,0,
1418245384.046,,1.000000e+002,5.540987e+000,5.868001e-002,0.000000e+000,3,9.966630e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.889271e-001,0.000000e+000,0,,0,
1418245403.678,,1.000000e+002,5.704905e+000,5.867183e-002,0.000000e+000,3,9.967143e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,3.561497e-002,0.000000e+000,0,,0,
1418245422.663,,1.000000e+002,5.711797e+000,5.867118e-002,0.000000e+000,3,9.966717e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.673960e-002,0.000000e+000,0,,0,
1418245442.912,,1.000000e+002,5.687473e+000,5.857820e-002,0.000000e+000,3,9.917847e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.897215e-002,0.000000e+000,0,,0,
1418245462.154,,1.000000e+002,5.877361e+000,5.866670e-002,0.000000e+000,3,9.966994e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,3.534541e-001,0.000000e+000,0,,0,
1418245481.826,,1.000000e+002,6.468596e+000,5.865519e-002,0.000000e+000,3,9.966978e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.637033e-001,0.000000e+000,0,,0,
1418245501.521,,1.000000e+002,7.554709e+000,5.863158e-002,0.000000e+000,3,9.967092e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.088248e+000,0.000000e+000,0,,0,
1418245521.622,,1.000000e+002,8.234327e+000,5.862110e-002,0.000000e+000,3,9.967451e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.805601e-001,0.000000e+000,0,,0,
1418245540.810,,1.000000e+002,8.341498e+000,5.861858e-002,0.000000e+000,3,9.967560e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,2.929497e-002,0.000000e+000,0,,0,
1418245559.903,,1.000000e+002,8.353884e+000,5.861893e-002,0.000000e+000,3,9.967342e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,3.391266e-003,0.000000e+000,0,,0,
1418245663.245,,1.000000e+002,7.830734e+000,5.862117e-002,0.000000e+000,3,9.968187e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.759451e-001,0.000000e+000,0,,0,
1418245682.136,,1.000000e+002,7.019343e+000,5.863770e-002,0.000000e+000,3,9.968031e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,5.862598e-001,0.000000e+000,0,,0,
1418245702.128,,1.000000e+002,6.175161e+000,5.865598e-002,0.000000e+000,3,9.968149e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.483448e-001,0.000000e+000,0,,0,
1418245721.495,,1.000000e+002,5.488702e+000,5.867177e-002,0.000000e+000,3,9.967783e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,4.982281e-001,0.000000e+000,0,,0,
1418245814.329,,1.000000e+002,5.001623e+000,5.867746e-002,0.000000e+000,3,9.967826e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
