#File generated by ModelExp v0.6.0
#Generated at 2018-12-11 20:06:03.031891

#[[Data]] saxs
#r / nm	SLD / 1e-6 A-2
0.0	52.07
5.1208314879107695	52.07
5.1208314879107695	38.559999999999995
5.352	38.559999999999995
5.352	8.52
7.5120000000000005	8.52
7.5120000000000005	7.55
17.512	7.55

#[[Data]] sans_sa
#r / nm	SLD / 1e-6 A-2
0.0	8.34
5.1208314879107695	8.34
5.1208314879107695	6.57
5.352	6.57
5.352	0.078
7.5120000000000005	0.078
7.5120000000000005	5.66
17.512	5.66

#[[Data]] sans_la
#r / nm	SLD / 1e-6 A-2
0.0	8.34
5.1208314879107695	8.34
5.1208314879107695	6.57
5.352	6.57
5.352	0.078
7.5120000000000005	0.078
7.5120000000000005	5.66
17.512	5.66
