#File generated by ModelExp v0.7.2
#Read datafile: ../../rawdata/dd147_stabledry_2_BGLinSub.xy
#Started Fit at 2019-01-17 13:55:58.366910
#Finished Fit at 2019-01-17 13:55:58.441919
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 49
#    # data points      = 352
#    # variables        = 5
#    chi-square         = 71735.0314
#    reduced chi-square = 206.729197
#    Akaike info crit   = 1881.62037
#    Bayesian info crit = 1900.93852
#[[Variables]]
#    Ms1:  4.20000000 +/- 0.07846356 (1.87%) (init = 5.13)
#    mu1:  101000.000 +/- 2398.56227 (2.37%) (init = 81800)
#    Ms2:  4.78000000 +/- 0.07394376 (1.55%) (init = 4.36)
#    mu2:  15300.8470 +/- 287.236325 (1.88%) (init = 10400.9)
#    chi:  0.44000000 +/- 0.01511878 (3.44%) (init = 0)
#    T:    295 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(Ms1, Ms2) = -0.975
#    C(Ms1, mu1) = -0.912
#    C(Ms1, mu2) = -0.909
#    C(mu1, Ms2) =  0.908
#    C(Ms2, mu2) =  0.812
#    C(mu1, mu2) =  0.740
#    C(mu2, chi) =  0.541
#    C(Ms1, chi) = -0.293
#    C(mu1, chi) =  0.199

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-1.8999	-9.69532952231	0.005	-9.73412989271307
-1.8003	-9.64895531299	0.005	-9.68577893593599
-1.7999	-9.6578369687	0.005	-9.68558374530005
-1.7003	-9.60827671303	0.005	-9.636700240172651
-1.7	-9.6168447207	0.005	-9.636552105156214
-1.6001	-9.56209950704	0.005	-9.586886684060723
-1.5999	-9.56906183162	0.005	-9.58678653863714
-1.5003	-9.52057974473	0.005	-9.536511776555065
-1.4999	-9.53251472944	0.005	-9.536308142653219
-1.4001	-9.4836261	0.005	-9.485008058828342
-1.3998	-9.4921478	0.005	-9.484852262012833
-1.3002	-9.4291242	0.005	-9.43252068632946
-1.2999	-9.4493339	0.005	-9.432361091749799
-1.2001	-9.3852881	0.005	-9.378503610670412
-1.1999	-9.4027359	0.005	-9.378394018806205
-1.1002	-9.3318402	0.005	-9.322785126672937
-1.0999	-9.3503989	0.005	-9.322614586021968
-1.0001	-9.2717611	0.005	-9.264598123353228
-0.9999	-9.2907889	0.005	-9.264479031068669
-0.9501	-9.2434611	0.005	-9.234417622529802
-0.9499	-9.2606509	0.005	-9.234295171244934
-0.9001	-9.2057221	0.005	-9.203328278153053
-0.8999	-9.2290129	0.005	-9.203201892616473
-0.8501	-9.1782771	0.005	-9.171169724933025
-0.8499	-9.1992959	0.005	-9.171038690628972
-0.8	-9.139189	0.005	-9.137673223456954
-0.7998	-9.1655378	0.005	-9.137536629614356
-0.75	-9.101345	0.005	-9.102718105020752
-0.7499	-9.1303759	0.005	-9.10264646374925
-0.7001	-9.0654921	0.005	-9.06598797766828
-0.6999	-9.0933399	0.005	-9.065836524025665
-0.65	-9.020456	0.005	-9.02682858271625
-0.6499	-9.0499319	0.005	-9.02674778145186
-0.6	-8.976439	0.005	-8.984897631275938
-0.5999	-8.9997909	0.005	-8.984810440349332
-0.55	-8.925185	0.005	-8.939342870482841
-0.5498	-8.9537118	0.005	-8.939152048682363
-0.5	-8.873322	0.005	-8.889077157531133
-0.4999	-8.8978799	0.005	-8.888970960523238
-0.45	-8.806176	0.005	-8.832530175034815
-0.4499	-8.8356169	0.005	-8.832409386898574
-0.4	-8.741196	0.005	-8.767346446921422
-0.3998	-8.7704488	0.005	-8.76706402293299
-0.35	-8.655042	0.005	-8.689824511003597
-0.3498	-8.6854888	0.005	-8.689482551321932
-0.3	-8.551755	0.005	-8.593795270531295
-0.2998	-8.5856328	0.005	-8.593361570351448
-0.25	-8.42022	0.005	-8.468154575109534
-0.2498	-8.4533958	0.005	-8.467568703911093
-0.2	-8.231533	0.005	-8.290701368712709
-0.1998	-8.2684448	0.005	-8.28983540245418
-0.15	-7.939178	0.005	-8.009866727274664
-0.1498	-7.9777528	0.005	-8.008398879219842
-0.1	-7.408194	0.005	-7.478395371994574
-0.0999	-7.4385009	0.005	-7.476858259376284
-0.0975	-7.3676755	0.005	-7.4391498578677036
-0.0974	-7.4002674	0.005	-7.437543903003744
-0.0949	-7.3268639	0.005	-7.396454800521725
-0.0949	-7.3626299	0.005	-7.396454800521725
-0.0925	-7.2839575	0.005	-7.355239639788309
-0.0924	-7.3189034	0.005	-7.353483218537433
-0.09	-7.241754	0.005	-7.310353162739119
-0.0899	-7.2772489	0.005	-7.308514569541129
-0.0875	-7.1967965	0.005	-7.263352844780961
-0.0874	-7.2301734	0.005	-7.261427065482982
-0.0849	-7.1851459	0.005	-7.2120913675340015
-0.0849	-7.1496259	0.005	-7.2120913675340015
-0.0824	-7.1357164	0.005	-7.160370231335916
-0.0824	-7.0991414	0.005	-7.160370231335916
-0.0799	-7.0848919	0.005	-7.10611814534295
-0.0799	-7.0468769	0.005	-7.10611814534295
-0.0774	-7.0310234	0.005	-7.049180957248836
-0.0774	-6.9917674	0.005	-7.049180957248836
-0.0749	-6.9379219	0.005	-6.989395479620305
-0.0749	-6.9759599	0.005	-6.989395479620305
-0.0724	-6.8778574	0.005	-6.926589060240803
-0.0724	-6.9144904	0.005	-6.926589060240803
-0.07	-6.817408	0.005	-6.863283388429746
-0.0699	-6.8548949	0.005	-6.860579094645415
-0.0675	-6.7515115	0.005	-6.794016454705645
-0.0674	-6.7891624	0.005	-6.791172446991307
-0.0649	-6.6832019	0.005	-6.718164729495468
-0.0649	-6.7234299	0.005	-6.718164729495468
-0.0624	-6.6123284	0.005	-6.641339368408818
