#Loaded raw file: ES_S14_300K_4mT_Remanence_refl_du.xy
#Loaded data range: 0.005 .. inf
#Divided data by: 1.22171028676
#Performed footprint correction
#Beamwidth: 0.5
#Samplelength: 14.0
#Wavelength: 5.1386
#q / A-1 	 I / a.u. 	 sI / a.u. 
0.00512180863042	1.0	0.0089828609973
0.00546326198882	0.985161169595	0.00861488346118
0.00580471524071	0.983391175053	0.00834012291766
0.00614616837943	0.987026843877	0.00810691333572
0.00648762139833	0.990021037993	0.00787821768842
0.00682907429075	0.992248787115	0.00766074282691
0.00717052705003	0.987188346411	0.00743725497916
0.00751197966952	0.995368500466	0.00726886928773
0.00785343214256	0.992980402956	0.00707694535609
0.0081948844625	0.984795349107	0.0068763411618
0.00853633662267	0.9859074179	0.00671966609822
0.00887778861642	0.983254032684	0.00656697145071
0.00921924043709	0.98172818784	0.00642396681361
0.00956069207803	0.966666670711	0.00624733826523
0.00990214353258	0.939196936115	0.00602892138862
0.0102435947941	0.897470242207	0.00577337714721
0.0105850458559	0.83060625196	0.00544619286781
0.0109264967113	0.76473981861	0.00512443374836
0.0112679473537	0.694765315566	0.00480220246891
0.0116093977765	0.621954942042	0.00447063851867
0.0119508479729	0.561189148649	0.00417843422754
0.0122922979363	0.498344458874	0.00387274275163
0.0126337476601	0.434137301771	0.00355114173129
0.0129751971376	0.374423986254	0.0032459437605
0.0133166463621	0.317117216881	0.00294220130181
0.013658095327	0.265677490424	0.00265257685583
0.0139995440256	0.220040384017	0.00238327397709
0.0143409924513	0.179093155166	0.00212500101254
0.0146824405975	0.142947727928	0.00187058400122
0.0150238884573	0.113762753625	0.00164645142561
0.0153653360243	0.0916833547526	0.00146082143017
0.0157067832917	0.0716610969867	0.00127362038406
0.016048230253	0.0551852507697	0.00110343890527
0.0163896769013	0.0422525090041	0.000953800805759
0.0167311232301	0.0311237067868	0.000809973296947
0.0170725692328	0.0230521214561	0.000690698136163
0.0174140149026	0.0181110918087	0.000606000752311
0.0177554602329	0.0146285845794	0.000536724220417
0.018096905217	0.0120826484845	0.00047950489529
0.0184383498484	0.0102614507032	0.000436148180149
0.0187797941202	0.009139434785	0.000407890405968
0.019121238026	0.00888548593543	0.000396724452691
0.019462681559	0.00887053111953	0.000391746263582
0.0198041247125	0.00897060317543	0.000389317516075
0.02014556748	0.00947082013772	0.000394566755201
0.0204870098547	0.00981159010625	0.00039631898982
0.02082845183	0.0100404017869	0.000396292528489
0.0211698933992	0.0101674043576	0.000394902530799
0.0215113345557	0.0101448922781	0.000390307394478
0.0218527752929	0.010447816659	0.000392170349342
0.022194215604	0.010444779015	0.000387898884772
0.0225356554824	0.0101907889034	0.000378712000145
0.0228770949215	0.00982993775283	0.000367732851614
0.0232185339146	0.00958985876889	0.000359317015971
0.023559972455	0.00945261369549	0.000353809022079
0.0239014105361	0.00898222600544	0.000341944967647
0.0242428481513	0.00835995981298	0.000326783949454
0.0245842852938	0.00781218818817	0.000313848195242
0.024925721957	0.0071683356968	0.000297979535181
0.0252671581343	0.00637747536257	0.000278141718051
0.025608593819	0.00579115543551	0.00026312474426
0.0259500290044	0.0050508098672	0.000243899976479
0.026291463684	0.00438299686221	0.000225269443472
0.0266328978509	0.00373361855487	0.000206278605261
0.0269743314987	0.00323741948406	0.000190787124044
0.0273157646206	0.00290887755132	0.000179235399179
0.0276571972099	0.00233471618629	0.00015922376718
0.02799862926	0.00187516037773	0.00014193097077
0.0283400607643	0.00161732737174	0.000131517628007
0.0286814917161	0.00135916801737	0.000120121712384
0.0290229221087	0.0010938100984	0.000106779941874
0.0293643519355	0.000880029105587	9.52887641502e-05
0.0297057811899	0.000652444472543	8.3301034427e-05
0.0300472098651	0.000593416366352	7.93994057083e-05
0.0303886379545	0.000676302407941	8.2721325494e-05
0.0307300654515	0.000673857305775	8.1647341255e-05
0.0310714923494	0.000663145978605	8.05714388689e-05
0.0314129186415	0.000742441162703	8.36711787142e-05
0.0317543443212	0.000829700423211	8.71411652697e-05
0.0320957693819	0.000882374117962	8.91512468307e-05
0.0324371938168	0.000927956541264	9.11075882448e-05
0.0327786176193	0.000993073229404	9.35327229975e-05
0.0331200407828	0.00108544446206	9.64254186396e-05
0.0334614633007	0.00117408882235	9.93409200525e-05
0.0338028851661	0.00134280652579	0.000105525041824
0.0341443063726	0.00145645004033	0.000109150586427
0.0344857269134	0.00146601746502	0.000108930774811
0.0348271467819	0.00156969711256	0.00011164349084
0.0351685659714	0.0015925761966	0.000111368367042
0.0355099844753	0.00155969547106	0.000109804767701
0.0358514022869	0.0014913450313	0.000106784572723
0.0361928193995	0.00142573811917	0.000103332744059
