#Generated data by combining files:
#ES_S14_300K_4mT_refl_uu_corrected.xy
#ES_S14_300K_4mT_refl_du_corrected.xy
#q/A-1	I/a.u.	sI /a.u.
0.00537789865894	1.0	0.00837132982974
0.00576203359027	0.994816682703	0.0080477078171
0.00614616837943	0.993453132376	0.00776238525459
0.00653030301693	0.993193126821	0.00750271480558
0.00691443749331	0.9907499358	0.00725903004326
0.00729857179908	0.990760785598	0.00704534033371
0.00768270592476	0.987505876239	0.00683986641119
0.00806683986089	0.984648103852	0.00664788036562
0.00845097359797	0.986995231215	0.00648493949818
0.00883510712653	0.985012510318	0.0063182199066
0.00921924043709	0.973407043349	0.0061298530141
0.00960337352018	0.96010684548	0.00594954230194
0.00998750636631	0.929512371946	0.00572901146896
0.010371638966	0.867759560388	0.00541740072604
0.0107557713098	0.788461133722	0.00505761478333
0.0111399033882	0.703026018791	0.00468448432058
0.0115240351917	0.617550979158	0.00430328795304
0.0119081667109	0.538388780402	0.00394222136387
0.0122922979363	0.466690324097	0.00360817139928
0.0126764288584	0.39894049289	0.00327827349348
0.0130605594677	0.334457889316	0.00295075343159
0.0134446897547	0.27583421163	0.00263310994705
0.01382881971	0.225806125852	0.00234227499255
0.0142129493241	0.180033170432	0.00205682925881
0.0145970785875	0.138245427426	0.00177555276871
0.0149812074907	0.10487222035	0.00152448893348
0.0153653360243	0.0797632567045	0.00131111449138
0.0157494641788	0.061168021415	0.00113350764602
0.0161335919446	0.0463364243581	0.000975292969014
0.0165177193124	0.0338403128493	0.00082414317388
0.0169018462726	0.0240079354575	0.000683969589154
0.0172859728158	0.0173441905671	0.000572325506235
0.0176700989325	0.0136748151465	0.000502002204049
0.0180542246132	0.0106604041183	0.000438745902948
0.0184383498484	0.00847947596453	0.000386798895657
0.0188224746286	0.00790682195394	0.000369038665925
0.0192065989445	0.00779362869903	0.000361429623937
0.0195907227864	0.00806934087418	0.00036227628467
0.0199748461449	0.00875765930145	0.000371699776374
0.0203589690106	0.00936087762553	0.000379822993953
0.020743091374	0.00965778485207	0.000379883546351
0.0211272132255	0.00970690512261	0.000374807123281
0.0215113345557	0.0097327881754	0.00037074864453
0.0218954553552	0.00997171780024	0.000371495020934
0.0222795756144	0.0100945264938	0.000369783687867
0.0226636953239	0.00981597578619	0.000360528259083
0.0230478144742	0.00956946455247	0.000352211928906
0.0234319330558	0.00936383551419	0.000344827134796
0.0238160510593	0.00890075003545	0.000332648536185
0.0242001684751	0.00813192954281	0.00031462699556
0.0245842852938	0.00737100103623	0.00029700774106
0.0249684015059	0.00647230554717	0.000275843364409
0.0253525171019	0.00551642817997	0.000252281654679
0.0257366320724	0.0049709697231	0.000237633063065
0.0261207464079	0.0044015373299	0.000221734608568
0.0265048600988	0.0035755087187	0.000198199556494
0.0268889731358	0.00286161620131	0.000175650733774
0.0272730855093	0.00236895234361	0.000158433230517
0.0276571972099	0.0020133198191	0.00014511255002
0.028041308228	0.00168007312008	0.000131751429413
0.0284254185543	0.00138883051614	0.000118467572851
0.0288095281792	0.00109761023438	0.000104446734972
0.0291936370933	0.00089889907242	9.47081948699e-05
0.029577745287	0.000813447559765	8.94188580366e-05
0.0299618527509	0.000685981436429	8.18735717596e-05
0.0303459594756	0.000641193760232	7.8076152047e-05
0.0307300654515	0.000622474116757	7.55582672427e-05
0.0311141706692	0.000685009715725	7.85675593364e-05
0.0314982751191	0.000798104495455	8.50257078976e-05
0.0318823787919	0.00084232783329	8.69155267099e-05
0.032266481678	0.000904088307938	8.83144778562e-05
0.0326505837679	0.000997879914464	9.16843203676e-05
0.0330346850522	0.00104489772041	9.31244686396e-05
0.0334187855215	0.00118525904728	9.81845149898e-05
0.0338028851661	0.00132662046998	0.000102863702304
0.0341869839767	0.00135716652273	0.000103435369623
0.0345710819438	0.00142352859561	0.000104651811308
0.0349551790579	0.00148074981436	0.000105896324479
0.0353392753095	0.00152861263474	0.000106930158099
0.0357233706891	0.00157846698124	0.000107740027272
0.0361074651873	0.00153567913164	0.00010552499722
0.0364915587945	0.00146010851974	0.000101986099452
0.0368756515014	0.00139981141874	9.94422794844e-05
0.0372597432984	0.0012797358941	9.51336812486e-05
0.0376438341761	0.00111435600308	8.84041370056e-05
0.0380279241249	0.00104232103402	8.49617939034e-05
0.0384120131354	0.000946283849142	8.00729451598e-05
0.0387961011982	0.00077620009041	7.16255066409e-05
0.0391801883037	0.000682616862549	6.72093771078e-05
0.0395642744424	0.000618343861246	6.43844167341e-05
0.039948359605	0.000522525607022	5.9109704095e-05
0.0403324437819	0.000405656323897	5.2052893149e-05
0.0407165269636	0.000297984026838	4.45613204603e-05
0.0411006091406	0.000218690196032	3.82412659176e-05
0.0414846903036	0.000178857537078	3.49094495619e-05
0.0418687704429	0.000129650129667	3.07451172769e-05
0.0422528495492	9.52653304958e-05	2.67850197904e-05
0.0426369276129	8.63123263064e-05	2.55507622001e-05
0.0430210046247	0.000102696852132	2.73108354005e-05
0.0434050805749	0.000128356917532	2.96268935255e-05
0.0437891554541	0.000160793429687	3.17744816711e-05
0.0441732292529	0.000204398281792	3.5106982276e-05
0.0445573019617	0.000263970271388	3.89708855611e-05
0.0449413735712	0.000289265166494	4.02543378495e-05
0.0453254440717	0.000289958932399	4.00150482187e-05
0.0457095134539	0.000397896928382	4.58219157451e-05
0.0460935817083	0.000488276966263	5.04039312133e-05
0.0464776488253	0.000505083281357	5.11927651342e-05
0.0468617147956	0.000560933610288	5.38584650102e-05
0.0472457796096	0.000628017152318	5.65689866899e-05
0.0476298432578	0.000660351355953	5.72599501634e-05
0.0480139057309	0.000686239398073	5.77664775043e-05
0.0483979670192	0.000659044617109	5.6461268764e-05
0.0487820271134	0.000654912905452	5.63363407698e-05
0.0491660860039	0.000701885734274	5.8037812494e-05
0.0495501436813	0.000681980637231	5.71168466233e-05
0.049934200136	0.00065319815171	5.52832816357e-05
0.0503182553588	0.000674221401694	5.54704050326e-05
0.0507023093399	0.000642334813367	5.39978183445e-05
0.05108636207	0.000552788257417	5.00447624479e-05
0.0514704135397	0.000468653760278	4.60381007977e-05
0.0518544637393	0.000418172512635	4.33510105877e-05
0.0522385126595	0.000379991432811	4.10479793294e-05
0.0526225602907	0.000361833803015	3.97273697542e-05
0.0530066066236	0.000328675805613	3.78788100101e-05
0.0533906516485	0.000269255571987	3.42994474158e-05
0.0537746953561	0.000224124489285	3.15696495172e-05
0.0541587377369	0.000178629186895	2.83191653202e-05
0.0545427787813	0.000149145258767	2.5364891464e-05
0.05492681848	0.000151727303401	2.53765975277e-05
0.0553108568234	0.000160639579157	2.59632848063e-05
0.055694893802	0.000154903686413	2.54666000881e-05
0.0560789294064	0.000162425315927	2.64990116464e-05
0.0564629636272	0.000178087874409	2.81759965626e-05
0.0568469964547	0.000211773506716	3.00968543945e-05
0.0572310278797	0.000243775194659	3.12287223714e-05
0.0576150578925	0.000285940355899	3.33353188262e-05
0.0579990864837	0.000309321616894	3.43326436937e-05
0.0583831136438	0.000342683427274	3.57516306017e-05
0.0587671393634	0.000421461390417	3.94215802935e-05
0.059151163633	0.000482001277598	4.18406578617e-05
0.0595351864431	0.000550706955785	4.43843398945e-05
0.0599192077842	0.000609189827964	4.65410179793e-05
0.0603032276469	0.000607264931061	4.6337304776e-05
0.0606872460216	0.000606760040423	4.60310718476e-05
0.0610712628989	0.000658666866083	4.7738139771e-05
0.0614552782694	0.000696706915418	4.9035820825e-05
0.0618392921235	0.000715921032219	4.94738369506e-05
0.0622233044518	0.000742683400088	5.00060070911e-05
0.0626073152448	0.000789260809266	5.12841938484e-05
0.0629913244931	0.000785867145372	5.10916547043e-05
0.063375332187	0.00070572826041	4.82251748177e-05
0.0637593383173	0.000705262078255	4.78860707164e-05
0.0641433428743	0.00071490245789	4.80701037946e-05
0.0645273458487	0.000677436638019	4.66012641084e-05
0.0649113472309	0.000680678864906	4.65227629136e-05
0.0652953470116	0.000670382363268	4.60518025084e-05
0.0656793451811	0.000615284424166	4.40717186913e-05
0.06606334173	0.000573067713221	4.23851577953e-05
0.0664473366489	0.000527704206274	4.03550578554e-05
0.0668313299283	0.000509056101436	3.92883015758e-05
0.0672153215586	0.000487394900007	3.83875459621e-05
0.0675993115305	0.000437710140826	3.63936486427e-05
0.0679832998345	0.000404780444317	3.48029025118e-05
0.068367286461	0.000390490499922	3.39820509017e-05
0.0687512714007	0.000363418048219	3.27469713189e-05
0.0691352546439	0.000322861235306	3.08387098121e-05
0.0695192361813	0.000309214152413	2.98245739298e-05
0.0699032160034	0.000309956057794	2.97929150458e-05
0.0702871941008	0.000274097455416	2.82733835088e-05
0.0706711704638	0.000218263844755	2.52958581968e-05
0.0710551450831	0.000202773173447	2.39818294559e-05
0.0714391179492	0.000205692476575	2.38437952082e-05
0.0718230890526	0.000172890513211	2.18713851553e-05
0.0722070583838	0.000127504831394	1.90514789141e-05
0.0725910259334	0.000121881925124	1.86494268767e-05
0.0729749916919	0.000129813292585	1.91220392271e-05
0.0733589556498	0.000134613395386	1.91497761527e-05
0.0737429177977	0.000138831067971	1.94113528098e-05
0.074126878126	0.000131345011577	1.92034004311e-05
0.0745108366253	0.000105487514325	1.72024899935e-05
0.0748947932861	9.34473404459e-05	1.59086153709e-05
0.0752787480989	0.000106748722304	1.67227572761e-05
0.0756627010544	0.000119586661692	1.77299786364e-05
0.0760466521429	0.000100303941066	1.6460592136e-05
0.0764306013551	9.64950235414e-05	1.5919765707e-05
0.0768145486814	0.00011572747194	1.70863371494e-05
0.0771984941124	0.000102690703075	1.62546920296e-05
0.0775824376385	8.33669117283e-05	1.47785733697e-05
0.0779663792505	9.14174360599e-05	1.55388263085e-05
0.0783503189386	9.99294279604e-05	1.65250395899e-05
0.0787342566936	9.13474925488e-05	1.5740802237e-05
0.0791181925059	7.68193029222e-05	1.42398105899e-05
0.079502126366	6.64744406402e-05	1.30456627869e-05
0.0798860582644	6.68535349927e-05	1.29200475457e-05
0.0802699881918	6.09051449316e-05	1.26054592211e-05
0.0806539161386	5.02734487464e-05	1.17643684907e-05
0.0810378420953	4.91905890049e-05	1.1451892422e-05
0.0814217660525	4.66540161526e-05	1.10610032627e-05
0.0818056880007	4.24578511518e-05	1.0559787813e-05
0.0821896079304	4.4288801244e-05	1.10313823607e-05
0.0825735258322	4.23061779866e-05	1.10039739033e-05
0.0829574416965	3.91276765747e-05	1.02342710196e-05
0.083341355514	3.55470313823e-05	9.22070700104e-06
0.0837252672751	3.98304093451e-05	9.70289635788e-06
0.0841091769703	4.34101129458e-05	1.00751938877e-05
0.0844930845902	3.64403189685e-05	9.32986580284e-06
0.0848769901254	3.25990556471e-05	8.81464513651e-06
