#File generated by ModelExp v0.7.2
#Read datafile: ../data_rescaling/IOS-7_Dispersion_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-15 12:41:09.566797
#Finished Fit at 2019-01-15 12:41:09.573967
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 0
#    # data points      = 4676
#    # variables        = 0
#    chi-square         = 10886.0815
#    reduced chi-square = 2.32807560
#    Akaike info crit   = 3951.41640
#    Bayesian info crit = 3951.41640
#[[Variables]]
#    Ms1:  206.4 (fixed)
#    mu1:  4140 (fixed)
#    Ms2:  38 (fixed)
#    mu2:  530 (fixed)
#    chi:  0.32 (fixed)
#    T:    300 (fixed)

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-7.9477503906	-239.1499891324	1.5818378738	-240.11267929945726
-7.9465582031	-239.9885517669	1.8396740943	-240.11127303549014
-7.9370089844	-239.4345857548	1.6400836483	-240.09999799250215
-7.9340652344	-241.0745515269	1.9378196593	-240.09651823078863
-7.9245789062	-237.2738043138	2.4454206072	-240.08529176029884
-7.9240257813	-241.0829752315	2.0935211282	-240.08463656682207
-7.9131078125	-240.4172369851	2.1923262402	-240.07169021377942
-7.9122878906	-242.6134910449	1.4340810065	-240.07071691039627
-7.9036035156	-238.937714775	2.1338796378	-240.06039890835135
-7.9005570312	-239.5579591633	1.8888297193	-240.05677541970113
-7.8918390625	-239.6388194753	2.1558386346	-240.0463949688709
-7.8910628906	-238.6101480901	2.2989346118	-240.04546997097023
-7.8803777344	-241.4126596295	2.0755569906	-240.0327224570902
-7.8763285156	-240.2003361148	1.7156028261	-240.0278850797038
-7.870115625	-240.8119300892	1.5540210283	-240.02045579790263
-7.866303125	-239.1844971027	1.803801804	-240.01589261201508
-7.8573910156	-242.5421016079	1.7815167845	-240.0052130415797
-7.854321875	-240.5124372408	1.5468146545	-240.0015311130119
-7.8448976562	-239.259039585	2.3396848642	-239.99021204216984
-7.8430855469	-240.0277288248	1.7459689931	-239.98803329930004
-7.8344007813	-241.0965797277	1.879666642	-239.9775811286382
-7.8280839844	-238.652963362	1.7049518953	-239.9699681283584
-7.8231503906	-241.9128856408	1.6929235935	-239.96401588336735
-7.8153519531	-239.647829348	2.0541063675	-239.95459602137976
-7.8069039062	-242.724491414	1.5351910747	-239.94437587543473
-7.805090625	-241.0313915968	1.9266253073	-239.9421801113962
-7.7959226563	-241.6440874027	1.8172918768	-239.93106680020844
-7.7943738281	-239.570870435	1.6388638433	-239.92918742770922
-7.7836980469	-241.396796238	1.5821031756	-239.91621828744465
-7.7828832031	-241.302424174	1.9791744345	-239.91522732335505
-7.7739621094	-242.5186022265	1.6024320832	-239.9043680129667
-7.7713820312	-239.3615892827	1.5596782442	-239.90122395521587
-7.7622058594	-241.13025256	1.8840248277	-239.89002947490937
-7.7603839844	-240.116751941	1.6346969432	-239.887804553006
-7.7501457031	-239.6827438332	2.1314692964	-239.8752869351816
-7.7489375	-239.973046357	1.5206233471	-239.87380814033432
-7.7384515625	-241.583205726	2.2073901382	-239.86095942586914
-7.7371480469	-240.1629162879	1.8917525953	-239.85936039334518
-7.725734375	-238.8011804375	1.9369171184	-239.84534212023752
-7.7244117187	-239.0368452925	2.2938131911	-239.84371565300785
-7.7139132812	-240.9883796174	1.8801505168	-239.83079111485176
-7.7109726563	-241.6281694768	2.029712311	-239.82716626693596
-7.7039171875	-239.2235348368	1.7397129774	-239.8184607802971
