#File generated by ModelExp v0.4.0
#Generated at 2018-10-29 23:10:25.818409

#[[Data]] p_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.749720000000001	0.0	0.43
4.503346986649672	6.749720000000001	4.503346986649672	0.43
4.503346986649672	0.8097660000000001	4.503346986649672	0.0
5.533747792990205	0.8097660000000001	5.533747792990205	0.0
5.533747792990205	5.664000000000001	5.533747792990205	0.0
15.533747792990203	5.664000000000001	15.533747792990203	0.0

#[[Data]] m_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.749720000000001	0.0	0.43
4.503346986649672	6.749720000000001	4.503346986649672	0.43
4.503346986649672	0.8097660000000001	4.503346986649672	0.0
5.533747792990205	0.8097660000000001	5.533747792990205	0.0
5.533747792990205	5.664000000000001	5.533747792990205	0.0
15.533747792990203	5.664000000000001	15.533747792990203	0.0

#[[Data]] p_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.749720000000001	0.0	0.43
4.503346986649672	6.749720000000001	4.503346986649672	0.43
4.503346986649672	0.8097660000000001	4.503346986649672	0.0
5.533747792990205	0.8097660000000001	5.533747792990205	0.0
5.533747792990205	5.664000000000001	5.533747792990205	0.0
15.533747792990203	5.664000000000001	15.533747792990203	0.0

#[[Data]] m_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.749720000000001	0.0	0.43
4.503346986649672	6.749720000000001	4.503346986649672	0.43
4.503346986649672	0.8097660000000001	4.503346986649672	0.0
5.533747792990205	0.8097660000000001	5.533747792990205	0.0
5.533747792990205	5.664000000000001	5.533747792990205	0.0
15.533747792990203	5.664000000000001	15.533747792990203	0.0
