#File generated by ModelExp v0.4.0
#Generated at 2018-10-30 22:23:29.033052

#[[Data]] p_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.746724	0.0	0.42919676279767793
4.503035528404757	6.746724	4.503035528404757	0.42919676279767793
4.503035528404757	0.8265240000000001	4.503035528404757	0.0
5.533329768752119	0.8265240000000001	5.533329768752119	0.0
5.533329768752119	5.664000000000001	5.533329768752119	0.0
15.53332976875212	5.664000000000001	15.53332976875212	0.0

#[[Data]] m_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.746724	0.0	0.42919676279767793
4.503035528404757	6.746724	4.503035528404757	0.42919676279767793
4.503035528404757	0.8265240000000001	4.503035528404757	0.0
5.533329768752119	0.8265240000000001	5.533329768752119	0.0
5.533329768752119	5.664000000000001	5.533329768752119	0.0
15.53332976875212	5.664000000000001	15.53332976875212	0.0

#[[Data]] p_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.746724	0.0	0.42919676279767793
4.503035528404757	6.746724	4.503035528404757	0.42919676279767793
4.503035528404757	0.8265240000000001	4.503035528404757	0.0
5.533329768752119	0.8265240000000001	5.533329768752119	0.0
5.533329768752119	5.664000000000001	5.533329768752119	0.0
15.53332976875212	5.664000000000001	15.53332976875212	0.0

#[[Data]] m_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	6.746724	0.0	0.42919676279767793
4.503035528404757	6.746724	4.503035528404757	0.42919676279767793
4.503035528404757	0.8265240000000001	4.503035528404757	0.0
5.533329768752119	0.8265240000000001	5.533329768752119	0.0
5.533329768752119	5.664000000000001	5.533329768752119	0.0
15.53332976875212	5.664000000000001	15.53332976875212	0.0
