#File generated by ModelExp v0.7.2
#Read datafile: ./rescale/Ol-Fe-C_powder_295K_rescaled.xye
#Started Fit at 2019-01-17 13:10:19.359687
#Finished Fit at 2019-01-17 13:10:19.366936
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 0
#    # data points      = 352
#    # variables        = 0
#    chi-square         = 175993.904
#    reduced chi-square = 499.982681
#    Akaike info crit   = 2187.52986
#    Bayesian info crit = 2187.52986
#[[Variables]]
#    Ms1:  154.5 (fixed)
#    mu1:  25590 (fixed)
#    Ms2:  177.1 (fixed)
#    mu2:  3602 (fixed)
#    chi:  42.4 (fixed)
#    T:    295 (fixed)

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-1.8998	-396.7304816152	0.0682105355	-399.38991486344105
-1.8002	-392.7780265413	0.0682104852	-394.46081116411574
-1.7998	-392.8008136232	0.068210485	-394.4408580162472
-1.7002	-388.7333450788	0.0682104374	-389.4286885413544
-1.6999	-388.683198051	0.0682104373	-389.4134519595347
-1.6001	-384.4211209061	0.0682103924	-384.2923760938735
-1.5997	-384.3494961727	0.0682103922	-384.2716274175291
-1.5001	-379.9076284452	0.0682103501	-379.042319176374
-1.4998	-379.8970436475	0.0682103499	-379.0263663612018
-1.4001	-375.3853189958	0.0682103105	-373.64797874306726
-1.3998	-375.1403480829	0.0682103104	-373.6315475856671
-1.3001	-370.2073582051	0.0682102737	-368.0760612549324
-1.2999	-370.0122583831	0.0682102736	-368.0647120842579
-1.2001	-364.6794798934	0.0682102396	-362.28217663953444
-1.1998	-364.4253688346	0.0682102395	-362.26440528648243
-1.1	-358.4941154269	0.0682102082	-356.19955294633036
-1.0998	-358.3565848812	0.0682102081	-356.1870648796058
-1.0	-351.8555047735	0.0682101795	-349.7555291875176
-0.9998	-351.588375146	0.0682101795	-349.7421994055512
-0.95	-348.3154035374	0.0682101662	-346.35953684538094
-0.9498	-347.9193569284	0.0682101662	-346.34568317091714
-0.9	-344.4742231711	0.0682101536	-342.82180682211765
-0.8998	-344.1544353903	0.0682101535	-342.8073396470803
-0.8499	-340.4152385878	0.0682101416	-339.10977812961175
-0.8498	-340.2172152833	0.0682101416	-339.1021818179055
-0.7999	-336.1763936703	0.0682101304	-335.20705878865806
-0.7997	-335.8612441724	0.0682101303	-335.1910009241692
-0.7499	-331.6112319066	0.0682101198	-331.0670633741125
-0.7498	-331.2983428896	0.0682101198	-331.0585141608792
-0.7	-326.7653953651	0.0682101099	-326.648655340517
-0.6998	-326.4125939234	0.0682101099	-326.63028879897877
-0.6499	-321.5861290341	0.0682101007	-321.859100255555
-0.6498	-321.1915243855	0.0682101007	-321.84913290029306
-0.5999	-315.9915413003	0.0682100922	-316.64039188731766
-0.5998	-315.3718435094	0.0682100922	-316.6294449055631
-0.5499	-309.8125299172	0.0682100843	-310.86967893521256
-0.5497	-309.1575579847	0.0682100843	-310.84529864218075
-0.4999	-303.0203102468	0.0682100772	-304.3943644513909
-0.4998	-302.3718278178	0.0682100772	-304.3805806103273
-0.4499	-295.4667300755	0.0682100707	-297.0081569564831
-0.4498	-294.732030152	0.0682100707	-296.99229947509235
-0.3998	-286.9915544627	0.0682100649	-288.4131231520992
-0.3997	-286.2664039452	0.0682100649	-288.39453860500123
-0.3499	-277.2601053751	0.0682100598	-278.28879555640776
-0.3497	-276.509230122	0.0682100598	-278.2444550011397
-0.2999	-265.9174573104	0.0682100554	-266.0797438324505
-0.2997	-265.1859537095	0.0682100553	-266.0259417501001
-0.2499	-252.2279745033	0.0682100516	-251.15259644138197
-0.2497	-251.5539037587	0.0682100516	-251.08637178493373
-0.1998	-235.2505534399	0.0682100485	-232.61396490985618
-0.1996	-234.5863049415	0.0682100485	-232.53132445484684
-0.1499	-212.9072038059	0.0682100462	-209.34634378840752
-0.1497	-212.1856588713	0.0682100461	-209.24086260981622
-0.0999	-180.9437047758	0.0682100444	-178.53077880177395
-0.0998	-180.2564790423	0.0682100444	-178.4574208003364
-0.0973	-178.8440877851	0.0682100444	-176.6024145562331
-0.0973	-178.2307430777	0.0682100444	-176.6024145562331
-0.0948	-176.760509704	0.0682100443	-174.7052051180266
-0.0948	-176.1759496347	0.0682100443	-174.7052051180266
-0.0923	-174.0830949878	0.0682100442	-172.76307909849615
-0.0923	-174.6579692309	0.0682100442	-172.76307909849615
-0.0898	-172.4787606694	0.0682100442	-170.77303734421696
-0.0898	-171.8896987373	0.0682100442	-170.77303734421696
-0.0873	-170.2419828315	0.0682100441	-168.7317604360043
-0.0873	-169.6578320225	0.0682100441	-168.7317604360043
-0.085	-168.1333225533	0.0682100441	-166.80537947083863
-0.0848	-167.3495700595	0.0682100441	-166.63557005182523
-0.0823	-165.0123870382	0.068210044	-164.4803858334155
-0.0823	-165.5242352015	0.068210044	-164.4803858334155
-0.0798	-162.555154341	0.068210044	-162.26167743236667
-0.0798	-163.0961964028	0.068210044	-162.26167743236667
-0.0773	-160.0598604398	0.0682100439	-159.97441148007235
-0.0773	-160.6249124368	0.0682100439	-159.97441148007235
-0.075	-158.2528249722	0.0682100439	-157.8047778508496
-0.0748	-157.4784854643	0.0682100438	-157.61299334203906
-0.0723	-154.8100744737	0.0682100438	-155.17120369785374
-0.0723	-155.3755357309	0.0682100438	-155.17120369785374
-0.0698	-152.0518990665	0.0682100438	-152.64213025515627
-0.0698	-152.582982462	0.0682100438	-152.64213025515627
-0.0673	-149.2403834056	0.0682100437	-150.0180952858543
-0.0673	-149.7385895603	0.0682100437	-150.0180952858543
-0.065	-147.0641951848	0.0682100437	-147.5128055922255
-0.0648	-146.3231421779	0.0682100437	-147.29058019722964
-0.0625	-144.0567802801	0.0682100436	-144.68177788219444
-0.0623	-143.2438338878	0.0682100436	-144.45014905602469
-0.06	-140.9051693444	0.0682100436	-141.72827858670854
-0.0597	-140.0952828546	0.0682100436	-141.36509858097617
-0.0573	-137.3812352526	0.0682100435	-138.38776593834527
-0.0572	-136.8001170622	0.0682100435	-138.2608426730453
-0.055	-134.2761626651	0.0682100435	-135.4071443167856
-0.0547	-133.4664262374	0.0682100435	-135.00861856608128
-0.0523	-130.4745591299	0.0682100435	-131.73446553239833
-0.0522	-129.9889077158	0.0682100435	-131.59461511693067
-0.0499	-127.0901977926	0.0682100434	-128.297991717811
-0.0497	-126.2963229283	0.0682100434	-128.0038535324292
-0.0475	-123.3226733592	0.0682100434	-124.68499728091705
-0.0472	-122.4938244774	0.0682100434	-124.22021839457429
-0.045	-119.3854737152	0.0682100434	-120.71746501071287
-0.0447	-118.5517955624	0.0682100434	-120.22654352100389
-0.0425	-115.2377233102	0.0682100433	-116.52404061239874
-0.0422	-114.3751240992	0.0682100433	-116.00476948671289
-0.04	-110.8787946119	0.0682100433	-112.08608025414959
-0.0397	-110.025990363	0.0682100433	-111.5361915795917
-0.0372	-105.5138891919	0.0682100433	-106.80181791381216
-0.0372	-105.9978258055	0.0682100433	-106.80181791381216
-0.0349	-101.6188624533	0.0682100433	-102.1952773919309
-0.0347	-100.7674592387	0.0682100432	-101.78285667364335
-0.0324	-96.6512682565	0.0682100432	-96.89860103064733
-0.0322	-95.7428005198	0.0682100432	-96.46134814148574
-0.0299	-91.3969463225	0.0682100432	-91.28426207260736
-0.0297	-90.5220788531	0.0682100432	-90.82095033423558
-0.0275	-85.9096829988	0.0682100432	-85.58258607412337
-0.0272	-85.0232921247	0.0682100432	-84.84787586806902
-0.0249	-80.0599324074	0.0682100432	-79.05001272213698
-0.0247	-79.1895122328	0.0682100432	-78.53196156718747
-0.0224	-73.9098898296	0.0682100432	-72.41380439613792
-0.0222	-72.9915725628	0.0682100432	-71.86783148801504
-0.0199	-67.4341715802	0.0682100431	-65.42968849825259
-0.0197	-66.4871106011	0.0682100431	-64.8560896893111
-0.0174	-60.5320996354	0.0682100431	-58.10477517375612
-0.0172	-59.6377240936	0.0682100431	-57.504453897643586
-0.0149	-53.1845888253	0.0682100431	-50.45418412050053
-0.0147	-52.2710599034	0.0682100431	-49.82871937352395
-0.0124	-45.3962092226	0.0682100431	-42.501742961761295
-0.0122	-44.5114103709	0.0682100431	-41.85342915705059
-0.0099	-37.205663206	0.0682100431	-34.28027879687745
-0.0097	-36.2155071217	0.0682100431	-33.61212816303713
-0.0074	-28.4547307594	0.0682100431	-25.83139829489753
-0.0072	-27.5460038245	0.0682100431	-25.147098876904156
-0.0049	-19.2582230273	0.0682100431	-17.2046910474757
-0.0047	-18.3830145076	0.0682100431	-16.508517375556572
-0.0037	-14.7398478964	0.0682100431	-13.017002684170736
-0.0037	-14.5961566196	0.0682100431	-13.017002684170736
-0.0028	-10.8828714483	0.0682100431	-9.861788990401722
-0.0027	-10.7805768467	0.0682100431	-9.51058919932356
-0.0017	-6.9458559714	0.0682100431	-5.99322892576467
-0.0017	-7.0224954116	0.0682100431	-5.99322892576467
-0.0007	-3.1494268502	0.0682100431	-2.468943646940728
-0.0007	-3.07278741	0.0682100431	-2.468943646940728
-0.0007	-2.9840174957	0.0682100431	-2.468943646940728
0.0	0.4489463622	0.0682100431	0.0
0.0	0.3640367271	0.0682100431	0.0
0.0	0.7759745027	0.0682100431	0.0
0.001	4.2675586173	0.0682100431	3.526715007124014
0.001	4.2227309769	0.0682100431	3.526715007124014
0.0011	4.6363798696	0.0682100431	3.8792292171887865
0.0021	8.3428508577	0.0682100431	7.401230526812996
0.0021	8.5813008905	0.0682100431	7.401230526812996
0.0021	8.5381948716	0.0682100431	7.401230526812996
0.003	12.0262954993	0.0682100431	10.563844044799756
0.0031	12.036432876	0.0682100431	10.914691350943048
0.0031	12.4112552479	0.0682100431	10.914691350943048
0.0041	16.2460047714	0.0682100431	14.415614818795149
0.0041	15.8165270561	0.0682100431	14.415614818795149
0.0041	16.2939018636	0.0682100431	14.415614818795149
0.0051	19.9896584181	0.0682100431	17.900083736464445
0.0051	19.9896584181	0.0682100431	17.900083736464445
0.0051	19.5391447255	0.0682100431	17.900083736464445
0.0076	28.4267155305	0.0682100431	26.51455608548943
0.0076	29.1095389878	0.0682100431	26.51455608548943
0.0076	29.0903856077	0.0682100431	26.51455608548943
0.01	36.902629176	0.0682100431	34.61380817776159
0.0101	37.7408037348	0.0682100431	34.946969693829274
0.0101	37.7312270448	0.0682100431	34.946969693829274
0.0125	45.9583786631	0.0682100431	42.825253640802956
0.0126	45.0344286109	0.0682100431	43.148330325409106
0.0126	45.9313497515	0.0682100431	43.148330325409106
0.0151	53.7628517433	0.0682100431	51.0777122212696
0.0151	53.6047135794	0.0682100431	51.0777122212696
0.0151	52.6772889076	0.0682100431	51.0777122212696
0.0175	59.8578256249	0.0682100431	58.404153060159565
0.0175	60.9792805853	0.0682100431	58.404153060159565
0.0176	60.842051528	0.0682100431	58.70300746899626
0.02	66.6922195649	0.0682100431	65.71566873589711
0.02	67.881311604	0.0682100431	65.71566873589711
0.0201	67.7106050576	0.0682100431	66.00110193925117
0.0225	73.1302449446	0.0682100432	72.685954575438
0.0226	74.3587446539	0.0682100432	72.95754696057513
0.0226	74.1623815819	0.0682100432	72.95754696057513
0.025	79.2335772848	0.0682100432	79.3082018497032
0.0251	80.3076221726	0.0682100432	79.56583361846316
0.0251	80.4848318646	0.0682100432	79.56583361846316
0.0275	84.9745915182	0.0682100432	85.58258607412337
0.0276	86.0889894675	0.0682100432	85.82639359783765
0.0276	86.3091851286	0.0682100432	85.82639359783765
0.03	90.5007031898	0.0682100432	91.51512077848813
0.0301	91.4916682452	0.0682100432	91.74544911540876
0.0301	91.7692285525	0.0682100432	91.74544911540876
0.0325	96.9932283939	0.0682100432	97.11646409964276
0.0326	96.6836325577	0.0682100432	97.33381957770862
0.0326	95.7160730965	0.0682100432	97.33381957770862
0.035	100.6470698769	0.0682100433	102.40076410633796
0.0351	101.6510630505	0.0682100433	102.60576988478358
0.0351	101.97652045	0.0682100433	102.60576988478358
0.0375	105.3480310153	0.0682100433	107.38460349381371
0.0376	106.3495959113	0.0682100433	107.5779600105951
0.0376	106.7089809863	0.0682100433	107.5779600105951
0.04	111.2000775568	0.0682100433	112.08608025414959
0.04	109.8779759337	0.0682100433	112.08608025414959
0.0401	110.8710282163	0.0682100433	112.26853157077689
0.0425	114.1910947671	0.0682100433	116.52404061239874
0.0426	115.488404768	0.0682100433	116.69634695190678
