#File generated by ModelExp v0.7.3
#Generated at 2019-01-30 14:08:59.351662

#[[Data]] sa
#r / nm	SLD / 1e-6 A-2
0.0	7.0
5.289761472142036	7.0
5.289761472142036	0.078
6.7537614721420365	0.078
6.7537614721420365	5.66
16.75376147214204	5.66
16.75376147214204	5.66
6.7537614721420365	5.66
6.7537614721420365	0.078
5.289761472142036	0.078
5.289761472142036	7.0
0.0	7.0
0.0	0.078
2.1	0.078
2.1	5.66
12.1	5.66

#[[Data]] la
#r / nm	SLD / 1e-6 A-2
0.0	7.0
5.289761472142036	7.0
5.289761472142036	0.078
6.7537614721420365	0.078
6.7537614721420365	5.66
16.75376147214204	5.66
16.75376147214204	5.66
6.7537614721420365	5.66
6.7537614721420365	0.078
5.289761472142036	0.078
5.289761472142036	7.0
0.0	7.0
0.0	0.078
2.1	0.078
2.1	5.66
12.1	5.66
