#Data reduced with Dominiques SARed v. 1.0
#wavelength: 5.1836
#q/A-1 	 Icorr/a.u. 	 sIcorr /a.u. 	Ispec/a.u. 	 sIspec/a.u. 	 Ibg/a.u. 	 sIbg/a.u. 	 2th/°
0.0	0.0002037898380279592	8.875578402911449e-05	0.00028493600346521917	7.878663127850347e-05	8.114616543725997e-05	4.086876472818764e-05	0.0
0.0007616023025496474	0.0010593555227636471	0.00017862699648240566	0.0012385082791347625	0.00016426332859999451	0.00017915275637111537	7.017950377122643e-05	0.03600000000000003
0.001523204529932161	0.001646476326672815	0.0002051796425977815	0.001787078408860322	0.00019730879368442045	0.00014060208218750716	5.6284328825634634e-05	0.07200000000000006
0.002284806606980415	0.0010317160126946813	0.00016063741038517743	0.0011146833206486496	0.00015582222259885128	8.296730795396838e-05	3.9036041802543866e-05	0.1080000000000001
0.003046408458527297	0.00046738922529470305	0.00011316337270605919	0.0005445266864493423	0.00010889319347814593	7.713746115463925e-05	3.07932027619983e-05	0.14400000000000013
0.0038080100094057185	0.0007684176525160683	0.00013496658272290683	0.0008254067385234133	0.00013375437125534475	5.698908600734508e-05	1.8048452066220423e-05	0.18000000000000016
0.004569611184448619	0.001345251086465363	0.00017369169414487335	0.0013981873247410131	0.00017287290379565842	5.2936238275649946e-05	1.684528860462938e-05	0.2160000000000002
0.0053312119084889765	0.0017412750550384157	0.0001961247196714108	0.0018111685902115057	0.00019440608814021742	6.989353517309e-05	2.5907114084889665e-05	0.2520000000000002
0.006092812106359814	0.0018270887113941315	0.00019975652557344882	0.0019301262037297357	0.00019713758507220665	0.00010303749233560415	3.2240379356862516e-05	0.28800000000000026
0.006854411702894205	0.0017974140908946377	0.00019867945638264912	0.0019504048566289524	0.00019428543920303463	0.00015299076573431462	4.155351371651859e-05	0.3240000000000003
0.007616010622925281	0.0020087642065334753	0.00020450849892190696	0.0021594849963100186	0.000200444905238175	0.0001507207897765434	4.056557771498712e-05	0.3600000000000003
0.008377608791286243	0.0024661551957913244	0.00022240042475768512	0.00263148682954753	0.0002176754736783206	0.00016533163375620567	4.55997488076142e-05	0.39600000000000035
0.009139206132810369	0.0027332760876413323	0.00023111390783956678	0.002930623186520662	0.00022578173507710117	0.00019734709887932983	4.935834784967462e-05	0.4320000000000004
0.009900802572331011	0.0028171244032332756	0.00022984174443952565	0.0030067299833297237	0.00022413740331823397	0.00018960558009644822	5.088862270452542e-05	0.4680000000000004
0.010662398034681612	0.003063498558113645	0.00022915942154399764	0.003204882072309922	0.00022575000083251682	0.00014138351419627692	3.938245302794461e-05	0.5040000000000004
0.011423992444695719	0.003320466055185537	0.0002290049576485979	0.003420403371325664	0.00022777326650610884	9.993731614012732e-05	2.3719394865241136e-05	0.5400000000000005
0.01218558572720697	0.0033339659438742296	0.00022822813308184854	0.0034785679514635686	0.00022525686263497405	0.00014460200758933925	3.670730943387718e-05	0.5760000000000005
0.012947177807049128	0.0029215609767070357	0.0002118425422184855	0.003091107469966724	0.000207949821783313	0.00016954649325968849	4.0424427192963165e-05	0.6120000000000005
0.013708768609056067	0.002166532103540055	0.0001819829761025134	0.0023375241057235424	0.0001768506833570947	0.00017099200218348749	4.291432613075257e-05	0.6480000000000006
0.014470358058061785	0.0019182697409420848	0.0001674086172095818	0.0020747611425421027	0.00016227443628946401	0.00015649140160001787	4.114185755360315e-05	0.6840000000000006
0.01523194607890042	0.0026664106030904835	0.00018674331238718408	0.0027914043220174803	0.00018375130926787065	0.00012499371892699677	3.3294459954784895e-05	0.7200000000000006
0.01599353259640625	0.0034265450354439143	0.00020543314942691692	0.0035439048285570937	0.00020304123695585644	0.00011735979311317945	3.1257558748208945e-05	0.7560000000000007
0.016755117535413692	0.0028338979334169003	0.00018488781187515568	0.0029492042641111986	0.00018198819861387213	0.00011530633069429826	3.2615924718774845e-05	0.7920000000000007
0.017516700820757333	0.001440206350465122	0.00013123199078758822	0.0015253865619036333	0.00012863739983344	8.518021143851132e-05	2.59664161979533e-05	0.8280000000000007
0.018278282377271908	0.0005968634524701389	8.40678341749597e-05	0.0006534271888186734	8.236955748143663e-05	5.6563736348534495e-05	1.6812398495777742e-05	0.8640000000000008
0.01903986212979234	0.00028483088935987066	5.965651227304525e-05	0.00033612511362779397	5.758360753923369e-05	5.129422426792331e-05	1.5589342492597565e-05	0.9000000000000008
0.019801440003153717	0.00022188341548595128	4.973287993499403e-05	0.0002533106357933335	4.865596523480556e-05	3.142722030738219e-05	1.0293512213910502e-05	0.9360000000000008
0.020563015922191313	0.0003844440855690449	6.053725188288758e-05	0.00040377298971520004	6.014792165952901e-05	1.9328904146155116e-05	6.854661594224546e-06	0.9720000000000009
0.0213245898117406	0.0004978849295833532	6.754859617323061e-05	0.0005184215092386825	6.719821927455669e-05	2.0536579655329257e-05	6.871111358636583e-06	1.008000000000001
0.022086161596637257	0.00035273794240688766	5.7360654169695145e-05	0.0003791720425227606	5.683181266547324e-05	2.643410011587291e-05	7.771082030960725e-06	1.044000000000001
0.02284773120171715	0.0001537826529694791	3.9416023855765857e-05	0.00017962009479739226	3.85365512423319e-05	2.5837441827913154e-05	8.279924815203994e-06	1.080000000000001
0.023609298551816378	0.00011022792483670354	3.306419575532432e-05	0.00013177936440845816	3.214263338566905e-05	2.1551439571754617e-05	7.751913310975556e-06	1.116000000000001
0.024370863571771255	0.00015699349206291197	3.717775584145062e-05	0.00017805697264203598	3.657587483991065e-05	2.1063480579124017e-05	6.662650306124932e-06	1.152000000000001
0.025132426186418328	0.0002870570263039466	4.74998134238064e-05	0.0003063858311636195	4.707589694994976e-05	1.9328804859672886e-05	6.331840305482273e-06	1.188000000000001
0.02589398632059438	0.0005722599741427116	6.45355063368814e-05	0.0005860677517718238	6.42759762595577e-05	1.3807777629112299e-05	5.781907474046506e-06	1.224000000000001
0.026655543899136446	0.0008302130749022601	7.686604839125195e-05	0.0008469471686391215	7.652536127719004e-05	1.673409373686137e-05	7.229002467963941e-06	1.2600000000000011
0.02741709884688179	0.0007293975797124745	7.179365381886317e-05	0.0007504923042659526	7.140277280509823e-05	2.1094724553478005e-05	7.481494797584932e-06	1.2960000000000012
0.02817865108866797	0.0003982621173156203	5.368514312590802e-05	0.0004194492407951136	5.288940548130852e-05	2.1187123479493268e-05	9.208983672640669e-06	1.3320000000000012
0.02894020054933278	0.00019025561946805442	3.7006020468907105e-05	0.00020218663465230318	3.626426465708412e-05	1.1931015184248767e-05	7.372154354470018e-06	1.3680000000000012
0.02970174715371431	0.00011396901019691772	2.7733998668721917e-05	0.00011996373776057948	2.758139151341918e-05	5.994727563661756e-06	2.905430147182596e-06	1.4040000000000012
0.03046329082665092	6.201766699986087e-05	2.1405119517860363e-05	7.11425834453458e-05	2.0967986499752148e-05	9.124916445484937e-06	4.303798754600211e-06	1.4400000000000013
0.031224831492981258	2.8294332990515692e-05	1.4594925736238087e-05	3.411293952236616e-05	1.4301922608824363e-05	5.818606531850466e-06	2.909788125878477e-06	1.4760000000000013
0.031986369077544284	2.7309097958169912e-05	1.3685734946321146e-05	3.110159878883318e-05	1.3494750985997247e-05	3.7925008306632687e-06	2.278384701248275e-06	1.5120000000000013
0.032747903505179234	3.921739103503151e-05	1.5507907485942497e-05	4.1456994047059846e-05	1.5420160101215937e-05	2.2396030120283367e-06	1.6473788408922232e-06	1.5480000000000014
0.0335094347007257	3.224712487957368e-05	1.4273032547660781e-05	3.5866243325405105e-05	1.413281875178308e-05	3.619118445831422e-06	1.995718476096416e-06	1.5840000000000014
0.03427096258902354	2.4581694005573384e-05	1.302828805312329e-05	3.0125318839340357e-05	1.2782131128758924e-05	5.543624833766973e-06	2.52059782638309e-06	1.6200000000000014
0.03503248709491299	4.064270400764077e-05	1.5390732144336687e-05	4.427952209243077e-05	1.5286507390157005e-05	3.636818084790001e-06	1.7881073092501504e-06	1.6560000000000015
0.035794008143234565	3.462220748330776e-05	1.4625237764610727e-05	4.044924719795928e-05	1.4389783057073569e-05	5.827039714651522e-06	2.6137565383474863e-06	1.6920000000000015
0.03655552565882917	5.630316279676307e-05	1.830997535669736e-05	6.392931095420111e-05	1.793772069885734e-05	7.626148157438044e-06	3.673332777281339e-06	1.7280000000000015
0.03731703956653804	0.00012495149240726103	2.5332006035807685e-05	0.00012897420622323469	2.5252534763165605e-05	4.022713815973651e-06	2.004998212794619e-06	1.7640000000000016
0.03807854979120276	0.00020412195985450318	3.211138985223431e-05	0.00021099651280942212	3.199856303388086e-05	6.874552954918947e-06	2.6894835952148916e-06	1.8000000000000016
0.038840056257665276	0.00022401989085886028	3.3608761864532366e-05	0.00023360029919584007	3.340308302513355e-05	9.580408336979796e-06	3.712535317391602e-06	1.8360000000000016
0.039601558890767934	0.0001488439711447012	2.711545865079874e-05	0.0001548892823664197	2.700624999979321e-05	6.045311221718483e-06	2.431164081637714e-06	1.8720000000000017
0.04036305761535342	8.009426349626903e-05	1.9842362229499475e-05	8.426918115815924e-05	1.9731163686584938e-05	4.174917661890212e-06	2.097741266185895e-06	1.9080000000000017
0.041124552356264825	4.582009089456693e-05	1.5003055390967424e-05	4.907873707176317e-05	1.4905158005665023e-05	3.258646177196236e-06	1.7111212378427564e-06	1.9440000000000017
0.04188604303834564	2.6261658116510098e-05	1.1314931499124778e-05	2.8229291746606684e-05	1.12252929083321e-05	1.967633630096585e-06	1.4214337663201665e-06	1.9800000000000018
0.042647529586439734	1.3163942865078645e-05	8.166213614224275e-06	1.5085022944751056e-05	8.080091493554546e-06	1.9210800796724124e-06	1.18286358001646e-06	2.016000000000002
0.04340901192539141	1.8161184525009118e-05	9.34218967319432e-06	2.0455829116636844e-05	9.20020282495077e-06	2.2946445916277265e-06	1.6225830856096315e-06	2.052000000000002
0.04417048998004537	2.4744928455255968e-05	1.0356367818247008e-05	2.629805394882144e-05	1.0310506305752321e-05	1.5531254935654752e-06	9.735574486715647e-07	2.088000000000002
0.044931963675246746	1.4573146953270449e-05	8.010453095235001e-06	1.5954482331397113e-05	7.944800573913767e-06	1.381335378126664e-06	1.0234757601914534e-06	2.124000000000002
0.04569343293584109	1.809372161109824e-05	8.893628422639812e-06	1.9669932564030743e-05	8.815498308730746e-06	1.5762109529325032e-06	1.176272115095846e-06	2.160000000000002
0.04645489768667441	2.1908595592480185e-05	9.423429567180349e-06	2.28844441038301e-05	9.397240156250258e-06	9.758485113499143e-07	7.020699775424283e-07	2.196000000000002
0.04721635785259313	1.7091830270075303e-05	8.510639283680542e-06	1.8967392865009218e-05	8.42171275779277e-06	1.8755625949339139e-06	1.227084040380671e-06	2.232000000000002
0.04797781335844415	2.677313469417458e-05	1.0333813256129588e-05	2.9065241640765808e-05	1.0246855434892662e-05	2.2921069465912273e-06	1.3377780492183026e-06	2.268000000000002
0.048739264129074845	3.940513356241264e-05	1.214891937894114e-05	4.174548402866227e-05	1.2102662380143668e-05	2.340350466249632e-06	1.059153146748263e-06	2.304000000000002
0.04950071008933302	4.375532198708693e-05	1.3105787163020634e-05	4.858509588897823e-05	1.2954457452340312e-05	4.8297739018913006e-06	1.985872422362773e-06	2.340000000000002
