#Data reduced with Dominiques SARed v. 1.0
#wavelength: 5.1836
#q/A-1 	 Icorr/a.u. 	 sIcorr /a.u. 	Ispec/a.u. 	 sIspec/a.u. 	 Ibg/a.u. 	 sIbg/a.u. 	 2th/°
0.0	0.0276640146731136	0.003456939424697643	0.03587533529142092	0.000881633994448805	0.008211320618307321	0.003342626465200848	0.0
0.0007616023025496381	0.11705079185200808	0.006532287831609746	0.1351779536100135	0.0017115184869088552	0.01812716175800543	0.006304085086986531	0.03599999999999959
0.0015232045299321424	0.16084978817716333	0.004596306107315601	0.17242607101119445	0.001933157494833312	0.01157628283403112	0.004170003828813169	0.07199999999999918
0.0022848066069803864	0.08844358084189584	0.001863551617374154	0.0921112134478812	0.001413139430160226	0.0036676326059853622	0.0012148504358744153	0.10799999999999876
0.0030464084585272596	0.028024604993733805	0.001256286897519348	0.031368207676456775	0.0008247239076335607	0.0033436026827229678	0.0009476746514793031	0.14399999999999835
0.0038080100094056712	0.03769812427228541	0.0010523273244190195	0.039960577327821725	0.0009296938799065869	0.002262453055536319	0.000493013273029367	0.17999999999999794
0.004569611184448563	0.06710564132126223	0.0013337575693128693	0.06942140989117235	0.0012196522840569974	0.0023157685699101184	0.0005397754715563892	0.21599999999999753
0.0053312119084889115	0.09069892197187988	0.0016253540494630897	0.09410169795101836	0.0014051184895808064	0.0034027759791384737	0.0008169564347896511	0.2519999999999971
0.006092812106359739	0.10562165942922323	0.0018423337285254078	0.11005227740243113	0.0014935732427341368	0.004430617973207903	0.0010786252990964778	0.2879999999999967
0.006854411702894121	0.11634798063460458	0.001971477980995715	0.12145704216229689	0.00153701476674661	0.005109061527692306	0.0012346299187828732	0.3239999999999963
0.007616010622925187	0.12707011319739941	0.0020745594918707	0.13269489770738302	0.0015739421837100908	0.005624784509983609	0.0013514818118083305	0.3599999999999959
0.00837760879128614	0.1378394275230458	0.002195615238457357	0.1440663610785866	0.001609511300277567	0.00622693355554082	0.001493385298449456	0.39599999999999547
0.009139206132810255	0.1453451408962969	0.002326726116830871	0.15241043810971217	0.0016256637884872064	0.007065297213415257	0.001664593544846395	0.43199999999999505
0.009900802572330888	0.15359674603322845	0.002461725491067328	0.16151353272190686	0.0016407893875364545	0.007916786688678413	0.0018351846171757284	0.46799999999999464
0.010662398034681482	0.17236253085937406	0.002604705884483273	0.18087076273620523	0.001698422883095644	0.008508231876831165	0.001974804409261553	0.5039999999999942
0.011423992444695578	0.1921458292813502	0.0027197526318190304	0.2009177602952155	0.0017488412957817148	0.00877193101386528	0.0020829326682480823	0.5399999999999938
0.012185585727206821	0.1903561908660675	0.0027834759117531154	0.19937229604221893	0.0017021136068311779	0.009016105176151422	0.0022023958365266667	0.5759999999999934
0.012947177807048968	0.15597688190814074	0.002581754211917065	0.1647347456411581	0.001515019795690755	0.008757863733017337	0.002090495115855727	0.611999999999993
0.013708768609055899	0.11327227103304564	0.0022037541989071404	0.12124801227511067	0.0012743299409463203	0.007975741242065033	0.0017979476551914964	0.6479999999999926
0.01447035805806161	0.10313450634226477	0.002100165211781329	0.11084898074653492	0.0011882556757006734	0.007714474404270145	0.0017316877218314078	0.6839999999999922
