#Data reduced with Dominiques SARed v. 1.0
#wavelength: 5.1386
#q/A-1 	 Icorr/a.u. 	 sIcorr /a.u. 	Ispec/a.u. 	 sIspec/a.u. 	 Ibg/a.u. 	 sIbg/a.u. 	 2th/°
0.0	0.0037337229162634463	0.0004979294491370354	0.005259718399897316	0.00018194793104650455	0.0015259954836338693	0.000463496156085256	0.0
0.00034145415721603483	0.011455573097829179	0.0014456433483660011	0.01719315886346184	0.00032881424959880487	0.005737585765632662	0.0014077520662160784	0.016000000000000014
0.000682908307775245	0.014728544820330503	0.0021922569249021684	0.023595333303265183	0.000384889731456545	0.00886678848293468	0.0021582053469030283	0.03200000000000003
0.0010243624450208065	0.011740741579758615	0.002033414224851206	0.019949817413024984	0.00035351642776734044	0.008209075833266369	0.0020024483876309646	0.04800000000000004
0.0013658165622958943	0.009301995780752782	0.0013721234778443351	0.01477529885697484	0.0003038742384529806	0.005473303076222056	0.0013380520489339174	0.06400000000000006
0.0017072706529436851	0.011183480808662943	0.0007617652350547933	0.014029074439580463	0.00029576429903680233	0.0028455936309175205	0.0007020040973907157	0.08000000000000007
0.002048724710307356	0.01668824906985507	0.0004703417846613577	0.01803863707712383	0.00033511362651260856	0.0013503880072687612	0.0003300306830038669	0.09600000000000009
0.002390178727730083	0.024680437079929222	0.00043131918582722546	0.02538405080079101	0.0003972672042002944	0.0007036137208617903	0.0001679732375396218	0.1120000000000001
0.002731632698555046	0.032118504482695584	0.0004679023939887869	0.03268776695886046	0.0004504395026720571	0.0005692624761648822	0.0001266369011504459	0.1280000000000001
0.003073086616125423	0.03800682718012109	0.0005101502655245896	0.03866276458986252	0.0004893899159979321	0.0006559374097414286	0.00014405139199031116	0.14400000000000013
0.0034145404737843947	0.04335801736597072	0.0005504656237002302	0.04415491523272954	0.0005224069153048774	0.0007968978667588242	0.0001735033651469798	0.16000000000000014
0.0037559942648751404	0.04825273362045588	0.0005873680687550332	0.049208263964178205	0.0005508183006823915	0.0009555303437223271	0.0002039618783654924	0.17600000000000016
0.004097447982740846	0.05293893268850002	0.0006266530036242271	0.05409114587623558	0.0005767619765582178	0.0011522131877355522	0.0002450298131818318	0.19200000000000017
0.0044389016207246924	0.05686457868981403	0.0006607232363117449	0.05824626375622716	0.0005977175812811313	0.001381685066413126	0.00028158282623359706	0.20800000000000018
0.004780355172169867	0.06082995270506538	0.00070621278403339	0.06254354886853541	0.0006185277482138564	0.0017135961634700367	0.00034082241860195725	0.2240000000000002
0.005121808630419555	0.06523244879113696	0.0007601487758421032	0.06730554934235825	0.0006407371526198841	0.0020731005512212896	0.0004090012991016184	0.2400000000000002
