#Extracted Yoneda between qz = 0.008 .. 0.013 A-1
#q/A-1	I/a.u.	sI/a.u.
-0.0658429098667	0.00611111111111	0.00130289326662
-0.0653223885095	0.00472222222222	0.00114530711823
-0.0648018185411	0.00472222222222	0.00114530711823
-0.0642812003429	0.00583333333333	0.00127293769304
-0.0637605342964	0.00555555555556	0.0012422599875
-0.0632398207834	0.00611111111111	0.00130289326662
-0.0627190601859	0.00472222222222	0.00114530711823
-0.0621982528859	0.00694444444444	0.00138888888889
-0.0616773992658	0.00666666666667	0.00136082763488
-0.0611564997081	0.00944444444444	0.00161970885968
-0.0606355545954	0.00694444444444	0.00138888888889
-0.0601145643104	0.00666666666667	0.00136082763488
-0.0595935292361	0.00555555555556	0.0012422599875
-0.0590724497558	0.00416666666667	0.00107582870728
-0.0585513262527	0.00611111111111	0.00130289326662
-0.0580301591102	0.00555555555556	0.0012422599875
-0.0575089487119	0.00527777777778	0.00121080526209
-0.0569876954418	0.00555555555556	0.0012422599875
-0.0564663996837	0.00583333333333	0.00127293769304
-0.0559450618216	0.00805555555556	0.00149587911309
-0.05542368224	0.00888888888889	0.00157134840264
-0.0549022613232	0.00944444444444	0.00161970885968
-0.0543807994557	0.00777777777778	0.00146986183948
-0.0538592970223	0.0105555555556	0.00171233722305
-0.0533377544079	0.0105555555556	0.00171233722305
-0.0528161719975	0.0141666666667	0.00198373011904
-0.0522945501762	0.0144444444444	0.00200308404192
-0.0517728893294	0.0119444444444	0.00182151070119
-0.0512511898426	0.0136111111111	0.00194444444444
-0.0507294521012	0.0141666666667	0.00198373011904
-0.0502076764912	0.0158333333333	0.00209717623202
-0.0496858633983	0.0177777777778	0.00222222222222
-0.0491640132087	0.0188888888889	0.00229061423645
-0.0486421263084	0.0216666666667	0.00245326690731
-0.0481202030837	0.0183333333333	0.00225667733462
-0.0475982439212	0.0191666666667	0.00230739551748
-0.0470762492074	0.0169444444444	0.00216951379886
-0.0465542193289	0.0188888888889	0.00229061423645
-0.0460321546727	0.0169444444444	0.00216951379886
-0.0455100556256	0.0177777777778	0.00222222222222
-0.0449879225749	0.0155555555556	0.00207869854821
-0.0444657559076	0.015	0.00204124145232
-0.0439435560112	0.0166666666667	0.00215165741456
-0.043421323273	0.0116666666667	0.00180020574956
-0.0428990580808	0.0116666666667	0.00180020574956
-0.0423767608222	0.00916666666667	0.00159571184626
-0.0418544318851	0.00888888888889	0.00157134840264
-0.0413320716573	0.00888888888889	0.00157134840264
-0.040809680527	0.0075	0.00144337567297
-0.0402872588824	0.01	0.00166666666667
-0.0397648071116	0.00805555555556	0.00149587911309
-0.0392423256033	0.0075	0.00144337567297
-0.0387198147458	0.00833333333333	0.00152145154863
-0.0381972749278	0.00777777777778	0.00146986183948
-0.037674706538	0.00722222222222	0.00141639430933
-0.0371521099653	0.00666666666667	0.00136082763488
-0.0366294855986	0.00805555555556	0.00149587911309
-0.036106833827	0.00916666666667	0.00159571184626
-0.0355841550397	0.00861111111111	0.0015466012119
-0.0350614496258	0.00777777777778	0.00146986183948
-0.0345387179748	0.00722222222222	0.00141639430933
-0.0340159604761	0.0075	0.00144337567297
-0.0334931775192	0.00694444444444	0.00138888888889
-0.0329703694938	0.0075	0.00144337567297
-0.0324475367896	0.00638888888889	0.00133217542314
-0.0319246797965	0.00555555555556	0.0012422599875
-0.0314017989044	0.00611111111111	0.00130289326662
-0.0308788945033	0.00861111111111	0.0015466012119
-0.0303559669832	0.0116666666667	0.00180020574956
-0.0298330167345	0.0130555555556	0.00190434850011
-0.0293100441473	0.0102777777778	0.00168965625842
-0.028787049612	0.00805555555556	0.00149587911309
-0.028264033519	0.00777777777778	0.00146986183948
-0.0277409962589	0.00833333333333	0.00152145154863
-0.0272179382222	0.00805555555556	0.00149587911309
-0.0266948597997	0.00888888888889	0.00157134840264
-0.026171761382	0.00972222222222	0.00164335549531
-0.02564864336	0.0111111111111	0.00175682092232
-0.0251255061247	0.0111111111111	0.00175682092232
-0.0246023500669	0.00916666666667	0.00159571184626
-0.0240791755777	0.01	0.00166666666667
-0.0235559830482	0.01	0.00166666666667
-0.0230327728696	0.00972222222222	0.00164335549531
-0.0225095454331	0.00805555555556	0.00149587911309
-0.0219863011301	0.0105555555556	0.00171233722305
-0.0214630403519	0.0125	0.00186338998125
-0.0209397634899	0.0152777777778	0.0020600551353
-0.0204164709357	0.0155555555556	0.00207869854821
-0.0198931630808	0.015	0.00204124145232
-0.0193698403168	0.0138888888889	0.0019641855033
-0.0188465030353	0.0138888888889	0.0019641855033
-0.0183231516281	0.0147222222222	0.00202225274702
-0.017799786487	0.0130555555556	0.00190434850011
-0.0172764080037	0.0172222222222	0.00218722440945
-0.0167530165702	0.0158333333333	0.00209717623202
-0.0162296125784	0.0177777777778	0.00222222222222
-0.0157061964202	0.0194444444444	0.00232405562926
-0.0151827684877	0.0172222222222	0.00218722440945
-0.0146593291729	0.0197222222222	0.00234059715922
-0.0141358788679	0.0194444444444	0.00232405562926
-0.0136124179648	0.0238888888889	0.00257600513764
-0.0130889468559	0.0261111111111	0.00269315547634
-0.0125654659334	0.0305555555556	0.00291335791158
-0.0120419755895	0.0419444444444	0.00341339047985
-0.0115184762164	0.0397222222222	0.00332173909531
-0.0109949682066	0.0413888888889	0.00339070989326
-0.0104714519525	0.0480555555556	0.00365359623277
-0.00994792784625	0.0572222222222	0.00398686113734
-0.00942439628045	0.0691666666667	0.00438325939946
-0.0089008576475	0.0775	0.00463980363569
-0.00837731233987	0.09	0.005
-0.00785376075006	0.0994444444444	0.00525580220234
-0.0073302032706	0.125	0.00589255650989
-0.00680664029402	0.176944444444	0.00701079414674
-0.0062830722129	0.282222222222	0.00885409858362
-0.00575949941981	0.691666666667	0.0138610832776
-0.00523592230736	2.14388888889	0.0244033745896
-0.00471234126817	6.86333333333	0.0436632738292
-0.00418875669487	24.5769444444	0.0826252322983
-0.0036651689801	75.6858333333	0.144996008885
-0.00314157851652	133.771111111	0.192765769719
-0.0026179856968	199.434166667	0.235368603747
-0.00209439091362	278.626111111	0.278201621087
-0.00157079455965	347.913333333	0.310873917517
-0.0010471970276	400.465833333	0.333527374078
-0.000523598710148	432.014166667	0.346415841418
0.0	449.499722222	0.35335680827
0.000523598710148	456.375277778	0.356049028216
0.0010471970276	442.573333333	0.35062378276
0.00157079455965	408.168611111	0.336719719876
0.00209439091362	385.270277778	0.327138382959
0.0026179856968	368.180277778	0.319800405539
0.00314157851652	324.451388889	0.300208903603
0.0036651689801	248.777777778	0.262878181429
0.00418875669487	159.234722222	0.210313735367
0.00471234126817	85.4152777778	0.154033976932
0.00523592230736	29.8319444444	0.0910310454437
0.00575949941981	5.28138888889	0.0383021209483
0.0062830722129	1.85472222222	0.0226980311323
0.00680664029402	0.568333333333	0.0125646476421
0.0073302032706	0.243055555556	0.00821677747653
0.00785376075006	0.166388888889	0.00679846569473
0.00837731233987	0.135277777778	0.00613002124742
0.0089008576475	0.112222222222	0.00558326423396
0.00942439628045	0.0913888888889	0.00503843254089
0.00994792784625	0.0769444444444	0.00462314360475
0.0104714519525	0.0591666666667	0.00405403319981
0.0109949682066	0.0502777777778	0.00373711779085
