#Loading data from DD205_10_HYST_300K.DAT
#
#Found columns:
#Comment
#Time Stamp (sec)
#Temperature (K)
#Magnetic Field (Oe)
#Moment (emu)
#M. Std. Err. (emu)
#Transport Action
#Averaging Time (sec)
#Frequency (Hz)
#Peak Amplitude (mm)
#Center Position (mm)
#Coil Signal' (mV)
#Coil Signal" (mV)
#Range (mV)
#M. Quad. Signal (emu)
#M. Raw' (emu)
#M. Raw" (emu)
#Min. Temperature (K)
#Max. Temperature (K)
#Min. Field (Oe)
#Max. Field (Oe)
#Mass (grams)
#Motor Lag (deg)
#Pressure (Torr)
#VSM Status (code)
#Motor Status (code)
#Measure Status (code)
#PPMS Status (code)
#System Temp. (K)
#System Field (Oe)
#Sample Position (deg)
#Bridge 1 Resistance (ohms)
#Bridge 1 Excitation (A)
#Bridge 2 Resistance (ohms)
#Bridge 2 Excitation (A)
#Bridge 3 Resistance (ohms)
#Bridge 3 Excitation (A)
#Bridge 4 Resistance (ohms)
#Bridge 4 Excitation (A)
#Signal 1 Vin (V)
#Signal 2 Vin (V)
#Digital Inputs (code)
#Drive 1 Iout (mA)
#Drive 1 Ipower (W)
#Drive 2 Iout (mA)
#Drive 2 Ipower (W)
#Pressure ()
#Map 20 ()
#Map 21 ()
#Map 22 ()
#Map 23 ()
#Map 24 ()
#Map 25 ()
#Map 26 ()
#Map 27 ()
#Map 28 ()
#Map 29 ()
#
#Transformed data from column 'Moment (emu)' from emu to memu by multiplication with 1000.
#Transformed data from column 'Magnetic Field (Oe)' from Oe to Tesla by division with 10000.
#Loaded 1407 datapoints.
#Loading Magnetic Field (Oe) and Moment (emu)
#Running linear fit between B=(6.005159375 .. 8.999977734375) with LM algorithm.
#[[Fit Statistics]]
#    # function evals   = 9
#    # data points      = 236
#    # variables        = 2
#    chi-square         = 0.000
#    reduced chi-square = 0.000
#    Akaike info crit   = -3494.206
#    Bayesian info crit = -3487.279
#[[Variables]]
#    m:  -0.02985149 +/- 4.51e-05 (0.15%) (init= 3.533664)
#    b:   0.08983836 +/- 0.000341 (0.38%) (init=-31.98182)
#[[Correlations]] (unreported correlations are <  0.100)
#    C(m, b)                      = -0.993 
#Running linear fit between B=(-8.99996328125 .. -6.002492578125) with LM algorithm.
#[[Fit Statistics]]
#    # function evals   = 8
#    # data points      = 237
#    # variables        = 2
#    chi-square         = 0.000
#    reduced chi-square = 0.000
#    Akaike info crit   = -3552.065
#    Bayesian info crit = -3545.129
#[[Variables]]
#    m:  -0.02988845 +/- 4.12e-05 (0.14%) (init=-0.0298515)
#    b:  -0.08936093 +/- 0.000311 (0.35%) (init=-0.08983837)
#[[Correlations]] (unreported correlations are <  0.100)
#    C(m, b)                      =  0.993 
#Mean diamagnetic slope: -0.029870014616176853 +/- 3.053389528000393e-05
#Exporting data to DD205_8_extracted.dat
#
#B / T	M / memu	T / K
7.068624609375	-0.121597227778062	300.0428772
7.029566796875	-0.120915609253926	300.0413513
7.015892578125	-0.11961616674754201	300.04148865
6.991498046875	-0.119007387709284	300.0413666
6.96806953125	-0.118369818018317	300.0404358
6.94853203125	-0.117361200208702	300.03996275
6.905578125	-0.11642011996288901	300.0392456
6.891905078125	-0.116278936371085	300.0383606
6.849914453125	-0.115317611677387	300.0374756
6.8362546875	-0.114709805065697	300.03741455
6.81085859375	-0.11341598328352401	300.0368042
6.78741640625	-0.113210270604874	300.0362549
6.748360546875	-0.112175743599789	300.035614
6.735677734375	-0.111814422356357	300.03552245
6.713198046875	-0.11151247080481701	300.0345764
6.68972734375	-0.111076603567396	300.0335388
6.666295703125	-0.108973841938678	300.03359985
6.640916015625	-0.10920990869137201	300.03344725
6.616496484375	-0.10817705583480501	300.03334045
6.594030859375	-0.107072191680902	300.03356935
6.553990234375	-0.106134957886445	300.0332336
6.541294140625	-0.105317340457958	300.0331726
6.4973759765625	-0.104597815547558	300.0310669
6.483683203125	-0.104315492546674	300.0315857
6.45930859375	-0.103353457448844	300.0319672
6.4368611328125	-0.103038355419093	300.03164675
6.3938748046875	-0.101595572207251	300.0314941
6.3821591796875	-0.100876277300608	300.0309448
6.343080078125	-0.0997962246634611	300.02944945
6.31181796875	-0.0991297703222815	300.0289612
6.3039908203125	-0.09848162814204599	300.0289612
6.266766015625	-0.0983054427155186	300.0277252
6.25303828125	-0.0969009877579234	300.02783205
6.228565625	-0.0964709393363785	300.02787785
6.208032421875	-0.0954582651753291	300.027298
6.186495703125	-0.0952498051913295	300.0265045
6.14342109375	-0.0946158907118641	300.0275879
6.129717578125	-0.09306462227151731	300.02708435
6.1052615234375	-0.0931971563129906	300.0262451
6.0827611328125	-0.0925497614685964	300.02697755
6.0426177734375	-0.0912425388473927	300.0264587
6.027925390625	-0.09045491999091909	300.0260925
6.0063919921875	-0.0901664136658116	300.0257263
5.9662673828125	-0.0888386682729201	300.02430725
5.952580859375	-0.08816701435015391	300.0235596
5.929081640625	-0.0881241188034711	300.0238037
5.9065591796875	-0.0874323451701146	300.02334595
5.868415234375	-0.0861674988142916	300.0219727
5.8557029296875	-0.0855037247080523	300.0223389
5.8155369140625	-0.0847759049435889	300.02246095
5.800840234375	-0.08409844977314901	300.02264405
5.778313671875	-0.0836513617590504	300.02186585
5.75677890625	-0.08256397407875031	300.02104185
5.71173828125	-0.0824518154463112	300.0205688
5.6960603515625	-0.08116573016700801	300.0205841
5.673573828125	-0.080204050153875	300.02009585
5.6510720703125	-0.07982926731427631	300.0197296
5.625639453125	-0.0786795670330325	300.01959225
5.599216796875	-0.078291450484217	300.019577
5.557127734375	-0.0773047522161179	300.019104
5.54440625	-0.0763089805565618	300.0185547
5.520925390625	-0.0758837076896285	300.0183716
5.4984166015625	-0.0758751653926527	300.01945495
5.45436328125	-0.07406923746016769	300.0180664
5.440653125	-0.0735096953035911	300.0182953
5.4152142578125	-0.07267868437455921	300.01789855
5.390758203125	-0.07188868644174719	300.0165405
5.369221484375	-0.0719497453009996	300.01504515
5.3310236328125	-0.0710746187009284	300.0165405
5.2977693359375	-0.07004292995459929	300.0148926
5.282104296875	-0.0704575308078564	300.01441955
5.2615572265625	-0.0682331004885755	300.0136871
5.2400279296875	-0.0682449301282658	300.0131836
5.21361015625	-0.0671312563793429	300.0131989
5.171525390625	-0.0659540971762116	300.0134125
5.15780859375	-0.0661409363465261	300.0124817
5.1353005859375	-0.06547175967400991	300.01254275
5.1128056640625	-0.06475509939127949	300.01251225
5.0893111328125	-0.0634862566578608	300.01205445
5.0648396484375	-0.062954400132038	300.0121002
5.0413462890625	-0.062269018417769	300.01185605
5.0188353515625	-0.0609935893875006	300.01104735
4.994387109375	-0.0610036133065801	300.0109253
4.9728421875	-0.0606313304455453	300.0108185
4.950334375	-0.0598432310804593	300.00991825
4.905268359375	-0.0578888130507283	300.0093384
4.87199921875	-0.0572100655727358	300.0089417
4.857341015625	-0.0570269460956777	300.0086823
4.8328580078125	-0.0564899289753901	300.0089722
4.8113087890625	-0.055747115416951695	300.00878905
4.7721708984375	-0.054654978404912805	300.0098267
4.758484375	-0.0541217605101061	300.00950625
4.7369474609375	-0.054241778167954904	300.0089569
4.7144146484375	-0.0532421853323567	300.00805665
4.6909427734375	-0.0523975779897911	300.0070343
4.650819140625	-0.0515289348934575	300.0070801
4.6371201171875	-0.051092486963133704	300.00704955
4.6165783203125	-0.0503013971274439	300.0057373
4.59504765625	-0.0490400925388631	300.00502015
4.5695947265625	-0.048703269207793	300.00561525
4.5236087890625	-0.047678730911177594	300.0045776
4.4922751953125	-0.047000380681561205	300.004364
4.478552734375	-0.0460485860420525	300.00457765
4.45798515625	-0.045884150553709493	300.0038605
4.418826171875	-0.045017607106648996	300.0032349
4.4070755859375	-0.0436753156983158	300.00299075
4.387503515625	-0.0435645724308525	300.00257875
4.3512748046875	-0.0426045547512308	300.0027008
4.337566796875	-0.0420055110149083	300.002594
4.2955033203125	-0.0419424766516431	300.0019989
4.285716015625	-0.0405435495837477	300.00247195
4.2455759765625	-0.0394531309909736	300.0024414
4.232845703125	-0.0398849182671405	300.00219725
4.2093685546875	-0.039144951649185904	300.00115965
4.166334375	-0.038176037552776	300.0023804
4.1555701171875	-0.037197744984403106	300.00201415
4.1340470703125	-0.0362246140744359	300.00155635
4.094876171875	-0.0355621568740745	300.0016479
4.06456953125	-0.0350789882926262	300.000946
4.0508552734375	-0.0344480720296838	300.0005035
4.02830625	-0.0338254410011991	300.00074765
4.0057658203125	-0.0330925404940679	300.0007782
3.96365234375	-0.0321495887293037	300.0005798
3.9499787109375	-0.031187700467283704	300.0006561
3.93138203125	-0.0309836225797149	300.00042725
3.8922453125	-0.0296741010556704	300.0003662
3.879519921875	-0.0291638089658405	300.0002899
3.855052734375	-0.0284875418253338	299.99938965
3.8344994140625	-0.0282757159459006	299.9985657
3.813945703125	-0.0280389404468562	299.99977115
3.77184921875	-0.026264799972475102	300.0006104
3.760119140625	-0.0261037535431708	300.00083925
3.7366453125	-0.0248563305433349	300.000885
3.710222265625	-0.024493355571703398	300.00082395
3.666163671875	-0.0236385104354817	300.0004578
3.6397408203125	-0.022782203050283802	300.0003662
3.606471875	-0.022061165968277802	300.0014343
3.594725390625	-0.021701712229109202	300.001297
3.572205859375	-0.020479280110584898	300.0015564
3.5506802734375	-0.019666630681389498	300.00175475
3.5281705078125	-0.0200162855554672	300.0010834
3.50175078125	-0.0195042256853022	299.9998169
3.4782701171875	-0.019027042206739602	299.99960325
3.4557583984375	-0.0173773223872731	300.0002136
3.4303064453125	-0.0168918589227702	300.0000305
3.4077986328125	-0.016232065183207	300.00039675
3.3686755859375	-0.015530455467308501	300.0002136
3.3549533203125	-0.0155444079855764	300.0011444
3.3138509765625	-0.013500066703041	300.0001831
3.282553515625	-0.0134788560702654	299.9994507
3.2541505859375	-0.0124897403041074	299.9989319
3.2404486328125	-0.0118126368543334	299.99899295
3.200316796875	-0.0109161702951036	299.9993896
3.18955595703125	-0.0103807385449208	299.9989624
3.1690103515625	-0.010169667894129101	299.99792485
3.126915625	-0.00879626313897199	299.9989014
3.11222001953125	-0.00823365536146486	299.99810795
3.0701291015625	-0.0071603601791507	299.9971619
3.059363671875	-0.00599755549742242	299.9976044
3.01727294921875	-0.00566463969115714	299.9982605
3.003576171875	-0.004792264939961001	299.99786375
2.9644361328125	-0.00446318525139851	299.9968567
2.9517169921875	-0.00430170666909937	299.9975128
2.9272552734375	-0.00278819807715446	299.9978485
2.90279072265625	-0.0021765795848511698	299.9971619
2.879287109375	-0.00230059292368898	299.99673465
2.837206640625	-0.00105337090025074	299.9976501
2.80492197265625	-0.0007349373213902471	299.9964294
2.770651171875	0.00126881891709978	299.9975891
2.75695791015625	0.0011526725250046899	299.99702455
2.7295458984375	0.0027070491612668298	299.9957886
2.7060494140625	0.00268402827193801	299.9951477
2.68548154296875	0.00360549098689638	299.995636
2.66197099609375	0.0039114623104133	299.99613955
2.6375052734375	0.00447869644055327	299.9958954
2.61206318359375	0.00455717124521207	299.9954529
2.58857919921875	0.00644121880333327	299.9957428
2.54844375	0.00684742013399865	299.9963379
2.53769208984375	0.0067701544500081996	299.9955139
2.49854013671875	0.00817943738371306	299.99525455
2.48481943359375	0.0081636875564262	299.99487305
2.4417734375	0.0101394901290588	299.9952698
2.42807138671875	0.01090045162973	299.9954224
2.40165029296875	0.0109063200859609	299.9954987
2.37718662109375	0.0118747179330666	299.9952393
2.35565341796875	0.012345064463309999	299.99465945
2.31553623046875	0.012311296397742	299.9938965
2.3018388671875	0.0142651048221996	299.99395755
2.27737177734375	0.014210784531865	299.9932404
2.2538767578125	0.015127703195041	299.9932404
2.2156607421875	0.015393030809039202	299.9940796
2.18337177734375	0.0160211724090122	299.9946899
2.1706509765625	0.0168767076682267	299.99356075
2.146179296875	0.0178198110672224	299.99316405
2.12268037109375	0.018140352861509	299.99414065
2.0796173828125	0.0192326697369612	299.99513245
2.06591455078125	0.0196412241255142	299.99568175
2.04146552734375	0.0192483679116929	299.99479675
2.0199419921875	0.0212933749399811	299.99362185
1.98078369140625	0.021233842966636503	299.9946594
1.9680603515625	0.0217930125709714	299.99427795
1.9455505859375	0.022985559036390598	299.99414065
1.92109052734375	0.0231454468705873	299.99403385
1.8975904296875	0.0229181825783924	299.99369815
1.8584513671875	0.0249671797220788	299.993866
1.84572841796875	0.0247572484604886	299.99443055
1.8222439453125	0.0248630932402879	299.9945984
1.7997478515625	0.0271185994159408	299.994339
1.77821201171875	0.026835099740392897	299.9942474
1.736128515625	0.027435427009491	299.9949036
1.72536123046875	0.0285353765559493	299.99440005
1.6842439453125	0.029204502871675902	299.9929199
1.6705322265625	0.0301615063687029	299.9931183
1.62745903320313	0.0302294332907967	299.9953003
1.59812290039062	0.030834480158751797	299.9926758
1.5844265136718798	0.031026879808788096	299.9928284
1.56092607421875	0.0319622562560013	299.9932709
1.54132197265625	0.032321229999076	299.9938202
1.4982354003906202	0.0329590760306962	299.9923706
1.48648505859375	0.0335803050629287	299.99298095
1.46298583984375	0.0343590768680844	299.9937744
1.42378823242187	0.0348613492453054	299.9922485
1.41008325195313	0.0350775932503136	299.99223325
1.36896362304687	0.036365719681480904	299.9942932
1.35621494140625	0.0364040923429007	299.9940033
1.3327010253906202	0.0370402731543849	299.9940491
1.30919174804687	0.0376835769124479	299.99417115
1.267080078125	0.0385127088255256	299.99263
1.2533655761718798	0.0393388408549975	299.9928131
1.21124609375	0.039568755676274596	299.99316405
1.19950356445313	0.0398054823141754	299.99267575
1.17698056640625	0.0406785602031364	299.9918213
1.15249370117187	0.0418099943250176	299.9914551
1.1319271972656202	0.041226829867872204	299.99154665
1.11136440429688	0.0422316704824499	299.9924927
1.08589765625	0.0433631273258301	299.99317935
1.06141352539062	0.042904776237380704	299.9929047
1.03790810546875	0.0436454347175085	299.9925232
1.01341284179688	0.0434979398267767	299.9925537
0.97129970703125	0.0442294555227819	299.9932861
0.95856640625	0.0452072891946577	299.9932861
0.9340927734375	0.045464334077796896	299.9930725
0.908610986328125	0.0462800769957768	299.99343875
0.869382275390625	0.046715412459432504	299.9928589
0.857624072265625	0.046204495389986	299.99295045
0.83413212890625	0.047948086750545	299.9935303
0.807688818359375	0.0470556260438774	299.9942017
0.784163452148438	0.047397133084412506	299.9934845
0.7440228759765629	0.0485852038673463	299.9920044
0.730302099609375	0.0489107090345338	299.99266055
0.688195068359375	0.0497190337331089	299.9919434
0.673485571289063	0.0492866726583548	299.99201965
0.6490075439453129	0.048986386759962405	299.9923248
0.626479907226563	0.0494416715794843	299.9923706
0.602972924804687	0.0506520048397269	299.992157
0.560849194335937	0.049945164957578704	299.9927063
0.549084375	0.0504855544005681	299.99305725
0.52752451171875	0.0506828986909716	299.99313355
0.484443798828125	0.0502245113750112	299.9926147
0.45008918457031294	0.0505955580886031	299.9941406
0.4196994140625	0.049931640934794595	299.9928284
0.390325793457031	0.050491048507064804	299.9929199
0.37856009521484396	0.050578229344208005	299.9927673
0.35600189208984395	0.0494093571521004	299.9929504
0.332462683105469	0.049627821848196904	299.9935913
0.309922961425781	0.0494494575773375	299.9941559
0.284435388183594	0.048076910264058095	299.99447635
0.260913110351562	0.048447983021506706	299.9953766
0.22463673095703102	0.047574329774961406	299.994873
0.21188130493164098	0.0473053066126321	299.99523925
0.18736626586914099	0.045939509021581705	299.99499515
0.162857482910156	0.0452542982756632	299.99468995
0.141284918212891	0.042838956600398194	299.994812
0.101001983642578	0.0404246881941039	299.9958496
0.0872441650390625	0.038714658147703	299.9950714
0.061727049255371105	0.0370995843850513	299.9945831
0.0401641098022461	0.0332888792906252	299.9955902
0.00196436634063721	0.0283637646552506	299.9942017
-0.0107483939170837	-0.0034618653851410104	299.99468995
-0.032249169921875	-0.0161552743310166	299.99557495
-0.05369337921142581	-0.024546877566351998	299.99595645
-0.0780375335693359	-0.0292845154717384	299.99562075
-0.10235718688964801	-0.0349009761520099	299.99583435
-0.12760391235351598	-0.038150462129518004	299.996521
-0.15088270874023402	-0.040264247611089	299.99728395
-0.174177978515625	-0.0412174861760322	299.9975281
-0.199421343994141	-0.0439642612121735	299.9968262
-0.24215843505859397	-0.0442713820697273	299.995697
-0.25286339111328104	-0.0454756758866232	299.995636
-0.288954956054687	-0.0466921375449019	299.99699405
-0.319345751953125	-0.046521361865863003	299.995697
-0.350812036132812	-0.0482697535469593	299.9969177
-0.366581945800781	-0.0482201584503803	299.9967651
-0.40990041503906294	-0.048925086586793495	299.9961853
-0.421686328125	-0.0484124403393879	299.99723815
-0.44428469238281204	-0.0486070136126982	299.99768065
-0.4855294921875	-0.049016684906663194	299.9975281
-0.499242919921875	-0.0487689028991216	299.99728395
-0.525711083984375	-0.0484841299077918	299.9974823
-0.54827978515625	-0.0489436921344117	299.9979248
-0.569850659179687	-0.0492219596581582	299.9980316
-0.593379809570312	-0.048451089807491195	299.99804685
-0.616903637695313	-0.048406534206530696	299.9977722
-0.640427734375	-0.048532845555000495	299.9966736
-0.661991479492188	-0.0482514636907579	299.99591065
-0.6845298583984379	-0.0479824576471051	299.9961853
-0.706085620117187	-0.0475434731976766	299.99668885
-0.749198876953125	-0.047059460739403404	299.9975586
-0.7629123779296879	-0.046298459528509	299.9975586
-0.7874298095703121	-0.0465546824567366	299.99760435
-0.811932543945313	-0.0457714016043566	299.9976501
-0.835450390625	-0.0461604982621971	299.99755855
-0.878566796875	-0.0445507175103804	299.9986572
-0.892325341796875	-0.0452083583678618	299.9980011
-0.9325376953125	-0.044798644471542096	299.9979248
-0.94332490234375	-0.044402411872747904	299.9981842
-0.96587060546875	-0.043238822341922806	299.99879455
-0.990352978515625	-0.0436789792140051	299.99897765
-1.01289755859375	-0.042468939677921695	299.9988098
-1.03642670898438	-0.042338953314982095	299.9994507
-1.0599435546875	-0.042813401795855195	299.9996033
-1.10107939453125	-0.0413935145142112	300.0006104
-1.1324537597656201	-0.0402517045200678	300.000061
-1.16577153320312	-0.040096660020635694	300.0
-1.17949291992187	-0.0395154704048626	300.00039675
-1.220634375	-0.0393290600520121	300.0002136
-1.2294625488281201	-0.038062029409450304	300.00086975
-1.2500431640625	-0.0379267224806309	300.0013733
-1.29117651367188	-0.0365866225452256	300.0016785
-1.30294311523437	-0.0365806526920842	300.0027161
-1.34511220703125	-0.036377620697886505	300.0032349
-1.35590849609375	-0.0363214736559299	300.00364685
-1.3990259765625	-0.0347658913020895	300.0047913
-1.41176079101562	-0.0351783252023101	300.0052948
-1.4597942871093799	-0.033043546151284096	300.0049438
-1.4715396484375	-0.0330339771429725	300.00459285
-1.5156349609375	-0.032208334724282396	300.0047302
-1.527387890625	-0.0321814472246778	300.0057678
-1.56657836914062	-0.0313084917611661	300.0049133
-1.58128266601562	-0.0303766453967744	300.00552365
-1.60382294921875	-0.0296240104526491	300.00590515
-1.62341044921875	-0.0301088790556204	300.00665285
-1.64496479492187	-0.028963340766720202	300.0073242
-1.6880798828125	-0.0282427025636929	300.0065308
-1.7027712890625	-0.028114957709344	300.0070801
-1.72727685546875	-0.026743620887820303	300.00750735
-1.75175927734375	-0.026679370185934703	300.0076294
-1.79290732421875	-0.0263862099221269	300.0079956
-1.80663525390625	-0.0254761270759014	300.00805665
-1.83014521484375	-0.024640018660426997	300.00872805
-1.86933095703125	-0.0239002305025459	300.0095215
-1.8800984375	-0.0232870777793893	300.0091095
-1.91929931640625	-0.0229967106484199	300.0091858
-1.93301533203125	-0.0219260346657501	300.0097351
-1.95653642578125	-0.021445736443801298	300.00993345
-1.979069921875	-0.0205258352131058	300.009552
-2.001614453125	-0.0200476360347089	300.00982665
-2.0466921875	-0.019894477648397	300.0113525
-2.0604169921875	-0.0183681748498666	300.0112915
-2.1045013671875	-0.017980043705565	300.0116882
-2.118219921875	-0.0175661728287893	300.0117645
-2.1407443359375	-0.0162109625804077	300.0115814
-2.16524833984375	-0.015971479584511398	300.01138305
-2.18876474609375	-0.0160149839100544	300.0116272
-2.2083359375	-0.014485671149688099	300.01182555
-2.22796005859375	-0.0141096184752629	300.01185605
-2.270115234375	-0.0138001302172964	300.011261
-2.2838265625	-0.012197290474597	300.011261
-2.30831669921875	-0.0126422591802123	300.0112305
-2.34750673828125	-0.0119447509470955	300.0111084
-2.36123251953125	-0.0109288552950783	300.011734
-2.40435791015625	-0.0108559736372282	300.0117493
-2.4160998046875	-0.00955764597406527	300.01138305
-2.43863134765625	-0.00920745332874979	300.0110626
-2.4611666015625	-0.00868454285681973	300.01161195
-2.500359765625	-0.0076679000804852505	300.0118713
-2.51210986328125	-0.00672177540783045	300.0113525
-2.5356126953125	-0.0059479064631764	300.0117645
-2.55913642578125	-0.005819257598215	300.01185605
-2.6002931640625	-0.00468986564662148	300.0113525
-2.6306603515625	-0.003962192022872271	300.0114441
-2.6620234375	-0.0031169186753574798	300.0102539
-2.69344248046875	-0.00292321924944063	300.0108643
-2.70324306640625	-0.00234631763785173	300.0111084
-2.74045927734375	-0.00136150750165213	300.012085
-2.75416142578125	-0.000950233721005049	300.0121918
-2.79435009765625	-0.00016803122880559	300.0125732
-2.805140625	0.00106910661260277	300.0124664
-2.82766630859375	0.0011532698720578402	300.012207
-2.85313232421875	0.0025711090402753397	300.01260375
-2.87762412109375	0.0026504587902268497	300.0137787
-2.902126953125	0.00251523160277272	300.0137329
-2.924662109375	0.00390356980209301	300.0131683
-2.96481611328125	0.00424879856124774	300.0154419
-2.97754677734375	0.004957091250660061	300.0150757
-3.00007900390625	0.00621144196234662	300.0147705
-3.02361591796875	0.00647947896524463	300.0151062
-3.0490978515625	0.00757906201129275	300.01531985
-3.07455498046875	0.00820779834790702	300.0159302
-3.0961013671875	0.008217194458306501	300.016449
-3.13533076171875	0.010285473018168501	300.0170593
