#Generated data by combining files:
#ES_S15_300K_7Oe_virgin_tranformed_angs_uu_masked_qz_I_corrected.xy
#ES_S15_300K_7Oe_virgin_tranformed_angs_du_masked_qz_I_corrected.xy
#q/A-1	I/a.u.	sI /a.u.
0.00503503390753	0.932977035093	0.0133000604914
0.00533121190849	0.997914810205	0.0153313762253
0.00562738982987	0.989537241388	0.0124028661233
0.00592356766726	0.993332008961	0.0114241631052
0.00621974541624	0.986024510758	0.0107766350009
0.00651592307237	0.962001886064	0.0109512568059
0.00681210063125	0.928761647951	0.0103233515411
0.00710827808845	0.88916882339	0.0104537619123
0.00740445543955	0.863367811672	0.0112503529573
0.00770063268013	0.834561788393	0.00876463523545
0.00799680980576	0.796186332153	0.00962062433573
0.00829298681204	0.716049754	0.00963549375705
0.00858916369453	0.610481743696	0.0098687736121
0.00888534044881	0.47936210226	0.00760215093496
0.00918151707047	0.389594761427	0.00670533159596
0.00947769355509	0.367295518466	0.00583760068776
0.00977386989824	0.368976448497	0.00538339600726
0.0100700460955	0.368325889704	0.00500873927876
0.0103662221425	0.370383611193	0.00522017078498
0.0106623980347	0.406265102291	0.00562099519209
0.0109585737678	0.481771469129	0.00602528126366
0.0112547493373	0.565059378232	0.00701241821064
0.0115509247388	0.622961000235	0.00825716537321
0.0118470999679	0.620545284352	0.00898236975788
0.0121432750201	0.553525962671	0.00824353215453
0.0124394498912	0.434442809022	0.00664273916837
0.0127356245765	0.305729096908	0.00468549512434
0.0130317990717	0.191943686477	0.0032722873926
0.0133279733725	0.11522959467	0.00233626167925
0.0136241474743	0.0650539501641	0.00182232722205
0.0139203213727	0.0387868104139	0.00141450118128
0.0142164950634	0.0280975055738	0.0012197041817
0.0145126685418	0.0215423925188	0.00107276844236
0.0148088418037	0.0156869490249	0.000971837847511
0.0151050148445	0.011381976989	0.000882256461317
0.0154011876598	0.00975336880513	0.000826504538581
0.0156973602453	0.00950969612847	0.000864301028861
0.0159935325964	0.0118367032185	0.000832206583571
0.0162897047088	0.0166445467256	0.000883909480382
0.0165858765781	0.026071048646	0.000997138229985
0.0168820481998	0.0414647617541	0.00111112952131
0.0171782195696	0.0578691014595	0.00120855936249
0.0174743906829	0.0702663294697	0.00133008136351
0.0177705615354	0.0723432471424	0.00141038434469
0.0180667321227	0.0641507831657	0.00138956836408
0.0183629024402	0.0496739861041	0.00120000834908
0.0186590724837	0.0334419218689	0.000991559248918
0.0189552422487	0.0200688316549	0.000727130874248
0.0192514117308	0.0113652618949	0.000570514832832
0.0195475809255	0.00683712252953	0.000436397683344
0.0198437498284	0.00551839924697	0.000368190161424
0.0201399184351	0.00472772372871	0.000323581386385
0.0204360867413	0.00387435770803	0.000275135296008
0.0207322547423	0.00310435235949	0.00023280908269
0.021028422434	0.00269492687522	0.000203733314213
0.0213245898117	0.00264100330624	0.000194229263716
0.0216207568712	0.0019431541069	0.000166983946476
0.0219169236079	0.000950548084626	0.000164857310423
0.0222130900176	0.00135423520827	0.000141341984645
0.0225092560956	0.00138379910499	0.000155374338639
0.0228054218377	0.00113314174654	0.000132823167775
0.0231015872393	0.0011639549706	0.000131113262305
0.0233977522962	0.00135081283305	0.00012649552929
0.0236939170038	0.00184780521782	0.000146306144467
0.0239900813578	0.00253334069409	0.000163258304681
0.0242862453536	0.00361656754495	0.000168484166508
0.024582408987	0.00429020597287	0.000175429765176
0.0248785722534	0.00459582186545	0.000183035781289
0.0251747351485	0.00452268682116	0.000179344248912
0.0254708976679	0.00445136887175	0.000190603155935
