#Generated data by combining files:
#ES_S15_30K_ZFC_7Oe_virgin_tranformed_angs_uu_masked_qz_I_corrected.xy
#ES_S15_30K_ZFC_7Oe_virgin_tranformed_angs_du_masked_qz_I_corrected.xy
#q/A-1	I/a.u.	sI /a.u.
0.00507734505523	0.952910568842	0.020239238718
0.00541583418006	0.982380826186	0.0192971703151
0.0057543231993	0.996208538915	0.0179630631084
0.00609281210636	0.991364834085	0.0161916480887
0.00643130089464	0.97871713341	0.01606152356
0.00676978955753	0.950967193652	0.0135821045523
0.00710827808845	0.942293414508	0.0126169286636
0.00744676648079	0.922399313337	0.0120182027449
0.00778525472794	0.889561212254	0.0117397501825
0.00812374282332	0.82713572873	0.0125013332091
0.00846223076033	0.742597599913	0.0110254110666
0.00880071853236	0.627369311152	0.00893015068637
0.00913920613281	0.508694071425	0.00769186029545
0.00947769355509	0.424423913913	0.00707323921348
0.0098161807926	0.385600524612	0.00729442204327
0.0101546678387	0.356262018371	0.0074079605552
0.0104931546869	0.371964127762	0.00999308631736
0.0108316413305	0.386388348709	0.00649577220855
0.0111701277629	0.477090773733	0.00640844442222
0.0115086139776	0.604854634266	0.00857877019656
0.0118470999679	0.673357920997	0.0102914435899
0.0121855857272	0.680639870734	0.0107910477307
0.012524071249	0.601738194176	0.0099382327811
0.0128625565266	0.443477714825	0.00725713829837
0.0132010415534	0.285914894927	0.00467454167366
0.0135395263229	0.172557316011	0.00273856842509
0.0138780108284	0.103217966955	0.00201498448128
0.0142164950634	0.0629025159643	0.0014784462929
0.0145549790212	0.0384768811988	0.00125151122077
0.0148934626952	0.0265858679697	0.00106271596166
0.0152319460789	0.0199089489562	0.000924402234415
0.0155704291656	0.0154164580319	0.000939129219883
0.0159089119488	0.0112324161199	0.000779024741377
0.0162473944218	0.011190927662	0.000729876919508
0.0165858765781	0.0135227543732	0.00071898422256
0.016924358411	0.0198791851628	0.00077275729352
0.017262839914	0.0318675920966	0.000991754640913
0.0176013210805	0.0473623289038	0.0011332169051
0.0179398019037	0.0645043953143	0.00154865055439
0.0182782823773	0.069764564418	0.00141855850865
0.0186167624945	0.0669623171038	0.00138293968404
0.0189552422487	0.0542609783503	0.00119401650524
0.0192937216334	0.0371455152876	0.00091043068327
0.019632200642	0.022693977244	0.000667495231287
0.0199706792678	0.0130753791863	0.000480469960254
0.0203091575043	0.00777450586717	0.000330815294242
0.0206476353448	0.00529388912374	0.000269572675344
0.0209861127829	0.00432603888519	0.00022238036065
0.0213245898117	0.003612311204	0.000184512774714
0.0216630664249	0.00313559639308	0.000176177232744
0.0220015426157	0.00296528410839	0.000160808093726
0.0223400183776	0.00234293456984	0.000146250976575
0.0226784937039	0.00164531545299	0.000124572295061
0.0230169685881	0.00113344063253	0.000124265732063
0.0233554430236	0.00130387460275	0.000122635358518
0.0236939170038	0.00110425121864	0.000105365205799
0.0240323905221	0.00109603656215	0.000102113058571
0.0243708635718	0.00177016741094	0.00011452673972
0.0247093361464	0.00241681925356	0.000136215655456
0.0250478082392	0.0036133529799	0.000143453392606
0.0253862798438	0.00501456534262	0.000171035962647
0.0257247509534	0.00574963581363	0.000166093911153
0.0260632215616	0.00622714863101	0.000168163506881
0.0264016916616	0.00576857260118	0.000177227705745
0.0267401612468	0.00496280774454	0.000151942174092
0.0270786303108	0.00443115646086	0.000160668347348
0.0274170988469	0.00361637905517	0.000131627284085
0.0277555668484	0.00317447049306	0.000114307165366
0.0280940343089	0.00260254348135	0.000111242352078
0.0284325012216	0.00240683340758	9.78484588839e-05
0.02877096758	0.00236592347992	9.27956277551e-05
0.0291094333776	0.00238442818306	9.62090236432e-05
0.0294478986076	0.0022484848018	9.11057928038e-05
0.0297863632635	0.00201873335202	8.82765543003e-05
0.0301248273387	0.00204637553753	9.46627040332e-05
0.0304632908267	0.00199377920945	9.75712900808e-05
0.0308017537207	0.00202666385016	0.000100984369071
0.0311402160142	0.00226739030168	9.64100011641e-05
0.0314786777006	0.00287689021051	0.000107805501025
0.0318171387734	0.00349722411594	0.000106726930712
0.0321555992258	0.00446290211751	0.000121610650637
0.0324940590514	0.0056476831811	0.000143701826197
0.0328325182434	0.00665098945596	0.000145156725264
0.0331709767954	0.00728673891054	0.000143439970225
0.0335094347007	0.00739298491394	0.00015413611039
0.0338478919527	0.00717545422836	0.000143715740617
0.0341863485449	0.0065427021206	0.000137594832125
