#Loaded raw file: ES_S15_30K_ZFC_7Oe_virgin_tranformed_angs_du_masked_qz_I.xy
#Loaded data range: 0.005 .. inf
#Divided data by: 3.99656067194
#Performed footprint correction
#Beamwidth: 1.0
#Samplelength: 14.0
#Wavelength: 5.1386
#q / A-1 	 I / a.u. 	 sI / a.u. 
0.00507734505523	0.96170858784	0.0276502022902
0.00541583418006	0.995217542851	0.0269124671788
0.0057543231993	1.0	0.0245463849806
0.00609281210636	0.983955595564	0.0235935322131
0.00643130089464	0.95743426682	0.0196940222652
0.00676978955753	0.950618752677	0.0186459378982
0.00710827808845	0.953395269147	0.0167720397233
0.00744676648079	0.94199342388	0.0163842280384
0.00778525472794	0.90414329939	0.0159382760504
0.00812374282332	0.829505544554	0.0163834326122
0.00846223076033	0.748433231141	0.015998543341
0.00880071853236	0.63157341011	0.013416635902
0.00913920613281	0.508635483254	0.0113155198923
0.00947769355509	0.430494065185	0.0103756360175
0.0098161807926	0.396838001324	0.0106298573314
0.0101546678387	0.362210873364	0.00997268780302
0.0104931546869	0.38885384263	0.0141220702729
0.0108316413305	0.383020535632	0.00929657712133
0.0111701277629	0.47636491404	0.00925816346876
0.0115086139776	0.613515211753	0.0131432279711
0.0118470999679	0.684493415252	0.014518365311
0.0121855857272	0.688209309663	0.0147313315641
0.012524071249	0.611133281501	0.0140590900062
0.0128625565266	0.456203706272	0.010514265148
0.0132010415534	0.291302392193	0.00693452093928
0.0135395263229	0.172087100768	0.00393784728128
0.0138780108284	0.10221757812	0.00300335737947
0.0142164950634	0.0641297843847	0.00218882599099
0.0145549790212	0.0400806167837	0.00176989220696
0.0148934626952	0.0269562610704	0.00142186190229
0.0152319460789	0.0193542368736	0.00124987721154
0.0155704291656	0.0147565441318	0.00130354641724
0.0159089119488	0.0110004856127	0.00114948932437
0.0162473944218	0.0115188784718	0.00105247198604
0.0165858765781	0.0138630497008	0.00105212196977
0.016924358411	0.0198160039804	0.00106573090659
0.017262839914	0.0318785223544	0.00152789447893
0.0176013210805	0.046700590235	0.0016724178457
0.0179398019037	0.0631546537566	0.00197055091062
0.0182782823773	0.0717254193506	0.00201622712161
0.0186167624945	0.067534943398	0.00192232951979
0.0189552422487	0.0546968547592	0.00167973398418
0.0192937216334	0.0375231914722	0.00126216403314
0.019632200642	0.021903802024	0.000910721767829
0.0199706792678	0.0125458560517	0.00063636939259
0.0203091575043	0.00772689784615	0.000458846264402
0.0206476353448	0.00530898850969	0.00037235126618
0.0209861127829	0.00434792968493	0.000317067984202
0.0213245898117	0.00351519085208	0.000261460349102
0.0216630664249	0.00300595596802	0.000252092938538
0.0220015426157	0.003082105466	0.000240933378718
0.0223400183776	0.00236687768911	0.000225438033294
0.0226784937039	0.00164181655191	0.000180099558001
0.0230169685881	0.00100491932411	0.000173101059381
0.0233554430236	0.00112672211351	0.000161895915877
0.0236939170038	0.00131948629803	0.000145607963775
0.0240323905221	0.00128470906445	0.000153526464068
0.0243708635718	0.00171105016528	0.000163455285682
0.0247093361464	0.00221605116616	0.000182952945146
0.0250478082392	0.00346601281179	0.000198782881413
0.0253862798438	0.00519919806018	0.000244024711824
0.0257247509534	0.00591666656216	0.000223883048823
0.0260632215616	0.00628619483679	0.000234009661325
0.0264016916616	0.00589354738086	0.000245745729286
0.0267401612468	0.00508167516313	0.000229583345156
0.0270786303108	0.00469130511194	0.000246205130023
