#File generated by ModelExp v0.5.6
#Generated at 2018-12-09 14:48:21.151822

#[[Data]] 0
#r / nm	SLD / 1e-6 A-2
0.0	51.30324515663824
4.06478810342962	51.30324515663824
4.06478810342962	41.28061600541859
5.643661392068186	41.28061600541859
5.643661392068186	8.52
5.649799808909364	8.52
5.649799808909364	8.01
15.649799808909364	8.01
15.649799808909364	8.01
5.649799808909364	8.01
5.649799808909364	8.52
5.643661392068186	8.52
5.643661392068186	41.28061600541859
4.06478810342962	41.28061600541859
4.06478810342962	51.30324515663824
0.0	51.30324515663824
0.0	8.52
2.1	8.52
2.1	8.01
12.1	8.01
