#Superball Data generated at 2019-01-17 09:44:08.348834
#[[Parameters]]
#particleSize	61.146638
#dShell	11.8474011
#dSurfactant	14.1
#pVal	2.17635593
#sldCore	8.34845e-06
#sldShell	6.9992e-06
#sldSurfactant	7.8e-08
#sldSolvent	5.664e-06
#sigParticleSize	0.07531189
#i0	0.02705136
#bg	0.00269573
#orderHermite	10
#orderLegendre	10
#dTheta_sa	0.0025193
#wavelength	5.9984
#dWavelength	0.04247
#dTheta_la	0.00265073
#
#[[Data]] sa
#q	I
0.00382446	0.4493229056083217
0.00434586	0.4407377968710796
0.004846	0.4322809899836309
0.00532187	0.4240244616551267
0.00581188	0.4153204699438226
0.00628665	0.4066757196951743
0.00676881	0.3976933064545885
0.00724839	0.3885530859095986
0.00772839	0.3792036745770371
0.0082033	0.36985061127373725
0.00867188	0.36035316017960145
0.00915389	0.3504132149792371
0.00962922	0.34044513029402756
0.0101087	0.33024184046328303
0.0105864	0.31994195418869437
0.0110641	0.309526572908107
0.0115396	0.29906247613248577
0.0120182	0.28845579508430275
0.012494	0.2778567408166211
0.0129722	0.2671747732554761
0.0134478	0.25665444806785376
0.01392	0.24613279814610262
0.0143967	0.2355653223973033
0.0148725	0.2250203619885666
0.0153512	0.21456717254906116
0.0158253	0.20432843381921442
0.0163032	0.19409453801624327
0.0167791	0.18412101793414984
0.0172555	0.174277806906529
0.0177312	0.16482694754491312
0.0182089	0.15544872936798385
0.0186848	0.1463167364721784
0.0191702	0.13732109272437212
0.0196616	0.12848733766947212
0.020145	0.12013978269991966
0.0206274	0.11213384977254914
0.0211101	0.10444097484550453
0.021589	0.09718358416271022
0.0220681	0.09025250936589418
0.0225489	0.0836824369448357
0.0230275	0.07750393637560948
0.0235058	0.07168175470612531
0.0239863	0.0662169133787309
0.0244643	0.06114691105908914
0.0249422	0.056432304819915256
0.0254191	0.05208947785772435
0.0258967	0.04808618101009698
0.0263744	0.04442939895805154
0.0268521	0.04110528321590655
0.0273284	0.03810825809460319
0.0278058	0.03541617461932422
0.0282833	0.033018095446406166
0.0287593	0.030908455435516343
0.0292365	0.02914348149950446
0.0297161	0.027536079308287283
0.0300673	0.026490530806406263
#
#[[Data]] la
#q	I
0.0208221	0.09415321683656311
0.0237754	0.06433434797247682
0.0264603	0.045939488154939874
0.0290488	0.03730728889439154
0.0316867	0.03770735801138098
0.0344207	0.04566275637901439
0.0371929	0.05896963242207703
0.0399987	0.07437949564597554
0.0427624	0.08829264008550909
0.0454225	0.09818434026612473
0.0480106	0.10320413354394421
0.0507024	0.10312176422231566
0.0532655	0.0981078540294407
0.0558114	0.08947673300915344
0.0583969	0.07801431183600381
0.0610491	0.06490415957168698
0.0635967	0.05231904321989023
0.0661067	0.04099314007491359
0.0686525	0.03136982755459603
0.0711974	0.02406051322210115
0.0737298	0.019203333889149257
0.0762477	0.01658914128470483
0.0787897	0.015804518730847594
0.0813184	0.016362073339195805
0.0838339	0.017701145960622392
0.0863726	0.01932663188888916
0.0889103	0.020796965568149643
0.0916365	0.02185812907324093
0.0943702	0.022180934693340086
0.097026	0.021744328147049265
0.099645	0.02066163311539157
0.10233	0.019072441852266985
0.105094	0.017119087550625176
0.107828	0.015128429760102993
0.110503	0.01329041694144968
0.11314	0.011711295350604582
0.11577	0.010436463342504611
0.118389	0.009485872021542583
0.120989	0.008838514506021774
0.1236	0.008438881308080518
0.126203	0.008227425459824906
0.128774	0.008134282307700677
0.131333	0.008108265373260296
0.133904	0.008081456623616196
0.136496	0.00802650107750278
0.139024	0.00792390547215165
0.141536	0.00776119849709636
0.144184	0.007532642382567905
0.146881	0.007241415959341473
0.149535	0.006917570764448874
0.152115	0.006574587509665577
0.154827	0.006204802826493135
0.157586	0.00582250882295594
0.159565	0.005553645591634228
